IDs:;240814 01_240812A_elasticity;03_DNAJB6_00_439_uM_exchange_expansion_compression_corrected;
Concentration [uM]:;0.439;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
1958.007;63.3973285782157;26.684;15.457
1958.982;63.4173285782157;26.683;15.457
1959.963;63.3973285782157;26.684;15.457
1960.978;63.361006897561;26.687;15.459
1961.976;63.367006897561;26.686;15.459
1962.99;63.348006897561;26.687;15.459
1963.979;63.36684609784;26.688;15.46
1965.001;63.39284609784;26.687;15.46
1965.999;63.3905245795863;26.69;15.462
1966.999;63.4383638610439;26.691;15.463
1968.004;63.3962031695514;26.693;15.464
1969.012;63.4250425051038;26.693;15.465
1970.031;63.3950425051037;26.693;15.465
1971.02;63.4168818676963;26.696;15.466
1972.016;63.268721257324;26.697;15.467
1973.011;63.3464001176657;26.699;15.469
1974.014;63.3635606739821;26.698;15.468
1975.018;63.4234001176657;26.7;15.469
1976.01;63.3085606739821;26.696;15.468
1977.017;63.4190790860901;26.701;15.471
1978.009;63.3637581625582;26.705;15.473
1979.018;63.4097581625582;26.704;15.473
1979.998;63.3287581625582;26.704;15.473
1981.005;63.3057581625582;26.705;15.473
1982.003;63.3767581625582;26.704;15.473
1982.989;63.4054373470313;26.707;15.475
1983.975;63.4024373470313;26.707;15.475
1984.967;63.3734373470313;26.708;15.475
1985.945;63.3812769797574;26.71;15.476
1986.937;63.37363578048;26.713;15.48
1987.947;63.3884755480908;26.714;15.481
1988.94;63.3523153426639;26.717;15.482
1989.935;63.4801551641945;26.717;15.483
1990.936;63.4433153426639;26.717;15.482
1991.948;63.3398348881088;26.72;15.485
1992.964;63.3818348881088;26.72;15.485
1993.959;63.2578348881087;26.72;15.485
1994.954;63.4275147197946;26.722;15.487
1995.956;63.4255147197946;26.722;15.487
1996.964;63.4285147197946;26.722;15.487
1997.979;63.4493546760397;26.723;15.488
1998.979;63.3953546760397;26.724;15.488
1999.981;63.39203466931;26.726;15.49
2000.992;63.3953546760397;26.724;15.488
2001.985;64.951647528514;27.836;16.359
2002.981;66.0708841005633;29.094;17.358
2003.986;66.9432573637115;30.364;18.383
2004.988;67.7291506200439;31.606;19.397
2005.978;68.336298964483;32.863;20.433
2007;67.8063074724893;33.025;20.549
2008;69.0912654390431;32.959;20.503
2009.037;68.4654187455649;32.921;20.478
2010.017;67.7779018022778;32.939;20.484
2011.017;68.2447295090827;32.936;20.486
2011.998;68.2049879528445;32.931;20.483
2012.991;68.2205572264397;32.938;20.488
2014.021;68.1456433664446;32.938;20.487
2015.047;68.1895572264397;32.94;20.488
2016.027;68.1194710890631;32.942;20.489
2017.06;68.0086433664446;32.938;20.487
2018.044;68.0302988221755;32.946;20.491
2019.041;68.033040441435;32.949;20.494
2020.046;68.0551265657428;32.948;20.493
2021.089;68.0261265657428;32.949;20.493
2022.097;67.9871265657428;32.949;20.493
2023.085;67.86138495431;32.944;20.49
2024.079;67.8701265657428;32.947;20.493
2025.1;67.8092988221755;32.947;20.491
2026.083;67.8472988221755;32.946;20.491
2027.151;67.7941265657428;32.949;20.493
2028.138;67.8269543197263;32.951;20.495
2029.155;67.8199543197263;32.952;20.495
2030.163;67.800040441435;32.951;20.494
2031.164;67.8096959701465;32.957;20.498
2032.189;67.7966959701465;32.957;20.498
2033.213;67.7607820840869;32.956;20.497
2034.23;67.7676098587858;32.957;20.499
2035.234;67.7566098587858;32.959;20.499
2036.236;67.7427820840869;32.956;20.497
2037.223;67.7304376437842;32.961;20.501
2038.225;67.6696098587858;32.963;20.499
2039.226;69.1936098587858;32.947;20.499
2040.25;67.2631793405082;32.971;20.504
2041.248;67.954007151085;32.963;20.506
2042.237;67.3662654390431;32.966;20.503
2043.244;68.32366280269;32.964;20.51
2044.248;67.9051793405082;32.967;20.504
2045.237;67.747007151085;32.964;20.506
2046.225;67.1204045678854;32.986;20.513
2047.232;66.7992324238913;32.985;20.515
2048.218;67.2458349718253;32.971;20.508
2049.203;67.6515910813574;32.934;20.476
2050.186;67.6028496052082;32.93;20.473
2051.191;67.7286772532812;32.933;20.475
2052.185;67.6516772532812;32.934;20.475
2053.208;67.7175910813574;32.935;20.476
2054.199;67.6584187455649;32.937;20.478
2055.182;67.6353325816864;32.939;20.479
2056.195;67.6383325816864;32.939;20.479
2057.19;67.6454187455649;32.938;20.478
2058.179;67.6214187455649;32.936;20.478
2059.18;67.6961602619408;32.941;20.481
2060.186;67.6631602619408;32.941;20.481
2061.191;67.62124642048;32.94;20.48
2062.225;67.5799879528445;32.944;20.483
2063.227;67.5989018022778;32.946;20.484
2064.236;67.5699879528445;32.944;20.483
2065.247;67.4410741060639;32.942;20.482
2066.262;67.5519879528445;32.946;20.483
2067.324;67.5830741060639;32.944;20.482
2068.317;67.5558156543587;32.947;20.485
2069.345;67.6129018022778;32.945;20.484
2070.386;67.5257295090826;32.949;20.486
2071.383;67.5386433664446;32.949;20.487
2072.385;67.4556433664446;32.948;20.487
2073.385;67.4585572264397;32.95;20.488
2074.416;67.59038495431;32.954;20.49
2075.412;67.43138495431;32.952;20.49
2076.426;67.5245572264397;32.951;20.488
2077.43;67.5044710890631;32.953;20.489
2078.446;67.5014710890631;32.953;20.489
2079.437;67.4196433664446;32.949;20.487
2080.48;67.4324710890631;32.953;20.489
2081.517;67.3954710890631;32.952;20.489
2082.516;67.41638495431;32.953;20.49
2083.507;67.541040441435;32.959;20.494
2084.503;67.5191265657428;32.959;20.493
2085.498;67.541040441435;32.959;20.494
2086.492;67.5238682006118;32.962;20.496
2087.499;67.5389543197263;32.96;20.495
2088.514;67.5278682006118;32.962;20.496
2089.544;67.4777820840869;32.964;20.497
2090.55;67.5016959701465;32.964;20.498
2091.546;67.3936959701465;32.964;20.498
2092.581;67.4436959701465;32.966;20.498
2093.567;67.42952375;32.968;20.5
2094.545;67.3636959701465;32.964;20.498
2095.564;67.4676098587858;32.967;20.499
2096.554;67.49052375;32.967;20.5
2097.556;67.3406098587858;32.965;20.499
2098.559;67.4441793405082;32.972;20.504
2099.543;67.3103515401335;32.969;20.502
2100.555;67.8242654390432;32.964;20.503
2101.568;66.1787634278966;32.953;20.474
2102.564;67.9134376437842;32.961;20.501
2103.594;67.453007151085;32.976;20.506
2104.605;67.3448349718253;32.979;20.508
2105.602;67.4638349718253;32.977;20.508
2106.641;66.9998349718253;32.981;20.508
2107.641;67.1324906436403;32.986;20.512
2108.686;67.14366280269;32.984;20.51
2109.691;67.1065767219069;32.984;20.511
2110.682;67.0085767219069;32.984;20.511
2111.693;67.0784045678854;32.988;20.513
2112.743;67.40866280269;32.978;20.51
2113.745;67.2885049121203;32.939;20.477
2114.749;67.32224642048;32.947;20.48
2115.754;67.3593325816864;32.944;20.479
2116.761;67.1984187455649;32.943;20.478
2117.755;67.3771602619408;32.947;20.481
2118.745;67.2544187455649;32.942;20.478
2119.746;67.2611602619408;32.946;20.481
2120.74;67.2281602619408;32.947;20.481
2121.734;67.3291602619408;32.947;20.481
2122.731;67.3360741060639;32.949;20.482
2123.78;67.3239879528445;32.949;20.483
2124.77;67.2543325816864;32.943;20.479
2125.765;67.2919018022778;32.951;20.484
2126.804;67.3589018022778;32.951;20.484
2127.796;67.2588156543587;32.951;20.485
2128.796;67.3379018022778;32.951;20.484
2129.816;67.2069018022778;32.95;20.484
2130.809;67.2688156543588;32.952;20.485
2131.84;67.1381602619408;32.946;20.481
2132.853;67.2147295090826;32.952;20.486
2133.85;67.3006433664446;32.954;20.487
2134.869;67.1757295090826;32.952;20.486
2135.862;67.2929018022778;32.952;20.484
2136.861;67.2425572264397;32.957;20.488
2137.851;67.2546433664446;32.955;20.487
2138.918;67.2042988221755;32.961;20.491
2139.942;67.2474710890631;32.957;20.489
2140.979;67.1864710890631;32.959;20.489
2141.977;67.23638495431;32.959;20.49
2143;67.2365572264397;32.957;20.488
2143.999;67.3162988221755;32.96;20.491
2145.007;67.1422988221755;32.96;20.491
2146.045;67.2479543197263;32.965;20.495
2147.043;67.2442988221755;32.96;20.491
2148.047;67.2221265657428;32.963;20.493
2149.028;67.1465572264397;32.957;20.488
2150.026;67.2721265657428;32.962;20.493
2151.035;67.0811265657428;32.964;20.493
2152.028;67.1457820840869;32.968;20.497
2153.017;67.2419543197263;32.965;20.495
2154.015;67.1906959701465;32.969;20.498
2155.03;67.1628682006118;32.968;20.496
2156.016;67.1201265657428;32.963;20.493
2157.015;67.1679543197263;32.967;20.495
2158.017;67.1159543197263;32.965;20.495
2159.003;67.0702126926547;32.962;20.492
2159.983;67.1839543197263;32.966;20.495
2160.962;67.1708682006118;32.967;20.496
2161.955;67.1307820840869;32.968;20.497
2162.939;67.1349543197263;32.967;20.495
2163.936;67.1858682006118;32.967;20.496
2164.941;67.1466959701465;32.97;20.498
2165.948;67.1376959701465;32.97;20.498
2166.995;67.1786098587858;32.971;20.499
2168.005;67.0827820840869;32.969;20.497
2169.014;67.0787820840869;32.968;20.497
2170.015;67.17652375;32.973;20.5
2171.033;67.1056098587858;32.97;20.499
2172.023;67.5416959701465;32.962;20.498
2173.023;67.1781793405082;32.974;20.504
2174.02;67.5001793405082;32.97;20.504
2175.019;66.28852375;32.986;20.5
2176.003;66.58152375;32.997;20.5
2176.984;67.1341943415157;32.935;20.469
2178.008;67.2170219679401;32.935;20.471
2179.018;67.24424642048;32.944;20.48
2180.019;66.8578496052082;32.945;20.473
2181.021;67.16010815337;32.937;20.47
2182.014;67.0759357852211;32.94;20.472
2183.015;67.0896772532812;32.945;20.475
2184.025;67.0929357852211;32.939;20.472
2185.026;67.0181943415157;32.936;20.469
2186.029;67.0319357852211;32.938;20.472
2187.041;67.1505049121203;32.947;20.477
2188.045;66.9835910813575;32.944;20.476
2189.041;66.9745910813575;32.945;20.476
2190.081;66.9485910813575;32.945;20.476
2191.092;67.0443325816864;32.949;20.479
2192.115;67.0745049121203;32.946;20.477
2193.151;67.0765910813575;32.944;20.476
2194.161;67.0995049121203;32.945;20.477
2195.158;67.0045049121203;32.945;20.477
2196.152;66.9833325816864;32.948;20.479
2197.178;66.9703325816864;32.948;20.479
2198.176;67.0739879528445;32.954;20.483
2199.159;67.0329879528445;32.954;20.483
2200.214;67.0410741060639;32.952;20.482
2201.27;67.0669018022778;32.955;20.484
2202.266;66.9140741060639;32.952;20.482
2203.27;67.0460741060639;32.951;20.482
2204.307;66.86024642048;32.95;20.48
2205.318;66.9957295090826;32.958;20.486
2206.298;67.0335572264397;32.96;20.488
2207.328;67.03438495431;32.963;20.49
2208.335;66.9515572264397;32.959;20.488
2209.335;66.9235572264397;32.96;20.488
2210.337;66.9556433664446;32.959;20.487
2211.327;66.94238495431;32.962;20.49
2212.309;66.8635572264397;32.961;20.488
2213.31;66.99438495431;32.964;20.49
2214.293;66.9306433664446;32.959;20.487
2215.313;66.9505572264397;32.959;20.488
2216.321;66.8794710890631;32.961;20.489
2217.331;66.8906433664446;32.958;20.487
2218.327;66.8335572264397;32.961;20.488
2219.334;66.9065572264397;32.961;20.488
2220.325;66.9014710890631;32.961;20.489
2221.342;66.9602988221755;32.966;20.491
2222.345;66.9286433664446;32.958;20.487
2223.334;66.8854710890631;32.961;20.489
2224.314;66.9384710890631;32.962;20.489
2225.355;66.86738495431;32.962;20.49
2226.392;66.91238495431;32.963;20.49
2227.392;66.89638495431;32.962;20.49
2228.385;66.9619543197263;32.97;20.495
2229.396;66.9772126926547;32.966;20.492
2230.377;66.8844710890631;32.961;20.489
2231.414;66.957040441435;32.969;20.494
2232.435;66.8644710890631;32.963;20.489
2233.465;66.8702988221755;32.965;20.491
2234.476;66.9988682006118;32.971;20.496
2235.52;66.8702126926547;32.967;20.492
2236.564;66.9647820840869;32.973;20.497
2237.549;66.9897820840869;32.974;20.497
2238.557;66.8877820840869;32.972;20.497
2239.553;66.9563515401335;32.98;20.502
2240.555;66.8337820840869;32.973;20.497
2241.555;66.9323515401335;32.98;20.502
2242.605;66.9206959701465;32.972;20.498
2243.608;66.9246098587858;32.976;20.499
2244.604;66.8588682006118;32.972;20.496
2245.598;66.8318682006118;32.971;20.496
2246.595;66.9344376437842;32.979;20.501
2247.572;66.9361793405082;32.982;20.504
2248.591;66.88652375;32.976;20.5
2249.59;66.83052375;32.976;20.5
2250.586;66.3847115276939;32.949;20.463
2251.588;66.3864529222962;32.938;20.466
2252.587;66.9531943415157;32.929;20.469
2253.595;67.886056373411;32.924;20.459
2254.582;65.7871602619408;32.957;20.481
2255.573;67.6771425917513;32.932;20.458
2256.564;67.1628349718253;32.987;20.508
2257.575;66.8143515401335;32.98;20.502
2258.605;67.1852654390431;32.975;20.503
2259.61;67.1130932445237;32.982;20.505
2260.606;66.3771793405082;32.991;20.504
2261.64;66.5133515401335;32.984;20.502
2262.648;66.5274376437842;32.983;20.501
2263.68;66.6382654390431;32.983;20.503
2264.68;66.85252375;32.978;20.5
2265.68;66.7999210601872;32.985;20.507
2266.68;66.675007151085;32.986;20.506
2267.73;66.8609210601872;32.985;20.507
2268.75;66.5727488859945;32.994;20.509
2269.763;66.53266280269;32.996;20.51
2270.754;66.6695049121203;32.954;20.477
2271.729;66.8264187455649;32.953;20.478
2272.748;66.84724642048;32.955;20.48
2273.733;66.7216772532812;32.947;20.475
2274.718;66.83624642048;32.954;20.48
2275.696;66.7395049121203;32.95;20.477
2276.757;66.83724642048;32.955;20.48
2277.758;66.82724642048;32.955;20.48
2278.769;66.7754187455649;32.953;20.478
2279.787;66.8434187455649;32.952;20.478
2280.77;66.8251602619408;32.955;20.481
2281.761;66.7123325816864;32.952;20.479
2282.754;66.7145049121203;32.95;20.477
2283.742;66.8120741060639;32.958;20.482
2284.755;66.8541602619408;32.956;20.481
2285.725;66.74824642048;32.954;20.48
2286.731;66.7281602619408;32.954;20.481
2287.737;66.7035049121203;32.95;20.477
2288.731;66.7403325816864;32.952;20.479
2289.737;66.6520741060639;32.957;20.482
2290.718;66.8781602619408;32.956;20.481
2291.715;66.7698156543587;32.962;20.485
2292.722;66.7939018022778;32.958;20.484
2293.714;66.7018156543587;32.96;20.485
2294.722;66.7915572264397;32.966;20.488
2295.733;66.7665572264397;32.966;20.488
2296.741;66.7644710890631;32.966;20.489
2297.756;66.7499018022778;32.958;20.484
2298.748;66.9049018022778;32.956;20.484
2299.767;66.8302126926547;32.969;20.492
2300.788;66.7526433664446;32.962;20.487
2301.789;66.7674710890631;32.965;20.489
2302.828;66.8252126926547;32.969;20.492
2303.819;66.6137295090827;32.963;20.486
2304.884;66.7982988221755;32.97;20.491
2305.897;66.7054710890631;32.966;20.489
2306.894;66.7752126926547;32.972;20.492
2307.897;66.7702988221755;32.968;20.491
2308.88;66.7769543197263;32.975;20.495
2309.867;66.7922126926547;32.971;20.492
2310.938;66.7122126926547;32.972;20.492
2311.929;66.6754710890631;32.966;20.489
2312.94;66.65038495431;32.968;20.49
2313.94;66.7262988221755;32.968;20.491
2314.986;66.6582988221755;32.969;20.491
2315.99;66.64438495431;32.968;20.49
2316.979;66.6915572264397;32.966;20.488
2318.016;66.6875572264397;32.966;20.488
2319.023;66.6905572264397;32.966;20.488
2320.012;66.7672988221755;32.97;20.491
2321.007;66.5856433664446;32.966;20.487
2321.998;66.7198156543587;32.961;20.485
2323.003;66.7652126926547;32.971;20.492
2323.986;66.6624710890631;32.967;20.489
2324.986;66.7252988221755;32.971;20.491
2325.969;66.7304710890631;32.969;20.489
2326.966;66.7252988221755;32.971;20.491
2327.955;66.6759879528445;32.959;20.483
2328.936;66.6737295090827;32.964;20.486
2329.925;66.7212126926547;32.972;20.492
2330.917;66.6782126926547;32.972;20.492
2331.978;66.7321265657428;32.973;20.493
2332.983;66.5942126926547;32.97;20.492
2333.986;66.6375572264397;32.966;20.488
2335.014;66.7261265657428;32.973;20.493
2336.018;66.6052988221755;32.97;20.491
2336.993;66.7436959701465;32.978;20.498
2337.991;66.6679543197263;32.977;20.495
2338.998;66.6051265657428;32.973;20.493
2339.99;66.7308682006118;32.977;20.496
2340.991;66.7118682006118;32.977;20.496
2341.972;66.6528682006118;32.975;20.496
2342.965;66.7296959701465;32.98;20.498
2343.947;66.6787820840869;32.976;20.497
2344.945;66.5651265657428;32.973;20.493
2345.965;66.583040441435;32.975;20.494
2346.954;66.6907820840869;32.979;20.497
2347.959;66.6476959701465;32.978;20.498
2348.944;66.6616098587858;32.98;20.499
2349.923;66.5956098587858;32.981;20.499
2350.958;66.5766959701465;32.98;20.498
2351.95;66.68452375;32.982;20.5
2352.941;66.59352375;32.982;20.5
2353.932;66.6464376437842;32.983;20.501
2354.944;66.4991943415157;32.946;20.469
2355.929;67.0971943415157;32.937;20.469
2356.932;66.038366725974;32.949;20.467
2357.941;66.9619357852211;32.944;20.472
2358.937;67.190366725974;32.932;20.467
2359.922;66.3782805323821;32.946;20.468
2360.933;66.3731943415157;32.945;20.469
2361.938;66.1632805323821;32.948;20.468
2362.921;66.9069357852211;32.943;20.472
2363.923;66.2531943415157;32.946;20.469
2364.908;67.300366725974;32.936;20.467
2365.895;66.7161943415157;32.942;20.469
2366.896;66.29010815337;32.953;20.47
2367.874;66.08110815337;32.957;20.47
2368.893;65.3848496052082;32.961;20.473
2369.901;66.3590219679401;32.955;20.471
2370.9;66.3682805323821;32.945;20.468
2371.916;67.6544529222962;32.927;20.466
2372.934;66.6089357852211;32.954;20.472
2373.941;66.8935049121203;32.949;20.477
2374.936;67.029366725974;32.948;20.467
2375.939;66.1438496052082;32.948;20.473
2376.941;67.7197115276939;32.934;20.463
2377.949;65.0783325816864;32.973;20.479
2378.934;67.440366725974;32.926;20.467
2379.936;66.7560932445237;32.984;20.505
2380.928;66.7061793405082;32.985;20.504
2381.963;66.989007151085;32.985;20.506
2382.978;66.5880932445238;32.987;20.505
2383.978;66.9259210601872;32.986;20.507
2384.998;66.1418349718253;32.996;20.508
2386.014;66.4804045678854;33.001;20.513
2387.011;66.4418496052082;32.952;20.473
2388.023;66.5076772532812;32.953;20.475
2389.026;66.4965910813574;32.954;20.476
2390.026;66.4703325816864;32.958;20.479
2391.039;66.4363325816864;32.96;20.479
2392.042;66.5818156543587;32.965;20.485
2393.061;66.51824642048;32.959;20.48
2394.062;66.5420741060639;32.96;20.482
2395.046;66.4901602619408;32.961;20.481
2396.051;66.4749879528445;32.963;20.483
2397.052;66.4731602619408;32.962;20.481
2398.092;66.3419879528445;32.964;20.483
2399.079;66.6487295090826;32.965;20.486
2400.101;66.5168156543587;32.964;20.485
2401.074;66.5221602619408;32.961;20.481
2402.062;66.5856433664446;32.969;20.487
2403.07;66.4670741060639;32.962;20.482
2404.088;66.4319879528445;32.963;20.483
2405.09;66.4728156543587;32.965;20.485
2406.094;66.4639018022778;32.965;20.484
2407.075;66.4888156543588;32.965;20.485
2408.079;66.4789018022778;32.964;20.484
