IDs:;DNAJB6_meas3;01_DNAJB6_00_439_uM_compression_corrected;
Concentration [uM]:;0.439;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
9093.984;52.0704643282646;27.79;17.979
9094.96;52.106751923386;27.789;17.978
9095.966;52.103751923386;27.789;17.978
9096.957;52.0480395495581;27.788;17.977
9097.954;52.0234643282646;27.79;17.979
9098.941;52.068751923386;27.789;17.978
9099.949;52.081327206783;27.786;17.976
9100.942;52.107751923386;27.79;17.978
9101.944;52.082327206783;27.786;17.976
9102.938;52.042751923386;27.789;17.978
9103.949;51.9980395495581;27.788;17.977
9104.935;52.030327206783;27.788;17.976
9105.93;52.072751923386;27.79;17.978
9106.932;52.070751923386;27.789;17.978
9107.916;51.9676148950625;27.786;17.975
9108.908;52.020751923386;27.789;17.978
9109.906;52.1294643282646;27.791;17.979
9110.907;52.064327206783;27.788;17.976
9111.914;52.090751923386;27.789;17.978
9112.927;52.047327206783;27.787;17.976
9113.913;52.0490395495581;27.787;17.977
9114.904;52.105751923386;27.789;17.978
9115.899;52.1650395495581;27.789;17.977
9116.901;51.987327206783;27.787;17.976
9117.906;52.0220395495581;27.789;17.977
9118.915;52.0176148950625;27.785;17.975
9119.917;52.0190395495581;27.788;17.977
9120.912;52.110327206783;27.787;17.976
9121.908;52.003327206783;27.787;17.976
9122.893;52.015327206783;27.787;17.976
9123.898;52.0436148950625;27.787;17.975
9124.897;52.1344643282646;27.791;17.979
9125.882;52.058327206783;27.786;17.976
9126.878;52.0869026143986;27.784;17.974
9127.896;52.100327206783;27.787;17.976
9128.891;52.053327206783;27.787;17.976
9129.898;52.0469026143986;27.786;17.974
9130.887;52.0624643282646;27.791;17.979
9131.886;52.1050395495581;27.789;17.977
9132.874;52.148327206783;27.787;17.976
9133.86;52.0119026143986;27.785;17.974
9134.872;52.0219026143986;27.784;17.974
9135.865;51.9629026143986;27.785;17.974
9136.863;52.0186148950625;27.786;17.975
9137.872;52.004765958766;27.782;17.971
9138.857;52.1151903647933;27.784;17.973
9139.847;52.0529026143986;27.784;17.974
9140.839;52.1319026143986;27.785;17.974
9141.843;52.0009026143986;27.785;17.974
9142.819;52.0339026143986;27.785;17.974
9143.834;52.1016148950625;27.786;17.975
9144.851;52.0501903647933;27.784;17.973
9145.849;52.0254781462484;27.783;17.972
9146.849;52.1341903647933;27.783;17.973
9147.857;52.0794781462485;27.782;17.972
9148.848;52.042053802348;27.78;17.97
9149.845;51.9786295827128;27.778;17.968
9150.841;52.025053802348;27.78;17.97
9151.821;52.001765958766;27.781;17.971
9152.834;52.035765958766;27.782;17.971
9153.851;51.980053802348;27.78;17.97
9154.838;52.134765958766;27.781;17.971
9155.828;52.0307659587661;27.781;17.971
9156.821;52.007053802348;27.78;17.97
9157.815;52.0773416769963;27.779;17.969
9158.804;52.030053802348;27.78;17.97
9159.797;52.0901903647933;27.783;17.973
9160.81;52.1067659587661;27.782;17.971
9161.794;52.0536295827128;27.778;17.968
9162.79;51.9729175194996;27.777;17.967
9163.766;52.0694781462485;27.783;17.972
9164.777;52.053765958766;27.781;17.971
9165.781;52.0774781462484;27.782;17.972
9166.798;52.0269175194996;27.776;17.967
9167.793;52.0149175194996;27.777;17.967
9168.794;52.0004934862915;27.775;17.965
9169.776;51.9592054873585;27.776;17.966
9170.771;52.0193416769963;27.78;17.969
9171.773;51.976053802348;27.78;17.97
9172.759;52.0079175194996;27.777;17.967
9173.754;52.1186295827128;27.778;17.968
9174.756;52.078053802348;27.78;17.97
9175.772;52.113053802348;27.78;17.97
9176.79;52.0262054873585;27.776;17.966
9177.788;52.0226295827128;27.778;17.968
9178.793;51.9956295827128;27.777;17.968
9179.778;52.0347815163006;27.774;17.964
9180.764;52.0782054873585;27.775;17.966
9181.761;51.9579175194996;27.778;17.967
9182.758;52.1213416769963;27.779;17.969
9183.761;52.0169175194996;27.777;17.967
9184.739;52.1716295827128;27.777;17.968
9185.749;52.0832054873585;27.776;17.966
9186.738;52.0617815163006;27.774;17.964
9187.736;52.0047815163006;27.774;17.964
9188.734;52.0410695773876;27.773;17.963
9189.707;52.0577815163006;27.774;17.964
9190.711;52.0474934862915;27.775;17.965
9191.694;52.0160695773876;27.772;17.963
9192.709;52.073933947136;27.769;17.96
9193.696;52.0016457928034;27.77;17.961
9194.691;52.1104934862915;27.774;17.965
9195.686;52.0390695773876;27.772;17.963
9196.683;52.0553576695545;27.771;17.962
9197.679;52.0833576695545;27.771;17.962
9198.676;51.9903576695545;27.77;17.962
9199.672;52.0187815163006;27.774;17.964
9200.67;52.0386457928034;27.77;17.961
9201.663;52.041933947136;27.769;17.96
9202.671;52.0316457928034;27.769;17.961
9203.678;52.0545103490605;27.766;17.958
9204.689;52.045933947136;27.769;17.96
9205.708;52.2060695773876;27.771;17.963
9206.699;52.016933947136;27.769;17.96
9207.696;52.0125103490605;27.766;17.958
9208.702;52.030933947136;27.769;17.96
9209.693;52.037933947136;27.769;17.96
9210.685;52.0996457928034;27.769;17.961
9211.684;52.049933947136;27.769;17.96
9212.688;52.025933947136;27.769;17.96
9213.677;52.053933947136;27.769;17.96
9214.67;52.052933947136;27.769;17.96
9215.671;52.1093576695545;27.771;17.962
9216.68;51.9635103490605;27.767;17.958
9217.665;52.0352221325544;27.767;17.959
9218.683;52.1053576695545;27.771;17.962
9219.678;52.0172221325544;27.768;17.959
9220.689;52.0466457928034;27.77;17.961
9221.687;52.0706457928034;27.77;17.961
9222.683;51.9675103490605;27.766;17.958
9223.669;52.0535103490605;27.766;17.958
9224.661;52.0057985966563;27.766;17.957
9225.663;52.0067985966563;27.765;17.957
9226.664;52.0205103490605;27.767;17.958
9227.674;52.0945103490605;27.767;17.958
9228.683;52.095933947136;27.768;17.96
9229.696;51.996933947136;27.768;17.96
9230.679;52.0786457928034;27.77;17.961
9231.667;52.0285103490605;27.766;17.958
9232.657;52.0347985966563;27.766;17.957
9233.652;52.0182221325544;27.767;17.959
9234.649;51.988933947136;27.769;17.96
9235.648;52.0555103490605;27.766;17.958
9236.653;52.1162221325544;27.768;17.959
9237.635;51.9747985966563;27.766;17.957
9238.62;52.0377985966563;27.766;17.957
9239.617;51.9643751851245;27.764;17.955
9240.601;52.0845103490605;27.766;17.958
9241.609;52.0407985966563;27.764;17.957
9242.582;52.0097985966563;27.765;17.957
9243.591;52.0207985966563;27.766;17.957
9244.591;52.126933947136;27.768;17.96
9245.573;52.0785103490605;27.767;17.958
9246.574;52.0707985966563;27.765;17.957
9247.585;52.1125103490605;27.766;17.958
9248.577;52.1057985966563;27.765;17.957
9249.56;52.0157985966563;27.766;17.957
9250.564;52.0180868753436;27.764;17.956
9251.574;52.0187985966563;27.765;17.957
9252.573;52.0645103490605;27.766;17.958
9253.571;52.0387985966563;27.765;17.957
9254.577;52.0467985966563;27.766;17.957
9255.561;52.0247985966563;27.766;17.957
9256.549;52.0487985966563;27.765;17.957
9257.546;52.0893751851245;27.763;17.955
9258.548;52.0867985966563;27.765;17.957
9259.555;52.0830868753436;27.763;17.956
9260.537;51.9680868753436;27.765;17.956
9261.534;52.0555103490605;27.766;17.958
9262.535;52.0647985966563;27.765;17.957
9263.517;52.0717985966563;27.766;17.957
9264.531;52.0525103490605;27.766;17.958
9265.524;52.0902221325544;27.767;17.959
9266.517;52.0625103490605;27.766;17.958
9267.515;51.9907985966563;27.766;17.957
9268.516;52.0460868753436;27.764;17.956
9269.519;52.0925103490605;27.766;17.958
9270.526;52.0210868753436;27.764;17.956
9271.511;52.1137985966563;27.765;17.957
9272.494;52.0370868753436;27.765;17.956
9273.488;52.0485103490605;27.766;17.958
9274.482;52.0485103490605;27.766;17.958
9275.483;52.0133751851245;27.764;17.955
9276.482;52.0480868753436;27.764;17.956
9277.469;52.0715103490605;27.766;17.958
9278.462;52.0667985966563;27.764;17.957
9279.456;52.0477985966563;27.765;17.957
9280.463;52.0597985966563;27.765;17.957
9281.464;52.1292221325544;27.767;17.959
9282.457;52.0417985966563;27.765;17.957
9283.437;52.0802221325544;27.767;17.959
9284.44;52.1327985966563;27.765;17.957
9285.446;51.9980868753436;27.765;17.956
9286.44;52.0830868753436;27.764;17.956
9287.441;52.0037985966563;27.765;17.957
9288.422;52.1095103490605;27.766;17.958
9289.422;52.1347985966563;27.765;17.957
9290.397;52.0670868753436;27.764;17.956
9291.407;51.9960868753436;27.765;17.956
9292.425;52.0403751851245;27.763;17.955
9293.423;52.0530868753436;27.763;17.956
9294.425;52.0605103490605;27.766;17.958
9295.433;52.0217985966563;27.765;17.957
9296.421;51.9967985966563;27.765;17.957
9297.415;52.0450868753436;27.764;17.956
9298.413;52.0923751851245;27.763;17.955
9299.404;52.1020868753436;27.763;17.956
9300.397;52.0797985966563;27.765;17.957
9301.397;52.0440868753436;27.763;17.956
9302.398;52.0657985966563;27.765;17.957
9303.41;52.0143751851245;27.764;17.955
9304.413;52.0647985966563;27.765;17.957
9305.414;52.1300868753436;27.764;17.956
9306.415;52.0285103490605;27.766;17.958
9307.42;52.0860868753436;27.764;17.956
9308.431;52.1003751851245;27.763;17.955
9309.445;52.0913751851245;27.763;17.955
9310.432;52.0636635260009;27.761;17.954
9311.425;52.1040868753436;27.763;17.956
9312.424;52.0367985966563;27.765;17.957
9313.426;51.9786635260009;27.762;17.954
9314.429;52.1240868753436;27.764;17.956
9315.43;52.0053751851245;27.763;17.955
9316.421;52.0343751851245;27.763;17.955
9317.424;52.1257985966563;27.764;17.957
9318.422;52.0693751851245;27.763;17.955
9319.395;52.0956635260009;27.761;17.954
9320.401;52.0916635260009;27.762;17.954
9321.392;52.1057985966563;27.764;17.957
9322.394;52.0396635260009;27.761;17.954
9323.404;52.0650868753436;27.763;17.956
9324.389;52.0200868753436;27.764;17.956
9325.379;52.1070868753436;27.763;17.956
9326.376;52.0946635260009;27.762;17.954
9327.387;52.0786635260009;27.761;17.954
9328.384;52.0733751851245;27.762;17.955
9329.385;52.0946635260009;27.762;17.954
9330.395;52.0739518979747;27.761;17.953
9331.409;52.0012403010478;27.761;17.952
9332.431;52.0560868753436;27.764;17.956
9333.429;52.0786635260009;27.761;17.954
9334.446;52.1219518979747;27.76;17.953
9335.435;52.0586635260009;27.761;17.954
9336.433;52.0142403010478;27.76;17.952
9337.409;52.0899518979747;27.76;17.953
9338.416;52.0453751851245;27.762;17.955
9339.428;52.0913751851245;27.762;17.955
9340.415;52.0996635260009;27.762;17.954
9341.408;51.9936635260009;27.761;17.954
9342.412;52.0689518979747;27.76;17.953
9343.4;52.0813751851245;27.763;17.955
9344.397;52.0423751851245;27.763;17.955
9345.397;52.1356635260009;27.761;17.954
9346.406;52.0593751851245;27.763;17.955
9347.391;52.0430868753436;27.764;17.956
9348.381;52.1029518979747;27.76;17.953
9349.375;52.0343751851245;27.762;17.955
9350.389;52.0786635260009;27.762;17.954
9351.373;52.0950868753436;27.763;17.956
9352.368;52.0446635260009;27.762;17.954
9353.37;52.0599518979747;27.761;17.953
9354.372;52.1039518979747;27.76;17.953
9355.358;52.0806635260009;27.762;17.954
9356.356;52.0356635260009;27.762;17.954
9357.339;52.1443751851245;27.762;17.955
9358.328;52.0522403010478;27.759;17.952
9359.321;52.0623751851245;27.763;17.955
9360.318;52.0332403010478;27.76;17.952
9361.32;52.0570868753436;27.763;17.956
9362.328;52.0639518979747;27.76;17.953
9363.352;52.0636635260009;27.761;17.954
9364.353;52.1329518979747;27.76;17.953
9365.339;52.0909518979747;27.761;17.953
9366.334;52.0409518979747;27.76;17.953
9367.333;52.0578172005;27.757;17.95
9368.339;52.0382403010478;27.759;17.952
9369.35;52.0662403010478;27.759;17.952
9370.336;52.0492403010478;27.76;17.952
9371.333;52.0899518979747;27.761;17.953
9372.333;52.0265287352223;27.759;17.951
9373.337;52.0348172005;27.758;17.95
9374.317;52.1202403010478;27.76;17.952
9375.332;52.063394224373;27.755;17.948
9376.322;52.0661056968829;27.755;17.949
9377.32;52.041394224373;27.755;17.948
9378.332;52.0441056968829;27.756;17.949
9379.345;52.0351056968829;27.756;17.949
9380.36;52.1241056968829;27.755;17.949
9381.381;52.0459713726823;27.753;17.946
9382.377;52.0399713726823;27.753;17.946
9383.376;52.0586827829722;27.754;17.947
9384.377;52.0845486454436;27.751;17.944
9385.39;52.0232599935055;27.751;17.945
9386.38;52.0635486454436;27.75;17.944
9387.391;52.0305486454436;27.75;17.944
9388.391;52.0142599935055;27.751;17.945
9389.402;52.0659713726823;27.751;17.946
9390.396;52.0242599935055;27.752;17.945
9391.408;52.1044147879668;27.746;17.941
9392.415;52.0191260426723;27.748;17.942
9393.408;52.0561260426723;27.748;17.942
9394.428;52.0542599935055;27.752;17.945
9395.424;52.0665486454436;27.749;17.944
9396.425;52.0571260426723;27.747;17.942
9397.43;52.0528373284985;27.749;17.943
9398.442;52.0045486454436;27.75;17.944
9399.44;52.0621260426723;27.748;17.942
9400.44;51.9904147879668;27.747;17.941
9401.443;52.0332599935055;27.751;17.945
9402.453;52.0534147879668;27.747;17.941
9403.444;52.0538373284985;27.749;17.943
9404.441;52.0362812105943;27.743;17.938
9405.44;52.072703564384;27.745;17.94
9406.442;52.0384147879668;27.746;17.941
9407.429;52.0412812105943;27.742;17.938
9408.417;52.0042812105943;27.743;17.938
9409.415;51.968703564384;27.745;17.94
9410.394;52.1134147879668;27.746;17.941
9411.406;52.0709923719258;27.743;17.939
9412.395;52.0504147879668;27.746;17.941
9413.394;52.0824147879668;27.746;17.941
9414.394;52.0529923719258;27.745;17.939
9415.384;51.988703564384;27.745;17.94
9416.371;52.0414147879668;27.747;17.941
9417.377;52.0884147879668;27.747;17.941
9418.375;52.0531260426723;27.747;17.942
9419.347;52.0769923719258;27.744;17.939
9420.351;52.0932812105943;27.743;17.938
9421.358;52.0255700803912;27.742;17.937
9422.347;52.0222812105943;27.743;17.938
9423.346;51.9885700803912;27.742;17.937
9424.359;51.9972812105943;27.743;17.938
9425.371;52.0625700803912;27.741;17.937
9426.372;52.1005700803912;27.741;17.937
9427.375;52.0755700803912;27.741;17.937
9428.359;52.1165700803912;27.742;17.937
9429.348;52.0538589813187;27.741;17.936
9430.344;51.9929923719258;27.744;17.939
9431.345;52.0927258709032;27.737;17.933
9432.352;52.0574368765727;27.738;17.934
9433.346;52.0758589813187;27.74;17.936
9434.339;52.0037258709032;27.737;17.933
9435.339;52.0528589813187;27.741;17.936
9436.345;51.9951479133785;27.74;17.935
9437.36;52.0088589813187;27.74;17.936
9438.352;52.0431479133785;27.739;17.935
9439.348;52.0163039529809;27.735;17.931
9440.347;52.0344368765727;27.738;17.934
9441.349;52.0337258709032;27.737;17.933
9442.354;52.0047258709032;27.737;17.933
9443.364;52.026014896372;27.736;17.932
9444.344;52.0257258709032;27.737;17.933
9445.359;51.9967258709032;27.738;17.933
9446.349;51.968014896372;27.736;17.932
9447.339;52.036014896372;27.736;17.932
9448.335;52.0167258709032;27.738;17.933
9449.324;52.0771479133785;27.738;17.935
9450.312;51.971593040732;27.734;17.93
9451.306;52.053014896372;27.736;17.932
9452.298;52.0763039529809;27.735;17.931
9453.285;52.055014896372;27.736;17.932
9454.293;52.0578821596272;27.732;17.929
9455.28;52.024593040732;27.733;17.93
9456.257;51.987593040732;27.734;17.93
9457.263;52.0238821596272;27.732;17.929
9458.237;52.0693039529809;27.735;17.931
9459.241;52.067014896372;27.735;17.932
9460.258;52.0258821596272;27.732;17.929
9461.248;52.0213039529809;27.735;17.931
9462.221;52.0693039529809;27.735;17.931
9463.233;52.060014896372;27.736;17.932
9464.222;52.060593040732;27.733;17.93
9465.221;52.0393039529809;27.734;17.931
9466.225;52.0233039529809;27.735;17.931
9467.222;52.0043039529809;27.734;17.931
9468.226;52.045014896372;27.736;17.932
9469.208;52.0788821596272;27.732;17.929
9470.195;52.0471713096684;27.732;17.928
9471.185;52.0968821596272;27.732;17.929
9472.18;52.022593040732;27.734;17.93
9473.183;52.0031713096684;27.732;17.928
9474.19;51.967593040732;27.734;17.93
9475.205;51.9911713096684;27.732;17.928
9476.196;52.061593040732;27.733;17.93
9477.188;52.0823039529809;27.734;17.931
9478.186;52.024593040732;27.733;17.93
9479.175;52.000593040732;27.734;17.93
9480.19;52.0763039529809;27.735;17.931
9481.211;52.0033039529809;27.734;17.931
9482.202;52.044014896372;27.735;17.932
9483.198;52.0073039529809;27.735;17.931
9484.199;52.0053039529809;27.734;17.931
9485.189;52.0288821596272;27.733;17.929
9486.191;52.059593040732;27.733;17.93
9487.192;52.029593040732;27.734;17.93
9488.189;52.0527497031966;27.729;17.926
9489.201;52.037593040732;27.733;17.93
9490.184;52.048593040732;27.734;17.93
9491.186;52.0414604908575;27.729;17.927
9492.166;52.0351713096684;27.731;17.928
9493.147;52.0698821596272;27.733;17.929
9494.135;52.0238821596272;27.732;17.929
9495.144;51.9971713096684;27.731;17.928
9496.133;52.0008821596272;27.733;17.929
9497.133;52.0158821596272;27.733;17.929
9498.113;52.008593040732;27.734;17.93
9499.098;52.0323039529809;27.735;17.931
9500.094;52.0388821596272;27.732;17.929
9501.083;52.086593040732;27.733;17.93
9502.104;52.0398821596272;27.733;17.929
9503.103;52.0368821596272;27.733;17.929
9504.108;52.0568821596272;27.733;17.929
9505.093;51.9711713096684;27.732;17.928
9506.083;52.0274604908575;27.73;17.927
9507.078;52.0487497031966;27.729;17.926
9508.082;52.0317497031966;27.729;17.926
9509.072;52.0437497031966;27.728;17.926
9510.072;52.1117497031966;27.729;17.926
9511.077;52.0954604908575;27.731;17.927
9512.087;52.0814604908575;27.73;17.927
9513.101;52.0604604908575;27.729;17.927
9514.088;52.0227497031966;27.729;17.926
9515.083;52.0577497031966;27.729;17.926
9516.07;52.1700389466875;27.728;17.925
9517.064;52.0191713096684;27.73;17.928
9518.065;52.0373282213322;27.726;17.924
9519.052;52.0757497031966;27.728;17.926
9520.031;52.0464604908575;27.73;17.927
9521.035;52.0107497031966;27.728;17.926
9522.036;51.9967497031966;27.729;17.926
9523.051;52.0434604908575;27.73;17.927
9524.068;52.0007497031966;27.729;17.926
9525.065;52.0671713096684;27.731;17.928
9526.075;52.0154604908575;27.73;17.927
9527.077;52.0168821596272;27.732;17.929
9528.075;51.9920389466875;27.728;17.925
9529.079;52.0440389466875;27.728;17.925
9530.094;52.0354604908575;27.73;17.927
9531.097;52.0217497031966;27.729;17.926
9532.104;52.0563282213322;27.726;17.924
9533.087;52.0807497031966;27.729;17.926
9534.073;52.0103282213322;27.727;17.924
9535.064;52.0784604908575;27.729;17.927
9536.061;52.0444604908575;27.73;17.927
9537.065;52.0090389466875;27.727;17.925
