IDs:;DNAJB6_meas3_240729A;02_DNAJB6_05_000_uM_compression_corrected;
Concentration [uM]:;5;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
679.112;56.1894266795423;52.605;39.981
680.128;56.1755766099206;52.605;39.979
681.116;56.1673516967696;52.607;39.982
682.109;56.184501650592;52.607;39.98
683.103;56.17265155753;52.605;39.978
684.105;56.177501650592;52.606;39.98
685.112;56.1592767022718;52.61;39.983
686.107;56.16965155753;52.606;39.978
687.103;56.1465766099206;52.608;39.979
688.106;56.1632767022718;52.611;39.983
689.092;56.1614266795423;52.609;39.981
690.098;56.1633516967696;52.61;39.982
691.085;56.1634266795423;52.61;39.981
692.083;56.154501650592;52.611;39.98
693.065;56.157501650592;52.611;39.98
694.072;56.160501650592;52.611;39.98
695.07;56.14465155753;52.61;39.978
696.071;56.1554266795423;52.613;39.981
697.087;56.145501650592;52.613;39.98
698.083;56.14965155753;52.612;39.978
699.097;56.137801417599;52.61;39.976
700.097;56.1355766099206;52.614;39.979
701.086;56.133801417599;52.61;39.976
702.106;56.1387264934221;52.612;39.977
703.108;56.1454266795423;52.616;39.981
704.113;56.1308763300625;52.611;39.975
705.12;56.12365155753;52.614;39.978
706.105;56.1308763300625;52.612;39.975
707.091;56.1247264934221;52.615;39.977
708.089;56.123801417599;52.613;39.976
709.093;56.12265155753;52.616;39.978
710.086;56.1207264934221;52.615;39.977
711.077;56.12965155753;52.616;39.978
712.072;56.11965155753;52.617;39.978
713.067;56.1098763300625;52.616;39.975
714.055;56.11465155753;52.618;39.978
715.054;56.1074266795423;52.62;39.981
716.073;56.1135766099206;52.619;39.979
717.067;56.0994266795423;52.622;39.981
718.055;56.1124266795423;52.623;39.981
719.048;56.0963516967696;52.623;39.982
720.031;56.10165155753;52.622;39.978
721.027;56.100501650592;52.623;39.98
722.023;56.09265155753;52.621;39.978
723.024;56.0917264934221;52.622;39.977
724.035;56.0912767022718;52.627;39.983
725.04;56.0924266795423;52.626;39.981
726.052;56.090501650592;52.625;39.98
727.052;56.0812767022718;52.627;39.983
728.055;56.0824266795423;52.626;39.981
729.052;56.081501650592;52.627;39.98
730.05;56.0733516967696;52.628;39.982
731.032;56.074501650592;52.628;39.98
732.025;56.0705766099206;52.626;39.979
733.022;56.0755766099206;52.627;39.979
734.023;56.066501650592;52.627;39.98
735.029;56.0798763300625;52.625;39.975
736.011;56.0687264934221;52.626;39.977
736.996;56.0737264934221;52.626;39.977
737.999;56.070801417599;52.626;39.976
739.006;56.0665766099206;52.629;39.979
740.027;56.061801417599;52.626;39.976
741.022;56.0617264934221;52.628;39.977
742.02;56.057501650592;52.63;39.98
743.018;56.055801417599;52.628;39.976
744.01;56.0511009971924;52.625;39.972
745.008;56.0425766099206;52.631;39.979
746.006;56.039801417599;52.629;39.976
747.012;56.0417264934221;52.63;39.977
748.013;56.0367264934221;52.631;39.977
749.009;56.0407264934221;52.631;39.977
750.021;56.03665155753;52.632;39.978
751.007;56.0468763300625;52.629;39.975
751.996;56.0458763300625;52.63;39.975
753.007;56.04065155753;52.633;39.978
754.008;56.0278763300625;52.631;39.975
755.008;56.041501650592;52.634;39.98
756.02;56.0287264934221;52.633;39.977
757.014;56.0457264934221;52.632;39.977
758.015;56.0257264934221;52.633;39.977
759;56.0180261198573;52.632;39.973
760;56.034501650592;52.637;39.98
761.003;56.031501650592;52.639;39.98
761.988;56.0247264934221;52.636;39.977
762.98;56.0248763300625;52.634;39.975
763.974;56.018175862822;52.631;39.971
764.977;56.0299512308146;52.635;39.974
765.983;56.0019512308146;52.635;39.974
766.985;56.0129512308146;52.635;39.974
767.98;56.0069512308146;52.635;39.974
768.983;56.0170261198573;52.635;39.973
769.991;56.0221009971924;52.635;39.972
770.988;56.022801417599;52.637;39.976
771.976;56.0075766099206;52.641;39.979
772.993;55.9980261198573;52.635;39.973
774.011;56.0021009971924;52.635;39.972
774.999;56.0010261198573;52.637;39.973
775.991;56.0069512308146;52.638;39.974
776.989;55.986801417599;52.641;39.976
777.991;55.9910261198573;52.639;39.973
779.007;55.986801417599;52.642;39.976
780.001;55.9959512308146;52.64;39.974
780.983;55.9869512308146;52.641;39.974
781.968;55.9809512308146;52.641;39.974
782.964;55.9768763300625;52.642;39.975
783.966;55.9810261198573;52.639;39.973
784.955;55.962501650592;52.646;39.98
785.937;55.98865155753;52.645;39.978
786.935;55.9797264934221;52.644;39.977
787.938;55.981801417599;52.644;39.976
788.928;55.9727264934221;52.646;39.977
789.926;55.9710261198573;52.643;39.973
790.929;55.95465155753;52.65;39.978
791.936;55.959801417599;52.646;39.976
792.918;55.9599512308146;52.645;39.974
793.908;55.9621009971924;52.644;39.972
794.914;55.947801417599;52.647;39.976
795.906;55.959175862822;52.643;39.971
796.884;55.9523255589723;52.642;39.969
797.889;55.9559512308146;52.647;39.974
798.902;55.9449512308146;52.646;39.974
799.902;55.9497264934221;52.649;39.977
800.902;55.9399512308146;52.647;39.974
801.907;55.945250716748;52.645;39.97
802.915;55.939175862822;52.646;39.971
803.929;55.9347264934221;52.651;39.977
804.942;55.935175862822;52.646;39.971
805.96;55.9285766099206;52.653;39.979
806.98;55.9378763300625;52.651;39.975
807.973;55.9285766099206;52.654;39.979
808.966;55.9238763300625;52.652;39.975
809.967;55.926801417599;52.653;39.976
810.963;55.9367264934221;52.654;39.977
811.962;55.9117264934221;52.654;39.977
812.962;55.9240261198573;52.651;39.973
813.951;55.9308763300625;52.653;39.975
814.932;55.9200261198573;52.652;39.973
815.934;55.9001009971924;52.653;39.972
816.925;55.9031009971924;52.651;39.972
817.928;55.902801417599;52.656;39.976
818.915;55.9080261198573;52.653;39.973
819.914;55.9097264934221;52.657;39.977
820.907;55.9119512308146;52.654;39.974
821.911;55.8990261198573;52.654;39.973
822.921;55.9047264934221;52.657;39.977
823.909;55.8877264934221;52.659;39.977
824.907;55.8989512308146;52.658;39.974
825.914;55.896801417599;52.659;39.976
826.924;55.8879512308146;52.657;39.974
827.919;55.8988763300625;52.658;39.975
828.921;55.899175862822;52.656;39.971
829.931;55.8928763300625;52.66;39.975
830.916;55.8828763300625;52.659;39.975
831.905;55.8847264934221;52.662;39.977
832.903;55.8698763300625;52.661;39.975
833.901;55.8840261198573;52.659;39.973
834.904;55.8769512308146;52.66;39.974
835.882;55.8720261198573;52.659;39.973
836.892;55.8708763300625;52.663;39.975
837.902;55.8760261198573;52.66;39.973
838.92;55.879175862822;52.658;39.971
839.93;55.8669512308146;52.663;39.974
840.931;55.870175862822;52.659;39.971
841.946;55.8669512308146;52.661;39.974
842.959;55.867175862822;52.66;39.971
843.955;55.8718763300625;52.663;39.975
844.945;55.8678763300625;52.664;39.975
845.96;55.8619512308146;52.664;39.974
846.972;55.8625500154545;52.657;39.966
847.968;55.8514752083236;52.659;39.967
848.973;55.861175862822;52.661;39.971
849.961;55.850175862822;52.662;39.971
850.975;55.859250716748;52.662;39.97
851.964;55.854801417599;52.668;39.976
852.947;55.8558763300625;52.666;39.975
853.94;55.8394003894968;52.661;39.968
854.925;55.8514752083236;52.661;39.967
855.92;55.846250716748;52.663;39.97
856.917;55.8444003894968;52.661;39.968
857.903;55.8453255589723;52.664;39.969
858.898;55.836250716748;52.664;39.97
859.894;55.8470261198573;52.666;39.973
860.874;55.8351009971924;52.666;39.972
861.858;55.8404752083236;52.662;39.967
862.856;55.8444752083236;52.663;39.967
863.844;55.830250716748;52.666;39.97
864.829;55.832175862822;52.668;39.971
865.838;55.8377743666916;52.663;39.963
866.84;55.819175862822;52.667;39.971
867.856;55.8036995946365;52.662;39.964
868.842;55.8154752083236;52.665;39.967
869.829;55.8114003894968;52.666;39.968
870.818;55.8168491270585;52.66;39.962
871.847;55.8184752083236;52.666;39.967
872.85;55.8186995946365;52.664;39.964
873.841;55.8005500154545;52.665;39.966
874.831;55.8085500154545;52.665;39.966
875.81;55.8237743666916;52.665;39.963
876.809;55.8101480516845;52.66;39.958
877.814;55.8096995946365;52.665;39.964
878.792;55.7956995946365;52.665;39.964
879.78;55.7885500154545;52.667;39.966
880.764;55.8182974439196;52.66;39.956
881.762;55.7919238757394;52.663;39.961
882.751;55.7995500154545;52.668;39.966
883.749;55.8050733380504;52.663;39.959
884.737;55.7891480516845;52.661;39.958
885.735;55.7876248108915;52.667;39.965
886.728;55.7887743666916;52.667;39.963
887.718;55.784998612736;52.664;39.96
888.718;55.7694752083236;52.67;39.967
889.722;55.765998612736;52.667;39.96
890.707;55.7679238757394;52.666;39.961
891.71;55.7708491270585;52.667;39.962
892.73;55.7617743666916;52.668;39.963
893.72;55.7666248108915;52.669;39.965
894.712;55.7678491270585;52.667;39.962
895.711;55.7667743666916;52.669;39.963
896.715;55.7646995946365;52.67;39.964
897.723;55.771998612736;52.667;39.96
898.705;55.7499238757394;52.668;39.961
899.694;55.7668491270585;52.669;39.962
900.719;55.7619238757394;52.669;39.961
901.719;55.752998612736;52.668;39.96
902.723;55.7649238757394;52.67;39.961
903.71;55.7410733380504;52.668;39.959
904.703;55.7370733380504;52.668;39.959
905.703;55.734998612736;52.668;39.96
906.7;55.7451480516845;52.669;39.958
907.694;55.7449238757394;52.672;39.961
908.69;55.7369238757394;52.672;39.961
909.684;55.728998612736;52.671;39.96
910.688;55.7360733380504;52.671;39.959
911.687;55.7220733380504;52.671;39.959
912.67;55.7252974439196;52.668;39.956
913.669;55.7213721225245;52.668;39.955
914.666;55.7153721225245;52.668;39.955
915.671;55.7386707202383;52.667;39.951
916.659;55.725998612736;52.672;39.96
917.654;55.7202974439196;52.669;39.956
918.647;55.7135960883118;52.666;39.952
919.665;55.7175214447187;52.667;39.953
920.654;55.7015960883118;52.666;39.952
921.632;55.7145214447187;52.668;39.953
922.615;55.7025214447187;52.668;39.953
923.604;55.7032974439196;52.671;39.956
924.599;55.6922227536403;52.672;39.957
925.615;55.7016707202383;52.668;39.951
926.645;55.6876707202383;52.669;39.951
927.624;55.6958199490989;52.666;39.949
928.612;55.7003721225245;52.673;39.955
929.598;55.7025960883118;52.669;39.952
930.594;55.7005214447187;52.67;39.953
931.595;55.6902974439196;52.674;39.956
932.6;55.6827453405;52.668;39.95
933.608;55.6775960883118;52.67;39.952
934.592;55.6732974439196;52.674;39.956
935.586;55.6745960883118;52.672;39.952
936.585;55.6915214447187;52.673;39.953
937.577;55.6753721225245;52.675;39.955
938.569;55.6875214447187;52.673;39.953
939.577;55.6805214447187;52.673;39.953
940.58;55.6846707202383;52.672;39.951
941.568;55.6695214447187;52.674;39.953
942.565;55.6747453405;52.671;39.95
943.555;55.6658199490989;52.671;39.949
944.551;55.6657453405;52.671;39.95
945.537;55.674894546037;52.671;39.948
946.556;55.6765960883118;52.675;39.952
947.556;55.6663418828963;52.667;39.942
948.554;55.6626707202383;52.675;39.951
949.56;55.6579691313162;52.671;39.947
950.541;55.6617453405;52.673;39.95
951.529;55.6570437049383;52.67;39.946
952.522;55.6390437049383;52.672;39.946
953.522;55.6389691313162;52.672;39.947
954.513;55.6409691313162;52.671;39.947
955.507;55.6561182669055;52.671;39.945
956.505;55.649894546037;52.674;39.948
957.512;55.6409691313162;52.672;39.947
958.523;55.637894546037;52.675;39.948
959.539;55.6427453405;52.676;39.95
960.531;55.6376707202383;52.678;39.951
961.527;55.6421928172196;52.671;39.944
962.531;55.6251928172196;52.672;39.944
963.536;55.6199691313162;52.675;39.947
964.511;55.6231182669055;52.673;39.945
965.524;55.6440437049383;52.675;39.946
966.538;55.6211182669055;52.674;39.945
967.56;55.6170437049383;52.674;39.946
968.557;55.6209691313162;52.676;39.947
969.557;55.6138199490989;52.679;39.949
970.572;55.6261182669055;52.675;39.945
971.566;55.6265960883118;52.68;39.952
972.56;55.6271928172196;52.675;39.944
973.564;55.6097453405;52.681;39.95
974.562;55.6145960883118;52.683;39.952
975.552;55.5999691313162;52.677;39.947
976.56;55.6052673558825;52.675;39.943
977.565;55.6070437049383;52.678;39.946
978.554;55.6132673558826;52.677;39.943
979.56;55.6056707202383;52.683;39.951
980.557;55.6040437049383;52.679;39.946
981.558;55.5941928172196;52.678;39.944
982.568;55.5949691313162;52.68;39.947
983.563;55.5874163982628;52.677;39.941
984.562;55.6002673558826;52.678;39.943
985.541;55.5879691313162;52.681;39.947
986.55;55.5903418828963;52.678;39.942
987.533;55.5940437049383;52.682;39.946
988.519;55.5957453405;52.685;39.95
989.515;55.5981928172196;52.68;39.944
990.518;55.5721928172196;52.68;39.944
991.497;55.5901928172196;52.68;39.944
992.48;55.5910437049383;52.682;39.946
993.468;55.5840437049383;52.685;39.946
994.463;55.5814163982628;52.679;39.941
995.462;55.5763418828963;52.68;39.942
996.466;55.580894546037;52.686;39.948
997.474;55.5789691313162;52.685;39.947
998.453;55.5800437049383;52.685;39.946
999.436;55.5661928172196;52.684;39.944
1000.43;55.5772673558826;52.684;39.943
1001.429;55.5713418828963;52.682;39.942
1002.439;55.5618199490989;52.688;39.949
1003.425;55.570894546037;52.687;39.948
1004.415;55.5794163982628;52.682;39.941
1005.418;55.5581928172196;52.684;39.944
1006.401;55.5564163982628;52.684;39.941
1007.414;55.5610437049383;52.687;39.946
1008.425;55.5623418828963;52.684;39.942
1009.4;55.5521928172196;52.686;39.944
1010.389;55.5502673558825;52.686;39.943
1011.372;55.5411182669055;52.686;39.945
1012.362;55.5599691313162;52.69;39.947
1013.343;55.5640437049383;52.689;39.946
1014.331;55.5512673558826;52.687;39.943
1015.336;55.5452673558826;52.688;39.943
1016.324;55.5492673558826;52.688;39.943
1017.329;55.5433418828963;52.688;39.942
1018.315;55.5541928172196;52.689;39.944
1019.298;55.5414163982628;52.687;39.941
1020.304;55.5412673558825;52.689;39.943
1021.33;55.5430437049383;52.692;39.946
1022.327;55.5432673558826;52.689;39.943
1023.329;55.5592673558826;52.691;39.943
1024.336;55.533490901984;52.687;39.94
1025.321;55.5521928172196;52.693;39.944
1026.308;55.5421928172196;52.693;39.944
1027.298;55.5671928172196;52.692;39.944
1028.296;55.5530437049383;52.695;39.946
1029.298;55.5540437049383;52.695;39.946
1030.302;55.5412673558825;52.693;39.943
1031.311;55.5395653940618;52.69;39.939
1032.323;55.5373418828963;52.692;39.942
1033.307;55.555490901984;52.691;39.94
1034.292;55.540490901984;52.691;39.94
1035.279;55.5475653940618;52.69;39.939
1036.275;55.5274163982628;52.693;39.941
1037.27;55.5304163982628;52.692;39.941
1038.249;55.534490901984;52.692;39.94
1039.238;55.5375653940618;52.692;39.939
1040.238;55.536490901984;52.692;39.94
1041.222;55.5101928172196;52.697;39.944
1042.22;55.5112673558826;52.695;39.943
1043.214;55.5122673558826;52.696;39.943
1044.218;55.5036398744983;52.691;39.938
1045.227;55.5103418828963;52.696;39.942
1046.224;55.5103418828963;52.695;39.942
1047.223;55.5045653940618;52.693;39.939
1048.197;55.5037143432952;52.691;39.937
1049.209;55.5211928172196;52.698;39.944
1050.197;55.507490901984;52.694;39.94
1051.192;55.5041182669055;52.7;39.945
1052.193;55.5074163982628;52.696;39.941
1053.215;55.5061182669055;52.699;39.945
1054.223;55.4903418828963;52.697;39.942
1055.221;55.497490901984;52.696;39.94
1056.219;55.492490901984;52.696;39.94
1057.221;55.494490901984;52.697;39.94
1058.202;55.4925653940618;52.696;39.939
1059.186;55.4864163982628;52.698;39.941
1060.175;55.4883418828963;52.698;39.942
1061.171;55.491490901984;52.698;39.94
1062.172;55.4945653940618;52.696;39.939
1063.176;55.485490901984;52.699;39.94
1064.155;55.4953418828963;52.7;39.942
1065.167;55.4895653940618;52.698;39.939
1066.186;55.4827143432952;52.696;39.937
1067.174;55.4855653940618;52.698;39.939
1068.166;55.4785653940618;52.699;39.939
1069.164;55.4815653940618;52.699;39.939
1070.154;55.4745653940618;52.699;39.939
1071.139;55.4846398744983;52.698;39.938
1072.147;55.4795653940618;52.7;39.939
1073.152;55.4633418828963;52.702;39.942
1074.15;55.4664163982628;52.702;39.941
1075.16;55.4797888004547;52.698;39.936
1076.144;55.4766398744983;52.699;39.938
1077.146;55.4786398744983;52.7;39.938
1078.128;55.4664163982628;52.703;39.941
1079.129;55.4677143432952;52.699;39.937
1080.108;55.4607143432952;52.699;39.937
1081.096;55.463490901984;52.702;39.94
1082.088;55.4596398744983;52.701;39.938
1083.089;55.4627143432952;52.699;39.937
1084.1;55.449490901984;52.703;39.94
1085.108;55.4565653940618;52.701;39.939
1086.113;55.4556398744983;52.703;39.938
1087.108;55.4497888004547;52.701;39.936
1088.112;55.4515653940618;52.704;39.939
1089.097;55.4354163982628;52.706;39.941
1090.087;55.4540121021272;52.698;39.933
1091.08;55.447086512756;52.697;39.932
1092.08;55.4488632459785;52.7;39.935
1093.088;55.4371609117569;52.697;39.931
1094.078;55.4360121021272;52.699;39.933
1095.071;55.4368632459785;52.7;39.935
1096.075;55.431086512756;52.699;39.932
1097.079;55.4399376798687;52.701;39.934
1098.085;55.4269376798687;52.702;39.934
1099.072;55.440086512756;52.701;39.932
1100.058;55.4239376798687;52.701;39.934
1101.052;55.4367888004547;52.703;39.936
1102.07;55.442086512756;52.7;39.932
1103.081;55.4297888004547;52.703;39.936
1104.079;55.4291609117569;52.701;39.931
1105.068;55.4218632459785;52.703;39.935
1106.049;55.4299376798687;52.703;39.934
1107.048;55.4119376798687;52.704;39.934
1108.036;55.4284583915215;52.698;39.927
1109.042;55.4179376798687;52.703;39.934
1110.031;55.405086512756;52.703;39.932
1111.032;55.4068632459785;52.705;39.935
1112.04;55.4230121021272;52.703;39.933
1113.029;55.4118632459785;52.707;39.935
1114.014;55.416086512756;52.704;39.932
1115.01;55.4121609117569;52.702;39.931
1116.017;55.4073840390124;52.701;39.928
1117.001;55.4103096748832;52.701;39.929
1117.975;55.4083096748832;52.701;39.929
1118.982;55.411235299132;52.702;39.93
1119.971;55.408235299132;52.703;39.93
1120.964;55.414235299132;52.703;39.93
1121.968;55.396086512756;52.705;39.932
1122.975;55.3941609117569;52.705;39.931
1123.971;55.397235299132;52.704;39.93
1124.965;55.388086512756;52.706;39.932
1125.964;55.3921609117569;52.705;39.931
1126.97;55.4019376798687;52.708;39.934
1127.954;55.3913096748832;52.704;39.929
1128.939;55.3935327324126;52.702;39.926
1129.933;55.3995327324126;52.702;39.926
1130.932;55.3843840390124;52.703;39.928
1131.935;55.3805327324126;52.701;39.926
1132.94;55.3873840390124;52.703;39.928
1133.938;55.3834583915215;52.703;39.927
1134.93;55.3846070616875;52.701;39.925
1135.926;55.3864583915215;52.704;39.927
1136.919;55.3763840390124;52.705;39.928
1137.916;55.3734583915215;52.704;39.927
1138.901;55.3796070616875;52.702;39.925
1139.898;55.3836813793482;52.702;39.924
1140.904;55.3745327324126;52.702;39.926
1141.899;55.3714583915215;52.704;39.927
1142.901;55.3774583915215;52.705;39.927
