"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"7.0566e+06","6.8914e-12","6.9481e-12","8.4885e-08","8.4927e-08","2.0000e+00","7.1870e-01","7.9446e-05"," 0.02 %"
"2.5083e+06","6.9160e-12","6.9729e-12","2.3966e-07","2.3978e-07","1.0000e+00","7.1870e-01","6.7241e-05"," 0.01 %"
"7.0945e+06","6.9160e-12","6.9729e-12","8.4734e-08","8.4776e-08","2.0000e+00","7.1870e-01","1.3111e-04"," 0.03 %"
"2.5217e+06","6.9406e-12","6.9977e-12","2.3924e-07","2.3936e-07","1.0000e+00","7.1870e-01","4.6840e-06"," 0.00 %"
"7.1324e+06","6.9406e-12","6.9977e-12","8.4584e-08","8.4625e-08","2.0000e+00","7.1870e-01","1.8622e-04"," 0.04 %"
"7.1703e+06","6.9653e-12","7.0226e-12","8.4434e-08","8.4476e-08","2.0000e+00","7.1870e-01","3.0202e-04"," 0.06 %"
"7.2084e+06","6.9899e-12","7.0474e-12","8.4286e-08","8.4327e-08","2.0000e+00","7.1870e-01","1.7143e-04"," 0.03 %"
"7.2465e+06","7.0145e-12","7.0722e-12","8.4138e-08","8.4179e-08","2.0000e+00","7.1870e-01","2.8285e-04"," 0.05 %"
"2.5755e+06","7.0391e-12","7.0970e-12","2.3756e-07","2.3768e-07","1.0000e+00","7.1870e-01","1.2353e-05"," 0.00 %"
"3.1467e+06","7.0391e-12","7.0970e-12","1.9444e-07","1.9454e-07","1.1429e+00","7.1870e-01","5.0284e-05"," 0.01 %"
"7.2846e+06","7.0391e-12","7.0970e-12","8.3990e-08","8.4032e-08","2.0000e+00","7.1870e-01","3.5074e-04"," 0.07 %"
"2.5890e+06","7.0637e-12","7.1218e-12","2.3715e-07","2.3726e-07","1.0000e+00","7.1870e-01","1.8953e-05"," 0.00 %"
"7.3229e+06","7.0637e-12","7.1218e-12","8.3844e-08","8.3885e-08","2.0000e+00","7.1870e-01","3.5660e-04"," 0.07 %"
"2.6026e+06","7.0883e-12","7.1466e-12","2.3673e-07","2.3685e-07","1.0000e+00","7.1870e-01","2.5727e-05"," 0.00 %"
"3.1797e+06","7.0883e-12","7.1466e-12","1.9376e-07","1.9386e-07","1.1429e+00","7.1870e-01","2.5523e-05"," 0.00 %"
"7.3612e+06","7.0883e-12","7.1466e-12","8.3698e-08","8.3739e-08","2.0000e+00","7.1870e-01","3.3571e-04"," 0.06 %"
"7.3995e+06","7.1129e-12","7.1714e-12","8.3553e-08","8.3594e-08","2.0000e+00","7.1870e-01","1.4500e-04"," 0.03 %"
"7.4380e+06","7.1375e-12","7.1962e-12","8.3409e-08","8.3450e-08","2.0000e+00","7.1870e-01","1.0904e-04"," 0.02 %"
"4.5134e+06","7.1621e-12","7.2210e-12","1.3793e-07","1.3800e-07","1.4286e+00","7.1870e-01","2.2013e-05"," 0.00 %"
"7.5924e+06","7.2360e-12","7.2955e-12","8.2840e-08","8.2881e-08","2.0000e+00","7.1870e-01","3.3844e-05"," 0.01 %"
"7.6312e+06","7.2606e-12","7.3203e-12","8.2699e-08","8.2740e-08","2.0000e+00","7.1870e-01","6.7243e-06"," 0.00 %"
"7.7478e+06","7.3344e-12","7.3947e-12","8.2282e-08","8.2323e-08","2.0000e+00","7.1870e-01","5.3615e-05"," 0.01 %"
"7.7869e+06","7.3590e-12","7.4196e-12","8.2144e-08","8.2185e-08","2.0000e+00","7.1870e-01","2.6282e-05"," 0.01 %"
"7.8651e+06","7.4082e-12","7.4692e-12","8.1871e-08","8.1911e-08","2.0000e+00","7.1870e-01","3.1915e-05"," 0.01 %"
"7.9436e+06","7.4574e-12","7.5188e-12","8.1600e-08","8.1640e-08","2.0000e+00","7.1870e-01","1.8133e-05"," 0.00 %"
"7.9830e+06","7.4821e-12","7.5436e-12","8.1466e-08","8.1506e-08","2.0000e+00","7.1870e-01","2.8086e-05"," 0.01 %"
"2.8364e+06","7.5067e-12","7.5684e-12","2.3004e-07","2.3016e-07","1.0000e+00","7.1870e-01","7.6809e-06"," 0.00 %"
"8.0224e+06","7.5067e-12","7.5684e-12","8.1332e-08","8.1372e-08","2.0000e+00","7.1870e-01","1.5830e-05"," 0.00 %"
"8.0619e+06","7.5313e-12","7.5932e-12","8.1199e-08","8.1239e-08","2.0000e+00","7.1870e-01","2.1590e-05"," 0.00 %"
"8.1014e+06","7.5559e-12","7.6181e-12","8.1067e-08","8.1107e-08","2.0000e+00","7.1870e-01","1.9138e-05"," 0.00 %"
"8.1410e+06","7.5805e-12","7.6429e-12","8.0935e-08","8.0975e-08","2.0000e+00","7.1870e-01","1.4629e-05"," 0.00 %"
"8.1807e+06","7.6051e-12","7.6677e-12","8.0804e-08","8.0844e-08","2.0000e+00","7.1870e-01","9.7722e-06"," 0.00 %"
"8.2205e+06","7.6297e-12","7.6925e-12","8.0674e-08","8.0714e-08","2.0000e+00","7.1870e-01","2.1563e-06"," 0.00 %"
"8.2603e+06","7.6543e-12","7.7173e-12","8.0544e-08","8.0584e-08","2.0000e+00","7.1870e-01","2.0171e-05"," 0.00 %"
"8.3401e+06","7.7035e-12","7.7669e-12","8.0286e-08","8.0326e-08","2.0000e+00","7.1870e-01","1.7422e-06"," 0.00 %"
"8.4201e+06","7.7528e-12","7.8165e-12","8.0031e-08","8.0071e-08","2.0000e+00","7.1870e-01","1.2446e-06"," 0.00 %"
"6.7137e+06","7.7774e-12","7.8413e-12","1.0069e-07","1.0074e-07","1.7143e+00","7.1870e-01","1.6352e-06"," 0.00 %"
"8.5407e+06","7.8266e-12","7.8910e-12","7.9653e-08","7.9692e-08","2.0000e+00","7.1870e-01","8.0523e-07"," 0.00 %"
