1000nM	1000nM	1000nM	1000nM	1000nM	1000nM	300nM	300nM	300nM	300nM	300nM	300nM	100nM	100nM	100nM	100nM	100nM	100nM	30nM	30nM	30nM	30nM	30nM	30nM	10nM	10nM	10nM	10nM	10nM	10nM	3nM	3nM	3nM	3nM	3nM	3nM	50%seeds	50%seeds	50%seeds	50%seeds	50%seeds	50%seeds
241019_tauJB6elongation50percSeeds: B07 X	241019_tauJB6elongation50percSeeds: B07 Y	241019_tauJB6elongation50percSeeds: B08 X	241019_tauJB6elongation50percSeeds: B08 Y	241019_tauJB6elongation50percSeeds: B09 X	241019_tauJB6elongation50percSeeds: B09 Y	241019_tauJB6elongation50percSeeds: B04 X	241019_tauJB6elongation50percSeeds: B04 Y	241019_tauJB6elongation50percSeeds: B05 X	241019_tauJB6elongation50percSeeds: B05 Y	241019_tauJB6elongation50percSeeds: B06 X	241019_tauJB6elongation50percSeeds: B06 Y	241019_tauJB6elongation50percSeeds: B01 X	241019_tauJB6elongation50percSeeds: B01 Y	241019_tauJB6elongation50percSeeds: B02 X	241019_tauJB6elongation50percSeeds: B02 Y	241019_tauJB6elongation50percSeeds: B03 X	241019_tauJB6elongation50percSeeds: B03 Y	241019_tauJB6elongation50percSeeds: A10 X	241019_tauJB6elongation50percSeeds: A10 Y	241019_tauJB6elongation50percSeeds: A11 X	241019_tauJB6elongation50percSeeds: A11 Y	241019_tauJB6elongation50percSeeds: A12 X	241019_tauJB6elongation50percSeeds: A12 Y	241019_tauJB6elongation50percSeeds: A07 X	241019_tauJB6elongation50percSeeds: A07 Y	241019_tauJB6elongation50percSeeds: A08 X	241019_tauJB6elongation50percSeeds: A08 Y	241019_tauJB6elongation50percSeeds: A09 X	241019_tauJB6elongation50percSeeds: A09 Y	241019_tauJB6elongation50percSeeds: A04 X	241019_tauJB6elongation50percSeeds: A04 Y	241019_tauJB6elongation50percSeeds: A05 X	241019_tauJB6elongation50percSeeds: A05 Y	241019_tauJB6elongation50percSeeds: A06 X	241019_tauJB6elongation50percSeeds: A06 Y	241019_tauJB6elongation50percSeeds: A01 X	241019_tauJB6elongation50percSeeds: A01 Y	241019_tauJB6elongation50percSeeds: A02 X	241019_tauJB6elongation50percSeeds: A02 Y	241019_tauJB6elongation50percSeeds: A03 X	241019_tauJB6elongation50percSeeds: A03 Y
9648.0	0.7350220140549182	10170.0	0.7520472189726684	10278.0	0.7796520119700673	9648.0	0.8160307164227086	9648.0	0.793842870374099	9648.0	0.8028695199098689	9648.0	0.8546762805554248	9648.0	0.8488241119739532	9648.0	0.8573318874817655	9648.0	0.9133192969050081	9648.0	0.9038375374360346	9648.0	0.912265590106786	9648.0	0.9475745537962289	9648.0	0.9426469994482053	9648.0	0.9510330942002072	9648.0	0.9551498053065602	9648.0	0.9511495259884487	9648.0	0.9623046891685247	9648.0	0.9471237422597978	9648.0	0.952538575737423	9648.0	0.9770112318509724
9666.0	0.7223700500096975	10188.0	0.7508344667901808	10296.0	0.7871990117560479	9666.0	0.8198417513131219	9666.0	0.7975610410877998	9666.0	0.8034287475755435	9666.0	0.8562926298752735	9666.0	0.8491322698698086	9666.0	0.8574717391959171	9666.0	0.918349242866114	9666.0	0.909624892899534	9666.0	0.9040676484861845	9666.0	0.9350323579328224	9666.0	0.9513180586824989	9666.0	0.9448951267666204	9666.0	0.9554860782981482	9666.0	0.9535692293828755	9666.0	0.9555814688570525	9666.0	0.9445584571174381	9666.0	0.9577363078804	9666.0	0.9780648764074934
9684.0	0.7327925132274653	10206.0	0.7594543361487842	10314.0	0.7887384495233375	9684.0	0.8189084366460819	9684.0	0.7901246996603981	9684.0	0.8084345171682894	9684.0	0.8641067689712312	9684.0	0.8500673696917146	9684.0	0.8554600260769658	9684.0	0.9097627694577617	9684.0	0.908504759584018	9684.0	0.9070742049060041	9684.0	0.9429306775583282	9684.0	0.9476554494050422	9684.0	0.9426569188967296	9684.0	0.9592368155120143	9684.0	0.949998080924894	9684.0	0.9618092040629779	9684.0	0.9495525760647979	9684.0	0.9535881985449708	9684.0	0.9757731994970602
9702.0	0.7332275377791634	10224.0	0.7498456073183064	10332.0	0.780647014429413	9702.0	0.8195565718315263	9702.0	0.8029436636733379	9702.0	0.8089119066389872	9702.0	0.8572774254873669	9702.0	0.8554548198020139	9702.0	0.8498659575108977	9702.0	0.9155853129642538	9702.0	0.9111085782560507	9702.0	0.9098294093421733	9702.0	0.9416904455510173	9702.0	0.9519140738405102	9702.0	0.9440838985867037	9702.0	0.9650396802130073	9702.0	0.9514415591567417	9702.0	0.9587935791964598	9702.0	0.9546285658145734	9702.0	0.952958424860442	9702.0	0.9727878732535841
9720.0	0.7307805246758614	10242.0	0.7566556772661208	10350.0	0.7848335342111883	9720.0	0.8226157699068241	9720.0	0.7910106175921825	9720.0	0.8099621634745224	9720.0	0.8553720600639689	9720.0	0.8580157181779154	9720.0	0.8531148204088833	9720.0	0.9131465512861419	9720.0	0.904093006437819	9720.0	0.9079926063847271	9720.0	0.9402730375426621	9720.0	0.9479726832794676	9720.0	0.9391578865062454	9720.0	0.9576675415512704	9720.0	0.9541699833290779	9720.0	0.9638338587184021	9720.0	0.952281602811989	9720.0	0.9559225596689572	9720.0	0.9755624705857561
9738.0	0.7347682497330943	10260.0	0.7537637297540353	10368.0	0.7841201362214688	9738.0	0.8204509983874397	9738.0	0.7934536034040726	9738.0	0.8125127872179652	9738.0	0.8605636456277216	9738.0	0.8507793206924839	9738.0	0.8614521341371579	9738.0	0.9171908310690108	9738.0	0.9083671993522879	9738.0	0.9049183782770016	9738.0	0.9416344952348981	9738.0	0.9522216945672256	9738.0	0.9494399593408527	9738.0	0.9535805313458162	9738.0	0.9533022276290076	9738.0	0.9629881169003135	9738.0	0.9470145811899102	9738.0	0.9572240919503167	9738.0	0.9764229469735816
9756.0	0.7418917767671512	10278.0	0.7668427955990157	10386.0	0.7777371015766096	9756.0	0.8268934621307574	9756.0	0.7953328232593726	9756.0	0.8070023487561958	9756.0	0.8586475759041923	9756.0	0.8517144205143898	9756.0	0.8561270111752277	9756.0	0.9185931190339252	9756.0	0.9056651233718765	9756.0	0.9038646334224667	9756.0	0.9480501314832429	9756.0	0.9501740941050255	9756.0	0.943243348906308	9756.0	0.9510110607947079	9756.0	0.9500397999489358	9756.0	0.9595282640081327	9756.0	0.9401510789207245	9756.0	0.9638912960238608	9756.0	0.9736395692701052
9774.0	0.7317593299171822	10296.0	0.7556108446165931	10404.0	0.7842140043780108	9774.0	0.8187010333867397	9774.0	0.8042859635699808	9774.0	0.8059793713189862	9774.0	0.8634966238637386	9774.0	0.8508537036328628	9774.0	0.8562991363618759	9774.0	0.911317480027558	9774.0	0.9040537035144675	9774.0	0.9061654708112676	9774.0	0.9404688636490797	9774.0	0.9513565112733383	9774.0	0.9452176632718885	9774.0	0.9599869629547876	9774.0	0.9530268820703315	9774.0	0.9607755196186474	9774.0	0.9378723415868199	9774.0	0.9570477553186486	9774.0	0.9740171252361919
9792.0	0.7333544199400753	10314.0	0.7578684294486082	10422.0	0.7933755364565146	9792.0	0.8189732501646264	9792.0	0.7970778131250084	9792.0	0.814722418482338	9792.0	0.8586475759041923	9792.0	0.8521500920223234	9792.0	0.8561054955268967	9792.0	0.9080657977900755	9792.0	0.904859413443172	9792.0	0.9044060069257139	9792.0	0.9476864544284676	9792.0	0.9513661244210482	9792.0	0.9391285650057666	9792.0	0.9630047974946799	9792.0	0.9514665905711668	9792.0	0.9508829032010047	9792.0	0.9506987672986182	9792.0	0.9548057610017263	9792.0	0.9731566488483664
9810.0	0.7359645672502642	10332.0	0.7574766172050353	10440.0	0.7898836410331505	9810.0	0.8265175437231996	9810.0	0.7961650491952912	9810.0	0.804929114483451	9810.0	0.8685918707263082	9810.0	0.8470282952705201	9810.0	0.8599245231056547	9810.0	0.9117341018142354	9810.0	0.9031399105465465	9810.0	0.9038066291185474	9810.0	0.9380070497398311	9810.0	0.9494338817313663	9810.0	0.9413863205426433	9810.0	0.9664451288701572	9810.0	0.9533689780674746	9810.0	0.9641841154309438	9810.0	0.9491978025876631	9810.0	0.9539828567206088	9810.0	0.9735868870422791
9828.0	0.7309436588827481	10350.0	0.7526256084750854	10458.0	0.7911790215934307	9828.0	0.8242231451667263	9828.0	0.7994268379441335	9828.0	0.8103031559535923	9828.0	0.8600926564219379	9828.0	0.8586745385069856	9828.0	0.8533299768921937	9828.0	0.9186236035549016	9828.0	0.9080527759654764	9828.0	0.9034682706790178	9828.0	0.9396948842760962	9828.0	0.947463186450845	9828.0	0.9409171765349805	9828.0	0.9569691284148953	9828.0	0.951700217105801	9828.0	0.9594684640816012	9828.0	0.9556519508447702	9828.0	0.9631859494971886	9828.0	0.9772044000196679
9846.0	0.7328287652734401	10368.0	0.7606484306053872	10476.0	0.7858848575644592	9846.0	0.819958415646502	9846.0	0.8028497026805729	9846.0	0.8100030825720108	9846.0	0.8630363389580863	9846.0	0.852840790754413	9846.0	0.856654144559338	9846.0	0.9033610200527179	9846.0	0.910037573594724	9846.0	0.9127006223861811	9846.0	0.9441149592495197	9846.0	0.9503663570592227	9846.0	0.9419922982192075	9846.0	0.9534684403486202	9846.0	0.952109063541411	9846.0	0.9558377542564733	9846.0	0.96186048669463	9846.0	0.9536217864748123	9846.0	0.9759751480370601
9864.0	0.7350582661008931	10386.0	0.7662270906448297	10494.0	0.787067596336889	9864.0	0.8277360378718351	9864.0	0.7928629914495496	9864.0	0.8062930843997305	9864.0	0.8616768928413923	9864.0	0.8547959994729437	9864.0	0.8612154620055166	9864.0	0.9111752189296681	9864.0	0.9074239291918533	9864.0	0.9102741090055549	9864.0	0.9446091870419068	9864.0	0.9481937856767944	9864.0	0.94038938952636	9864.0	0.9567966807269015	9864.0	0.9481874752814782	9864.0	0.9565980676080884	9864.0	0.9537279869880004	9864.0	0.9544446907559299	9864.0	0.9710493597353244
9882.0	0.7322668585608301	10404.0	0.7462446662226129	10512.0	0.7870300490742722	9882.0	0.827761963279253	9882.0	0.8031315856588679	9882.0	0.8139176762317331	9882.0	0.8591934952108962	9882.0	0.8576863080133804	9882.0	0.8539324150454626	9882.0	0.9130449362162206	9882.0	0.9078366098870435	9882.0	0.9078185934729691	9882.0	0.9409817415468398	9882.0	0.9544807842790427	9882.0	0.9520593467169693	9882.0	0.9630565318010781	9882.0	0.9506071786759048	9882.0	0.959818720794143	9882.0	0.9541919215350229	9882.0	0.9626401456372637	9882.0	0.9731566488483664
9900.0	0.735656424859478	10422.0	0.7620664177726034	10530.0	0.7895457156695991	9900.0	0.8240935181296374	9900.0	0.7964200861756534	9900.0	0.8187461297353625	9900.0	0.8638712743683393	9900.0	0.8544240847710493	9900.0	0.8616888062687993	9900.0	0.9151890141915606	9900.0	0.9136927454664079	9900.0	0.9120819098110414	9900.0	0.9372423954195341	9900.0	0.954807631301178	9900.0	0.943262896573294	9900.0	0.9610820057735485	9900.0	0.9541199205002276	9900.0	0.9545563272593693	9900.0	0.9404649169966515	9900.0	0.9593233375654124	9900.0	0.9748600408814087
9918.0	0.726901555756553	10440.0	0.761077558300729	10548.0	0.7885131659476365	9918.0	0.8307563478360063	9918.0	0.798004000053692	9918.0	0.8144632641982449	9918.0	0.8647704355793809	9918.0	0.8575481682669625	9918.0	0.8603333204239443	9918.0	0.9121913696288814	9918.0	0.9045155128638469	9918.0	0.9158908591017454	9918.0	0.9452805908353382	9918.0	0.958922058520998	9918.0	0.945755224114002	9918.0	0.9607112432443617	9918.0	0.952401096709704	9918.0	0.9586227222635126	9918.0	0.9519404744685902	9918.0	0.9577782927927019	9918.0	0.976256119918799
9936.0	0.7429430861004218	10458.0	0.7598088329405882	10566.0	0.7928686484111875	9936.0	0.8210991335728841	9936.0	0.794406636330689	9936.0	0.8204374524315492	9936.0	0.8594182855136566	9936.0	0.8530426873068699	9936.0	0.8577622004483861	9936.0	0.9131465512861419	9936.0	0.9043091725162519	9936.0	0.9100904287098104	9936.0	0.9475465786381693	9936.0	0.9463480613165013	9936.0	0.9408683073675157	9936.0	0.9590471230552211	9936.0	0.9489050424949979	9936.0	0.9598101779474957	9936.0	0.9583946227256973	9936.0	0.9571905040204751	9936.0	0.97684440479619
9954.0	0.7371790107904215	10476.0	0.7475133915827535	10584.0	0.7972804517686638	9954.0	0.8240546300185108	9954.0	0.7990912629699728	9954.0	0.8171093658358272	9954.0	0.8658943870931831	9954.0	0.8594608724481339	9954.0	0.8593220849523858	9954.0	0.9153109522754662	9954.0	0.9075025350385563	9954.0	0.9078089260889826	9954.0	0.9412335179693765	9954.0	0.9493665896973973	9954.0	0.9485212189925133	9954.0	0.9572795342532843	9954.0	0.9523176586616202	9954.0	0.9626378601877718	9954.0	0.944285554442719	9954.0	0.9593737194601747	9954.0	0.9772131803909723
9972.0	0.7407860893649185	10494.0	0.7644359489599251	10602.0	0.7922115713153932	9972.0	0.8273341940568596	9972.0	0.7986214580061477	9972.0	0.8126491842095931	9972.0	0.8653591720866106	9972.0	0.8529045475604521	9972.0	0.8626462526195302	9972.0	0.9209201041351236	9972.0	0.911373872988673	9972.0	0.9142280690560574	9972.0	0.9430519032432533	9972.0	0.9521351762378369	9972.0	0.9475927048106808	9972.0	0.9615303697623325	9972.0	0.9515750600336755	9972.0	0.960433805752753	9972.0	0.9514356045203598	9972.0	0.9632111404445698	9972.0	0.9758610032101036
9990.0	0.7385203364914907	10512.0	0.7595849402299751	10620.0	0.7848523078424967	9990.0	0.8327914923183019	9990.0	0.804634961543108	9990.0	0.8134812058585236	9990.0	0.871567666162851	9990.0	0.8600028052994657	9990.0	0.8629259560478336	9990.0	0.9182882738241612	9990.0	0.9154712027480605	9990.0	0.9121882510348935	9990.0	0.9453365411514575	9990.0	0.9558458512538428	9990.0	0.9456281642785933	9990.0	0.9627288811938898	9990.0	0.9532605086049658	9990.0	0.9591694644489437	9990.0	0.948611061837017	9990.0	0.9555111075283985	9990.0	0.9813750763892303
10008.0	0.7359826932732516	10530.0	0.7711713880042018	10638.0	0.7934881782443651	10008.0	0.8229139120921285	10008.0	0.8015208257828964	10008.0	0.8238064581247596	10008.0	0.8677890482164495	10008.0	0.8586639123726457	10008.0	0.8669708979340675	10008.0	0.9167132402403806	10008.0	0.9177605980332818	10008.0	0.9101484330137297	10008.0	0.9452059904138458	10008.0	0.9586528903851219	10008.0	0.9469671794671306	10008.0	0.9616510831439282	10008.0	0.9523844091000871	10008.0	0.9602971202063951	10008.0	0.954164631267551	10008.0	0.959776774618273	10008.0	0.9777751241544501
10026.0	0.7427436998475602	10548.0	0.7563758113778545	10656.0	0.7943142180219351	10026.0	0.8237305624257886	10026.0	0.8034537376340622	10026.0	0.8137539998417795	10026.0	0.8715462575625881	10026.0	0.8539352825914166	10026.0	0.8640232541127162	10026.0	0.923318219785267	10026.0	0.9121304542631882	10026.0	0.9135900217129446	10026.0	0.9440030586172812	10026.0	0.9555286173794174	10026.0	0.9471040131360322	10026.0	0.9657294709649827	10026.0	0.9533272590434327	10026.0	0.9620654894623987	10026.0	0.9440399420354718	10026.0	0.9574424134942866	10026.0	0.9742893167466264
10044.0	0.7353482824686918	10566.0	0.7610029273971913	10674.0	0.8013167824999718	10044.0	0.8245990635742841	10044.0	0.7970375441281091	10044.0	0.8194963131893164	10044.0	0.8638070485675505	10044.0	0.8596308905975713	10044.0	0.864270684068523	10044.0	0.9127502525134488	10044.0	0.9112756156802944	10044.0	0.9170992821000653	10044.0	0.943471530614148	10044.0	0.9525004758508115	10044.0	0.9448071622651837	10044.0	0.9670918077001341	10044.0	0.9513497773038496	10044.0	0.9588362934296967	10044.0	0.9489658353141518	10044.0	0.9574088255644451	10044.0	0.9765546525431467
10062.0	0.7413117440315538	10584.0	0.7632605122292064	10692.0	0.7759348329710022	10062.0	0.830198951576524	10062.0	0.8108900790614639	10062.0	0.8183914975571299	10062.0	0.8675428493134262	10062.0	0.8628399831682032	10062.0	0.864916153518454	10062.0	0.9128518675833701	10062.0	0.9084065022756393	10062.0	0.9124106008665844	10062.0	0.9491504877002555	10062.0	0.9608735275060994	10062.0	0.9426178235627578	10062.0	0.9610216490827507	10062.0	0.9493889831738831	10062.0	0.9605704912991107	10062.0	0.9527591824927475	10062.0	0.954469881703311	10062.0	0.9727000695405407
10080.0	0.7357108029284403	10602.0	0.7727572947043777	10710.0	0.784589477004179	10080.0	0.8237305624257886	10080.0	0.8009839058242393	10080.0	0.8165774175684781	10080.0	0.8708611823541753	10080.0	0.8522032226940226	10080.0	0.8681004694714466	10080.0	0.9170079239431524	10080.0	0.9095757642453447	10080.0	0.9224163432926724	10080.0	0.941121617337138	10080.0	0.9562784429007865	10080.0	0.950045937017417	10080.0	0.9678505775273071	10080.0	0.9516918733009927	10080.0	0.9634152592326816	10080.0	0.955406338437523	10080.0	0.9565859212833275	10080.0	0.9873193877622696
10098.0	0.7456438635255477	10620.0	0.7626821227267894	10728.0	0.7974494144504395	10098.0	0.8288119422796729	10098.0	0.802165129733285	10098.0	0.8161545868944314	10098.0	0.8675107364130319	10098.0	0.856315536683541	10098.0	0.8665621006157779	10098.0	0.9226882063517547	10098.0	0.9161786553683864	10098.0	0.9103031111575146	10098.0	0.9445439116731009	10098.0	0.9596526577469473	10098.0	0.9517856793791661	10098.0	0.9591505916680174	10098.0	0.9518086865683099	10098.0	0.9559402684162417	10098.0	0.9498937044081969	10098.0	0.9588027246528686	10098.0	0.9770814748214072
10116.0	0.7356201728135031	10638.0	0.7672159501167041	10746.0	0.7896020365635243	10116.0	0.8313915203177418	10116.0	0.8064739124015088	10116.0	0.820123739350805	10116.0	0.8684848277249937	10116.0	0.8588020521190637	10116.0	0.8678853129881362	10116.0	0.9125266993596218	10116.0	0.906755779494879	10116.0	0.9177276620591915	10116.0	0.9425763255562394	10116.0	0.9564899321504035	10116.0	0.9444943995934085	10116.0	0.9628237274222864	10116.0	0.9506655853095635	10116.0	0.960006663420385	10116.0	0.9567026261424387	10116.0	0.9592141767934275	10116.0	0.9787497453692321
10134.0	0.744628806238252	10656.0	0.7660218556601011	10764.0	0.7955532776882901	10134.0	0.8280730681682663	10134.0	0.8093867031772238	10134.0	0.8179959462814088	10134.0	0.8691913115336694	10134.0	0.8584301374171692	10134.0	0.8654110134300677	10134.0	0.9204323517995012	10134.0	0.9089469174717216	10134.0	0.911347188628063	10134.0	0.9501669184430892	10134.0	0.9555766831179667	10134.0	0.9469085364661728	10134.0	0.9631168884918759	10134.0	0.9542534213771616	10134.0	0.9653117711883954	10134.0	0.9498254787395171	10134.0	0.9567118760202333	10134.0	0.9750619894214085
10152.0	0.736472095893912	10674.0	0.7595103093264375	10782.0	0.7950651632742715	10152.0	0.8321563198365662	10152.0	0.8017087477684264	10152.0	0.822578885200108	10152.0	0.8672645375100085	10152.0	0.856783086594494	10152.0	0.8684985089655707	10152.0	0.9194263626072801	10152.0	0.9093006437818846	10152.0	0.9128456331459796	10152.0	0.9431917790335516	10152.0	0.9525677678847806	10152.0	0.9469867271341166	10152.0	0.9672211434661295	10152.0	0.954895894347406	10152.0	0.9648248289294958	10152.0	0.9430847826739549	10152.0	0.9626485426197241	10152.0	0.9761858769483643
10170.0	0.7430699682613338	10692.0	0.7626074918232517	10800.0	0.798575832328944	10170.0	0.8250527582040952	10170.0	0.8084873622464731	10170.0	0.8260842878849465	10170.0	0.8732696498837513	10170.0	0.8597052735379501	10170.0	0.8677992503948121	10170.0	0.9146504543209776	10170.0	0.908858485894181	10170.0	0.9200284994479925	10170.0	0.9466700236856338	10170.0	0.963517143126311	10170.0	0.9492444826709933	10170.0	0.9558827079805341	10170.0	0.9511578697932571	10170.0	0.9595026354681907	10170.0	0.9623244212416525	10170.0	0.9641096175678308	10170.0	0.9778102456396676
10188.0	0.7425443135946985	10710.0	0.7674025273755484	10818.0	0.7774930443696002	10188.0	0.8336340680593796	10188.0	0.8002590638800521	10188.0	0.8212558343813169	10188.0	0.8734302143857231	10188.0	0.8612141846142075	10188.0	0.8651850991225918	10188.0	0.9138273722546149	10188.0	0.9133979735412721	10188.0	0.9122559227227994	10188.0	0.9525727820362185	10188.0	0.960017957359922	10188.0	0.947182203803976	10188.0	0.9615131249935331	10188.0	0.951992250274094	10188.0	0.958204122777792	10188.0	0.9464278404392641	10188.0	0.9615737288647951	10188.0	0.9770375729648855
10206.0	0.7362727096410504	10728.0	0.7667868224213624	10836.0	0.7818485268331512	10206.0	0.8325840890589596	10206.0	0.8005812158552463	10206.0	0.8261934054782488	10206.0	0.8779902462417203	10206.0	0.8611398016738286	10206.0	0.8660672407041641	10206.0	0.9093055016431156	10206.0	0.917957112650039	10206.0	0.9170316104121593	10206.0	0.9440963091441467	10206.0	0.9512603797962397	10206.0	0.9520104775495045	10206.0	0.9609785371607522	10206.0	0.9551879275156988	10206.0	0.9628856027405452	10206.0	0.9523634736144049	10206.0	0.9656378683756205	10206.0	0.9752902790753214
10224.0	0.746858307065705	10746.0	0.7733356842067948	10854.0	0.7897897728766085	10224.0	0.8303026532061951	10224.0	0.8021248607363857	10224.0	0.8166456160642921	10224.0	0.8687203223278855	10224.0	0.865124602051269	10224.0	0.8745013748499283	10224.0	0.9153109522754662	10224.0	0.9133979735412721	10224.0	0.91846238324217	10224.0	0.9471735765307074	10224.0	0.9607389434381615	10224.0	0.9526360028930547	10224.0	0.9642291760794363	10224.0	0.9538111997223181	10224.0	0.9643122581306542	10224.0	0.9659403816816808	10224.0	0.9644958787610084	10224.0	0.9759663676657557
10242.0	0.7495772105138183	10764.0	0.764827761203498	10872.0	0.7957222403700658	10242.0	0.8324933501329974	10242.0	0.8062591444180459	10242.0	0.8237518993281084	10242.0	0.8677783439163181	10242.0	0.8617454913311996	10242.0	0.8711449337102875	10242.0	0.9153109522754662	10242.0	0.9079643443879357	10242.0	0.9146921034874121	10242.0	0.9476584792704079	10242.0	0.9573743417397105	10242.0	0.9532713020700979	10242.0	0.969393984334852	10242.0	0.9567982818437137	10242.0	0.9568458101608618	10242.0	0.9633341611381132	10242.0	0.9596592168638277	10242.0	0.9733498170170619
10260.0	0.7459882579623087	10782.0	0.7641933985234276	10890.0	0.8000026283083832	10260.0	0.8345544200227106	10260.0	0.8083531322568088	10260.0	0.823779178726434	10260.0	0.8718673865665315	10260.0	0.8660278234701554	10260.0	0.8703918860187014	10260.0	0.9233080582782749	10260.0	0.9117963794147009	10260.0	0.9253262258726265	10260.0	0.9500643428635371	10260.0	0.9559900484694906	10260.0	0.9467521551302852	10260.0	0.9648068758342156	10260.0	0.9570402521831565	10260.0	0.9676097969365351	10260.0	0.9562796269966242	10260.0	0.9666119183410249	10260.0	0.9790921798501014
10278.0	0.7469489371806421	10800.0	0.7718057506842722	10908.0	0.7978624343392244	10278.0	0.8387672987280995	10278.0	0.8053195344903958	10278.0	0.8188825267269906	10278.0	0.8760634722180595	10278.0	0.8590570793432198	10278.0	0.8685200246139017	10278.0	0.9197413693240362	10278.0	0.9132604133095421	10278.0	0.9198931560721807	10278.0	0.9524515563512934	10278.0	0.9552402229481216	10278.0	0.947876145981977	10278.0	0.9618149084475224	10278.0	0.9578996640784183	10278.0	0.9653288568816901	10278.0	0.9434532012848257	10278.0	0.9579630264068304	10278.0	0.9805321607440134
10296.0	0.7474383398013025	10818.0	0.770387763517056	10926.0	0.7899399619270757	10296.0	0.8316637370956285	10296.0	0.8131317198888576	10296.0	0.8252522662360159	10296.0	0.8744792357986051	10296.0	0.8606935040315553	10296.0	0.8623020022462337	10296.0	0.923013374575503	10296.0	0.9252183277392173	10296.0	0.9150981336148476	10296.0	0.9594453458662041	10296.0	0.9534521774740877	10296.0	0.9526653243935337	10296.0	0.9633324481018682	10296.0	0.9567064999908217	10296.0	0.9671911974508146	10296.0	0.9607006503270737	10296.0	0.9668050489376137	10296.0	0.9809184970814044
10314.0	0.751063544398787	10836.0	0.7707795757606288	10944.0	0.7948398796985706	10314.0	0.8350858908747751	10314.0	0.8083665552557753	10314.0	0.8186233724428974	10314.0	0.8687417309281484	10314.0	0.8698426056981583	10314.0	0.87224223177517	10314.0	0.9183390813591219	10314.0	0.9087897057783159	10314.0	0.9190907632012963	10314.0	0.9523303306663683	10314.0	0.9555766831179667	10314.0	0.9520984420509412	10314.0	0.9663244154885615	10314.0	0.9542283899627365	10314.0	0.9616810613632675	10314.0	0.956320562397832	10314.0	0.9654363407965713	10314.0	0.9774941522727112
10332.0	0.749087807893158	10854.0	0.7647344725740759	10962.0	0.7939387453957669	10332.0	0.8284230611684062	10332.0	0.8079638652867823	10332.0	0.8246930385703413	10332.0	0.8826680253991633	10332.0	0.8673029595909363	10332.0	0.8673151483073639	10332.0	0.9185219884849802	10332.0	0.9195488810457723	10332.0	0.9220876522371294	10332.0	0.9503440944441336	10332.0	0.95260622047562	10332.0	0.947563383310202	10332.0	0.9638239240126507	10332.0	0.956280965945595	10332.0	0.9623901176349984	10332.0	0.947069161724854	10332.0	0.9682997118155618	10332.0	0.9805672822292308
