[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]	[Not merged]
240914_noSeedspH7p4_platereader2_longTimes: C02 X	240914_noSeedspH7p4_platereader2_longTimes: C02 Y	240914_noSeedspH7p4_platereader2_file1to4: C03 X	240914_noSeedspH7p4_platereader2_file1to4: C03 Y	240914_noSeedspH7p4_platereader2_longTimes: C04 X	240914_noSeedspH7p4_platereader2_longTimes: C04 Y	240914_noSeedspH7p4_platereader2_file1to4: C05 X	240914_noSeedspH7p4_platereader2_file1to4: C05 Y	240914_noSeedspH7p4_platereader2_file1to4: C06 X	240914_noSeedspH7p4_platereader2_file1to4: C06 Y	240914_noSeedspH7p4_platereader2_longTimes: C09 X	240914_noSeedspH7p4_platereader2_longTimes: C09 Y
445947.0	0.00012310798416831324	396027.0	0.0003983417181806178	445947.0	0.000703467681867086	353947.0	-0.0001786086387044843	96160.0	-0.0034632480120956413	1232987.0	0.000462147612445516
446107.0	0.0002051799736138554	396187.0	-0.0007450465469674326	446107.0	0.0007862285856161549	354107.0	0.0004167534903104891	96320.0	-0.003067448239284711	1233147.0	-0.0018485904497820356
446267.0	-0.0001025899868069277	396347.0	0.00017704076363583387	446267.0	-0.000703467681867086	354267.0	0.0003742276239522767	96480.0	-0.00449232742140406	1233307.0	-0.00016237618815652497
446427.0	-0.0004103599472277108	396507.0	-0.00015491066818134206	446427.0	0.00045518497061987915	354427.0	0.00011907242580300241	96640.0	-0.00500686712605827	1233467.0	-0.0009118047488789741
446587.0	-0.00028725196305939756	396667.0	-8.114368333308075e-05	446587.0	-0.00045518497061987915	354587.0	0.00020412415851942718	96800.0	-0.00449232742140406	1233627.0	0.0002747904722649037
446747.0	0.00012310798416831324	396827.0	-0.0001180271757572114	446747.0	0.00033104361499627574	354747.0	0.0004167534903104891	96960.0	-0.003344508080252362	1233787.0	-0.0010367095089993824
446907.0	0.00022569797097524096	396987.0	0.0005458756878771405	446907.0	8.276090374906894e-05	354907.0	0.00033170175759406436	97120.0	-0.0048089672396528045	1233947.0	0.000462147612445516
447067.0	0.00032828795778216865	397147.0	-0.0008556970242398245	447067.0	-0.0008276090374906894	355067.0	0.0006719086884597634	97280.0	-0.004017367694030944	1234107.0	0.00021233809220469962
447227.0	-0.00012310798416831324	397307.0	-0.00022867765302960337	447227.0	-0.0004138045187453447	355227.0	3.402069308657764e-05	97440.0	-0.004017367694030944	1234267.0	-0.0015363285494810152
447387.0	8.207198944554216e-05	397467.0	-0.0003024446378778647	447387.0	-0.0010345112968633617	355387.0	-0.00034871210413733384	97600.0	-0.0031861881711279898	1234427.0	-0.00041218570839734135
447547.0	-4.103599472277108e-05	397627.0	-0.0005237455924226486	447547.0	0.00020690225937267234	355547.0	0.0008845380202508254	97760.0	-0.003384088057533455	1234587.0	0.0007119571326863324
447707.0	-0.00018466197625246987	397787.0	0.0003614582257564872	447707.0	0.000620706778118017	355707.0	-0.0007739707677194577	97920.0	-0.0031861881711279898	1234747.0	-0.0012865190292401987
