"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"1.9550e+04","1.7292e-13","1.7444e-13","7.6875e-07","7.6960e-07","1.5714e+00","7.1870e-01","3.8575e-05"," 0.01 %"
"2.5117e+04","1.7292e-13","1.7444e-13","5.9836e-07","5.9902e-07","1.8571e+00","7.1870e-01","3.2557e-05"," 0.01 %"
"2.8071e+04","1.7292e-13","1.7444e-13","5.3540e-07","5.3600e-07","2.0000e+00","7.1870e-01","5.3889e-05"," 0.01 %"
"1.2116e+04","1.9752e-13","1.9925e-13","1.4169e-06","1.4185e-06","1.0000e+00","7.1870e-01","1.7693e-04"," 0.03 %"
"1.4802e+04","1.9752e-13","1.9925e-13","1.1597e-06","1.1610e-06","1.1429e+00","7.1870e-01","5.1417e-05"," 0.01 %"
"2.0687e+04","1.9752e-13","1.9925e-13","8.2984e-07","8.3076e-07","1.4286e+00","7.1870e-01","4.7629e-05"," 0.01 %"
"3.0663e+04","1.9752e-13","1.9925e-13","5.5986e-07","5.6048e-07","1.8571e+00","7.1870e-01","5.0176e-05"," 0.01 %"
"1.4448e+04","2.2212e-13","2.2406e-13","1.3362e-06","1.3377e-06","1.0000e+00","7.1870e-01","2.0263e-04"," 0.04 %"
"2.8460e+04","2.2212e-13","2.2406e-13","6.7830e-07","6.7905e-07","1.5714e+00","7.1870e-01","5.3521e-05"," 0.01 %"
"3.2428e+04","2.2212e-13","2.2406e-13","5.9530e-07","5.9596e-07","1.7143e+00","7.1870e-01","2.3461e-05"," 0.00 %"
"4.0864e+04","2.2212e-13","2.2406e-13","4.7241e-07","4.7293e-07","2.0000e+00","7.1870e-01","3.7856e-05"," 0.01 %"
"1.6913e+04","2.4671e-13","2.4887e-13","1.2678e-06","1.2692e-06","1.0000e+00","7.1870e-01","5.8051e-05"," 0.01 %"
"2.0664e+04","2.4671e-13","2.4887e-13","1.0377e-06","1.0388e-06","1.1429e+00","7.1870e-01","7.8462e-05"," 0.01 %"
"2.8878e+04","2.4671e-13","2.4887e-13","7.4251e-07","7.4333e-07","1.4286e+00","7.1870e-01","6.2924e-05"," 0.01 %"
"3.3316e+04","2.4671e-13","2.4887e-13","6.4360e-07","6.4431e-07","1.5714e+00","7.1870e-01","3.7145e-05"," 0.01 %"
"4.2804e+04","2.4671e-13","2.4887e-13","5.0094e-07","5.0150e-07","1.8571e+00","7.1870e-01","3.1969e-05"," 0.01 %"
"4.7837e+04","2.4671e-13","2.4887e-13","4.4824e-07","4.4874e-07","2.0000e+00","7.1870e-01","3.4831e-05"," 0.01 %"
"2.3830e+04","2.7131e-13","2.7368e-13","9.8954e-07","9.9063e-07","1.1429e+00","7.1870e-01","1.5701e-04"," 0.03 %"
"2.8434e+04","2.7131e-13","2.7368e-13","8.2928e-07","8.3020e-07","1.2857e+00","7.1870e-01","3.1287e-05"," 0.01 %"
"3.3303e+04","2.7131e-13","2.7368e-13","7.0806e-07","7.0884e-07","1.4286e+00","7.1870e-01","2.0788e-05"," 0.00 %"
"4.9362e+04","2.7131e-13","2.7368e-13","4.7770e-07","4.7822e-07","1.8571e+00","7.1870e-01","2.0469e-05"," 0.00 %"
"5.5166e+04","2.7131e-13","2.7368e-13","4.2744e-07","4.2791e-07","2.0000e+00","7.1870e-01","4.0588e-05"," 0.01 %"
"2.2216e+04","2.9591e-13","2.9850e-13","1.1577e-06","1.1589e-06","1.0000e+00","7.1870e-01","9.3571e-05"," 0.02 %"
