Sample IDs:;251002_251002H_tht_0days;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
527.049987792969;0.240412354469299;0.247240960597992;0.255577355623245
527.5;0.241183400154114;0.244376480579376;0.26086637377739
527.940002441406;0.238364219665527;0.243149966001511;0.244299799203873
528.52001953125;0.2353695333004;0.233436703681946;0.250588029623032
528.969970703125;0.211867302656174;0.226581633090973;0.232825309038162
529.549987792969;0.213203310966492;0.237297743558884;0.23470601439476
530;0.208339393138886;0.210801213979721;0.228880733251572
530.440002441406;0.205960631370544;0.208135634660721;0.221421331167221
531.039978027344;0.201703578233719;0.225931733846664;0.221305072307587
531.489990234375;0.194541931152344;0.216929227113724;0.20593073964119
531.940002441406;0.219984203577042;0.201602458953857;0.213631749153137
532.530029296875;0.201901346445084;0.192459553480148;0.208402156829834
532.97998046875;0.194368094205856;0.205868273973465;0.21274808049202
533.429992675781;0.180785983800888;0.202199399471283;0.209083676338196
534.02001953125;0.197561830282211;0.19798544049263;0.193428099155426
534.469970703125;0.186470538377762;0.185064107179642;0.177093118429184
535.070007324219;0.199143260717392;0.187535911798477;0.189275741577148
535.52001953125;0.192661970853806;0.195222169160843;0.186898797750473
535.969970703125;0.184630483388901;0.187342524528503;0.210840880870819
536.559997558594;0.195873320102692;0.167078644037247;0.202779650688171
537.010009765625;0.185711681842804;0.192111134529114;0.20284104347229
537.460021972656;0.190438121557236;0.172612309455872;0.17450425028801
538.049987792969;0.181382924318314;0.1626917719841;0.176121026277542
538.5;0.187651067972183;0.184682071208954;0.198173612356186
538.950012207031;0.173947125673294;0.169547230005264;0.182853668928146
539.549987792969;0.166889935731888;0.184948682785034;0.182774215936661
540;0.167867004871368;0.170561701059341;0.166837871074677
540.440002441406;0.155142188072205;0.162905991077423;0.172851115465164
541.02001953125;0.155230641365051;0.167136311531067;0.149259924888611
541.469970703125;0.159233123064041;0.147537976503372;0.193044483661652
542.049987792969;0.152950346469879;0.158585220575333;0.155108988285065
542.5;0.177718728780746;0.161853581666946;0.171346604824066
542.940002441406;0.156586796045303;0.171029031276703;0.161152213811874
543.52001953125;0.161415576934814;0.154072999954224;0.175115704536438
