IDs:;240912_04_240712D;15_b02_DNAJB6_00_087_uM;
29307.43;63.3;47.956;36.15
29308.41;63.29;47.956;36.15
29309.39;63.299;47.955;36.149
29310.39;63.298;47.955;36.149
29311.38;63.313;47.957;36.151
29312.39;63.279;47.956;36.15
29313.39;63.298;47.953;36.147
29314.4;63.304;47.954;36.148
29315.39;63.279;47.951;36.145
29316.37;63.29;47.951;36.146
29317.36;63.28;47.954;36.148
29318.37;63.283;47.952;36.146
29319.36;63.287;47.952;36.146
29320.34;63.285;47.952;36.146
29321.33;63.283;47.951;36.145
29322.32;63.286;47.954;36.148
29323.31;63.286;47.954;36.148
29324.29;63.289;47.952;36.146
29325.31;63.282;47.955;36.149
29326.29;63.286;47.953;36.147
29327.29;63.3;47.954;36.148
29328.27;63.286;47.953;36.147
29329.28;63.295;47.954;36.149
29330.26;63.308;47.955;36.149
29331.25;63.288;47.954;36.148
29332.26;63.307;47.955;36.149
29333.25;63.286;47.951;36.146
29334.25;63.282;47.954;36.148
29335.26;63.288;47.951;36.145
29336.25;63.282;47.951;36.145
29337.24;63.293;47.954;36.148
29338.25;63.277;47.952;36.146
29339.23;63.283;47.949;36.143
29340.24;63.303;47.953;36.147
29341.26;63.29;47.953;36.146
29342.24;63.279;47.953;36.146
29343.27;63.282;47.952;36.146
29344.27;63.279;47.955;36.148
29345.28;63.292;47.951;36.145
29346.29;63.283;47.952;36.146
29347.31;63.288;47.954;36.147
29348.3;63.286;47.952;36.146
29349.29;63.29;47.952;36.146
29350.29;63.289;47.949;36.143
29351.28;63.28;47.952;36.146
29352.28;63.276;47.952;36.146
29353.27;63.307;47.95;36.144
29354.28;63.285;47.95;36.145
29355.28;63.285;47.949;36.143
29356.27;63.278;47.951;36.145
29357.27;63.289;47.95;36.144
29358.26;63.264;47.949;36.143
29359.25;63.274;47.949;36.143
29360.27;63.28;47.95;36.144
29361.27;63.259;47.949;36.143
29362.27;63.288;47.95;36.144
29363.26;63.275;47.951;36.145
29364.25;63.269;47.947;36.141
29365.25;63.267;47.95;36.144
29366.26;63.287;47.948;36.142
29367.25;63.28;47.949;36.144
29368.25;63.284;47.951;36.144
29369.25;63.292;47.948;36.142
29370.26;63.285;47.949;36.144
29371.26;63.298;47.949;36.143
29372.25;63.271;47.95;36.143
29373.25;63.28;47.951;36.145
29374.25;63.269;47.947;36.141
29375.26;63.288;47.951;36.145
29376.25;63.286;47.95;36.144
29377.24;63.275;47.95;36.143
29378.24;63.3;47.95;36.144
29379.25;63.28;47.948;36.142
29380.26;63.275;47.948;36.142
29381.27;63.282;47.949;36.143
29382.29;63.3;47.952;36.146
29383.29;63.284;47.949;36.143
29384.28;63.279;47.948;36.142
29385.28;63.292;47.953;36.147
29386.28;63.282;47.947;36.141
29387.28;63.289;47.949;36.143
29388.27;63.274;47.951;36.144
29389.27;63.274;47.951;36.145
29390.25;63.267;47.95;36.144
29391.25;63.268;47.948;36.142
29392.23;63.28;47.949;36.143
29393.23;63.257;47.948;36.141
29394.23;63.279;47.947;36.14
29395.23;63.277;47.949;36.142
29396.22;63.273;47.949;36.142
29397.21;63.263;47.949;36.142
29398.2;63.269;47.949;36.143
29399.19;63.286;47.949;36.144
29400.18;63.273;47.947;36.141
29401.19;63.285;47.949;36.143
29402.2;63.262;47.948;36.141
29403.19;63.265;47.948;36.142
29404.18;63.278;47.949;36.143
29405.18;63.268;47.947;36.141
29406.2;63.279;47.95;36.144
29407.19;63.291;47.949;36.143
29408.2;63.263;47.946;36.139
29409.19;63.271;47.948;36.142
29410.19;63.281;47.946;36.14
29411.17;63.273;47.947;36.141
29412.16;63.276;47.947;36.14
29413.14;63.276;47.948;36.142
29414.14;63.285;47.949;36.143
29415.14;63.275;47.948;36.142
29416.15;63.276;47.948;36.142
29417.17;63.276;47.947;36.141
29418.16;63.274;47.946;36.14
29419.15;63.264;47.945;36.139
29420.15;63.272;47.948;36.142
29421.16;63.285;47.948;36.142
29422.17;63.267;47.946;36.14
29423.16;63.268;47.949;36.142
29424.16;63.268;47.947;36.14
29425.15;63.257;47.947;36.139
29426.14;63.268;47.946;36.14
29427.14;63.258;47.942;36.135
29428.13;63.265;47.944;36.137
29429.13;63.261;47.945;36.139
29430.15;63.254;47.944;36.137
29431.17;63.272;47.943;36.137
29432.15;63.265;47.944;36.137
29433.15;63.263;47.944;36.137
29434.16;63.258;47.943;36.136
29435.17;63.253;47.943;36.137
29436.16;63.282;47.942;36.137
29437.17;63.27;47.94;36.134
29438.15;63.263;47.943;36.137
29439.15;63.277;47.943;36.137
29440.15;63.273;47.942;36.136
29441.13;63.274;47.941;36.135
29442.15;63.269;47.942;36.136
29443.16;63.27;47.942;36.136
29444.17;63.266;47.944;36.138
29445.16;63.262;47.943;36.136
29446.15;63.259;47.943;36.137
29447.16;63.273;47.944;36.138
29448.17;63.266;47.941;36.135
29449.17;63.267;47.942;36.136
29450.17;63.264;47.941;36.134
29451.17;63.27;47.943;36.137
29452.17;63.252;47.94;36.134
29453.15;63.255;47.942;36.135
29454.17;63.269;47.944;36.137
29455.19;63.261;47.942;36.136
29456.18;63.257;47.944;36.137
29457.17;63.267;47.941;36.135
29458.17;63.266;47.94;36.134
29459.15;63.268;47.941;36.135
29460.15;63.253;47.943;36.136
29461.14;63.256;47.941;36.134
29462.15;63.267;47.945;36.139
29463.16;63.254;47.94;36.133
29464.14;63.269;47.939;36.133
29465.15;63.259;47.943;36.136
29466.14;63.262;47.942;36.135
29467.13;63.254;47.939;36.133
29468.15;63.267;47.941;36.135
29469.14;63.248;47.941;36.134
29470.12;63.257;47.938;36.132
29471.13;63.258;47.939;36.133
29472.13;63.259;47.939;36.132
29473.11;63.258;47.939;36.133
29474.1;63.262;47.941;36.135
29475.1;63.267;47.939;36.133
29476.1;63.263;47.938;36.132
29477.11;63.257;47.941;36.134
29478.11;63.252;47.94;36.134
29479.1;63.25;47.941;36.134
29480.1;63.255;47.94;36.133
29481.11;63.263;47.94;36.133
29482.13;63.243;47.94;36.133
29483.15;63.26;47.94;36.133
29484.15;63.251;47.939;36.132
29485.15;63.263;47.939;36.133
29486.16;63.26;47.937;36.131
29487.17;63.263;47.939;36.133
29488.19;63.252;47.939;36.132
29489.17;63.249;47.94;36.133
29490.17;63.259;47.942;36.135
29491.18;63.263;47.939;36.132
29492.17;63.253;47.94;36.133
29493.15;63.267;47.939;36.132
29494.15;63.24;47.939;36.132
29495.16;63.259;47.939;36.132
29496.15;63.252;47.939;36.132
29497.16;63.258;47.939;36.132
29498.15;63.263;47.939;36.133
29499.14;63.246;47.939;36.132
29500.13;63.256;47.934;36.127
29501.14;63.254;47.937;36.131
29502.14;63.256;47.938;36.131
29503.15;63.251;47.937;36.13
29504.14;63.243;47.94;36.133
29505.14;63.254;47.936;36.129
29506.15;63.249;47.939;36.132
29507.14;63.238;47.937;36.13
29508.14;63.237;47.938;36.131
29509.15;63.258;47.938;36.132
29510.16;63.26;47.938;36.131
29511.15;63.248;47.938;36.132
29512.15;63.255;47.939;36.132
29513.17;63.254;47.939;36.132
29514.16;63.265;47.936;36.129
29515.15;63.25;47.936;36.129
29516.16;63.258;47.938;36.131
29517.18;63.247;47.936;36.129
29518.2;63.256;47.934;36.127
29519.19;63.257;47.936;36.129
29520.18;63.251;47.938;36.131
29521.18;63.257;47.935;36.129
29522.19;63.238;47.937;36.13
29523.2;63.255;47.935;36.128
29524.18;63.234;47.935;36.128
29525.17;63.246;47.935;36.128
29526.16;63.253;47.935;36.128
29527.15;63.241;47.935;36.128
29528.14;63.248;47.933;36.127
29529.14;63.242;47.936;36.129
29530.15;63.251;47.936;36.13
29531.16;63.259;47.934;36.127
29532.15;63.257;47.936;36.129
29533.14;63.256;47.934;36.127
29534.12;63.244;47.934;36.127
29535.1;63.251;47.935;36.128
29536.11;63.25;47.936;36.13
29537.11;63.248;47.932;36.125
29538.1;63.247;47.931;36.124
29539.07;63.246;47.932;36.125
29540.07;63.247;47.935;36.128
29541.06;63.251;47.933;36.126
29542.05;63.252;47.932;36.125
29543.04;63.24;47.934;36.128
29544.03;63.245;47.931;36.125
29545.04;63.239;47.929;36.123
29546.02;63.247;47.932;36.126
29547.02;63.251;47.934;36.127
29548.03;63.239;47.932;36.125
29549.02;63.253;47.933;36.126
29550;63.24;47.933;36.126
29550.99;63.242;47.932;36.125
29551.98;63.241;47.933;36.126
29552.97;63.254;47.932;36.125
29553.97;63.243;47.934;36.127
29554.97;63.239;47.93;36.122
29555.97;63.247;47.929;36.122
29556.98;63.231;47.932;36.124
29557.99;63.242;47.931;36.124
29558.97;63.253;47.934;36.127
29559.96;63.24;47.929;36.122
29560.95;63.24;47.928;36.121
29561.96;63.243;47.929;36.122
29562.97;63.244;47.928;36.121
29563.96;63.239;47.931;36.124
29564.95;63.24;47.932;36.125
29565.95;63.221;47.932;36.124
29566.93;63.239;47.931;36.124
29567.92;63.241;47.93;36.123
29568.92;63.256;47.93;36.123
29569.9;63.238;47.931;36.124
29570.91;63.237;47.93;36.123
29571.9;63.241;47.93;36.123
29572.9;63.237;47.929;36.122
29573.89;63.242;47.929;36.122
29574.89;63.247;47.932;36.125
29575.9;63.238;47.93;36.123
29576.89;63.233;47.932;36.125
29577.87;63.238;47.933;36.126
29578.87;63.236;47.931;36.124
29579.87;63.241;47.932;36.125
29580.87;63.239;47.932;36.125
29581.88;63.241;47.929;36.122
29582.9;63.245;47.931;36.125
29583.89;63.246;47.929;36.122
29584.88;63.246;47.93;36.123
29585.89;63.242;47.931;36.124
29586.87;63.247;47.929;36.122
29587.88;63.243;47.933;36.126
29588.87;63.246;47.928;36.122
29589.87;63.24;47.928;36.121
29590.87;63.242;47.931;36.125
29591.88;63.227;47.93;36.122
29592.89;63.23;47.927;36.12
29593.9;63.224;47.929;36.121
29594.89;63.228;47.929;36.121
29595.89;63.227;47.931;36.124
29596.88;63.23;47.927;36.12
29597.88;63.233;47.929;36.122
29598.88;63.253;47.929;36.122
29599.87;63.242;47.928;36.12
29600.87;63.235;47.929;36.122
29601.87;63.223;47.929;36.121
29602.88;63.23;47.928;36.121
29603.89;63.228;47.926;36.119
29604.87;63.238;47.928;36.121
29605.88;63.24;47.933;36.126
29606.87;63.23;47.929;36.122
29607.86;63.225;47.929;36.121
29608.86;63.226;47.925;36.118
29609.84;63.231;47.927;36.12
29610.84;63.228;47.928;36.121
29611.82;63.227;47.925;36.118
29612.82;63.226;47.929;36.121
29613.82;63.243;47.926;36.12
29614.83;63.248;47.924;36.117
29615.84;63.213;47.925;36.118
29616.83;63.224;47.927;36.12
29617.82;63.233;47.924;36.117
29618.83;63.236;47.926;36.119
29619.84;63.235;47.926;36.119
29620.85;63.233;47.926;36.119
29621.84;63.225;47.925;36.118
29622.84;63.223;47.93;36.122
29623.86;63.219;47.925;36.117
29624.85;63.235;47.925;36.117
29625.85;63.234;47.931;36.124
29626.85;63.236;47.926;36.119
29627.86;63.214;47.929;36.122
29628.87;63.241;47.929;36.122
29629.88;63.224;47.931;36.123
29630.9;63.225;47.929;36.121
29631.89;63.237;47.929;36.121
29632.88;63.225;47.93;36.122
29633.87;63.231;47.927;36.119
29634.87;63.233;47.929;36.122
29635.88;63.228;47.926;36.118
29636.89;63.21;47.932;36.125
29637.89;63.236;47.927;36.119
29638.89;63.229;47.927;36.12
29639.87;63.228;47.926;36.119
29640.87;63.228;47.926;36.119
29641.87;63.233;47.926;36.119
29642.85;63.23;47.928;36.121
29643.85;63.219;47.929;36.122
29644.85;63.216;47.924;36.116
29645.85;63.232;47.93;36.122
29646.87;63.229;47.926;36.118
29647.87;63.234;47.925;36.118
29648.86;63.215;47.929;36.121
29649.85;63.234;47.924;36.116
29650.85;63.234;47.929;36.122
29651.87;63.228;47.925;36.117
29652.88;63.228;47.927;36.12
29653.88;63.237;47.927;36.12
29654.89;63.222;47.928;36.121
29655.89;63.228;47.925;36.118
29656.89;63.24;47.924;36.118
29657.87;63.224;47.927;36.12
29658.85;63.235;47.926;36.119
29659.84;63.235;47.925;36.118
29660.83;63.237;47.924;36.116
29661.83;63.227;47.927;36.12
29662.84;63.235;47.922;36.115
29663.85;63.227;47.926;36.119
29664.87;63.221;47.924;36.117
29665.89;63.217;47.924;36.116
29666.87;63.237;47.925;36.118
29667.86;63.232;47.926;36.118
29668.86;63.212;47.929;36.121
29669.86;63.232;47.925;36.117
29670.87;63.227;47.925;36.117
29671.88;63.221;47.925;36.117
29672.87;63.226;47.925;36.118
29673.86;63.222;47.924;36.116
29674.85;63.234;47.926;36.119
29675.84;63.219;47.926;36.118
29676.82;63.213;47.926;36.118
29677.84;63.229;47.924;36.117
29678.83;63.234;47.924;36.116
29679.84;63.23;47.924;36.117
29680.84;63.215;47.927;36.119
29681.85;63.223;47.925;36.118
29682.84;63.229;47.925;36.117
29683.84;63.228;47.924;36.116
29684.83;63.213;47.924;36.116
29685.82;63.219;47.927;36.119
29686.81;63.23;47.927;36.12
29687.8;63.218;47.923;36.115
29688.8;63.213;47.926;36.118
29689.82;63.217;47.923;36.115
29690.8;63.223;47.925;36.117
29691.8;63.222;47.926;36.118
29692.81;63.229;47.923;36.115
29693.82;63.231;47.924;36.117
29694.81;63.226;47.924;36.116
29695.8;63.214;47.925;36.117
29696.8;63.208;47.925;36.117
29697.8;63.213;47.923;36.115
29698.81;63.204;47.925;36.117
29699.82;63.219;47.925;36.117
29700.84;63.239;47.924;36.116
29701.86;63.226;47.925;36.118
29702.86;63.231;47.922;36.115
29703.86;63.219;47.922;36.114
29704.85;63.231;47.924;36.117
29705.85;63.226;47.926;36.119
29706.85;63.223;47.92;36.112
29707.84;63.219;47.925;36.118
29708.83;63.228;47.923;36.116
29709.83;63.204;47.925;36.117
29710.83;63.215;47.924;36.116
29711.81;63.212;47.923;36.115
29712.81;63.216;47.921;36.113
29713.8;63.231;47.921;36.114
29714.81;63.236;47.924;36.117
29715.8;63.212;47.919;36.112
29716.8;63.218;47.921;36.114
29717.78;63.213;47.923;36.115
29718.77;63.214;47.926;36.118
29719.76;63.218;47.922;36.115
29720.76;63.208;47.924;36.116
29721.77;63.216;47.921;36.114
29722.76;63.219;47.921;36.112
29723.75;63.216;47.921;36.114
29724.76;63.205;47.925;36.117
29725.74;63.211;47.92;36.111
29726.73;63.215;47.92;36.113
29727.73;63.219;47.922;36.115
29728.73;63.197;47.92;36.112
29729.73;63.201;47.924;36.115
29730.72;63.212;47.923;36.115
29731.71;63.209;47.919;36.112
29732.71;63.216;47.924;36.116
29733.71;63.216;47.921;36.114
29734.71;63.202;47.92;36.112
29735.72;63.204;47.921;36.113
29736.73;63.221;47.921;36.113
29737.73;63.199;47.923;36.115
29738.72;63.221;47.92;36.113
29739.72;63.229;47.919;36.111
29740.7;63.219;47.919;36.111
29741.72;63.215;47.919;36.111
29742.71;63.203;47.919;36.111
29743.72;63.209;47.921;36.113
29744.72;63.201;47.918;36.11
29745.72;63.215;47.92;36.112
29746.73;63.197;47.92;36.112
29747.73;63.21;47.919;36.111
29748.72;63.209;47.919;36.111
29749.7;63.207;47.921;36.113
29750.7;63.212;47.915;36.107
29751.69;63.197;47.918;36.11
29752.68;63.208;47.921;36.113
29753.68;63.207;47.919;36.111
29754.67;63.206;47.918;36.11
29755.66;63.194;47.916;36.108
29756.66;63.191;47.917;36.11
29757.65;63.197;47.917;36.108
29758.64;63.214;47.92;36.112
29759.62;63.216;47.919;36.111
29760.61;63.207;47.92;36.112
29761.6;63.193;47.917;36.109
29762.61;63.215;47.918;36.11
29763.59;63.202;47.918;36.11
29764.59;63.196;47.916;36.108
29765.59;63.187;47.914;36.107
29766.58;63.213;47.918;36.11
29767.57;63.216;47.917;36.11
29768.58;63.211;47.916;36.109
29769.57;63.2;47.924;36.116
29770.57;63.213;47.918;36.11
29771.56;63.193;47.915;36.108
29772.55;63.205;47.915;36.107
29773.55;63.199;47.919;36.11
29774.54;63.207;47.918;36.109
29775.56;63.203;47.921;36.113
29776.57;63.187;47.917;36.109
29777.58;63.205;47.92;36.112
29778.57;63.201;47.915;36.107
29779.56;63.196;47.917;36.109
29780.55;63.209;47.918;36.11
29781.55;63.196;47.918;36.11
29782.54;63.196;47.915;36.107
29783.53;63.195;47.92;36.112
29784.54;63.191;47.916;36.108
29785.55;63.22;47.92;36.113
29786.54;63.198;47.921;36.113
29787.54;63.192;47.919;36.11
29788.53;63.209;47.918;36.11
29789.52;63.191;47.916;36.108
29790.52;63.204;47.917;36.109
29791.53;63.203;47.917;36.109
29792.53;63.199;47.915;36.107
29793.52;63.208;47.916;36.108
29794.54;63.205;47.92;36.112
29795.53;63.188;47.916;36.108
29796.52;63.202;47.918;36.11
29797.52;63.197;47.92;36.112
29798.53;63.188;47.917;36.108
29799.53;63.204;47.919;36.111
29800.53;63.188;47.916;36.108
29801.53;63.199;47.916;36.108
29802.54;63.188;47.914;36.107
29803.53;63.197;47.916;36.108
29804.53;63.202;47.918;36.109
29805.52;63.204;47.919;36.111
29806.5;63.203;47.917;36.108
29807.49;63.189;47.92;36.111
29808.49;63.202;47.921;36.113
29809.49;63.221;47.92;36.113
29810.49;63.197;47.919;36.111
29811.49;63.206;47.918;36.11
29812.5;63.186;47.914;36.106
29813.48;63.207;47.915;36.108
29814.47;63.183;47.917;36.108
29815.46;63.206;47.918;36.11
29816.46;63.185;47.92;36.11
29817.47;63.204;47.917;36.109
29818.47;63.2;47.916;36.107
29819.46;63.192;47.916;36.108
29820.46;63.195;47.916;36.107
29821.46;63.177;47.915;36.106
29822.46;63.194;47.916;36.107
29823.46;63.188;47.913;36.105
29824.46;63.195;47.915;36.107
29825.45;63.196;47.917;36.109
29826.45;63.181;47.912;36.104
29827.43;63.193;47.913;36.104
29828.43;63.193;47.915;36.107
29829.44;63.192;47.912;36.104
29830.44;63.189;47.915;36.107
29831.42;63.193;47.911;36.103
29832.42;63.172;47.914;36.105
29833.43;63.183;47.912;36.104
29834.44;63.196;47.917;36.109
29835.43;63.172;47.914;36.104
29836.42;63.196;47.912;36.104
29837.43;63.179;47.916;36.107
29838.44;63.192;47.913;36.105
29839.43;63.175;47.915;36.106
29840.42;63.182;47.912;36.104
29841.42;63.191;47.911;36.103
29842.43;63.184;47.91;36.102
29843.44;63.182;47.91;36.102
29844.46;63.176;47.91;36.101
29845.46;63.182;47.913;36.105
29846.46;63.188;47.91;36.102
29847.47;63.181;47.91;36.102
29848.47;63.176;47.91;36.102
29849.48;63.187;47.908;36.1
29850.47;63.168;47.907;36.099
29851.49;63.164;47.91;36.101
29852.48;63.19;47.907;36.1
29853.47;63.184;47.906;36.098
29854.5;63.188;47.91;36.102
29855.5;63.171;47.908;36.1
29856.49;63.185;47.906;36.098
29857.5;63.171;47.91;36.101
29858.52;63.178;47.907;36.099
29859.51;63.177;47.91;36.101
29860.49;63.186;47.909;36.101
29861.49;63.176;47.908;36.099
29862.49;63.171;47.91;36.101
29863.47;63.184;47.909;36.101
29864.47;63.174;47.91;36.101
29865.48;63.183;47.91;36.102
29866.48;63.178;47.91;36.101
29867.5;63.176;47.907;36.099
29868.5;63.174;47.912;36.103
29869.52;63.168;47.909;36.1
29870.51;63.165;47.91;36.101
29871.5;63.161;47.906;36.098
29872.51;63.192;47.908;36.1
29873.52;63.175;47.906;36.097
29874.54;63.184;47.91;36.101
29875.55;63.17;47.906;36.098
29876.55;63.174;47.909;36.101
29877.54;63.169;47.908;36.099
29878.54;63.168;47.908;36.099
29879.55;63.167;47.907;36.098
29880.53;63.177;47.907;36.098
29881.54;63.176;47.909;36.1
29882.56;63.167;47.906;36.097
29883.55;63.167;47.907;36.098
29884.54;63.162;47.907;36.098
29885.54;63.164;47.905;36.096
29886.55;63.175;47.908;36.1
29887.56;63.159;47.907;36.099
29888.57;63.171;47.907;36.099
29889.56;63.172;47.906;36.098
29890.55;63.181;47.906;36.098
29891.55;63.172;47.906;36.098
29892.54;63.167;47.909;36.1
29893.53;63.178;47.908;36.099
29894.53;63.183;47.908;36.1
29895.53;63.174;47.909;36.101
29896.53;63.168;47.906;36.097
29897.52;63.172;47.908;36.099
29898.53;63.164;47.909;36.1
29899.52;63.183;47.909;36.1
29900.52;63.165;47.907;36.098
29901.52;63.177;47.909;36.1
29902.51;63.161;47.905;36.096
29903.49;63.165;47.907;36.098
29904.5;63.176;47.909;36.1
29905.48;63.16;47.905;36.097
29906.47;63.172;47.906;36.097
29907.47;63.163;47.906;36.098
29908.48;63.15;47.905;36.096
29909.49;63.16;47.905;36.097
29910.49;63.154;47.905;36.096
29911.49;63.164;47.905;36.096
29912.5;63.175;47.907;36.099
29913.49;63.147;47.905;36.096
29914.49;63.168;47.905;36.096
29915.49;63.153;47.905;36.096
29916.49;63.174;47.906;36.098
29917.51;63.149;47.905;36.097
29918.5;63.167;47.906;36.097
29919.51;63.164;47.907;36.098
29920.51;63.171;47.903;36.095
29921.52;63.163;47.907;36.099
29922.53;63.157;47.904;36.095
29923.52;63.167;47.906;36.098
29924.52;63.166;47.906;36.098
29925.52;63.149;47.901;36.093
29926.5;63.167;47.906;36.097
29927.5;63.162;47.906;36.097
29928.5;63.166;47.905;36.096
29929.5;63.166;47.903;36.094
29930.5;63.158;47.903;36.095
29931.48;63.152;47.904;36.094
29932.46;63.155;47.9;36.091
29933.47;63.138;47.904;36.095
29934.47;63.157;47.901;36.093
29935.47;63.167;47.904;36.096
29936.46;63.15;47.903;36.094
29937.46;63.148;47.899;36.09
29938.45;63.159;47.898;36.09
29939.44;63.16;47.901;36.093
29940.42;63.155;47.902;36.094
29941.43;63.15;47.9;36.091
29942.44;63.159;47.9;36.092
29943.44;63.165;47.903;36.095
29944.44;63.16;47.904;36.095
29945.47;63.155;47.9;36.092
29946.48;63.16;47.903;36.094
29947.49;63.166;47.899;36.091
29948.51;63.156;47.902;36.093
29949.49;63.16;47.901;36.093
29950.49;63.169;47.903;36.094
29951.51;63.164;47.901;36.092
29952.53;63.154;47.902;36.093
29953.54;63.144;47.902;36.093
29954.53;63.146;47.9;36.092
29955.52;63.151;47.9;36.091
29956.52;63.158;47.901;36.093
