IDs:;240715_08_240712F;08_DNAJB6_00_658_uM;;*shifted by 3 s
826.223;59.248;51.426;38.973;
827.232;59.239;51.427;38.974;
828.23;59.236;51.428;38.975;
829.232;59.231;51.427;38.973;
830.234;59.234;51.428;38.974;
831.242;59.24;51.426;38.972;
832.253;59.236;51.428;38.974;
833.237;59.226;51.428;38.973;
834.226;59.229;51.428;38.973;
835.249;59.221;51.429;38.973;
836.244;59.219;51.429;38.974;
837.245;59.223;51.43;38.974;
838.247;59.219;51.427;38.971;
839.254;59.216;51.429;38.973;
840.232;59.224;51.429;38.972;
841.235;59.213;51.43;38.972;
842.219;59.21;51.43;38.973;
843.205;59.208;51.43;38.973;
844.208;59.211;51.429;38.971;
845.197;59.206;51.431;38.973;
846.211;59.201;51.431;38.972;
847.217;59.209;51.431;38.972;
848.212;59.197;51.433;38.973;
849.206;59.195;51.43;38.97;
850.184;59.192;51.43;38.97;
851.175;59.191;51.431;38.971;
852.167;59.197;51.432;38.971;
853.168;59.195;51.43;38.969;
854.176;59.195;51.431;38.971;
855.161;59.188;51.431;38.969;
856.163;59.182;51.432;38.971;
857.169;59.186;51.432;38.97;
858.183;59.186;51.432;38.97;
859.178;59.175;51.431;38.969;
860.177;59.175;51.431;38.968;
861.181;59.179;51.431;38.969;
862.196;59.169;51.43;38.967;
863.182;59.17;51.431;38.968;
864.172;59.17;51.432;38.969;
865.174;59.16;51.433;38.968;
866.179;59.166;51.432;38.969;
867.164;59.157;51.432;38.967;
868.166;59.159;51.431;38.967;
869.161;59.154;51.431;38.966;
870.15;59.156;51.431;38.966;
871.149;59.151;51.432;38.966;
872.143;59.147;51.433;38.967;
873.126;59.155;51.432;38.966;
874.131;59.154;51.431;38.965;
875.121;59.14;51.432;38.965;
876.12;59.14;51.433;38.965;
877.13;59.145;51.433;38.966;
878.124;59.144;51.432;38.964;
879.107;59.134;51.432;38.964;
880.108;59.126;51.433;38.965;
881.086;59.128;51.434;38.965;
882.075;59.121;51.435;38.966;
883.073;59.113;51.434;38.965;
884.088;59.109;51.435;38.965;
885.087;59.113;51.435;38.965;
886.097;59.117;51.435;38.965;
887.087;59.115;51.436;38.965;
888.087;59.106;51.436;38.965;
889.093;59.103;51.436;38.965;
890.107;59.099;51.436;38.965;
891.124;59.104;51.436;38.964;
892.116;59.096;51.439;38.967;
893.117;59.102;51.436;38.964;
894.127;59.1;51.437;38.964;
895.103;59.112;51.437;38.965;
896.104;59.09;51.436;38.963;
897.111;59.089;51.439;38.965;
898.12;59.092;51.439;38.965;
899.106;59.082;51.439;38.965;
900.095;59.082;51.44;38.966;
901.088;59.086;51.44;38.966;
902.082;59.068;51.439;38.964;
903.079;59.072;51.44;38.965;
904.08;59.069;51.438;38.963;
905.073;59.076;51.439;38.964;
906.067;59.067;51.439;38.964;
907.038;59.064;51.44;38.964;
908.048;59.06;51.442;38.965;
909.046;59.05;51.446;38.969;
910.036;59.062;51.443;38.965;
911.026;59.047;51.443;38.965;
912.015;59.048;51.442;38.963;
913.002;59.043;51.443;38.965;
913.999;59.045;51.442;38.963;
915.009;59.046;51.443;38.964;
916.006;59.049;51.443;38.964;
916.985;59.044;51.443;38.964;
917.985;59.033;51.446;38.967;
918.993;59.04;51.444;38.964;
920.014;59.043;51.442;38.963;
921.009;59.021;51.445;38.965;
922.009;59.035;51.443;38.963;
923.017;59.03;51.446;38.965;
924.014;59.022;51.446;38.965;
925.016;59.034;51.446;38.966;
925.995;59.022;51.446;38.964;
927.009;59.015;51.447;38.965;
927.999;59.021;51.449;38.967;
928.998;58.97;51.443;38.961;
930.001;58.977;51.445;38.964;
930.987;58.968;51.447;38.964;
931.972;58.97;51.444;38.961;
932.961;58.967;51.444;38.961;
933.983;58.967;51.446;38.963;
934.982;58.969;51.446;38.963;
935.979;58.97;51.448;38.965;
936.98;58.958;51.445;38.96;
937.984;58.964;51.448;38.964;
938.992;58.963;51.445;38.96;
939.999;58.954;51.447;38.961;
940.982;58.957;51.446;38.961;
941.969;58.957;51.445;38.96;
942.962;58.957;51.447;38.961;
943.959;58.952;51.446;38.96;
944.961;58.949;51.444;38.957;
945.966;58.941;51.447;38.96;
946.962;58.95;51.445;38.958;
947.968;58.935;51.448;38.96;
948.977;58.942;51.448;38.959;
949.993;58.935;51.446;38.958;
950.993;58.932;51.447;38.958;
951.992;58.927;51.447;38.959;
952.993;58.932;51.449;38.96;
953.987;58.933;51.449;38.959;
954.976;58.926;51.448;38.958;
955.986;58.928;51.447;38.957;
956.977;58.929;51.448;38.958;
957.972;58.917;51.448;38.959;
958.964;58.913;51.447;38.957;
959.952;58.931;51.449;38.958;
960.95;58.924;51.448;38.957;
961.953;58.919;51.447;38.955;
962.963;58.913;51.449;38.957;
963.975;58.918;51.448;38.956;
964.969;58.921;51.449;38.958;
965.969;58.907;51.447;38.954;
966.975;58.908;51.448;38.955;
967.984;58.911;51.449;38.955;
968.97;58.905;51.447;38.954;
969.962;58.906;51.449;38.956;
970.962;58.896;51.448;38.955;
971.964;58.908;51.449;38.955;
972.968;58.891;51.448;38.954;
973.973;58.899;51.447;38.953;
974.983;58.891;51.45;38.955;
975.995;58.89;51.449;38.954;
977.01;58.89;51.448;38.953;
978.006;58.884;51.448;38.953;
979;58.889;51.452;38.956;
979.995;58.89;51.45;38.954;
980.988;58.881;51.452;38.955;
981.967;58.876;51.45;38.953;
982.958;58.868;51.449;38.953;
983.961;58.886;51.448;38.951;
984.965;58.89;51.451;38.954;
985.957;58.882;51.45;38.953;
986.937;58.875;51.449;38.951;
987.925;58.874;51.451;38.953;
988.921;58.872;51.453;38.955;
989.914;58.864;51.45;38.952;
990.936;58.871;51.451;38.953;
991.945;58.872;51.453;38.954;
992.943;58.855;51.453;38.953;
993.919;58.873;51.455;38.954;
994.902;58.859;51.454;38.954;
995.918;58.854;51.452;38.952;
996.912;58.87;51.452;38.953;
997.917;58.873;51.453;38.951;
998.925;58.853;51.451;38.95;
999.912;58.861;51.452;38.95;
1000.907;58.852;51.453;38.952;
1001.906;58.853;51.452;38.951;
1002.911;58.854;51.453;38.95;
1003.89;58.845;51.453;38.951;
1004.874;58.854;51.453;38.95;
1005.863;58.852;51.454;38.95;
1006.861;58.851;51.452;38.949;
1007.862;58.856;51.455;38.951;
1008.867;58.83;51.452;38.948;
1009.869;58.852;51.454;38.951;
1010.866;58.846;51.454;38.949;
1011.867;58.854;51.453;38.949;
1012.871;58.824;51.451;38.947;
1013.877;58.845;51.454;38.949;
1014.861;58.817;51.453;38.949;
1015.845;58.838;51.455;38.949;
1016.833;58.848;51.453;38.948;
1017.827;58.826;51.453;38.947;
1018.827;58.833;51.456;38.949;
1019.83;58.837;51.454;38.948;
1020.816;58.832;51.455;38.948;
1021.809;58.826;51.456;38.949;
1022.803;58.803;51.452;38.945;
1023.779;58.785;51.452;38.945;
1024.768;58.821;51.455;38.947;
1025.756;58.822;51.455;38.947;
1026.757;58.804;51.452;38.943;
1027.753;58.82;51.454;38.945;
1028.738;58.818;51.456;38.947;
1029.73;58.805;51.455;38.947;
1030.724;58.809;51.455;38.946;
1031.72;58.796;51.455;38.945;
1032.713;58.785;51.456;38.945;
1033.71;58.785;51.455;38.943;
1034.711;58.813;51.455;38.945;
1035.719;58.794;51.456;38.945;
1036.711;58.783;51.456;38.944;
1037.71;58.789;51.457;38.946;
1038.719;58.78;51.456;38.944;
1039.736;58.783;51.456;38.944;
1040.719;58.768;51.456;38.943;
1041.728;58.78;51.457;38.945;
1042.739;58.782;51.457;38.944;
1043.725;58.742;51.454;38.942;
1044.75;58.775;51.456;38.941;
1045.749;58.771;51.457;38.944;
1046.755;58.744;51.455;38.942;
1047.733;58.749;51.458;38.943;
1048.745;58.749;51.455;38.94;
1049.733;58.762;51.457;38.942;
1050.722;58.746;51.458;38.943;
1051.713;58.749;51.458;38.943;
1052.712;58.744;51.458;38.942;
1053.713;58.74;51.46;38.944;
1054.72;58.733;51.46;38.944;
1055.727;58.735;51.461;38.944;
1056.746;58.723;51.459;38.942;
1057.756;58.734;51.459;38.942;
1058.744;58.723;51.458;38.941;
1059.752;58.732;51.458;38.941;
1060.745;58.725;51.459;38.941;
1061.754;58.718;51.46;38.941;
1062.741;58.727;51.46;38.942;
1063.759;58.716;51.46;38.941;
1064.764;58.712;51.461;38.942;
1065.764;58.723;51.459;38.94;
1066.767;58.722;51.461;38.942;
1067.751;58.694;51.464;38.943;
1068.741;58.711;51.461;38.941;
1069.742;58.709;51.462;38.942;
1070.751;58.696;51.463;38.942;
1071.736;58.697;51.462;38.941;
1072.726;58.704;51.464;38.943;
1073.739;58.692;51.463;38.941;
1074.727;58.695;51.465;38.943;
1075.722;58.687;51.464;38.942;
1076.72;58.689;51.463;38.94;
1077.722;58.696;51.464;38.941;
1078.699;58.686;51.465;38.943;
1079.713;58.689;51.463;38.94;
1080.7;58.684;51.464;38.941;
1081.7;58.672;51.465;38.941;
1082.701;58.67;51.464;38.94;
1083.706;58.681;51.463;38.939;
1084.696;58.681;51.463;38.939;
1085.699;58.669;51.466;38.941;
1086.707;58.676;51.464;38.94;
1087.705;58.665;51.464;38.939;
1088.707;58.663;51.466;38.941;
1089.696;58.664;51.462;38.937;
1090.693;58.67;51.464;38.939;
1091.681;58.662;51.466;38.94;
1092.683;58.666;51.465;38.939;
1093.677;58.655;51.467;38.94;
1094.658;58.656;51.466;38.939;
1095.654;58.655;51.466;38.939;
1096.658;58.652;51.467;38.94;
1097.658;58.651;51.467;38.939;
1098.664;58.647;51.467;38.939;
1099.672;58.652;51.466;38.939;
1100.679;58.644;51.466;38.938;
1101.679;58.644;51.467;38.939;
1102.683;58.649;51.464;38.935;
1103.691;58.648;51.465;38.936;
1104.675;58.639;51.465;38.936;
1105.675;58.648;51.464;38.936;
1106.673;58.642;51.464;38.936;
1107.677;58.632;51.465;38.935;
1108.657;58.634;51.465;38.935;
1109.639;58.634;51.464;38.934;
1110.637;58.634;51.465;38.935;
1111.637;58.624;51.465;38.934;
1112.642;58.648;51.468;38.937;
1113.65;58.622;51.465;38.934;
1114.667;58.621;51.468;38.936;
1115.688;58.619;51.469;38.937;
1116.676;58.621;51.466;38.934;
1117.669;58.615;51.467;38.934;
1118.665;58.587;51.463;38.93;
1119.663;58.622;51.469;38.936;
1120.666;58.579;51.463;38.93;
1121.667;58.603;51.466;38.933;
1122.663;58.611;51.465;38.932;
1123.677;58.609;51.467;38.934;
1124.662;58.579;51.462;38.928;
1125.651;58.603;51.467;38.932;
1126.651;58.61;51.468;38.934;
1127.663;58.614;51.466;38.93;
1128.666;58.615;51.469;38.933;
1129.678;58.618;51.469;38.934;
1130.665;58.612;51.468;38.934;
1131.655;58.591;51.468;38.932;
1132.667;58.589;51.467;38.932;
1133.653;58.585;51.468;38.932;
1134.647;58.596;51.469;38.931;
1135.646;58.599;51.469;38.933;
1136.654;58.583;51.467;38.928;
1137.643;58.606;51.469;38.932;
1138.641;58.582;51.469;38.932;
1139.641;58.595;51.469;38.931;
1140.641;58.585;51.467;38.929;
1141.646;58.582;51.465;38.927;
1142.626;58.595;51.47;38.932;
1143.639;58.578;51.469;38.931;
1144.63;58.59;51.469;38.931;
1145.626;58.566;51.467;38.928;
1146.625;58.589;51.47;38.932;
1147.627;58.533;51.466;38.925;
1148.636;58.568;51.465;38.925;
1149.647;58.57;51.467;38.926;
1150.66;58.564;51.471;38.931;
1151.646;58.565;51.466;38.925;
1152.636;58.563;51.466;38.924;
1153.648;58.56;51.466;38.924;
1154.646;58.574;51.471;38.93;
1155.649;58.577;51.471;38.93;
1156.657;58.56;51.466;38.924;
1157.652;58.559;51.469;38.926;
1158.665;58.553;51.465;38.922;
1159.668;58.548;51.468;38.925;
1160.664;58.551;51.467;38.924;
1161.679;58.547;51.469;38.926;
1162.681;58.568;51.472;38.929;
1163.665;58.54;51.468;38.923;
1164.656;58.546;51.469;38.925;
1165.656;58.554;51.474;38.93;
1166.65;58.56;51.474;38.93;
1167.634;58.541;51.467;38.922;
1168.639;58.553;51.472;38.928;
1169.643;58.55;51.474;38.93;
1170.633;58.534;51.469;38.923;
1171.626;58.523;51.47;38.925;
1172.61;58.552;51.473;38.928;
1173.595;58.529;51.468;38.922;
1174.577;58.545;51.474;38.929;
1175.559;58.529;51.471;38.924;
1176.542;58.542;51.475;38.929;
1177.563;58.52;51.47;38.923;
1178.558;58.539;51.475;38.928;
1179.557;58.517;51.467;38.92;
1180.566;58.539;51.475;38.928;
1181.575;58.508;51.471;38.922;
1182.589;58.507;51.469;38.92;
1183.579;58.529;51.472;38.924;
1184.571;58.509;51.468;38.919;
1185.572;58.503;51.47;38.921;
1186.575;58.491;51.471;38.922;
1187.581;58.495;51.473;38.924;
1188.558;58.503;51.471;38.921;
1189.554;58.505;51.469;38.919;
1190.552;58.522;51.476;38.927;
1191.558;58.5;51.471;38.92;
1192.559;58.497;51.471;38.92;
1193.552;58.506;51.471;38.919;
1194.534;58.491;51.473;38.922;
1195.528;58.485;51.472;38.922;
1196.525;58.505;51.476;38.925;
1197.527;58.504;51.469;38.916;
1198.509;58.476;51.473;38.922;
1199.499;58.487;51.472;38.919;
1200.481;58.504;51.476;38.925;
1201.468;58.483;51.471;38.918;
1202.479;58.479;51.472;38.919;
1203.479;58.467;51.473;38.92;
1204.483;58.503;51.474;38.923;
1205.466;58.499;51.476;38.924;
1206.454;58.466;51.474;38.921;
1207.451;58.497;51.473;38.919;
1208.454;58.471;51.473;38.918;
1209.435;58.461;51.473;38.92;
1210.418;58.462;51.474;38.92;
1211.422;58.462;51.473;38.918;
1212.43;58.482;51.476;38.92;
1213.446;58.462;51.474;38.918;
1214.465;58.468;51.473;38.915;
1215.462;58.469;51.477;38.922;
1216.462;58.45;51.474;38.916;
1217.466;58.457;51.472;38.916;
1218.474;58.461;51.476;38.92;
1219.457;58.437;51.474;38.917;
1220.445;58.453;51.474;38.917;
1221.435;58.442;51.476;38.919;
1222.44;58.465;51.475;38.917;
1223.434;58.456;51.477;38.921;
1224.417;58.446;51.479;38.921;
1225.416;58.425;51.474;38.915;
1226.411;58.434;51.475;38.916;
1227.402;58.449;51.48;38.922;
1228.386;58.442;51.478;38.92;
1229.376;58.43;51.476;38.916;
1230.369;58.419;51.473;38.914;
1231.381;58.431;51.476;38.916;
1232.393;58.425;51.477;38.916;
1233.386;58.418;51.475;38.914;
1234.383;58.414;51.473;38.912;
1235.403;58.428;51.478;38.918;
1236.402;58.414;51.477;38.916;
1237.397;58.403;51.478;38.916;
1238.386;58.442;51.479;38.917;
1239.406;58.404;51.478;38.916;
1240.401;58.394;51.477;38.915;
1241.406;58.424;51.481;38.92;
1242.389;58.414;51.483;38.921;
1243.377;58.39;51.478;38.914;
1244.373;58.419;51.48;38.917;
1245.377;58.394;51.478;38.915;
1246.359;58.391;51.477;38.914;
1247.373;58.384;51.478;38.914;
1248.377;58.396;51.484;38.92;
1249.354;58.372;51.477;38.912;
1250.366;58.416;51.482;38.918;
1251.353;58.376;51.477;38.913;
1252.374;58.403;51.482;38.918;
1253.37;58.379;51.478;38.913;
1254.366;58.369;51.478;38.913;
1255.363;58.374;51.479;38.914;
1256.337;58.387;51.483;38.919;
1257.347;58.368;51.478;38.912;
1258.339;58.371;51.479;38.913;
1259.345;58.362;51.48;38.913;
1260.34;58.367;51.478;38.912;
1261.345;58.394;51.483;38.917;
1262.351;58.359;51.481;38.913;
1263.33;58.36;51.48;38.913;
1264.319;58.388;51.484;38.918;
1265.336;58.356;51.481;38.913;
1266.335;58.376;51.484;38.918;
1267.339;58.348;51.481;38.913;
1268.339;58.346;51.482;38.914;
1269.347;58.354;51.479;38.91;
1270.332;58.359;51.488;38.919;
1271.315;58.363;51.487;38.918;
1272.301;58.343;51.483;38.913;
1273.297;58.346;51.481;38.911;
1274.3;58.337;51.482;38.912;
1275.279;58.336;51.483;38.912;
1276.291;58.335;51.481;38.91;
1277.309;58.334;51.48;38.909;
1278.305;58.331;51.48;38.909;
1279.307;58.323;51.48;38.909;
1280.313;58.327;51.479;38.908;
1281.294;58.325;51.479;38.908;
1282.31;58.328;51.479;38.908;
1283.33;58.326;51.477;38.906;
1284.324;58.329;51.478;38.904;
1285.314;58.324;51.477;38.903;
1286.327;58.322;51.478;38.906;
1287.312;58.32;51.476;38.903;
1288.3;58.315;51.476;38.903;
1289.291;58.317;51.477;38.905;
1290.296;58.306;51.476;38.903;
1291.296;58.313;51.477;38.904;
1292.3;58.31;51.477;38.903;
1293.311;58.305;51.478;38.904;
1294.304;58.311;51.475;38.902;
1295.301;58.297;51.477;38.903;
1296.296;58.307;51.477;38.903;
1297.281;58.312;51.479;38.903;
1298.28;58.298;51.478;38.903;
1299.268;58.303;51.477;38.902;
1300.243;58.294;51.479;38.904;
1301.258;58.297;51.477;38.902;
1302.264;58.297;51.479;38.903;
1303.249;58.301;51.477;38.9;
1304.249;58.3;51.476;38.899;
1305.253;58.287;51.48;38.904;
1306.245;58.299;51.476;38.899;
1307.234;58.299;51.478;38.901;
1308.22;58.288;51.479;38.902;
1309.227;58.299;51.479;38.9;
1310.234;58.282;51.48;38.903;
1311.217;58.302;51.483;38.907;
1312.22;58.285;51.479;38.9;
1313.228;58.293;51.48;38.901;
1314.24;58.279;51.478;38.9;
1315.224;58.279;51.478;38.9;
1316.212;58.294;51.484;38.907;
1317.209;58.282;51.477;38.897;
1318.211;58.271;51.479;38.9;
1319.216;58.276;51.477;38.898;
1320.227;58.275;51.481;38.901;
1321.215;58.265;51.481;38.901;
1322.205;58.264;51.479;38.899;
1323.2;58.277;51.479;38.898;
1324.21;58.267;51.48;38.9;
1325.207;58.272;51.479;38.898;
1326.205;58.275;51.481;38.899;
1327.211;58.254;51.481;38.9;
1328.209;58.261;51.48;38.899;
1329.199;58.249;51.481;38.901;
1330.199;58.262;51.479;38.897;
1331.188;58.262;51.481;38.899;
1332.183;58.254;51.48;38.899;
1333.182;58.25;51.48;38.898;
1334.178;58.268;51.48;38.896;
1335.174;58.25;51.481;38.898;
1336.168;58.246;51.481;38.898;
1337.182;58.254;51.481;38.898;
1338.177;58.252;51.48;38.897;
1339.177;58.264;51.479;38.896;
1340.155;58.245;51.481;38.898;
1341.148;58.228;51.476;38.892;
1342.149;58.247;51.48;38.897;
1343.152;58.258;51.479;38.893;
1344.152;58.267;51.485;38.902;
1345.152;58.249;51.48;38.896;
1346.158;58.251;51.479;38.893;
1347.136;58.245;51.48;38.895;
1348.117;58.243;51.48;38.895;
1349.104;58.242;51.481;38.896;
1350.114;58.25;51.478;38.891;
1351.096;58.248;51.48;38.893;
1352.083;58.239;51.481;38.896;
1353.072;58.231;51.482;38.896;
1354.083;58.233;51.48;38.895;
1355.088;58.232;51.48;38.894;
1356.083;58.226;51.48;38.894;
1357.076;58.234;51.481;38.895;
1358.081;58.217;51.481;38.895;
1359.07;58.232;51.481;38.893;
1360.077;58.238;51.48;38.891;
1361.067;58.219;51.48;38.892;
1362.045;58.228;51.479;38.891;
1363.046;58.226;51.48;38.892;
1364.051;58.215;51.48;38.891;
1365.042;58.22;51.481;38.893;
1366.025;58.215;51.482;38.894;
1367.016;58.225;51.481;38.892;
1368.016;58.215;51.482;38.893;
1369.017;58.211;51.484;38.895;
1370.002;58.21;51.482;38.892;
1370.988;58.214;51.48;38.89;
1371.984;58.218;51.48;38.889;
1372.985;58.209;51.48;38.89;
1373.994;58.204;51.482;38.891;
1375.009;58.204;51.482;38.891;
1376.002;58.187;51.483;38.893;
1376.998;58.199;51.482;38.892;
1378;58.198;51.48;38.888;
1379.01;58.194;51.483;38.894;
1380.021;58.199;51.48;38.888;
1381.014;58.196;51.482;38.89;
1382.006;58.199;51.481;38.889;
1383.006;58.187;51.482;38.89;
1384.008;58.199;51.482;38.89;
1385.019;58.185;51.481;38.888;
1386.002;58.184;51.483;38.889;
1386.987;58.183;51.483;38.89;
1387.982;58.188;51.483;38.889;
1388.977;58.187;51.481;38.888;
1389.977;58.196;51.482;38.888;
1390.983;58.181;51.483;38.889;
1391.982;58.18;51.484;38.891;
1392.976;58.189;51.483;38.889;
1393.974;58.181;51.483;38.888;
1394.982;58.173;51.486;38.891;
1395.965;58.178;51.483;38.889;
1396.979;58.184;51.483;38.889;
1397.991;58.172;51.483;38.888;
1398.993;58.175;51.483;38.887;
1399.983;58.177;51.482;38.886;
1400.99;58.171;51.483;38.887;
1401.991;58.174;51.483;38.887;
1402.998;58.171;51.484;38.888;
1403.987;58.164;51.485;38.891;
1404.965;58.166;51.483;38.887;
1405.949;58.17;51.485;38.888;
1406.96;58.16;51.486;38.888;
1407.975;58.154;51.484;38.887;
1408.971;58.164;51.484;38.887;
1409.973;58.16;51.484;38.886;
1410.948;58.163;51.483;38.885;
1411.959;58.148;51.482;38.884;
1412.942;58.152;51.486;38.89;
1413.929;58.149;51.485;38.886;
1414.919;58.161;51.483;38.884;
1415.919;58.146;51.483;38.883;
1416.922;58.148;51.484;38.884;
1417.9;58.156;51.484;38.884;
1418.908;58.153;51.485;38.886;
1419.891;58.141;51.487;38.887;
1420.906;58.142;51.484;38.883;
1421.895;58.145;51.486;38.886;
1422.885;58.148;51.484;38.884;
1423.879;58.144;51.487;38.886;
1424.876;58.14;51.487;38.886;
1425.862;58.144;51.486;38.884;
1426.852;58.136;51.488;38.885;
1427.864;58.134;51.487;38.885;
1428.879;58.14;51.486;38.885;
1429.879;58.139;51.486;38.885;
1430.884;58.135;51.486;38.883;
1431.89;58.126;51.487;38.885;
1432.888;58.132;51.487;38.884;
1433.899;58.085;51.486;38.884;
1434.911;58.123;51.489;38.886;
1435.886;58.129;51.488;38.883;
1436.881;58.124;51.487;38.883;
1437.874;58.116;51.489;38.885;
1438.878;58.075;51.485;38.882;
1439.871;58.125;51.487;38.884;
1440.867;58.111;51.489;38.885;
1441.873;58.114;51.49;38.886;
1442.869;58.118;51.488;38.883;
1443.86;58.114;51.489;38.885;
1444.857;58.106;51.489;38.882;
1445.865;58.111;51.485;38.879;
1446.858;58.075;51.487;38.882;
1447.847;58.067;51.486;38.881;
1448.839;58.104;51.487;38.88;
1449.851;58.095;51.49;38.883;
1450.875;58.099;51.491;38.885;
1451.87;58.101;51.492;38.885;
1452.87;58.103;51.492;38.885;
1453.874;58.062;51.488;38.881;
1454.889;58.097;51.491;38.883;
1455.888;58.052;51.488;38.882;
1456.882;58.043;51.49;38.882;
1457.874;58.089;51.489;38.88;
1458.862;58.078;51.495;38.888;
1459.855;58.045;51.491;38.882;
1460.863;58.04;51.489;38.881;
1461.847;58.05;51.49;38.882;
1462.848;58.048;51.489;38.88;
1463.835;58.045;51.489;38.88;
1464.857;58.061;51.489;38.879;
