IDs:;240717_13_240712J;13_DNAJB6_00_130_uM;
871.933;71.752;50.397;38.947
872.928;71.759;50.399;38.949
873.902;71.776;50.401;38.951
874.902;71.748;50.397;38.947
875.905;71.773;50.398;38.948
876.889;71.749;50.398;38.948
877.885;71.765;50.398;38.948
878.897;71.763;50.398;38.948
879.912;71.779;50.397;38.947
880.903;71.757;50.399;38.948
881.889;71.78;50.397;38.948
882.873;71.762;50.396;38.946
883.877;71.768;50.397;38.947
884.876;71.745;50.395;38.945
885.879;71.736;50.398;38.947
886.892;71.73;50.396;38.946
887.881;71.745;50.397;38.947
888.876;71.756;50.395;38.945
889.878;71.768;50.396;38.946
890.861;71.751;50.395;38.944
891.844;71.767;50.395;38.945
892.831;71.774;50.396;38.946
893.835;71.792;50.394;38.945
894.844;71.779;50.396;38.947
895.826;71.752;50.394;38.943
896.845;71.763;50.396;38.946
897.835;71.756;50.394;38.944
898.829;71.764;50.393;38.943
899.827;71.756;50.395;38.945
900.819;71.74;50.393;38.942
901.814;71.764;50.392;38.942
902.816;71.787;50.395;38.946
903.818;71.768;50.392;38.942
904.812;71.746;50.392;38.942
905.819;71.746;50.394;38.943
906.824;71.749;50.395;38.945
907.82;71.77;50.393;38.943
908.801;71.735;50.391;38.941
909.796;71.711;50.392;38.941
910.793;71.754;50.395;38.945
911.784;71.743;50.39;38.939
912.768;71.768;50.391;38.942
913.757;71.776;50.392;38.943
914.752;71.763;50.391;38.941
915.73;71.789;50.389;38.94
916.714;71.73;50.391;38.94
917.714;71.748;50.392;38.942
918.704;71.743;50.389;38.938
919.694;71.751;50.39;38.94
920.692;71.769;50.39;38.941
921.695;71.743;50.39;38.94
922.708;71.739;50.391;38.941
923.692;71.759;50.389;38.938
924.683;71.742;50.389;38.939
925.677;71.766;50.392;38.942
926.679;71.742;50.389;38.939
927.688;71.745;50.388;38.938
928.668;71.764;50.389;38.94
929.68;71.757;50.389;38.938
930.697;71.759;50.388;38.937
931.718;71.77;50.389;38.94
932.714;71.74;50.388;38.937
933.713;71.754;50.389;38.939
934.714;71.737;50.389;38.938
935.723;71.795;50.389;38.94
936.702;71.742;50.391;38.94
937.701;71.743;50.386;38.936
938.686;71.762;50.39;38.939
939.67;71.729;50.389;38.939
940.662;71.746;50.391;38.941
941.682;71.782;50.388;38.939
942.68;71.742;50.389;38.938
943.687;71.769;50.388;38.938
944.694;71.751;50.387;38.936
945.68;71.732;50.392;38.94
946.677;71.747;50.389;38.939
947.693;71.73;50.387;38.936
948.699;71.743;50.389;38.938
949.709;71.758;50.387;38.937
950.699;71.758;50.391;38.941
951.7;71.76;50.388;38.937
952.703;71.763;50.388;38.939
953.714;71.747;50.389;38.939
954.688;71.756;50.387;38.937
955.688;71.758;50.388;38.938
956.695;71.743;50.386;38.935
957.679;71.742;50.388;38.939
958.699;71.743;50.387;38.936
959.693;71.735;50.387;38.937
960.693;71.743;50.388;38.937
961.7;71.747;50.387;38.937
962.713;71.738;50.385;38.934
963.704;71.72;50.387;38.936
964.693;71.728;50.388;38.938
965.688;71.753;50.388;38.937
966.685;71.72;50.387;38.936
967.683;71.755;50.389;38.939
968.698;71.759;50.386;38.937
969.702;71.703;50.386;38.934
970.702;71.74;50.387;38.937
971.69;71.718;50.387;38.936
972.678;71.743;50.388;38.937
973.673;71.721;50.384;38.934
974.672;71.74;50.385;38.935
975.655;71.753;50.385;38.935
976.656;71.742;50.385;38.934
977.669;71.722;50.386;38.935
978.662;71.759;50.386;38.935
979.674;71.755;50.386;38.936
980.665;71.751;50.383;38.933
981.666;71.747;50.386;38.936
982.687;71.73;50.387;38.936
983.686;71.757;50.387;38.937
984.709;71.749;50.385;38.935
985.707;71.733;50.386;38.935
986.712;71.747;50.386;38.936
987.729;71.734;50.386;38.935
988.716;71.744;50.385;38.934
989.708;71.734;50.388;38.936
990.702;71.749;50.385;38.935
991.701;71.721;50.386;38.935
992.679;71.753;50.384;38.934
993.693;71.744;50.384;38.934
994.677;71.736;50.385;38.934
995.694;71.736;50.384;38.933
996.68;71.753;50.384;38.934
997.678;71.747;50.387;38.937
998.683;71.736;50.383;38.933
999.674;71.721;50.385;38.934
1000.676;71.733;50.384;38.934
1001.675;71.737;50.384;38.933
1002.665;71.727;50.384;38.933
1003.656;71.757;50.386;38.935
1004.639;71.729;50.385;38.934
1005.627;71.729;50.383;38.933
1006.624;71.722;50.383;38.932
1007.605;71.741;50.384;38.934
1008.595;71.738;50.381;38.93
1009.568;71.714;50.383;38.932
1010.575;71.727;50.383;38.933
1011.589;71.717;50.381;38.929
1012.583;71.728;50.38;38.93
1013.586;71.73;50.38;38.929
1014.603;71.727;50.382;38.931
1015.6;71.715;50.379;38.928
1016.6;71.725;50.382;38.931
1017.604;71.72;50.38;38.929
1018.619;71.74;50.379;38.928
1019.596;71.72;50.38;38.929
1020.597;71.723;50.38;38.928
1021.606;71.719;50.38;38.929
1022.592;71.719;50.379;38.928
1023.582;71.732;50.381;38.93
1024.58;71.752;50.379;38.929
1025.581;71.735;50.377;38.927
1026.58;71.733;50.376;38.925
1027.569;71.748;50.378;38.928
1028.563;71.744;50.376;38.925
1029.561;71.752;50.379;38.93
1030.562;71.742;50.376;38.925
1031.551;71.717;50.377;38.925
1032.54;71.725;50.376;38.926
1033.527;71.741;50.376;38.926
1034.521;71.728;50.375;38.925
1035.524;71.738;50.378;38.928
1036.517;71.727;50.377;38.925
1037.526;71.734;50.377;38.927
1038.537;71.738;50.375;38.925
1039.535;71.72;50.377;38.926
1040.515;71.73;50.378;38.928
1041.519;71.749;50.376;38.925
1042.5;71.734;50.376;38.925
1043.488;71.715;50.376;38.925
1044.486;71.725;50.375;38.925
1045.489;71.726;50.374;38.924
1046.478;71.741;50.377;38.926
1047.472;71.741;50.373;38.923
1048.475;71.718;50.375;38.924
1049.487;71.716;50.375;38.924
1050.471;71.727;50.375;38.924
1051.466;71.731;50.375;38.924
1052.466;71.739;50.371;38.921
1053.472;71.734;50.376;38.925
1054.452;71.729;50.374;38.924
1055.435;71.742;50.372;38.922
1056.43;71.715;50.372;38.921
1057.451;71.738;50.373;38.922
1058.436;71.74;50.373;38.923
1059.427;71.743;50.373;38.923
1060.45;71.717;50.375;38.923
1061.445;71.739;50.373;38.923
1062.447;71.713;50.374;38.923
1063.451;71.726;50.374;38.924
1064.441;71.728;50.373;38.923
1065.432;71.717;50.371;38.921
1066.439;71.736;50.375;38.925
1067.434;71.719;50.374;38.923
1068.451;71.75;50.373;38.923
1069.456;71.725;50.372;38.921
1070.434;71.732;50.373;38.923
1071.425;71.721;50.373;38.923
1072.41;71.736;50.373;38.923
1073.403;71.75;50.372;38.922
1074.387;71.701;50.373;38.922
1075.377;71.741;50.373;38.923
1076.377;71.773;50.369;38.92
1077.392;71.734;50.371;38.92
1078.397;71.723;50.371;38.92
1079.407;71.717;50.374;38.923
1080.395;71.722;50.37;38.919
1081.392;71.711;50.374;38.923
1082.394;71.713;50.371;38.92
1083.373;71.73;50.372;38.921
1084.361;71.735;50.371;38.921
1085.356;71.699;50.375;38.923
1086.357;71.728;50.372;38.922
1087.363;71.725;50.372;38.922
1088.364;71.723;50.374;38.923
1089.357;71.713;50.372;38.92
1090.346;71.741;50.371;38.921
1091.351;71.707;50.372;38.921
1092.352;71.726;50.37;38.919
1093.358;71.717;50.369;38.918
1094.343;71.725;50.374;38.923
1095.34;71.739;50.368;38.918
1096.326;71.712;50.372;38.921
1097.323;71.727;50.367;38.917
1098.328;71.721;50.369;38.919
1099.338;71.729;50.369;38.919
1100.338;71.739;50.368;38.918
1101.334;71.733;50.37;38.919
1102.34;71.725;50.372;38.921
1103.335;71.722;50.37;38.919
1104.334;71.731;50.369;38.918
1105.349;71.734;50.367;38.916
1106.349;71.725;50.369;38.919
1107.35;71.73;50.368;38.918
1108.347;71.72;50.368;38.918
1109.32;71.719;50.37;38.919
1110.33;71.71;50.369;38.918
1111.315;71.726;50.368;38.917
1112.307;71.705;50.371;38.92
1113.307;71.718;50.37;38.919
1114.311;71.725;50.366;38.916
1115.321;71.725;50.367;38.916
1116.341;71.728;50.368;38.918
1117.333;71.711;50.368;38.917
1118.333;71.723;50.367;38.916
1119.339;71.713;50.37;38.918
1120.347;71.709;50.368;38.917
1121.332;71.74;50.371;38.92
1122.346;71.74;50.369;38.918
1123.35;71.723;50.369;38.919
1124.355;71.732;50.367;38.916
1125.357;71.735;50.368;38.918
1126.34;71.713;50.368;38.916
1127.335;71.767;50.365;38.915
1128.326;71.73;50.369;38.919
1129.309;71.702;50.367;38.916
1130.316;71.716;50.369;38.918
1131.309;71.673;50.369;38.918
1132.316;71.738;50.367;38.916
1133.301;71.753;50.366;38.916
1134.298;71.723;50.369;38.918
1135.299;71.717;50.365;38.914
1136.278;71.732;50.367;38.916
1137.27;71.717;50.366;38.916
1138.269;71.721;50.367;38.916
1139.252;71.715;50.365;38.914
1140.263;71.722;50.366;38.916
1141.26;71.747;50.366;38.916
1142.261;71.729;50.368;38.917
1143.266;71.698;50.366;38.914
1144.275;71.718;50.368;38.917
1145.303;71.729;50.366;38.916
1146.303;71.718;50.363;38.913
1147.308;71.725;50.366;38.916
1148.317;71.712;50.364;38.913
1149.311;71.725;50.365;38.914
1150.314;71.726;50.367;38.916
1151.325;71.721;50.365;38.914
1152.302;71.724;50.367;38.916
1153.307;71.713;50.364;38.913
1154.305;71.745;50.366;38.916
1155.314;71.715;50.366;38.916
1156.31;71.716;50.365;38.914
1157.299;71.72;50.367;38.916
1158.304;71.718;50.365;38.914
1159.291;71.723;50.367;38.916
1160.288;71.704;50.367;38.916
1161.278;71.69;50.366;38.914
1162.28;71.718;50.364;38.914
1163.285;71.703;50.366;38.914
1164.299;71.705;50.365;38.913
1165.285;71.696;50.361;38.911
1166.276;71.659;50.367;38.914
1167.284;71.74;50.365;38.914
1168.267;71.735;50.364;38.913
1169.261;71.707;50.362;38.911
1170.255;71.715;50.363;38.912
1171.257;71.725;50.36;38.91
1172.263;71.707;50.363;38.913
1173.273;71.715;50.361;38.91
1174.288;71.728;50.361;38.911
1175.286;71.714;50.36;38.909
1176.285;71.724;50.362;38.912
1177.291;71.726;50.359;38.909
1178.309;71.689;50.361;38.91
1179.298;71.718;50.359;38.908
1180.298;71.718;50.361;38.91
1181.28;71.712;50.361;38.911
1182.275;71.689;50.359;38.907
1183.278;71.733;50.361;38.911
1184.26;71.732;50.36;38.91
1185.25;71.709;50.359;38.909
1186.233;71.722;50.36;38.909
1187.233;71.712;50.361;38.91
1188.233;71.684;50.359;38.907
1189.239;71.708;50.361;38.91
1190.229;71.694;50.358;38.907
1191.225;71.714;50.359;38.908
1192.239;71.719;50.36;38.908
1193.259;71.709;50.36;38.909
1194.261;71.703;50.357;38.906
1195.252;71.716;50.358;38.907
1196.265;71.711;50.359;38.908
1197.255;71.698;50.358;38.906
1198.262;71.729;50.358;38.909
1199.248;71.702;50.36;38.909
1200.24;71.713;50.358;38.907
1201.237;71.695;50.358;38.907
1202.241;71.71;50.355;38.905
1203.252;71.701;50.359;38.908
1204.241;71.707;50.358;38.907
1205.234;71.691;50.356;38.903
1206.229;71.764;50.355;38.906
1207.229;71.709;50.357;38.905
1208.233;71.695;50.359;38.908
1209.248;71.72;50.356;38.906
1210.231;71.712;50.355;38.904
1211.226;71.707;50.358;38.907
1212.22;71.699;50.355;38.904
1213.218;71.717;50.355;38.905
1214.22;71.709;50.353;38.903
1215.224;71.706;50.354;38.904
1216.234;71.703;50.355;38.905
1217.234;71.699;50.356;38.905
1218.231;71.698;50.355;38.904
1219.215;71.709;50.354;38.903
1220.208;71.687;50.355;38.903
1221.197;71.7;50.355;38.905
1222.197;71.687;50.355;38.904
1223.198;71.693;50.354;38.903
1224.2;71.703;50.355;38.904
1225.203;71.691;50.354;38.903
1226.195;71.703;50.353;38.903
1227.19;71.706;50.353;38.902
1228.215;71.713;50.354;38.904
1229.211;71.696;50.353;38.902
1230.223;71.694;50.354;38.903
1231.205;71.716;50.351;38.9
1232.197;71.714;50.351;38.901
1233.191;71.692;50.355;38.903
1234.191;71.7;50.352;38.901
1235.202;71.704;50.353;38.902
1236.216;71.698;50.353;38.902
1237.203;71.687;50.354;38.902
1238.194;71.687;50.353;38.902
1239.191;71.691;50.352;38.901
1240.191;71.69;50.353;38.903
1241.195;71.703;50.352;38.901
1242.203;71.705;50.355;38.904
1243.218;71.711;50.353;38.902
1244.204;71.712;50.352;38.901
1245.199;71.697;50.352;38.901
1246.202;71.704;50.35;38.899
1247.198;71.699;50.351;38.9
1248.195;71.68;50.35;38.899
1249.19;71.68;50.352;38.9
1250.181;71.684;50.352;38.9
1251.183;71.695;50.351;38.899
1252.181;71.668;50.352;38.901
1253.195;71.695;50.35;38.899
1254.197;71.703;50.352;38.901
1255.211;71.691;50.349;38.898
1256.203;71.71;50.348;38.898
1257.212;71.691;50.351;38.9
1258.2;71.667;50.351;38.899
1259.198;71.704;50.35;38.9
1260.204;71.681;50.349;38.898
1261.199;71.712;50.35;38.899
1262.219;71.695;50.348;38.897
1263.208;71.69;50.349;38.898
1264.203;71.695;50.347;38.895
1265.189;71.702;50.345;38.895
1266.186;71.708;50.347;38.897
1267.191;71.679;50.346;38.895
1268.178;71.698;50.347;38.897
1269.196;71.694;50.345;38.894
1270.173;71.693;50.347;38.896
1271.173;71.676;50.348;38.897
1272.169;71.71;50.347;38.896
1273.164;71.7;50.347;38.897
1274.177;71.683;50.348;38.897
1275.162;71.695;50.345;38.894
1276.171;71.691;50.347;38.896
1277.154;71.701;50.344;38.892
1278.137;71.681;50.344;38.892
1279.138;71.701;50.345;38.894
1280.152;71.702;50.344;38.893
1281.16;71.702;50.345;38.895
1282.142;71.705;50.342;38.89
1283.133;71.687;50.342;38.892
1284.123;71.69;50.345;38.894
1285.117;71.688;50.346;38.895
1286.124;71.701;50.343;38.892
1287.109;71.684;50.342;38.891
1288.099;71.687;50.343;38.891
1289.087;71.687;50.34;38.889
1290.1;71.696;50.343;38.892
1291.122;71.693;50.343;38.892
1292.12;71.685;50.346;38.895
1293.122;71.683;50.343;38.891
1294.129;71.683;50.345;38.894
1295.111;71.694;50.341;38.89
1296.102;71.671;50.343;38.891
1297.097;71.685;50.344;38.893
1298.096;71.702;50.34;38.889
1299.097;71.677;50.344;38.894
1300.072;71.672;50.343;38.892
1301.082;71.689;50.342;38.89
1302.094;71.692;50.344;38.893
1303.081;71.677;50.342;38.89
1304.077;71.681;50.343;38.892
1305.078;71.673;50.343;38.892
1306.073;71.685;50.34;38.889
1307.05;71.705;50.339;38.889
1308.03;71.674;50.345;38.893
1309.036;71.676;50.343;38.891
1310.02;71.692;50.341;38.89
1311.018;71.693;50.342;38.891
1312.003;71.704;50.344;38.892
1312.995;71.704;50.338;38.888
1313.978;71.691;50.338;38.888
1314.995;71.681;50.341;38.89
1315.998;71.678;50.341;38.889
1316.976;71.684;50.342;38.891
1317.973;71.674;50.34;38.889
1318.974;71.678;50.341;38.89
1319.981;71.682;50.339;38.888
1320.971;71.684;50.339;38.888
1321.971;71.677;50.34;38.888
1322.948;71.684;50.343;38.891
1323.946;71.665;50.34;38.888
1324.952;71.696;50.343;38.892
1325.962;71.689;50.34;38.888
1326.978;71.677;50.342;38.891
1327.967;71.692;50.34;38.888
1328.963;71.667;50.339;38.888
1329.969;71.694;50.338;38.888
1330.975;71.692;50.34;38.89
1331.984;71.677;50.338;38.887
1332.998;71.672;50.341;38.889
1334.013;71.665;50.339;38.887
1335.001;71.697;50.338;38.887
1335.991;71.689;50.339;38.888
1336.986;71.689;50.336;38.885
1337.984;71.681;50.339;38.888
1338.984;71.683;50.337;38.886
1339.99;71.687;50.338;38.887
1340.992;71.67;50.338;38.886
1341.993;71.686;50.338;38.887
1342.989;71.676;50.339;38.888
1343.982;71.672;50.336;38.885
1344.974;71.676;50.336;38.885
1345.988;71.662;50.338;38.885
1346.974;71.697;50.337;38.886
1347.983;71.681;50.338;38.887
1348.971;71.655;50.334;38.883
1349.957;71.686;50.337;38.886
1350.969;71.672;50.336;38.885
1351.952;71.698;50.336;38.885
1352.943;71.677;50.338;38.886
1353.942;71.681;50.336;38.885
1354.924;71.67;50.334;38.883
1355.902;71.676;50.334;38.883
1356.907;71.662;50.337;38.886
1357.898;71.676;50.336;38.885
1358.893;71.685;50.331;38.88
1359.896;71.692;50.335;38.884
1360.888;71.666;50.334;38.883
1361.881;71.671;50.334;38.883
1362.906;71.69;50.333;38.882
1363.918;71.674;50.336;38.885
1364.914;71.661;50.334;38.883
1365.915;71.662;50.335;38.884
1366.917;71.666;50.333;38.882
1367.913;71.685;50.334;38.883
1368.919;71.661;50.335;38.884
1369.918;71.666;50.334;38.883
1370.913;71.68;50.334;38.883
1371.926;71.664;50.335;38.883
1372.925;71.678;50.333;38.882
1373.909;71.672;50.334;38.882
1374.902;71.701;50.335;38.884
1375.904;71.671;50.334;38.883
1376.893;71.668;50.332;38.881
1377.876;71.678;50.332;38.88
1378.871;71.706;50.333;38.883
1379.849;71.662;50.334;38.882
1380.861;71.694;50.332;38.88
1381.857;71.678;50.332;38.881
1382.86;71.681;50.332;38.881
1383.855;71.687;50.331;38.88
1384.861;71.663;50.331;38.879
1385.871;71.648;50.332;38.88
1386.873;71.684;50.332;38.88
1387.871;71.659;50.332;38.879
1388.877;71.665;50.331;38.879
1389.887;71.678;50.332;38.881
1390.869;71.668;50.331;38.88
1391.862;71.662;50.331;38.88
1392.851;71.662;50.331;38.879
1393.85;71.676;50.33;38.879
1394.85;71.683;50.325;38.874
1395.854;71.673;50.331;38.88
1396.86;71.683;50.327;38.876
1397.861;71.659;50.328;38.877
1398.859;71.661;50.329;38.878
1399.852;71.649;50.328;38.877
1400.838;71.658;50.33;38.878
1401.82;71.673;50.33;38.879
1402.816;71.649;50.328;38.876
1403.812;71.674;50.328;38.877
1404.794;71.68;50.328;38.877
1405.787;71.677;50.327;38.876
1406.779;71.664;50.325;38.874
1407.778;71.648;50.33;38.877
1408.782;71.699;50.324;38.873
1409.789;71.669;50.328;38.877
1410.797;71.679;50.326;38.875
1411.782;71.662;50.326;38.875
1412.776;71.668;50.328;38.877
1413.746;71.676;50.326;38.875
1414.756;71.681;50.323;38.872
1415.771;71.674;50.327;38.875
1416.77;71.643;50.326;38.875
1417.77;71.657;50.328;38.877
1418.774;71.664;50.326;38.874
1419.788;71.673;50.324;38.873
1420.803;71.671;50.323;38.872
1421.794;71.687;50.323;38.872
1422.806;71.649;50.325;38.873
1423.815;71.677;50.325;38.873
1424.797;71.652;50.325;38.873
1425.777;71.658;50.326;38.874
1426.777;71.666;50.327;38.876
1427.779;71.681;50.326;38.874
1428.772;71.659;50.324;38.873
1429.753;71.65;50.328;38.876
1430.747;71.67;50.324;38.873
1431.734;71.663;50.327;38.875
1432.716;71.689;50.322;38.87
1433.7;71.668;50.325;38.874
1434.709;71.66;50.323;38.872
1435.717;71.65;50.325;38.874
1436.723;71.654;50.322;38.87
1437.726;71.659;50.325;38.873
1438.743;71.673;50.325;38.874
1439.739;71.669;50.322;38.871
1440.732;71.658;50.323;38.871
1441.737;71.661;50.324;38.873
1442.72;71.649;50.326;38.874
1443.719;71.676;50.322;38.871
1444.72;71.658;50.324;38.872
1445.725;71.642;50.322;38.87
1446.739;71.654;50.322;38.871
1447.727;71.677;50.321;38.869
1448.728;71.64;50.324;38.872
1449.73;71.672;50.321;38.869
1450.745;71.687;50.32;38.869
1451.735;71.662;50.32;38.868
1452.731;71.673;50.321;38.869
1453.733;71.655;50.32;38.869
1454.741;71.675;50.318;38.867
1455.758;71.662;50.318;38.867
1456.747;71.666;50.318;38.866
1457.739;71.659;50.319;38.867
1458.737;71.655;50.32;38.868
1459.735;71.67;50.317;38.866
1460.738;71.686;50.317;38.866
1461.728;71.66;50.317;38.866
1462.725;71.688;50.316;38.865
1463.709;71.641;50.32;38.869
1464.704;71.69;50.315;38.865
1465.699;71.663;50.316;38.865
1466.689;71.666;50.317;38.866
1467.685;71.663;50.317;38.865
1468.675;71.651;50.318;38.867
1469.682;71.672;50.318;38.866
1470.685;71.649;50.317;38.865
1471.684;71.664;50.319;38.868
1472.698;71.652;50.317;38.865
1473.689;71.659;50.316;38.865
1474.691;71.653;50.316;38.863
1475.668;71.688;50.313;38.862
1476.685;71.678;50.316;38.865
1477.694;71.682;50.313;38.862
1478.705;71.667;50.315;38.864
1479.696;71.681;50.312;38.86
1480.693;71.671;50.314;38.863
1481.695;71.651;50.315;38.863
1482.705;71.664;50.315;38.863
1483.685;71.68;50.313;38.862
1484.672;71.663;50.31;38.859
1485.663;71.654;50.314;38.862
1486.645;71.668;50.315;38.863
1487.621;71.661;50.312;38.861
1488.602;71.655;50.316;38.865
1489.586;71.667;50.312;38.861
1490.571;71.67;50.311;38.86
1491.559;71.658;50.315;38.863
1492.554;71.688;50.312;38.861
1493.556;71.672;50.311;38.86
1494.545;71.651;50.313;38.862
1495.545;71.651;50.311;38.86
1496.54;71.669;50.313;38.862
1497.549;71.643;50.312;38.86
1498.53;71.675;50.313;38.861
1499.519;71.646;50.31;38.859
1500.519;71.676;50.314;38.862
1501.513;71.648;50.311;38.859
1502.52;71.668;50.312;38.86
1503.512;71.65;50.312;38.86
1504.518;71.664;50.31;38.858
