IDs:;240715_02_240712A;02_DNAJB6_05_000_uM;
3337.762;54.308;51.949;38.552
3338.75;54.299;51.945;38.548
3339.749;54.3;51.945;38.547
3340.763;54.3;51.946;38.548
3341.767;54.299;51.946;38.548
3342.772;54.308;51.947;38.55
3343.776;54.295;51.946;38.547
3344.777;54.295;51.946;38.548
3345.754;54.314;51.945;38.548
3346.751;54.311;51.945;38.548
3347.763;54.285;51.942;38.544
3348.781;54.308;51.946;38.549
3349.783;54.294;51.945;38.547
3350.791;54.298;51.945;38.547
3351.774;54.29;51.945;38.547
3352.76;54.311;51.945;38.548
3353.755;54.296;51.943;38.545
3354.761;54.291;51.944;38.546
3355.771;54.292;51.945;38.546
3356.761;54.298;51.945;38.546
3357.751;54.29;51.944;38.546
3358.745;54.29;51.943;38.545
3359.745;54.292;51.944;38.546
3360.755;54.291;51.943;38.544
3361.737;54.291;51.944;38.545
3362.725;54.294;51.946;38.547
3363.717;54.293;51.944;38.546
3364.71;54.283;51.943;38.544
3365.707;54.284;51.944;38.545
3366.709;54.304;51.945;38.547
3367.699;54.291;51.945;38.546
3368.697;54.288;51.945;38.545
3369.691;54.283;51.941;38.542
3370.679;54.289;51.944;38.545
3371.682;54.276;51.941;38.541
3372.663;54.288;51.943;38.544
3373.652;54.288;51.944;38.545
3374.631;54.285;51.942;38.542
3375.614;54.28;51.942;38.543
3376.596;54.288;51.944;38.544
3377.579;54.289;51.944;38.544
3378.57;54.297;51.946;38.547
3379.569;54.278;51.943;38.543
3380.549;54.284;51.945;38.545
3381.533;54.3;51.944;38.545
3382.517;54.293;51.941;38.542
3383.513;54.289;51.944;38.545
3384.521;54.267;51.942;38.541
3385.509;54.287;51.943;38.543
3386.509;54.279;51.943;38.542
3387.511;54.289;51.944;38.544
3388.515;54.284;51.944;38.545
3389.516;54.272;51.943;38.542
3390.511;54.283;51.944;38.544
3391.534;54.283;51.941;38.54
3392.533;54.294;51.945;38.544
3393.533;54.282;51.94;38.54
3394.539;54.29;51.942;38.543
3395.524;54.28;51.943;38.542
3396.508;54.277;51.941;38.539
3397.493;54.276;51.943;38.542
3398.494;54.271;51.942;38.541
3399.492;54.281;51.941;38.54
3400.494;54.29;51.943;38.543
3401.466;54.265;51.942;38.54
3402.456;54.275;51.942;38.54
3403.456;54.267;51.939;38.537
3404.452;54.274;51.942;38.541
3405.44;54.269;51.94;38.538
3406.442;54.272;51.939;38.538
3407.434;54.265;51.938;38.536
3408.444;54.261;51.936;38.534
3409.457;54.264;51.938;38.536
3410.45;54.263;51.936;38.534
3411.457;54.268;51.938;38.536
3412.466;54.268;51.937;38.536
3413.479;54.274;51.937;38.537
3414.473;54.259;51.935;38.533
3415.483;54.261;51.936;38.535
3416.497;54.259;51.934;38.532
3417.491;54.26;51.936;38.534
3418.492;54.265;51.935;38.533
3419.473;54.265;51.935;38.533
3420.487;54.263;51.935;38.533
3421.498;54.263;51.936;38.535
3422.492;54.257;51.936;38.533
3423.49;54.263;51.934;38.532
3424.492;54.262;51.936;38.533
3425.494;54.252;51.933;38.53
3426.493;54.259;51.933;38.531
3427.467;54.261;51.935;38.533
3428.474;54.258;51.935;38.533
3429.491;54.262;51.934;38.532
3430.478;54.257;51.932;38.53
3431.468;54.25;51.933;38.53
3432.461;54.257;51.934;38.532
3433.457;54.255;51.933;38.53
3434.449;54.261;51.936;38.534
3435.446;54.254;51.933;38.531
3436.421;54.263;51.935;38.533
3437.417;54.257;51.934;38.531
3438.416;54.258;51.935;38.533
3439.404;54.253;51.932;38.53
3440.424;54.262;51.934;38.533
3441.416;54.248;51.934;38.53
3442.395;54.255;51.933;38.53
3443.384;54.256;51.932;38.53
3444.37;54.254;51.935;38.532
3445.356;54.253;51.933;38.53
3446.358;54.243;51.932;38.528
3447.367;54.248;51.933;38.529
3448.355;54.255;51.932;38.529
3449.352;54.251;51.931;38.528
3450.353;54.256;51.933;38.529
3451.335;54.244;51.932;38.528
3452.322;54.248;51.93;38.527
3453.314;54.255;51.932;38.53
3454.317;54.249;51.931;38.528
3455.323;54.244;51.932;38.529
3456.31;54.243;51.932;38.528
3457.329;54.247;51.931;38.528
3458.33;54.243;51.931;38.527
3459.344;54.241;51.931;38.527
3460.331;54.244;51.932;38.528
3461.319;54.243;51.929;38.526
3462.311;54.252;51.933;38.53
3463.311;54.246;51.931;38.528
3464.304;54.241;51.93;38.527
3465.302;54.241;51.932;38.528
3466.302;54.252;51.933;38.529
3467.297;54.25;51.931;38.527
3468.304;54.242;51.931;38.528
3469.294;54.239;51.931;38.526
3470.307;54.237;51.931;38.526
3471.309;54.239;51.93;38.526
3472.314;54.237;51.932;38.528
3473.32;54.24;51.93;38.527
3474.319;54.24;51.932;38.528
3475.301;54.242;51.933;38.529
3476.294;54.241;51.93;38.526
3477.3;54.242;51.932;38.528
3478.29;54.241;51.93;38.526
3479.29;54.241;51.93;38.525
3480.27;54.241;51.931;38.527
3481.266;54.241;51.933;38.529
3482.248;54.236;51.931;38.526
3483.245;54.242;51.931;38.526
3484.234;54.241;51.932;38.528
3485.23;54.24;51.932;38.527
3486.231;54.241;51.931;38.527
3487.247;54.237;51.932;38.526
3488.268;54.236;51.933;38.528
3489.261;54.245;51.93;38.526
3490.261;54.236;51.932;38.527
3491.262;54.236;51.931;38.526
3492.273;54.236;51.931;38.526
3493.265;54.238;51.931;38.526
3494.261;54.245;51.93;38.525
3495.27;54.24;51.93;38.525
3496.276;54.24;51.931;38.526
3497.255;54.229;51.93;38.525
3498.263;54.242;51.933;38.527
3499.257;54.234;51.93;38.525
3500.244;54.234;51.931;38.525
3501.24;54.234;51.931;38.526
3502.235;54.238;51.928;38.523
3503.229;54.236;51.93;38.524
3504.207;54.228;51.93;38.525
3505.195;54.237;51.931;38.524
3506.174;54.231;51.93;38.523
3507.165;54.232;51.93;38.525
3508.173;54.243;51.929;38.524
3509.163;54.228;51.928;38.522
3510.169;54.235;51.93;38.523
3511.181;54.231;51.927;38.521
3512.193;54.227;51.928;38.522
3513.191;54.228;51.928;38.523
3514.193;54.232;51.927;38.521
3515.179;54.226;51.928;38.522
3516.168;54.222;51.929;38.522
3517.166;54.225;51.93;38.523
3518.168;54.232;51.929;38.521
3519.186;54.227;51.928;38.521
3520.203;54.226;51.928;38.522
3521.201;54.232;51.928;38.521
3522.204;54.222;51.926;38.52
3523.21;54.225;51.926;38.52
3524.19;54.221;51.927;38.52
3525.189;54.222;51.927;38.52
3526.191;54.222;51.927;38.521
3527.199;54.234;51.927;38.52
3528.214;54.224;51.924;38.518
3529.198;54.228;51.928;38.52
3530.187;54.221;51.926;38.519
3531.209;54.22;51.924;38.517
3532.21;54.22;51.926;38.52
3533.202;54.222;51.926;38.519
3534.198;54.227;51.928;38.52
3535.187;54.222;51.926;38.519
3536.19;54.22;51.925;38.518
3537.188;54.22;51.925;38.518
3538.174;54.232;51.927;38.52
3539.167;54.213;51.926;38.518
3540.137;54.22;51.925;38.518
3541.128;54.221;51.926;38.519
3542.127;54.229;51.928;38.521
3543.109;54.217;51.927;38.52
3544.104;54.226;51.928;38.519
3545.102;54.219;51.927;38.52
3546.106;54.216;51.925;38.518
3547.118;54.219;51.927;38.519
3548.105;54.223;51.928;38.519
3549.099;54.211;51.927;38.519
3550.101;54.218;51.928;38.521
3551.108;54.216;51.925;38.517
3552.12;54.218;51.925;38.517
3553.106;54.219;51.923;38.515
3554.131;54.213;51.926;38.518
3555.13;54.215;51.925;38.517
3556.134;54.213;51.926;38.519
3557.119;54.215;51.925;38.517
3558.101;54.217;51.924;38.515
3559.089;54.214;51.925;38.517
3560.078;54.212;51.926;38.518
3561.07;54.218;51.925;38.517
3562.065;54.209;51.923;38.515
3563.063;54.222;51.927;38.519
3564.058;54.214;51.924;38.516
3565.028;54.205;51.925;38.516
3566.032;54.214;51.924;38.516
3567.039;54.208;51.923;38.514
3568.035;54.212;51.924;38.515
3569.029;54.214;51.925;38.517
3570.032;54.206;51.925;38.515
3571.045;54.21;51.923;38.515
3572.043;54.212;51.924;38.515
3573.062;54.208;51.925;38.517
3574.059;54.209;51.923;38.514
3575.064;54.205;51.923;38.514
3576.065;54.206;51.923;38.514
3577.073;54.208;51.923;38.514
3578.057;54.206;51.921;38.513
3579.054;54.21;51.923;38.515
3580.053;54.207;51.922;38.513
3581.059;54.21;51.921;38.513
3582.073;54.214;51.924;38.515
3583.066;54.202;51.923;38.514
3584.06;54.211;51.924;38.515
3585.06;54.205;51.922;38.512
3586.064;54.206;51.926;38.516
3587.073;54.209;51.921;38.512
3588.054;54.214;51.926;38.516
3589.042;54.213;51.926;38.517
3590.033;54.211;51.925;38.516
3591.026;54.206;51.923;38.513
3592.027;54.207;51.923;38.514
3593.029;54.204;51.922;38.512
3594.035;54.208;51.923;38.514
3595.047;54.204;51.922;38.512
3596.063;54.204;51.923;38.514
3597.07;54.205;51.925;38.514
3598.071;54.206;51.925;38.516
3599.057;54.208;51.923;38.514
3600.056;54.205;51.921;38.512
3601.051;54.208;51.922;38.513
3602.048;54.206;51.922;38.512
3603.054;54.204;51.923;38.513
3604.048;54.201;51.922;38.511
3605.04;54.198;51.922;38.51
3606.042;54.203;51.922;38.512
3607.02;54.204;51.922;38.512
3608.014;54.203;51.921;38.511
3609.015;54.2;51.923;38.512
3610.011;54.199;51.922;38.511
3611.016;54.198;51.921;38.511
3612.023;54.199;51.92;38.509
3613.016;54.202;51.919;38.509
3614.014;54.199;51.922;38.512
3615.021;54.201;51.919;38.508
3616.051;54.196;51.922;38.512
3617.043;54.194;51.923;38.512
3618.041;54.206;51.923;38.513
3619.042;54.196;51.921;38.51
3620.063;54.194;51.919;38.509
3621.059;54.195;51.919;38.509
3622.072;54.197;51.922;38.511
3623.055;54.197;51.92;38.509
3624.038;54.197;51.918;38.507
3625.025;54.196;51.92;38.509
3626.022;54.193;51.921;38.51
3627.008;54.193;51.918;38.507
3628.001;54.192;51.92;38.508
3628.984;54.191;51.92;38.509
3629.979;54.186;51.917;38.505
3630.973;54.197;51.92;38.508
3631.97;54.185;51.921;38.509
3632.978;54.195;51.92;38.508
3633.965;54.189;51.918;38.507
3634.965;54.188;51.921;38.509
3635.938;54.19;51.917;38.505
3636.95;54.192;51.919;38.507
3637.946;54.197;51.92;38.508
3638.947;54.189;51.919;38.506
3639.932;54.198;51.92;38.509
3640.922;54.181;51.921;38.508
3641.916;54.189;51.918;38.507
3642.914;54.187;51.92;38.508
3643.916;54.185;51.917;38.505
3644.924;54.191;51.918;38.507
3645.933;54.183;51.917;38.505
3646.914;54.186;51.918;38.506
3647.897;54.19;51.917;38.506
3648.885;54.196;51.92;38.508
3649.875;54.182;51.917;38.505
3650.872;54.184;51.917;38.505
3651.88;54.191;51.92;38.507
3652.867;54.184;51.916;38.504
3653.863;54.184;51.92;38.507
3654.856;54.186;51.919;38.507
3655.848;54.182;51.918;38.505
3656.836;54.187;51.917;38.505
3657.835;54.178;51.919;38.506
3658.842;54.18;51.919;38.506
3659.836;54.193;51.92;38.507
3660.814;54.184;51.917;38.506
3661.825;54.189;51.92;38.507
3662.851;54.182;51.916;38.503
3663.842;54.193;51.921;38.508
3664.842;54.18;51.916;38.504
3665.83;54.182;51.915;38.502
3666.825;54.18;51.918;38.506
3667.831;54.18;51.916;38.503
3668.821;54.179;51.915;38.503
3669.822;54.186;51.919;38.506
3670.808;54.177;51.916;38.503
3671.796;54.182;51.914;38.501
3672.791;54.179;51.915;38.503
3673.765;54.183;51.916;38.503
3674.747;54.179;51.919;38.505
3675.769;54.178;51.916;38.503
3676.763;54.178;51.915;38.502
3677.761;54.176;51.914;38.502
3678.764;54.176;51.915;38.502
3679.775;54.179;51.914;38.502
3680.758;54.176;51.917;38.503
3681.748;54.179;51.919;38.505
3682.743;54.177;51.913;38.499
3683.742;54.178;51.914;38.501
3684.747;54.17;51.914;38.5
3685.756;54.18;51.918;38.504
3686.736;54.171;51.913;38.5
3687.752;54.17;51.916;38.502
3688.739;54.173;51.917;38.503
3689.729;54.17;51.913;38.499
3690.721;54.173;51.913;38.499
3691.715;54.174;51.914;38.501
3692.712;54.174;51.913;38.499
3693.711;54.169;51.917;38.502
3694.714;54.167;51.916;38.501
3695.714;54.173;51.914;38.5
3696.71;54.178;51.917;38.503
3697.708;54.168;51.914;38.499
3698.695;54.169;51.913;38.498
3699.688;54.174;51.918;38.503
3700.69;54.169;51.913;38.498
3701.676;54.168;51.915;38.5
3702.672;54.167;51.914;38.5
3703.679;54.168;51.914;38.499
3704.672;54.168;51.914;38.5
3705.653;54.174;51.916;38.5
3706.653;54.164;51.912;38.497
3707.663;54.167;51.914;38.5
3708.65;54.162;51.911;38.496
3709.628;54.158;51.914;38.499
3710.612;54.162;51.912;38.497
3711.6;54.169;51.911;38.497
3712.597;54.163;51.913;38.498
3713.611;54.164;51.912;38.498
3714.606;54.17;51.91;38.497
3715.606;54.158;51.912;38.497
3716.612;54.167;51.913;38.498
3717.62;54.16;51.912;38.497
3718.606;54.164;51.911;38.497
3719.594;54.16;51.912;38.497
3720.59;54.166;51.91;38.495
3721.592;54.162;51.912;38.497
3722.6;54.162;51.911;38.495
3723.585;54.16;51.913;38.497
3724.572;54.169;51.915;38.499
3725.561;54.162;51.913;38.498
3726.555;54.165;51.914;38.498
3727.554;54.158;51.914;38.499
3728.556;54.156;51.911;38.495
3729.531;54.154;51.913;38.496
3730.54;54.155;51.915;38.498
3731.525;54.155;51.912;38.495
3732.513;54.162;51.911;38.495
3733.535;54.155;51.913;38.498
3734.528;54.165;51.909;38.494
3735.538;54.157;51.913;38.497
3736.525;54.165;51.912;38.496
3737.518;54.158;51.911;38.496
3738.518;54.164;51.914;38.498
3739.506;54.15;51.913;38.495
3740.502;54.153;51.914;38.497
3741.492;54.159;51.915;38.498
3742.495;54.154;51.909;38.493
3743.486;54.156;51.909;38.493
3744.493;54.155;51.911;38.494
3745.482;54.155;51.911;38.494
3746.479;54.151;51.913;38.495
3747.472;54.158;51.91;38.494
3748.467;54.16;51.912;38.495
3749.472;54.149;51.912;38.495
3750.482;54.157;51.908;38.492
3751.511;54.156;51.91;38.494
3752.514;54.157;51.909;38.494
3753.524;54.15;51.909;38.492
3754.511;54.158;51.912;38.495
3755.51;54.151;51.91;38.494
3756.493;54.157;51.91;38.494
3757.471;54.148;51.911;38.493
3758.488;54.156;51.909;38.493
3759.474;54.151;51.908;38.491
3760.465;54.148;51.913;38.495
3761.491;54.15;51.911;38.493
3762.491;54.151;51.913;38.495
3763.492;54.145;51.912;38.493
3764.502;54.148;51.914;38.496
3765.511;54.146;51.911;38.493
3766.496;54.148;51.91;38.493
3767.517;54.146;51.911;38.493
3768.512;54.149;51.912;38.494
3769.515;54.154;51.912;38.493
3770.508;54.157;51.91;38.493
3771.502;54.142;51.91;38.492
3772.495;54.148;51.911;38.492
3773.503;54.151;51.908;38.492
3774.504;54.156;51.91;38.493
3775.484;54.15;51.909;38.491
3776.474;54.15;51.908;38.491
3777.476;54.148;51.909;38.491
3778.469;54.143;51.908;38.489
3779.468;54.151;51.909;38.491
3780.459;54.145;51.908;38.49
3781.454;54.139;51.908;38.489
3782.45;54.145;51.909;38.491
3783.453;54.139;51.907;38.488
3784.456;54.141;51.908;38.49
3785.474;54.142;51.906;38.488
3786.463;54.14;51.91;38.491
3787.455;54.137;51.909;38.49
3788.457;54.142;51.907;38.489
3789.467;54.144;51.911;38.491
3790.482;54.136;51.907;38.489
3791.499;54.135;51.907;38.488
3792.524;54.135;51.906;38.487
3793.52;54.138;51.906;38.487
3794.524;54.135;51.908;38.49
3795.528;54.134;51.906;38.487
3796.51;54.135;51.907;38.488
3797.493;54.131;51.907;38.488
3798.478;54.133;51.907;38.489
3799.467;54.136;51.905;38.486
3800.459;54.128;51.905;38.486
3801.446;54.143;51.908;38.488
3802.439;54.137;51.905;38.486
3803.432;54.135;51.905;38.486
3804.431;54.13;51.906;38.486
3805.431;54.135;51.904;38.486
3806.419;54.129;51.905;38.485
3807.42;54.13;51.905;38.486
3808.427;54.14;51.905;38.486
3809.403;54.127;51.904;38.484
3810.416;54.129;51.905;38.486
3811.413;54.13;51.906;38.486
3812.419;54.131;51.907;38.487
3813.412;54.134;51.906;38.486
3814.406;54.128;51.904;38.485
3815.415;54.137;51.906;38.486
3816.415;54.131;51.905;38.485
3817.417;54.128;51.905;38.485
3818.411;54.129;51.904;38.484
3819.408;54.131;51.903;38.484
3820.412;54.127;51.904;38.484
3821.387;54.127;51.904;38.484
3822.394;54.129;51.906;38.486
3823.41;54.137;51.906;38.485
3824.398;54.124;51.906;38.485
3825.388;54.128;51.904;38.483
3826.385;54.127;51.905;38.485
3827.384;54.124;51.905;38.484
3828.375;54.134;51.904;38.484
3829.386;54.125;51.904;38.484
3830.391;54.128;51.903;38.483
3831.389;54.133;51.907;38.486
3832.407;54.122;51.904;38.483
3833.4;54.127;51.905;38.485
3834.378;54.125;51.905;38.485
3835.367;54.126;51.905;38.485
3836.361;54.132;51.906;38.485
3837.365;54.124;51.905;38.484
3838.357;54.135;51.905;38.484
3839.364;54.124;51.905;38.484
3840.363;54.123;51.905;38.484
3841.37;54.132;51.905;38.485
3842.356;54.119;51.905;38.484
3843.364;54.125;51.903;38.482
3844.356;54.122;51.904;38.483
3845.355;54.127;51.902;38.482
3846.359;54.122;51.902;38.482
3847.376;54.123;51.902;38.481
3848.358;54.122;51.904;38.482
3849.346;54.125;51.903;38.483
3850.339;54.125;51.903;38.482
3851.336;54.12;51.904;38.482
3852.316;54.116;51.903;38.481
3853.302;54.119;51.902;38.481
3854.298;54.119;51.904;38.482
3855.299;54.121;51.903;38.481
3856.303;54.118;51.903;38.482
3857.283;54.118;51.902;38.48
3858.272;54.115;51.902;38.48
3859.265;54.122;51.904;38.482
3860.262;54.126;51.903;38.481
3861.264;54.111;51.903;38.481
3862.272;54.118;51.903;38.481
3863.282;54.121;51.9;38.48
3864.295;54.109;51.901;38.478
3865.311;54.119;51.899;38.479
3866.32;54.11;51.901;38.479
3867.312;54.111;51.902;38.48
3868.313;54.111;51.901;38.479
3869.313;54.126;51.903;38.481
3870.315;54.118;51.902;38.479
3871.318;54.117;51.901;38.48
3872.3;54.109;51.901;38.48
3873.3;54.109;51.899;38.477
3874.282;54.113;51.9;38.477
3875.276;54.112;51.901;38.479
3876.279;54.118;51.9;38.477
3877.294;54.111;51.902;38.479
3878.299;54.112;51.901;38.478
3879.308;54.122;51.903;38.48
3880.296;54.11;51.897;38.475
3881.315;54.118;51.902;38.48
3882.331;54.106;51.9;38.476
3883.327;54.106;51.901;38.478
3884.309;54.113;51.9;38.479
3885.324;54.108;51.901;38.479
3886.319;54.107;51.901;38.479
3887.317;54.108;51.9;38.477
3888.324;54.11;51.901;38.479
3889.336;54.106;51.9;38.477
3890.328;54.113;51.901;38.479
3891.32;54.105;51.897;38.474
3892.323;54.105;51.9;38.477
3893.332;54.118;51.902;38.478
3894.354;54.108;51.9;38.478
3895.35;54.107;51.898;38.475
3896.334;54.12;51.9;38.477
3897.347;54.105;51.899;38.476
3898.362;54.113;51.9;38.477
3899.382;54.1;51.899;38.476
3900.38;54.105;51.9;38.477
3901.383;54.105;51.897;38.474
3902.386;54.106;51.898;38.475
3903.392;54.101;51.897;38.474
3904.379;54.1;51.9;38.476
3905.371;54.106;51.899;38.476
3906.364;54.099;51.897;38.473
3907.348;54.099;51.898;38.475
3908.344;54.102;51.899;38.476
3909.335;54.11;51.901;38.478
3910.338;54.1;51.898;38.475
3911.326;54.101;51.9;38.476
3912.333;54.1;51.898;38.474
3913.331;54.109;51.9;38.476
3914.315;54.103;51.901;38.477
3915.311;54.099;51.896;38.472
3916.32;54.099;51.899;38.475
3917.303;54.1;51.899;38.476
3918.289;54.097;51.896;38.472
3919.287;54.098;51.897;38.474
3920.29;54.098;51.897;38.473
3921.298;54.099;51.897;38.474
3922.292;54.098;51.899;38.476
3923.262;54.101;51.898;38.474
3924.267;54.096;51.897;38.473
3925.277;54.096;51.898;38.474
3926.263;54.095;51.897;38.473
3927.285;54.095;51.899;38.475
3928.284;54.107;51.899;38.474
3929.27;54.099;51.899;38.475
3930.286;54.094;51.897;38.472
3931.276;54.096;51.899;38.475
3932.27;54.092;51.9;38.475
3933.27;54.096;51.897;38.473
3934.277;54.096;51.898;38.474
3935.266;54.091;51.896;38.47
3936.256;54.091;51.896;38.471
3937.249;54.095;51.896;38.472
3938.248;54.088;51.898;38.472
3939.269;54.094;51.896;38.472
3940.263;54.092;51.893;38.469
3941.258;54.098;51.897;38.471
3942.244;54.089;51.896;38.471
3943.236;54.098;51.897;38.472
3944.221;54.088;51.894;38.469
3945.217;54.085;51.894;38.469
3946.209;54.097;51.896;38.471
3947.199;54.089;51.891;38.466
3948.192;54.093;51.893;38.468
3949.182;54.083;51.893;38.468
3950.163;54.082;51.892;38.466
3951.174;54.082;51.892;38.467
3952.182;54.081;51.893;38.468
3953.165;54.091;51.893;38.468
3954.156;54.084;51.892;38.467
3955.156;54.084;51.893;38.467
3956.167;54.082;51.891;38.466
3957.156;54.08;51.893;38.467
3958.156;54.078;51.891;38.465
3959.16;54.09;51.892;38.467
3960.168;54.08;51.889;38.464
3961.181;54.083;51.892;38.467
3962.17;54.089;51.891;38.465
3963.168;54.083;51.892;38.466
3964.169;54.078;51.891;38.464
3965.179;54.08;51.892;38.466
3966.159;54.092;51.894;38.468
3967.176;54.075;51.891;38.465
3968.167;54.082;51.891;38.466
3969.162;54.078;51.889;38.463
3970.163;54.082;51.889;38.464
3971.168;54.078;51.891;38.465
3972.182;54.077;51.891;38.466
3973.169;54.076;51.891;38.465
3974.189;54.088;51.893;38.467
3975.18;54.077;51.892;38.466
3976.17;54.078;51.89;38.464
3977.163;54.074;51.889;38.463
3978.16;54.072;51.891;38.465
3979.144;54.075;51.888;38.462
3980.127;54.074;51.891;38.464
3981.117;54.074;51.89;38.463
3982.125;54.072;51.892;38.465
3983.118;54.073;51.888;38.462
3984.127;54.073;51.892;38.465
3985.12;54.079;51.889;38.462
3986.096;54.082;51.888;38.461
3987.092;54.068;51.888;38.461
3988.098;54.072;51.886;38.459
3989.111;54.074;51.888;38.461
3990.109;54.067;51.887;38.459
3991.111;54.076;51.89;38.463
3992.091;54.067;51.887;38.461
3993.109;54.063;51.886;38.459
3994.102;54.067;51.887;38.46
3995.101;54.066;51.886;38.459
3996.079;54.07;51.886;38.46
3997.081;54.067;51.888;38.461
3998.082;54.07;51.886;38.459
3999.087;54.071;51.887;38.46
4000.072;54.075;51.889;38.461
4001.062;54.078;51.887;38.46
4002.057;54.064;51.888;38.46
4003.056;54.067;51.888;38.461
4004.059;54.071;51.887;38.46
4005.066;54.069;51.886;38.459
4006.079;54.065;51.887;38.46
4007.068;54.065;51.888;38.461
4008.063;54.075;51.887;38.46
4009.054;54.064;51.886;38.459
4010.049;54.075;51.889;38.461
4011.047;54.065;51.886;38.458
4012.053;54.068;51.886;38.459
4013.048;54.063;51.885;38.458
4014.062;54.065;51.887;38.46
4015.064;54.059;51.886;38.458
4016.063;54.07;51.89;38.462
4017.077;54.063;51.887;38.459
4018.09;54.065;51.887;38.46
4019.083;54.069;51.889;38.461
4020.084;54.063;51.887;38.459
4021.076;54.072;51.888;38.461
4022.084;54.063;51.886;38.458
4023.078;54.064;51.887;38.459
4024.076;54.071;51.887;38.459
4025.06;54.062;51.887;38.459
4026.05;54.065;51.886;38.458
4027.043;54.065;51.889;38.459
4028.044;54.069;51.886;38.457
4029.049;54.062;51.885;38.457
4030.037;54.063;51.885;38.456
4031.036;54.058;51.887;38.458
4032.038;54.059;51.885;38.456
4033.047;54.055;51.886;38.458
4034.058;54.059;51.884;38.456
4035.043;54.059;51.886;38.458
4036.033;54.067;51.888;38.46
4037.026;54.058;51.886;38.457
4038.024;54.057;51.884;38.456
4039.025;54.068;51.889;38.46
4040.031;54.059;51.887;38.458
4041.036;54.061;51.887;38.459
4042.021;54.054;51.886;38.457
4043.038;54.057;51.886;38.457
4044.029;54.071;51.889;38.459
4045.038;54.063;51.886;38.458
4046.021;54.058;51.886;38.458
4047.024;54.056;51.884;38.456
4048.015;54.061;51.888;38.459
4049.012;54.055;51.884;38.456
4049.994;54.064;51.888;38.459
4050.988;54.056;51.884;38.455
4051.978;54.057;51.884;38.455
4052.963;54.057;51.885;38.456
4053.962;54.052;51.884;38.454
4054.954;54.058;51.884;38.456
4055.965;54.057;51.883;38.455
4056.993;54.053;51.884;38.455
4057.978;54.05;51.885;38.455
4058.974;54.054;51.885;38.456
4059.984;54.051;51.884;38.455
4060.979;54.053;51.885;38.456
4061.982;54.051;51.883;38.454
4062.995;54.053;51.885;38.455
4063.982;54.048;51.885;38.455
4064.98;54.05;51.881;38.452
4065.983;54.047;51.883;38.453
4066.991;54.05;51.881;38.451
4068.006;54.057;51.885;38.455
4068.994;54.055;51.884;38.453
4069.989;54.046;51.882;38.452
4070.992;54.047;51.883;38.454
4071.996;54.049;51.883;38.453
4073.002;54.043;51.883;38.453
4074.005;54.049;51.881;38.451
4075.007;54.055;51.884;38.454
4075.984;54.057;51.884;38.455
4076.994;54.046;51.882;38.453
4077.986;54.048;51.883;38.453
4078.988;54.047;51.88;38.45
4079.991;54.045;51.881;38.452
4080.977;54.046;51.88;38.451
4081.955;54.044;51.882;38.451
4082.952;54.052;51.883;38.453
4083.946;54.046;51.882;38.452
4084.921;54.043;51.882;38.452
4085.913;54.047;51.88;38.45
4086.912;54.042;51.881;38.451
4087.915;54.044;51.88;38.45
4088.924;54.043;51.882;38.453
4089.916;54.042;51.881;38.451
4090.918;54.05;51.883;38.452
4091.916;54.041;51.881;38.451
4092.916;54.041;51.881;38.45
4093.897;54.041;51.881;38.451
4094.892;54.052;51.884;38.453
4095.878;54.047;51.883;38.452
4096.877;54.039;51.88;38.449
4097.859;54.04;51.88;38.45
4098.844;54.042;51.88;38.45
4099.837;54.037;51.88;38.449
4100.834;54.041;51.881;38.45
4101.831;54.046;51.883;38.452
4102.834;54.054;51.882;38.451
4103.829;54.037;51.882;38.451
4104.842;54.034;51.879;38.448
4105.837;54.042;51.879;38.448
4106.825;54.036;51.88;38.45
4107.829;54.038;51.88;38.449
4108.84;54.038;51.881;38.45
4109.817;54.039;51.879;38.448
4110.801;54.036;51.877;38.446
4111.783;54.04;51.879;38.449
4112.785;54.034;51.88;38.449
4113.795;54.045;51.881;38.45
4114.797;54.038;51.88;38.449
4115.804;54.038;51.88;38.449
4116.793;54.047;51.882;38.451
4117.765;54.037;51.88;38.449
4118.771;54.037;51.878;38.447
4119.784;54.038;51.881;38.449
4120.772;54.036;51.88;38.448
4121.763;54.036;51.88;38.449
4122.756;54.036;51.879;38.447
4123.754;54.035;51.88;38.449
4124.757;54.034;51.879;38.448
4125.766;54.032;51.878;38.446
4126.751;54.046;51.88;38.449
4127.74;54.038;51.877;38.446
4128.734;54.031;51.877;38.446
4129.732;54.041;51.88;38.447
4130.734;54.041;51.881;38.449
4131.744;54.044;51.879;38.447
4132.727;54.045;51.88;38.448
4133.71;54.027;51.879;38.447
4134.695;54.03;51.877;38.446
4135.714;54.031;51.877;38.446
4136.708;54.044;51.88;38.448
4137.703;54.029;51.877;38.444
4138.701;54.032;51.877;38.446
4139.701;54.029;51.876;38.444
4140.702;54.033;51.878;38.446
4141.694;54.029;51.879;38.447
4142.687;54.028;51.876;38.444
4143.696;54.03;51.878;38.446
4144.694;54.025;51.876;38.443
4145.685;54.036;51.877;38.445
4146.685;54.025;51.876;38.444
4147.672;54.025;51.875;38.443
4148.673;54.027;51.877;38.444
4149.68;54.027;51.876;38.444
4150.659;54.035;51.877;38.444
4151.647;54.019;51.875;38.442
4152.647;54.024;51.877;38.444
4153.646;54.021;51.873;38.441
4154.634;54.023;51.874;38.442
4155.64;54.022;51.876;38.444
