IDs:;240716_12_240712J;12_DNAJB6_00_130_uM;
Concentration [uM]:;0.13;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
48606.99;55.349;40.254;28.848
48607.99;55.307;40.254;28.848
48609.01;55.327;40.254;28.848
48610.03;55.311;40.255;28.849
48611.02;55.316;40.253;28.847
48612.01;55.317;40.253;28.846
48613.01;55.342;40.254;28.848
48614.01;55.34;40.252;28.846
48615;55.33;40.251;28.846
48616.01;55.341;40.25;28.845
48617.02;55.325;40.253;28.847
48618;55.336;40.252;28.846
48618.98;55.332;40.251;28.846
48619.96;55.321;40.249;28.843
48620.97;55.316;40.251;28.845
48621.96;55.342;40.251;28.845
48622.95;55.321;40.25;28.844
48623.94;55.325;40.251;28.845
48624.94;55.334;40.25;28.845
48625.97;55.318;40.249;28.844
48626.96;55.337;40.25;28.845
48627.97;55.337;40.25;28.844
48628.98;55.335;40.248;28.841
48629.97;55.332;40.248;28.842
48630.96;55.334;40.249;28.843
48631.97;55.331;40.246;28.841
48632.95;55.342;40.249;28.843
48633.94;55.335;40.25;28.845
48634.93;55.329;40.249;28.844
48635.93;55.341;40.248;28.843
48636.94;55.336;40.246;28.842
48637.95;55.329;40.246;28.841
48638.93;55.316;40.247;28.842
48639.93;55.331;40.245;28.839
48640.92;55.328;40.245;28.839
48641.92;55.322;40.247;28.841
48642.92;55.331;40.246;28.84
48643.92;55.323;40.247;28.842
48644.9;55.32;40.246;28.841
48645.89;55.343;40.244;28.839
48646.89;55.328;40.247;28.841
48647.87;55.325;40.246;28.841
48648.88;55.307;40.244;28.839
48649.88;55.324;40.244;28.839
48650.87;55.332;40.243;28.837
48651.87;55.349;40.244;28.839
48652.86;55.334;40.243;28.839
48653.86;55.343;40.243;28.837
48654.86;55.33;40.245;28.839
48655.87;55.319;40.242;28.836
48656.86;55.312;40.243;28.838
48657.86;55.318;40.243;28.838
48658.86;55.328;40.24;28.835
48659.84;55.336;40.242;28.837
48660.83;55.319;40.243;28.837
48661.82;55.33;40.241;28.836
48662.83;55.331;40.241;28.836
48663.82;55.315;40.243;28.837
48664.82;55.323;40.239;28.835
48665.82;55.319;40.24;28.836
48666.83;55.325;40.24;28.834
48667.85;55.324;40.24;28.835
48668.85;55.313;40.241;28.835
48669.85;55.32;40.24;28.835
48670.83;55.32;40.238;28.834
48671.81;55.338;40.237;28.832
48672.81;55.318;40.238;28.833
48673.82;55.323;40.237;28.833
48674.83;55.32;40.238;28.833
48675.82;55.32;40.237;28.832
48676.84;55.326;40.238;28.833
48677.83;55.313;40.236;28.831
48678.83;55.295;40.238;28.832
48679.84;55.324;40.236;28.832
48680.85;55.323;40.237;28.832
48681.86;55.303;40.235;28.83
48682.85;55.309;40.233;28.828
48683.84;55.319;40.234;28.83
48684.83;55.329;40.233;28.829
48685.82;55.312;40.233;28.828
48686.81;55.328;40.234;28.83
48687.8;55.335;40.234;28.829
48688.81;55.349;40.233;28.828
48689.8;55.321;40.234;28.83
48690.8;55.325;40.233;28.829
48691.78;55.328;40.234;28.83
48692.78;55.304;40.235;28.831
48693.78;55.322;40.233;28.828
48694.77;55.311;40.234;28.83
48695.78;55.308;40.232;28.827
48696.78;55.339;40.232;28.828
48697.77;55.346;40.233;28.828
48698.78;55.335;40.232;28.827
48699.78;55.325;40.233;28.829
48700.77;55.299;40.234;28.829
48701.78;55.306;40.232;28.828
48702.79;55.312;40.231;28.826
48703.81;55.331;40.232;28.828
48704.8;55.314;40.231;28.827
48705.8;55.329;40.23;28.827
48706.81;55.331;40.229;28.825
48707.82;55.337;40.23;28.826
48708.81;55.322;40.227;28.823
48709.82;55.345;40.228;28.824
48710.82;55.32;40.231;28.826
48711.82;55.343;40.229;28.825
48712.83;55.318;40.228;28.824
48713.81;55.314;40.228;28.824
48714.8;55.304;40.23;28.826
48715.8;55.321;40.23;28.826
48716.79;55.339;40.227;28.823
48717.79;55.319;40.227;28.824
48718.8;55.337;40.227;28.823
48719.81;55.323;40.228;28.824
48720.8;55.335;40.226;28.822
48721.8;55.347;40.227;28.823
48722.79;55.336;40.226;28.823
48723.8;55.321;40.225;28.821
48724.8;55.332;40.226;28.823
48725.79;55.334;40.224;28.821
48726.79;55.336;40.224;28.821
48727.79;55.335;40.224;28.821
48728.79;55.326;40.223;28.82
48729.8;55.335;40.226;28.822
48730.79;55.351;40.225;28.821
48731.79;55.318;40.226;28.822
48732.78;55.317;40.226;28.822
48733.77;55.325;40.223;28.819
48734.77;55.336;40.224;28.82
48735.78;55.341;40.22;28.816
48736.77;55.323;40.223;28.819
48737.77;55.347;40.222;28.819
48738.75;55.346;40.223;28.82
48739.76;55.352;40.223;28.819
48740.75;55.328;40.222;28.819
48741.75;55.34;40.22;28.816
48742.76;55.322;40.22;28.817
48743.76;55.337;40.223;28.819
48744.78;55.325;40.222;28.819
48745.76;55.338;40.22;28.817
48746.76;55.332;40.22;28.817
48747.76;55.336;40.219;28.815
48748.77;55.316;40.222;28.819
48749.78;55.344;40.22;28.817
48750.77;55.342;40.222;28.819
48751.76;55.346;40.221;28.818
48752.78;55.346;40.22;28.817
48753.78;55.335;40.22;28.817
48754.77;55.332;40.218;28.815
48755.76;55.328;40.219;28.815
48756.77;55.329;40.219;28.816
48757.76;55.323;40.219;28.816
48758.75;55.333;40.22;28.818
48759.75;55.344;40.221;28.817
48760.74;55.332;40.219;28.816
48761.73;55.328;40.218;28.815
48762.74;55.319;40.219;28.815
48763.72;55.323;40.218;28.815
48764.7;55.327;40.218;28.815
48765.7;55.315;40.218;28.814
48766.69;55.32;40.216;28.813
48767.68;55.335;40.219;28.815
48768.68;55.322;40.216;28.813
48769.67;55.311;40.216;28.813
48770.66;55.352;40.216;28.812
48771.66;55.33;40.213;28.81
48772.67;55.34;40.213;28.811
48773.66;55.332;40.213;28.811
48774.66;55.332;40.214;28.81
48775.67;55.327;40.213;28.811
48776.66;55.344;40.212;28.808
48777.69;55.322;40.212;28.81
48778.69;55.319;40.212;28.809
48779.69;55.345;40.213;28.81
48780.7;55.334;40.212;28.81
48781.69;55.345;40.214;28.811
48782.68;55.322;40.213;28.81
48783.65;55.344;40.211;28.808
48784.65;55.348;40.21;28.808
48785.66;55.335;40.211;28.808
48786.65;55.325;40.21;28.808
48787.64;55.338;40.21;28.808
48788.64;55.341;40.211;28.809
48789.63;55.331;40.209;28.806
48790.63;55.335;40.21;28.808
48791.62;55.336;40.21;28.807
48792.61;55.329;40.21;28.808
48793.6;55.32;40.211;28.808
48794.61;55.348;40.209;28.807
48795.59;55.31;40.209;28.806
48796.59;55.33;40.208;28.806
48797.57;55.331;40.208;28.806
48798.59;55.335;40.207;28.805
48799.59;55.354;40.208;28.806
48800.59;55.33;40.206;28.804
48801.59;55.348;40.207;28.805
48802.59;55.337;40.206;28.804
48803.6;55.332;40.207;28.805
48804.58;55.356;40.207;28.805
48805.57;55.348;40.206;28.803
48806.57;55.311;40.208;28.806
48807.57;55.348;40.206;28.803
48808.56;55.332;40.205;28.803
48809.56;55.349;40.206;28.805
48810.56;55.343;40.205;28.803
48811.55;55.33;40.204;28.802
48812.54;55.346;40.205;28.803
48813.54;55.322;40.204;28.801
48814.53;55.352;40.204;28.801
48815.53;55.328;40.203;28.801
48816.52;55.329;40.202;28.8
48817.52;55.33;40.203;28.801
48818.52;55.314;40.202;28.8
48819.53;55.323;40.203;28.801
48820.53;55.341;40.201;28.799
48821.55;55.323;40.202;28.8
48822.54;55.327;40.199;28.797
48823.52;55.326;40.201;28.799
48824.52;55.328;40.201;28.8
48825.51;55.337;40.2;28.799
48826.51;55.325;40.2;28.799
48827.51;55.322;40.201;28.799
48828.53;55.328;40.201;28.799
48829.52;55.325;40.2;28.799
48830.52;55.322;40.198;28.796
48831.51;55.334;40.198;28.796
48832.52;55.332;40.198;28.797
48833.51;55.323;40.199;28.797
48834.5;55.338;40.199;28.798
48835.48;55.339;40.199;28.798
48836.48;55.35;40.197;28.795
48837.46;55.339;40.198;28.797
48838.47;55.33;40.197;28.796
48839.46;55.328;40.198;28.796
48840.46;55.338;40.2;28.799
48841.45;55.337;40.199;28.797
48842.45;55.334;40.199;28.797
48843.46;55.321;40.198;28.797
48844.46;55.327;40.197;28.796
48845.46;55.318;40.198;28.797
48846.48;55.339;40.198;28.797
48847.47;55.33;40.198;28.797
48848.45;55.33;40.197;28.796
48849.44;55.332;40.197;28.795
48850.44;55.331;40.196;28.795
48851.44;55.331;40.196;28.794
48852.42;55.317;40.195;28.794
48853.4;55.336;40.197;28.795
48854.4;55.331;40.195;28.794
48855.39;55.325;40.196;28.794
48856.4;55.34;40.196;28.795
48857.37;55.314;40.195;28.794
48858.38;55.327;40.193;28.791
48859.39;55.337;40.196;28.795
48860.37;55.327;40.194;28.792
48861.36;55.307;40.194;28.792
48862.35;55.318;40.194;28.793
48863.34;55.327;40.194;28.793
48864.35;55.332;40.194;28.793
48865.34;55.324;40.195;28.794
48866.33;55.324;40.194;28.793
48867.33;55.337;40.193;28.792
48868.33;55.327;40.194;28.793
48869.33;55.32;40.191;28.79
48870.31;55.326;40.194;28.792
48871.31;55.335;40.194;28.793
48872.32;55.32;40.193;28.792
48873.34;55.329;40.192;28.791
48874.33;55.345;40.192;28.79
48875.33;55.321;40.193;28.792
48876.34;55.33;40.19;28.789
48877.34;55.315;40.19;28.789
48878.35;55.333;40.191;28.789
48879.36;55.332;40.191;28.79
48880.35;55.319;40.19;28.789
48881.36;55.319;40.191;28.79
48882.36;55.318;40.189;28.788
48883.36;55.323;40.189;28.788
48884.37;55.336;40.187;28.786
48885.36;55.324;40.189;28.788
48886.36;55.334;40.188;28.787
48887.36;55.337;40.186;28.785
48888.36;55.314;40.187;28.786
48889.34;55.308;40.188;28.788
48890.33;55.319;40.186;28.785
48891.32;55.317;40.189;28.788
48892.32;55.325;40.187;28.786
48893.32;55.314;40.189;28.788
48894.32;55.311;40.188;28.787
48895.33;55.318;40.186;28.786
48896.32;55.328;40.185;28.785
48897.31;55.327;40.187;28.786
48898.3;55.316;40.184;28.784
48899.29;55.336;40.184;28.784
48900.29;55.327;40.186;28.786
48901.28;55.354;40.184;28.783
48902.28;55.33;40.185;28.785
48903.26;55.316;40.185;28.785
48904.26;55.309;40.185;28.784
48905.25;55.315;40.185;28.784
48906.25;55.318;40.183;28.784
48907.26;55.304;40.185;28.784
48908.25;55.318;40.183;28.783
48909.24;55.334;40.184;28.783
48910.26;55.319;40.184;28.784
48911.25;55.329;40.182;28.781
48912.28;55.336;40.182;28.782
48913.28;55.305;40.184;28.784
48914.27;55.323;40.183;28.783
48915.25;55.353;40.183;28.782
48916.25;55.302;40.184;28.783
48917.25;55.332;40.183;28.782
48918.26;55.318;40.182;28.781
48919.28;55.328;40.182;28.782
48920.27;55.31;40.18;28.78
48921.27;55.312;40.182;28.782
48922.27;55.329;40.18;28.78
48923.28;55.32;40.182;28.782
48924.27;55.316;40.182;28.782
48925.27;55.317;40.182;28.781
48926.28;55.323;40.181;28.781
48927.29;55.343;40.181;28.781
48928.3;55.314;40.181;28.78
48929.32;55.315;40.181;28.781
48930.31;55.327;40.18;28.78
48931.3;55.323;40.179;28.779
48932.3;55.312;40.18;28.78
48933.3;55.3;40.178;28.779
48934.3;55.322;40.178;28.778
48935.29;55.321;40.177;28.777
48936.3;55.329;40.178;28.778
48937.32;55.322;40.177;28.777
48938.33;55.308;40.176;28.777
48939.32;55.304;40.175;28.775
48940.31;55.317;40.176;28.776
48941.3;55.316;40.175;28.775
48942.32;55.299;40.175;28.775
48943.31;55.306;40.174;28.775
48944.29;55.309;40.173;28.775
48945.29;55.304;40.171;28.772
48946.29;55.312;40.173;28.774
48947.3;55.32;40.171;28.771
48948.29;55.326;40.173;28.774
48949.29;55.301;40.171;28.772
48950.3;55.321;40.172;28.772
48951.29;55.3;40.174;28.775
48952.29;55.301;40.173;28.774
48953.27;55.293;40.173;28.773
48954.27;55.307;40.171;28.772
48955.26;55.314;40.171;28.772
48956.27;55.317;40.172;28.773
48957.25;55.287;40.172;28.773
48958.26;55.299;40.172;28.772
48959.25;55.303;40.171;28.771
48960.23;55.313;40.172;28.773
48961.24;55.318;40.172;28.772
48962.25;55.301;40.17;28.772
48963.26;55.3;40.173;28.774
48964.27;55.292;40.17;28.77
48965.26;55.3;40.17;28.771
48966.24;55.291;40.169;28.77
48967.24;55.296;40.169;28.77
48968.23;55.3;40.168;28.77
48969.23;55.315;40.169;28.77
48970.22;55.32;40.168;28.768
48971.22;55.315;40.168;28.769
48972.2;55.286;40.167;28.768
48973.2;55.304;40.167;28.768
48974.19;55.293;40.166;28.767
48975.18;55.315;40.168;28.769
48976.19;55.29;40.166;28.767
48977.17;55.306;40.166;28.766
48978.17;55.312;40.167;28.768
48979.17;55.301;40.165;28.767
48980.18;55.3;40.163;28.764
48981.17;55.305;40.165;28.766
48982.16;55.303;40.164;28.766
48983.16;55.307;40.164;28.765
48984.17;55.289;40.163;28.765
48985.17;55.287;40.165;28.765
48986.15;55.288;40.162;28.763
48987.14;55.295;40.162;28.763
48988.13;55.293;40.163;28.764
48989.13;55.28;40.163;28.764
48990.1;55.299;40.163;28.764
48991.1;55.29;40.161;28.762
48992.11;55.292;40.161;28.763
48993.1;55.312;40.162;28.763
48994.12;55.302;40.16;28.761
48995.12;55.289;40.16;28.762
48996.13;55.302;40.162;28.764
48997.14;55.317;40.162;28.762
48998.15;55.3;40.161;28.762
48999.15;55.296;40.16;28.762
49000.14;55.289;40.162;28.764
49001.14;55.301;40.159;28.76
49002.13;55.301;40.16;28.761
49003.12;55.3;40.161;28.762
49004.11;55.285;40.16;28.761
49005.1;55.299;40.16;28.761
49006.1;55.293;40.158;28.76
49007.12;55.293;40.159;28.761
49008.12;55.278;40.157;28.759
49009.12;55.297;40.157;28.759
49010.12;55.272;40.157;28.759
49011.11;55.287;40.156;28.758
49012.11;55.3;40.156;28.759
49013.11;55.289;40.157;28.759
49014.11;55.275;40.156;28.757
49015.12;55.298;40.155;28.757
49016.11;55.274;40.154;28.756
49017.1;55.276;40.156;28.758
49018.1;55.275;40.155;28.757
49019.11;55.295;40.156;28.758
49020.09;55.303;40.156;28.759
49021.09;55.272;40.152;28.754
49022.08;55.268;40.154;28.755
49023.09;55.289;40.156;28.758
49024.08;55.269;40.153;28.755
49025.07;55.279;40.154;28.757
49026.06;55.284;40.154;28.756
49027.06;55.277;40.155;28.757
49028.04;55.286;40.154;28.755
49029.03;55.269;40.152;28.754
49030.01;55.275;40.154;28.756
49031.02;55.282;40.152;28.754
49032;55.285;40.152;28.754
49032.99;55.272;40.152;28.754
49033.98;55.289;40.152;28.753
49034.97;55.276;40.152;28.754
49035.96;55.264;40.151;28.753
49036.95;55.286;40.149;28.75
49037.94;55.292;40.15;28.752
49038.94;55.281;40.15;28.753
49039.94;55.277;40.149;28.752
49040.92;55.266;40.147;28.75
49041.91;55.287;40.15;28.753
49042.9;55.291;40.151;28.753
49043.9;55.288;40.15;28.752
49044.91;55.274;40.149;28.752
49045.9;55.271;40.148;28.751
49046.9;55.28;40.15;28.753
49047.92;55.274;40.149;28.752
49048.92;55.299;40.15;28.753
49049.92;55.288;40.15;28.753
49050.9;55.276;40.146;28.748
49051.91;55.29;40.15;28.752
49052.93;55.281;40.15;28.752
49053.94;55.274;40.148;28.75
49054.94;55.272;40.149;28.751
49055.94;55.272;40.148;28.751
49056.93;55.286;40.147;28.75
49057.93;55.279;40.148;28.751
49058.94;55.261;40.147;28.749
49059.96;55.27;40.147;28.75
49060.98;55.284;40.149;28.752
49061.98;55.293;40.148;28.75
49062.99;55.263;40.15;28.752
49064;55.275;40.147;28.75
49065.01;55.285;40.15;28.752
49066.02;55.284;40.148;28.75
49067.02;55.288;40.148;28.75
49068.01;55.271;40.145;28.748
49069.01;55.285;40.148;28.75
49070.02;55.265;40.146;28.748
49071.03;55.288;40.148;28.75
49072.02;55.276;40.146;28.749
49073.03;55.27;40.146;28.748
49074.03;55.272;40.146;28.748
49075.02;55.272;40.146;28.748
49076.01;55.267;40.145;28.747
49077.01;55.28;40.143;28.746
49078.01;55.277;40.144;28.747
49079.02;55.273;40.144;28.747
49080.03;55.264;40.142;28.745
49081.02;55.264;40.143;28.746
49082.02;55.265;40.143;28.746
49083.03;55.268;40.142;28.745
49084.03;55.288;40.142;28.745
49085.02;55.277;40.143;28.746
49086.02;55.274;40.142;28.745
49087.04;55.262;40.143;28.746
49088.04;55.262;40.141;28.744
49089.04;55.275;40.143;28.746
49090.03;55.283;40.141;28.744
49091.02;55.294;40.141;28.744
49092.01;55.271;40.14;28.743
49093.01;55.279;40.141;28.744
49094.01;55.262;40.139;28.741
49095.01;55.273;40.141;28.744
49095.99;55.281;40.139;28.743
49097.01;55.27;40.139;28.742
49098;55.278;40.139;28.742
49098.99;55.261;40.137;28.74
49099.98;55.267;40.136;28.74
49100.98;55.268;40.137;28.741
49101.98;55.28;40.137;28.74
49102.97;55.274;40.136;28.739
49103.97;55.275;40.134;28.738
49104.96;55.269;40.134;28.738
49105.97;55.275;40.133;28.737
49106.96;55.278;40.133;28.736
49107.97;55.274;40.132;28.736
49108.97;55.259;40.131;28.735
49109.97;55.26;40.133;28.737
49110.97;55.278;40.133;28.736
49111.97;55.271;40.131;28.736
49112.95;55.257;40.134;28.738
49113.95;55.275;40.131;28.735
49114.93;55.264;40.132;28.735
49115.92;55.268;40.131;28.735
49116.92;55.26;40.13;28.734
49117.92;55.259;40.129;28.733
49118.9;55.257;40.131;28.735
49119.91;55.256;40.131;28.735
49120.88;55.262;40.129;28.733
49121.9;55.294;40.129;28.733
49122.89;55.265;40.128;28.732
49123.89;55.23;40.128;28.731
49124.89;55.245;40.129;28.733
49125.87;55.263;40.129;28.733
49126.88;55.254;40.128;28.732
49127.91;55.258;40.127;28.731
49128.9;55.249;40.128;28.732
49129.9;55.258;40.127;28.731
49130.9;55.281;40.128;28.732
49131.91;55.271;40.126;28.73
49132.92;55.25;40.127;28.732
49133.9;55.266;40.127;28.732
49134.89;55.268;40.126;28.73
49135.89;55.259;40.129;28.733
49136.87;55.275;40.128;28.732
49137.86;55.258;40.125;28.73
49138.85;55.257;40.126;28.73
49139.85;55.268;40.127;28.732
49140.84;55.26;40.127;28.731
49141.84;55.24;40.126;28.731
49142.84;55.266;40.127;28.731
49143.83;55.243;40.125;28.728
49144.82;55.268;40.126;28.731
49145.82;55.261;40.127;28.731
49146.83;55.266;40.124;28.729
49147.82;55.26;40.125;28.73
49148.83;55.261;40.125;28.73
49149.82;55.268;40.126;28.73
49150.81;55.271;40.126;28.731
49151.82;55.29;40.125;28.729
49152.81;55.275;40.125;28.73
49153.83;55.24;40.122;28.727
49154.83;55.265;40.124;28.728
49155.83;55.275;40.123;28.727
49156.82;55.26;40.123;28.728
49157.81;55.269;40.122;28.726
49158.82;55.235;40.122;28.726
49159.79;55.251;40.121;28.727
49160.78;55.252;40.123;28.728
49161.77;55.256;40.12;28.724
49162.77;55.253;40.122;28.726
49163.77;55.253;40.121;28.726
49164.78;55.264;40.121;28.725
49165.79;55.26;40.121;28.726
49166.78;55.23;40.12;28.725
49167.77;55.263;40.121;28.726
49168.76;55.251;40.122;28.727
49169.76;55.238;40.119;28.724
49170.75;55.276;40.121;28.726
49171.75;55.263;40.119;28.724
49172.74;55.239;40.118;28.723
49173.74;55.251;40.119;28.724
49174.75;55.248;40.12;28.724
49175.75;55.259;40.117;28.722
49176.73;55.262;40.119;28.724
49177.72;55.239;40.118;28.723
49178.71;55.251;40.119;28.724
49179.7;55.252;40.116;28.722
49180.69;55.266;40.118;28.722
49181.68;55.24;40.117;28.722
49182.68;55.244;40.117;28.722
49183.66;55.257;40.117;28.723
49184.65;55.241;40.116;28.721
49185.65;55.28;40.117;28.722
49186.66;55.263;40.117;28.722
49187.67;55.241;40.117;28.722
49188.66;55.233;40.116;28.72
49189.66;55.256;40.116;28.72
49190.66;55.231;40.114;28.72
49191.66;55.265;40.114;28.72
49192.68;55.242;40.116;28.721
49193.7;55.242;40.114;28.719
49194.7;55.263;40.114;28.719
49195.71;55.258;40.115;28.72
49196.69;55.238;40.111;28.717
49197.68;55.212;40.113;28.718
49198.68;55.254;40.114;28.72
49199.68;55.23;40.111;28.716
49200.69;55.238;40.111;28.717
49201.69;55.249;40.11;28.715
49202.7;55.239;40.112;28.718
49203.7;55.215;40.11;28.716
49204.7;55.222;40.109;28.715
49205.7;55.233;40.111;28.716
49206.68;55.229;40.111;28.717
49207.67;55.229;40.108;28.713
49208.67;55.262;40.109;28.715
49209.66;55.238;40.11;28.715
49210.66;55.272;40.108;28.713
49211.67;55.245;40.11;28.715
49212.66;55.261;40.108;28.714
49213.66;55.233;40.11;28.716
49214.64;55.244;40.109;28.715
49215.63;55.249;40.108;28.714
49216.63;55.217;40.108;28.714
49217.62;55.247;40.108;28.713
49218.62;55.224;40.107;28.712
49219.64;55.233;40.108;28.713
49220.62;55.225;40.106;28.712
49221.62;55.246;40.107;28.713
49222.62;55.217;40.106;28.712
49223.63;55.25;40.108;28.715
49224.65;55.222;40.107;28.712
49225.64;55.228;40.105;28.712
49226.63;55.246;40.107;28.713
49227.63;55.241;40.106;28.712
49228.65;55.253;40.104;28.709
49229.66;55.234;40.106;28.712
49230.65;55.242;40.107;28.712
49231.65;55.222;40.104;28.711
49232.65;55.217;40.105;28.711
49233.66;55.257;40.103;28.71
49234.67;55.224;40.104;28.71
49235.68;55.238;40.105;28.711
49236.7;55.225;40.104;28.709
49237.72;55.242;40.105;28.711
49238.71;55.22;40.104;28.709
49239.71;55.245;40.104;28.71
49240.71;55.234;40.101;28.708
49241.69;55.243;40.102;28.708
49242.69;55.206;40.104;28.71
49243.68;55.244;40.102;28.709
49244.7;55.229;40.102;28.709
49245.69;55.233;40.101;28.708
49246.7;55.225;40.103;28.709
49247.69;55.231;40.102;28.708
49248.67;55.226;40.1;28.706
49249.66;55.235;40.1;28.707
49250.64;55.232;40.102;28.709
49251.64;55.24;40.102;28.708
49252.63;55.235;40.099;28.705
49253.64;55.232;40.099;28.706
49254.62;55.221;40.1;28.707
49255.61;55.237;40.1;28.707
49256.61;55.228;40.101;28.707
49257.62;55.234;40.098;28.705
49258.61;55.225;40.099;28.706
49259.6;55.223;40.098;28.705
