IDs:;240716_11_240712I;11_DNAJB6_00_195_uM;
Concentration [uM]:;0.195;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
5877.097;59.859;50.117;37.915
5878.088;59.859;50.118;37.915
5879.082;59.853;50.117;37.914
5880.065;59.858;50.116;37.913
5881.051;59.862;50.116;37.913
5882.047;59.851;50.116;37.913
5883.024;59.851;50.116;37.913
5884.026;59.845;50.116;37.913
5885.041;59.843;50.116;37.912
5886.028;59.857;50.115;37.912
5887.027;59.859;50.115;37.912
5888.027;59.85;50.114;37.911
5889.035;59.851;50.113;37.911
5890.018;59.857;50.113;37.91
5891.009;59.847;50.113;37.91
5892.018;59.852;50.113;37.91
5892.997;59.852;50.114;37.911
5894.001;59.845;50.111;37.908
5895.003;59.855;50.111;37.909
5895.987;59.853;50.111;37.908
5896.975;59.854;50.11;37.907
5897.974;59.843;50.113;37.909
5898.976;59.846;50.11;37.907
5899.982;59.851;50.111;37.908
5900.991;59.852;50.113;37.909
5902.003;59.844;50.111;37.908
5902.987;59.837;50.113;37.909
5903.973;59.836;50.112;37.908
5904.996;59.846;50.111;37.908
5905.988;59.839;50.11;37.906
5906.986;59.842;50.11;37.907
5907.987;59.843;50.111;37.907
5908.99;59.844;50.109;37.905
5909.978;59.846;50.111;37.908
5910.97;59.837;50.111;37.907
5911.963;59.848;50.108;37.904
5912.948;59.838;50.108;37.905
5913.948;59.841;50.108;37.905
5914.944;59.833;50.108;37.904
5915.932;59.843;50.109;37.906
5916.931;59.829;50.11;37.906
5917.938;59.834;50.108;37.904
5918.933;59.843;50.108;37.904
5919.924;59.844;50.107;37.904
5920.923;59.838;50.107;37.903
5921.926;59.844;50.108;37.905
5922.924;59.837;50.107;37.903
5923.911;59.83;50.107;37.903
5924.931;59.829;50.107;37.903
5925.937;59.836;50.108;37.904
5926.92;59.836;50.108;37.904
5927.906;59.827;50.106;37.903
5928.914;59.836;50.106;37.902
5929.926;59.84;50.105;37.901
5930.915;59.824;50.106;37.901
5931.906;59.837;50.106;37.902
5932.91;59.83;50.106;37.902
5933.919;59.835;50.106;37.903
5934.901;59.829;50.107;37.903
5935.916;59.83;50.106;37.902
5936.909;59.837;50.106;37.902
5937.906;59.831;50.104;37.9
5938.905;59.826;50.105;37.901
5939.905;59.828;50.106;37.902
5940.91;59.824;50.105;37.901
5941.92;59.832;50.105;37.901
5942.908;59.823;50.103;37.899
5943.896;59.831;50.104;37.9
5944.917;59.827;50.104;37.9
5945.911;59.825;50.106;37.901
5946.907;59.817;50.106;37.901
5947.916;59.825;50.103;37.899
5948.92;59.821;50.105;37.901
5949.926;59.836;50.103;37.9
5950.9;59.823;50.104;37.9
5951.874;59.827;50.105;37.901
5952.883;59.824;50.104;37.9
5953.899;59.822;50.104;37.9
5954.91;59.824;50.103;37.899
5955.893;59.821;50.103;37.898
5956.875;59.828;50.104;37.899
5957.864;59.827;50.102;37.898
5958.872;59.825;50.103;37.898
5959.865;59.83;50.103;37.899
5960.875;59.825;50.101;37.897
5961.863;59.824;50.104;37.899
5962.861;59.819;50.104;37.899
5963.838;59.821;50.103;37.898
5964.852;59.817;50.105;37.9
5965.871;59.814;50.103;37.898
5966.868;59.825;50.103;37.898
5967.87;59.817;50.103;37.898
5968.876;59.822;50.102;37.897
5969.857;59.819;50.104;37.9
5970.844;59.813;50.102;37.897
5971.835;59.815;50.101;37.896
5972.832;59.826;50.102;37.897
5973.834;59.821;50.103;37.898
5974.844;59.812;50.101;37.897
5975.825;59.827;50.102;37.897
5976.842;59.809;50.1;37.895
5977.831;59.816;50.101;37.896
5978.831;59.81;50.099;37.894
5979.811;59.803;50.1;37.894
5980.804;59.809;50.1;37.895
5981.804;59.814;50.099;37.895
5982.814;59.81;50.098;37.892
5983.788;59.815;50.098;37.894
5984.78;59.811;50.099;37.894
5985.777;59.813;50.098;37.892
5986.798;59.807;50.099;37.894
5987.8;59.813;50.095;37.891
5988.788;59.811;50.098;37.892
5989.792;59.803;50.096;37.89
5990.782;59.801;50.095;37.89
5991.777;59.788;50.096;37.891
5992.759;59.804;50.097;37.892
5993.76;59.807;50.096;37.891
5994.777;59.81;50.097;37.892
5995.766;59.802;50.095;37.89
5996.764;59.797;50.095;37.889
5997.767;59.804;50.096;37.89
5998.76;59.789;50.094;37.888
5999.77;59.803;50.096;37.891
6000.796;59.802;50.098;37.892
6001.789;59.796;50.097;37.892
6002.788;59.799;50.094;37.889
6003.793;59.802;50.097;37.891
6004.801;59.808;50.095;37.89
6005.781;59.801;50.096;37.891
6006.765;59.79;50.094;37.889
6007.753;59.797;50.096;37.89
6008.745;59.797;50.092;37.887
6009.738;59.806;50.095;37.889
6010.735;59.798;50.094;37.888
6011.736;59.802;50.094;37.889
6012.739;59.798;50.095;37.89
6013.751;59.791;50.09;37.885
6014.745;59.798;50.094;37.889
6015.743;59.795;50.095;37.889
6016.725;59.777;50.092;37.886
6017.726;59.805;50.093;37.888
6018.741;59.796;50.092;37.886
6019.746;59.791;50.096;37.89
6020.753;59.789;50.094;37.888
6021.743;59.789;50.094;37.888
6022.759;59.796;50.094;37.888
6023.769;59.794;50.093;37.888
6024.762;59.796;50.092;37.886
6025.762;59.796;50.095;37.889
6026.768;59.785;50.092;37.886
6027.765;59.792;50.092;37.886
6028.766;59.798;50.092;37.886
6029.748;59.793;50.094;37.888
6030.756;59.782;50.091;37.885
6031.759;59.782;50.094;37.887
6032.769;59.795;50.092;37.886
6033.751;59.794;50.092;37.885
6034.742;59.794;50.092;37.886
6035.739;59.781;50.089;37.883
6036.741;59.785;50.093;37.886
6037.738;59.796;50.091;37.885
6038.732;59.775;50.09;37.884
6039.712;59.783;50.092;37.886
6040.712;59.785;50.093;37.887
6041.697;59.793;50.092;37.885
6042.697;59.785;50.091;37.885
6043.69;59.793;50.091;37.885
6044.687;59.783;50.09;37.884
6045.666;59.781;50.09;37.884
6046.655;59.779;50.091;37.885
6047.655;59.786;50.09;37.883
6048.64;59.784;50.091;37.884
6049.633;59.783;50.09;37.884
6050.623;59.792;50.091;37.884
6051.608;59.782;50.09;37.883
6052.599;59.772;50.089;37.882
6053.601;59.782;50.091;37.884
6054.609;59.775;50.089;37.882
6055.595;59.771;50.087;37.881
6056.588;59.777;50.089;37.883
6057.588;59.773;50.085;37.879
6058.593;59.789;50.088;37.882
6059.579;59.772;50.087;37.881
6060.578;59.779;50.086;37.88
6061.583;59.778;50.087;37.881
6062.59;59.784;50.088;37.881
6063.6;59.777;50.089;37.882
6064.613;59.78;50.088;37.881
6065.596;59.777;50.089;37.882
6066.581;59.782;50.089;37.882
6067.57;59.773;50.088;37.881
6068.562;59.771;50.087;37.879
6069.559;59.771;50.088;37.881
6070.56;59.774;50.086;37.879
6071.567;59.779;50.087;37.88
6072.575;59.776;50.086;37.879
6073.591;59.781;50.087;37.88
6074.588;59.771;50.083;37.877
6075.577;59.773;50.085;37.878
6076.562;59.771;50.084;37.878
6077.554;59.765;50.087;37.88
6078.573;59.764;50.084;37.877
6079.586;59.749;50.083;37.876
6080.578;59.767;50.086;37.878
6081.586;59.769;50.086;37.879
6082.587;59.764;50.084;37.877
6083.594;59.775;50.083;37.876
6084.593;59.764;50.083;37.876
6085.599;59.769;50.081;37.874
6086.611;59.764;50.084;37.876
6087.604;59.762;50.086;37.878
6088.603;59.762;50.082;37.875
6089.608;59.757;50.083;37.876
6090.619;59.753;50.082;37.874
6091.613;59.758;50.082;37.875
6092.613;59.77;50.084;37.877
6093.617;59.751;50.083;37.876
6094.628;59.764;50.083;37.876
6095.61;59.749;50.081;37.874
6096.596;59.755;50.082;37.875
6097.59;59.754;50.082;37.875
6098.584;59.759;50.084;37.875
6099.584;59.777;50.083;37.876
6100.588;59.766;50.083;37.875
6101.593;59.756;50.081;37.873
6102.572;59.767;50.082;37.875
6103.586;59.759;50.08;37.873
6104.573;59.748;50.081;37.873
6105.564;59.762;50.08;37.873
6106.559;59.756;50.078;37.871
6107.562;59.758;50.083;37.874
6108.563;59.744;50.078;37.87
6109.568;59.766;50.081;37.873
6110.565;59.751;50.079;37.872
6111.564;59.764;50.08;37.873
6112.565;59.775;50.074;37.868
6113.551;59.764;50.08;37.873
6114.551;59.746;50.076;37.868
6115.536;59.749;50.078;37.87
6116.539;59.745;50.076;37.869
6117.54;59.749;50.079;37.87
6118.529;59.761;50.079;37.872
6119.529;59.741;50.077;37.869
6120.511;59.76;50.077;37.869
6121.514;59.76;50.079;37.871
6122.523;59.747;50.074;37.867
6123.513;59.758;50.077;37.869
6124.516;59.758;50.079;37.871
6125.5;59.733;50.077;37.869
6126.498;59.746;50.076;37.868
6127.496;59.743;50.076;37.868
6128.5;59.737;50.076;37.868
6129.513;59.756;50.078;37.87
6130.508;59.755;50.072;37.865
6131.512;59.744;50.074;37.867
6132.518;59.739;50.074;37.866
6133.502;59.744;50.075;37.867
6134.487;59.761;50.075;37.868
6135.481;59.75;50.075;37.867
6136.478;59.749;50.072;37.865
6137.484;59.741;50.072;37.864
6138.462;59.733;50.072;37.864
6139.477;59.749;50.075;37.867
6140.473;59.737;50.073;37.865
6141.466;59.746;50.074;37.865
6142.461;59.736;50.075;37.866
6143.461;59.749;50.074;37.866
6144.461;59.734;50.073;37.864
6145.473;59.731;50.074;37.865
6146.49;59.732;50.073;37.864
6147.489;59.735;50.07;37.862
6148.474;59.728;50.071;37.862
6149.475;59.733;50.073;37.865
6150.489;59.752;50.07;37.861
6151.494;59.732;50.072;37.863
6152.475;59.738;50.07;37.862
6153.476;59.735;50.069;37.86
6154.485;59.732;50.07;37.862
6155.486;59.732;50.068;37.86
6156.472;59.743;50.072;37.863
6157.466;59.729;50.069;37.86
6158.484;59.748;50.069;37.861
6159.485;59.726;50.068;37.86
6160.492;59.729;50.069;37.861
6161.516;59.744;50.069;37.861
6162.513;59.726;50.068;37.86
6163.515;59.733;50.07;37.862
6164.497;59.732;50.066;37.858
6165.496;59.741;50.069;37.86
6166.497;59.724;50.068;37.86
6167.5;59.731;50.066;37.858
6168.506;59.73;50.067;37.859
6169.518;59.722;50.066;37.858
6170.5;59.728;50.067;37.859
6171.485;59.727;50.066;37.857
6172.474;59.725;50.065;37.856
6173.465;59.726;50.065;37.857
6174.461;59.728;50.066;37.857
6175.462;59.725;50.063;37.854
6176.461;59.723;50.064;37.855
6177.457;59.723;50.064;37.855
6178.44;59.73;50.063;37.854
6179.43;59.721;50.062;37.854
6180.415;59.723;50.065;37.856
6181.422;59.72;50.065;37.856
6182.409;59.717;50.062;37.853
6183.405;59.73;50.064;37.855
6184.394;59.719;50.062;37.853
6185.391;59.727;50.062;37.853
6186.377;59.72;50.061;37.853
6187.375;59.731;50.062;37.854
6188.376;59.715;50.06;37.851
6189.385;59.731;50.058;37.85
6190.378;59.724;50.059;37.851
6191.362;59.723;50.058;37.849
6192.355;59.716;50.058;37.85
6193.336;59.725;50.058;37.85
6194.323;59.71;50.058;37.85
6195.316;59.725;50.057;37.848
6196.312;59.717;50.058;37.85
6197.313;59.734;50.055;37.847
6198.289;59.716;50.055;37.847
6199.303;59.721;50.057;37.849
6200.325;59.716;50.059;37.85
6201.317;59.721;50.059;37.85
6202.315;59.721;50.057;37.848
6203.318;59.726;50.056;37.848
6204.322;59.728;50.055;37.847
6205.332;59.725;50.056;37.847
6206.315;59.711;50.057;37.848
6207.307;59.702;50.054;37.845
6208.301;59.713;50.054;37.845
6209.298;59.717;50.055;37.847
6210.296;59.714;50.051;37.843
6211.299;59.719;50.053;37.845
6212.293;59.719;50.054;37.846
6213.28;59.716;50.054;37.845
6214.279;59.71;50.056;37.847
6215.259;59.719;50.054;37.846
6216.25;59.702;50.051;37.842
6217.241;59.703;50.053;37.844
6218.24;59.72;50.054;37.845
6219.232;59.724;50.052;37.843
6220.232;59.71;50.052;37.843
6221.229;59.717;50.053;37.845
6222.239;59.71;50.054;37.845
6223.25;59.697;50.054;37.845
6224.239;59.707;50.053;37.844
6225.245;59.723;50.051;37.843
6226.253;59.691;50.051;37.841
6227.238;59.699;50.052;37.843
6228.23;59.704;50.049;37.841
6229.224;59.713;50.05;37.841
6230.224;59.704;50.051;37.842
6231.248;59.713;50.05;37.841
6232.236;59.702;50.05;37.841
6233.232;59.709;50.051;37.843
6234.231;59.689;50.049;37.839
6235.239;59.704;50.052;37.843
6236.251;59.695;50.049;37.84
6237.245;59.695;50.051;37.842
6238.24;59.706;50.049;37.841
6239.249;59.711;50.048;37.839
6240.248;59.703;50.05;37.841
6241.237;59.687;50.049;37.84
6242.218;59.69;50.05;37.841
6243.2;59.708;50.048;37.839
6244.186;59.697;50.049;37.84
6245.179;59.703;50.048;37.839
6246.178;59.699;50.047;37.838
6247.18;59.691;50.05;37.84
6248.181;59.685;50.049;37.839
6249.188;59.697;50.051;37.841
6250.168;59.696;50.049;37.84
6251.161;59.698;50.046;37.837
6252.182;59.709;50.048;37.838
6253.198;59.687;50.048;37.838
6254.206;59.702;50.044;37.835
6255.193;59.691;50.046;37.837
6256.188;59.696;50.046;37.837
6257.189;59.684;50.047;37.837
6258.176;59.703;50.047;37.837
6259.192;59.692;50.048;37.838
6260.172;59.688;50.046;37.837
6261.17;59.698;50.046;37.837
6262.187;59.685;50.045;37.835
6263.174;59.691;50.045;37.836
6264.168;59.699;50.047;37.837
6265.164;59.71;50.049;37.839
6266.166;59.686;50.047;37.837
6267.164;59.701;50.047;37.838
6268.163;59.705;50.046;37.836
6269.158;59.683;50.047;37.837
6270.141;59.702;50.048;37.838
6271.141;59.71;50.045;37.836
6272.128;59.685;50.047;37.837
6273.103;59.699;50.049;37.84
6274.096;59.692;50.047;37.838
6275.086;59.667;50.044;37.834
6276.097;59.689;50.044;37.834
6277.085;59.7;50.045;37.835
6278.087;59.694;50.044;37.834
6279.078;59.683;50.046;37.835
6280.085;59.679;50.045;37.834
6281.103;59.696;50.048;37.837
6282.097;59.691;50.044;37.834
6283.072;59.673;50.041;37.831
6284.075;59.665;50.046;37.835
6285.082;59.698;50.044;37.834
6286.096;59.703;50.044;37.834
6287.086;59.685;50.042;37.832
6288.081;59.693;50.04;37.831
6289.08;59.718;50.04;37.83
6290.084;59.696;50.042;37.832
6291.092;59.669;50.045;37.834
6292.077;59.679;50.039;37.829
6293.065;59.684;50.04;37.829
6294.058;59.688;50.039;37.829
6295.057;59.688;50.04;37.83
6296.064;59.684;50.042;37.832
6297.072;59.681;50.04;37.83
6298.082;59.681;50.04;37.83
6299.069;59.672;50.043;37.832
6300.089;59.673;50.04;37.83
6301.086;59.69;50.045;37.834
6302.086;59.654;50.036;37.826
6303.093;59.685;50.036;37.827
6304.087;59.682;50.038;37.828
6305.101;59.684;50.037;37.827
6306.104;59.669;50.035;37.825
6307.096;59.678;50.035;37.825
6308.092;59.678;50.04;37.829
6309.082;59.681;50.034;37.824
6310.072;59.687;50.034;37.824
6311.079;59.691;50.036;37.826
6312.077;59.683;50.034;37.824
6313.088;59.679;50.041;37.83
6314.075;59.678;50.034;37.824
6315.08;59.679;50.036;37.826
6316.064;59.673;50.033;37.823
6317.053;59.671;50.033;37.823
6318.054;59.679;50.032;37.821
6319.057;59.666;50.03;37.82
6320.067;59.674;50.031;37.821
6321.084;59.681;50.03;37.82
6322.076;59.677;50.03;37.82
6323.075;59.676;50.03;37.82
6324.077;59.676;50.027;37.817
6325.054;59.676;50.029;37.819
6326.041;59.669;50.028;37.818
6327.03;59.647;50.027;37.817
6328.031;59.664;50.026;37.816
6329.034;59.673;50.026;37.816
6330.045;59.679;50.024;37.814
6331.029;59.671;50.022;37.812
6332.014;59.689;50.025;37.816
6333.001;59.648;50.026;37.816
6333.991;59.67;50.026;37.816
6334.999;59.67;50.026;37.816
6335.994;59.668;50.025;37.816
6336.995;59.666;50.028;37.817
6337.994;59.688;50.027;37.818
6338.986;59.655;50.022;37.812
6339.978;59.67;50.023;37.813
6340.982;59.669;50.024;37.814
6341.974;59.664;50.023;37.813
6342.984;59.666;50.023;37.813
6343.977;59.677;50.021;37.811
6344.979;59.662;50.023;37.812
6345.985;59.67;50.02;37.81
6346.974;59.683;50.022;37.812
6347.981;59.657;50.021;37.811
6348.989;59.671;50.021;37.811
6349.983;59.648;50.022;37.812
6350.985;59.675;50.023;37.812
6351.974;59.652;50.019;37.809
6352.984;59.661;50.018;37.808
6353.967;59.658;50.017;37.807
6354.953;59.659;50.017;37.807
6355.945;59.663;50.019;37.808
6356.943;59.65;50.018;37.808
6357.949;59.663;50.016;37.806
6358.959;59.659;50.015;37.805
6359.975;59.668;50.017;37.808
6360.964;59.671;50.018;37.808
6361.96;59.663;50.015;37.805
6362.964;59.668;50.019;37.809
6363.969;59.653;50.016;37.806
6364.977;59.655;50.017;37.807
6365.992;59.651;50.017;37.806
6367.009;59.661;50.016;37.805
6368.002;59.659;50.014;37.804
6368.996;59.665;50.014;37.805
6369.996;59.652;50.013;37.803
6370.998;59.652;50.012;37.802
6371.98;59.643;50.011;37.802
6372.975;59.654;50.012;37.803
6373.991;59.645;50.014;37.804
6374.996;59.656;50.014;37.804
6375.991;59.655;50.012;37.803
6377.004;59.657;50.011;37.802
6378.01;59.659;50.011;37.802
6378.991;59.654;50.011;37.802
6380.001;59.655;50.009;37.799
6380.989;59.643;50.01;37.8
6381.988;59.645;50.011;37.801
6382.969;59.662;50.012;37.803
6383.943;59.642;50.01;37.8
6384.949;59.655;50.012;37.802
6385.949;59.629;50.009;37.799
6386.952;59.659;50.011;37.802
6387.932;59.66;50.011;37.801
6388.93;59.654;50.01;37.8
6389.93;59.642;50.011;37.8
6390.937;59.65;50.011;37.8
6391.954;59.639;50.01;37.799
6392.944;59.636;50.008;37.797
6393.939;59.64;50.009;37.798
6394.942;59.646;50.008;37.797
6395.917;59.663;50.011;37.801
6396.932;59.653;50.007;37.796
6397.921;59.652;50.009;37.799
6398.916;59.647;50.008;37.797
6399.9;59.629;50.004;37.793
6400.891;59.641;50.005;37.795
6401.886;59.65;50.006;37.796
6402.88;59.643;50.003;37.793
6403.889;59.639;50.004;37.794
6404.865;59.64;50.004;37.793
6405.88;59.626;50;37.789
6406.875;59.641;50.002;37.791
6407.871;59.631;50.001;37.79
6408.88;59.644;49.999;37.79
6409.878;59.637;49.999;37.789
6410.881;59.622;50;37.79
6411.887;59.627;49.998;37.788
6412.873;59.631;49.997;37.787
6413.871;59.63;50.001;37.79
6414.874;59.64;49.999;37.789
6415.887;59.64;49.998;37.788
6416.883;59.631;49.998;37.789
6417.882;59.633;50;37.789
6418.88;59.646;49.999;37.79
6419.881;59.625;49.999;37.789
6420.867;59.622;49.997;37.787
6421.86;59.644;49.999;37.789
6422.853;59.633;49.999;37.788
6423.849;59.647;49.997;37.787
6424.853;59.621;49.996;37.786
6425.862;59.62;49.995;37.784
6426.842;59.627;49.996;37.786
6427.854;59.625;49.997;37.786
6428.852;59.619;49.996;37.785
6429.847;59.625;49.996;37.786
6430.849;59.628;49.994;37.784
6431.851;59.636;49.996;37.786
6432.854;59.623;49.995;37.785
6433.867;59.629;49.997;37.787
6434.865;59.622;49.996;37.786
6435.866;59.623;49.996;37.786
6436.877;59.622;49.995;37.784
6437.88;59.624;49.995;37.784
6438.885;59.617;49.994;37.783
6439.891;59.615;49.994;37.784
6440.883;59.624;49.997;37.787
6441.885;59.626;49.995;37.784
6442.885;59.627;49.997;37.786
6443.894;59.611;49.993;37.783
6444.894;59.624;49.994;37.784
6445.867;59.624;49.995;37.784
6446.852;59.617;49.992;37.782
6447.844;59.623;49.994;37.783
6448.849;59.619;49.996;37.785
6449.857;59.622;49.994;37.783
6450.84;59.631;49.994;37.784
6451.84;59.62;49.995;37.784
6452.842;59.606;49.991;37.78
6453.85;59.616;49.991;37.781
6454.863;59.604;49.99;37.779
6455.851;59.624;49.992;37.782
6456.873;59.6;49.988;37.777
6457.88;59.613;49.991;37.781
6458.888;59.611;49.989;37.778
6459.871;59.608;49.99;37.779
6460.869;59.617;49.992;37.781
6461.87;59.604;49.99;37.78
6462.872;59.612;49.992;37.781
6463.866;59.615;49.992;37.781
6464.867;59.607;49.989;37.779
6465.875;59.607;49.989;37.779
6466.857;59.607;49.988;37.778
6467.857;59.615;49.993;37.782
6468.846;59.611;49.993;37.782
6469.82;59.61;49.991;37.78
6470.806;59.603;49.989;37.778
6471.795;59.616;49.992;37.781
6472.802;59.611;49.989;37.779
6473.813;59.612;49.991;37.78
6474.808;59.617;49.992;37.781
6475.788;59.601;49.991;37.78
6476.782;59.606;49.99;37.779
6477.785;59.619;49.992;37.782
6478.774;59.608;49.989;37.779
6479.763;59.612;49.989;37.779
6480.76;59.627;49.993;37.782
6481.749;59.597;49.991;37.78
6482.733;59.61;49.989;37.777
6483.727;59.6;49.987;37.776
6484.725;59.613;49.992;37.781
6485.727;59.603;49.987;37.776
6486.734;59.615;49.991;37.78
6487.719;59.613;49.991;37.78
6488.705;59.609;49.989;37.778
6489.701;59.607;49.989;37.778
6490.701;59.613;49.99;37.779
6491.702;59.593;49.988;37.776
6492.707;59.607;49.989;37.778
6493.719;59.6;49.989;37.777
6494.706;59.61;49.99;37.779
6495.695;59.605;49.989;37.778
6496.717;59.605;49.988;37.778
6497.717;59.601;49.99;37.778
6498.715;59.612;49.987;37.776
6499.699;59.589;49.987;37.776
6500.689;59.603;49.989;37.778
6501.677;59.596;49.988;37.777
6502.669;59.601;49.987;37.776
6503.674;59.598;49.988;37.776
6504.651;59.593;49.986;37.775
6505.664;59.609;49.988;37.777
6506.666;59.591;49.987;37.775
6507.649;59.592;49.986;37.775
6508.637;59.597;49.984;37.773
6509.638;59.603;49.987;37.776
6510.628;59.597;49.988;37.776
6511.607;59.588;49.986;37.774
6512.599;59.593;49.987;37.776
6513.611;59.6;49.988;37.776
6514.607;59.59;49.986;37.774
6515.606;59.597;49.989;37.777
6516.612;59.588;49.988;37.776
6517.599;59.583;49.986;37.774
6518.591;59.603;49.989;37.777
6519.59;59.588;49.986;37.774
6520.574;59.594;49.986;37.774
6521.564;59.591;49.986;37.775
6522.557;59.586;49.984;37.772
6523.56;59.585;49.985;37.773
6524.571;59.594;49.986;37.775
6525.582;59.585;49.984;37.773
6526.567;59.589;49.985;37.774
6527.559;59.595;49.984;37.773
6528.563;59.6;49.986;37.774
6529.564;59.583;49.986;37.773
