IDs:;240717_14_240712K;14_DNAJB6_00_087_uM;
Concentration [uM]:;0.087;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
12187.18;70.259;48.257;36.818
12188.2;70.254;48.258;36.819
12189.21;70.264;48.257;36.819
12190.21;70.24;48.257;36.818
12191.19;70.256;48.257;36.818
12192.21;70.261;48.256;36.816
12193.2;70.262;48.257;36.819
12194.2;70.254;48.256;36.817
12195.21;70.251;48.257;36.818
12196.19;70.231;48.257;36.818
12197.19;70.24;48.256;36.817
12198.21;70.261;48.256;36.817
12199.22;70.253;48.255;36.816
12200.21;70.239;48.257;36.818
12201.21;70.239;48.256;36.817
12202.2;70.235;48.256;36.816
12203.21;70.254;48.255;36.817
12204.23;70.257;48.254;36.816
12205.23;70.248;48.253;36.814
12206.22;70.252;48.254;36.815
12207.21;70.262;48.254;36.815
12208.22;70.254;48.252;36.813
12209.22;70.241;48.253;36.815
12210.21;70.252;48.253;36.814
12211.2;70.247;48.251;36.812
12212.2;70.265;48.252;36.814
12213.2;70.243;48.252;36.812
12214.2;70.243;48.253;36.814
12215.19;70.25;48.253;36.814
12216.21;70.235;48.252;36.813
12217.21;70.251;48.252;36.814
12218.2;70.251;48.25;36.811
12219.21;70.253;48.253;36.813
12220.19;70.242;48.25;36.812
12221.17;70.232;48.251;36.812
12222.16;70.239;48.249;36.81
12223.15;70.231;48.252;36.813
12224.15;70.246;48.252;36.814
12225.15;70.249;48.247;36.808
12226.15;70.258;48.249;36.811
12227.14;70.239;48.249;36.809
12228.13;70.232;48.248;36.809
12229.13;70.227;48.249;36.81
12230.12;70.239;48.248;36.809
12231.11;70.24;48.249;36.809
12232.09;70.254;48.249;36.811
12233.09;70.234;48.249;36.811
12234.11;70.248;48.249;36.81
12235.11;70.24;48.246;36.808
12236.09;70.228;48.246;36.807
12237.1;70.238;48.25;36.811
12238.11;70.244;48.246;36.807
12239.1;70.243;48.247;36.808
12240.09;70.247;48.248;36.809
12241.08;70.236;48.248;36.809
12242.06;70.252;48.245;36.806
12243.06;70.24;48.247;36.809
12244.09;70.223;48.246;36.807
12245.07;70.232;48.246;36.808
12246.06;70.223;48.246;36.806
12247.08;70.228;48.247;36.807
12248.07;70.239;48.244;36.805
12249.07;70.242;48.244;36.805
12250.07;70.217;48.247;36.807
12251.08;70.224;48.241;36.801
12252.06;70.233;48.243;36.804
12253.05;70.23;48.242;36.803
12254.04;70.223;48.239;36.8
12255.04;70.227;48.244;36.806
12256.05;70.238;48.242;36.803
12257.05;70.228;48.243;36.804
12258.06;70.234;48.24;36.801
12259.06;70.242;48.239;36.8
12260.05;70.234;48.243;36.804
12261.04;70.219;48.242;36.803
12262.05;70.232;48.242;36.803
12263.04;70.224;48.241;36.802
12264.03;70.223;48.24;36.801
12265.03;70.232;48.24;36.801
12266.02;70.216;48.241;36.802
12267.01;70.218;48.239;36.799
12268.01;70.209;48.24;36.8
12269.02;70.209;48.24;36.8
12270.01;70.205;48.239;36.8
12271.01;70.229;48.24;36.801
12272;70.221;48.237;36.798
12273;70.211;48.241;36.801
12274;70.198;48.24;36.801
12275.01;70.231;48.238;36.799
12276;70.222;48.239;36.8
12276.98;70.225;48.239;36.801
12277.97;70.219;48.239;36.8
12278.96;70.203;48.24;36.801
12279.96;70.216;48.238;36.8
12280.96;70.221;48.238;36.799
12281.96;70.206;48.237;36.798
12282.95;70.216;48.237;36.798
12283.96;70.242;48.237;36.798
12284.98;70.233;48.238;36.799
12285.98;70.214;48.24;36.801
12286.98;70.22;48.237;36.797
12287.99;70.214;48.238;36.799
12288.97;70.223;48.237;36.797
12289.96;70.214;48.238;36.798
12290.98;70.2;48.236;36.797
12291.98;70.219;48.235;36.795
12292.98;70.214;48.237;36.797
12293.99;70.217;48.234;36.795
12294.98;70.206;48.235;36.796
12295.96;70.25;48.234;36.795
12296.97;70.2;48.237;36.798
12297.97;70.215;48.237;36.798
12298.95;70.23;48.237;36.798
12299.95;70.211;48.234;36.795
12300.95;70.227;48.234;36.795
12301.96;70.215;48.235;36.795
12302.96;70.2;48.235;36.796
12303.95;70.188;48.237;36.797
12304.94;70.199;48.237;36.797
12305.95;70.204;48.236;36.797
12306.96;70.208;48.236;36.797
12307.94;70.183;48.237;36.797
12308.93;70.201;48.235;36.796
12309.93;70.203;48.235;36.796
12310.94;70.192;48.235;36.796
12311.93;70.21;48.233;36.794
12312.94;70.218;48.235;36.796
12313.92;70.214;48.234;36.795
12314.9;70.2;48.235;36.796
12315.9;70.211;48.234;36.794
12316.9;70.202;48.234;36.795
12317.9;70.206;48.231;36.791
12318.91;70.196;48.235;36.796
12319.92;70.209;48.233;36.794
12320.91;70.205;48.235;36.796
12321.89;70.191;48.236;36.796
12322.88;70.195;48.234;36.794
12323.88;70.193;48.233;36.794
12324.88;70.229;48.233;36.794
12325.89;70.184;48.231;36.791
12326.87;70.225;48.234;36.795
12327.87;70.198;48.233;36.794
12328.86;70.204;48.234;36.795
12329.87;70.206;48.231;36.793
12330.86;70.208;48.23;36.79
12331.86;70.202;48.233;36.794
12332.86;70.214;48.23;36.79
12333.86;70.183;48.231;36.792
12334.88;70.189;48.23;36.79
12335.88;70.211;48.23;36.791
12336.88;70.21;48.231;36.791
12337.88;70.182;48.231;36.791
12338.86;70.212;48.231;36.792
12339.85;70.19;48.229;36.79
12340.85;70.196;48.228;36.788
12341.84;70.198;48.231;36.792
12342.85;70.171;48.229;36.788
12343.85;70.194;48.228;36.788
12344.86;70.193;48.228;36.789
12345.85;70.185;48.228;36.789
12346.85;70.188;48.229;36.79
12347.84;70.176;48.228;36.787
12348.85;70.196;48.23;36.79
12349.82;70.2;48.23;36.791
12350.81;70.189;48.228;36.788
12351.81;70.187;48.226;36.786
12352.8;70.199;48.227;36.788
12353.81;70.192;48.225;36.785
12354.82;70.174;48.227;36.788
12355.83;70.183;48.223;36.783
12356.82;70.185;48.225;36.786
12357.8;70.182;48.228;36.788
12358.8;70.185;48.225;36.786
12359.8;70.181;48.226;36.786
12360.79;70.185;48.226;36.787
12361.79;70.195;48.225;36.786
12362.78;70.176;48.225;36.785
12363.78;70.194;48.223;36.783
12364.76;70.189;48.224;36.784
12365.75;70.177;48.225;36.785
12366.73;70.206;48.225;36.786
12367.72;70.176;48.225;36.785
12368.7;70.203;48.223;36.784
12369.69;70.187;48.223;36.783
12370.68;70.163;48.225;36.785
12371.67;70.174;48.225;36.785
12372.66;70.17;48.222;36.782
12373.65;70.196;48.223;36.784
12374.65;70.197;48.224;36.785
12375.65;70.208;48.221;36.782
12376.63;70.197;48.22;36.781
12377.63;70.184;48.221;36.781
12378.63;70.187;48.221;36.782
12379.64;70.196;48.221;36.782
12380.65;70.207;48.22;36.781
12381.66;70.16;48.221;36.781
12382.65;70.192;48.22;36.78
12383.65;70.117;48.216;36.779
12384.65;70.175;48.22;36.78
12385.66;70.19;48.221;36.782
12386.67;70.174;48.219;36.779
12387.66;70.176;48.219;36.78
12388.65;70.19;48.219;36.78
12389.65;70.205;48.218;36.778
12390.65;70.174;48.219;36.779
12391.66;70.159;48.219;36.779
12392.68;70.202;48.219;36.78
12393.69;70.185;48.219;36.779
12394.67;70.188;48.219;36.78
12395.69;70.182;48.216;36.777
12396.7;70.175;48.219;36.779
12397.68;70.165;48.218;36.779
12398.67;70.18;48.217;36.777
12399.65;70.167;48.217;36.777
12400.66;70.152;48.217;36.777
12401.68;70.168;48.217;36.778
12402.67;70.171;48.216;36.776
12403.65;70.151;48.216;36.776
12404.65;70.181;48.218;36.778
12405.65;70.185;48.216;36.776
12406.66;70.163;48.217;36.778
12407.66;70.195;48.216;36.777
12408.67;70.188;48.215;36.776
12409.65;70.187;48.214;36.775
12410.67;70.168;48.214;36.774
12411.65;70.162;48.214;36.774
12412.65;70.171;48.213;36.773
12413.66;70.187;48.213;36.774
12414.68;70.084;48.21;36.771
12415.68;70.166;48.215;36.776
12416.68;70.149;48.21;36.77
12417.69;70.168;48.212;36.773
12418.7;70.179;48.211;36.772
12419.71;70.161;48.212;36.773
12420.73;70.07;48.205;36.766
12421.71;70.137;48.208;36.768
12422.71;70.15;48.211;36.771
12423.7;70.168;48.21;36.77
12424.7;70.172;48.211;36.771
12425.7;70.165;48.211;36.77
12426.69;70.14;48.211;36.771
12427.69;70.183;48.21;36.77
12428.66;70.167;48.21;36.771
12429.67;70.161;48.209;36.769
12430.67;70.081;48.206;36.767
12431.66;70.164;48.208;36.768
12432.65;70.147;48.208;36.768
12433.64;70.162;48.208;36.768
12434.63;70.074;48.201;36.762
12435.63;70.159;48.207;36.767
12436.63;70.156;48.209;36.77
12437.63;70.163;48.205;36.766
12438.63;70.157;48.205;36.766
12439.64;70.164;48.206;36.766
12440.64;70.156;48.206;36.766
12441.63;70.165;48.205;36.766
12442.62;70.152;48.205;36.765
12443.62;70.151;48.206;36.767
12444.63;70.152;48.206;36.765
12445.65;70.147;48.205;36.765
12446.65;70.166;48.203;36.763
12447.63;70.09;48.199;36.761
12448.65;70.155;48.203;36.764
12449.67;70.15;48.206;36.766
12450.66;70.135;48.204;36.764
12451.67;70.153;48.206;36.766
12452.67;70.158;48.201;36.761
12453.68;70.158;48.204;36.764
12454.68;70.081;48.197;36.759
12455.68;70.14;48.204;36.764
12456.68;70.149;48.204;36.764
12457.69;70.166;48.204;36.765
12458.66;70.067;48.195;36.756
12459.66;70.07;48.195;36.757
12460.64;70.148;48.201;36.761
12461.63;70.147;48.202;36.762
12462.63;70.088;48.197;36.758
12463.62;70.144;48.204;36.764
12464.62;70.15;48.203;36.763
12465.61;70.167;48.201;36.761
12466.61;70.149;48.2;36.76
12467.61;70.138;48.201;36.761
12468.61;70.128;48.202;36.761
12469.59;70.13;48.201;36.76
12470.6;70.169;48.2;36.761
12471.61;70.146;48.2;36.76
12472.61;70.142;48.201;36.761
12473.59;70.144;48.202;36.762
12474.61;70.143;48.202;36.762
12475.6;70.136;48.201;36.761
12476.6;70.145;48.199;36.759
12477.6;70.152;48.199;36.759
12478.61;70.16;48.195;36.756
12479.62;70.129;48.199;36.759
12480.61;70.058;48.189;36.75
12481.61;70.067;48.191;36.753
12482.61;70.144;48.197;36.757
12483.61;70.136;48.198;36.758
12484.62;70.046;48.191;36.752
12485.63;70.135;48.196;36.756
12486.64;70.156;48.196;36.756
12487.66;70.143;48.195;36.755
12488.66;70.147;48.194;36.754
12489.65;70.15;48.194;36.754
12490.65;70.072;48.187;36.749
12491.65;70.038;48.19;36.751
12492.65;70.047;48.191;36.752
12493.67;70.125;48.194;36.754
12494.67;70.06;48.192;36.753
12495.67;70.144;48.195;36.755
12496.67;70.162;48.193;36.755
12497.67;70.132;48.194;36.754
12498.67;70.134;48.194;36.754
12499.65;70.044;48.189;36.75
12500.64;70.057;48.186;36.748
12501.63;70.124;48.195;36.754
12502.62;70.054;48.189;36.75
12503.62;70.138;48.192;36.752
12504.61;70.121;48.191;36.751
12505.6;70.129;48.192;36.752
12506.61;70.12;48.193;36.753
12507.61;70.038;48.189;36.75
12508.63;70.052;48.185;36.746
12509.6;70.135;48.193;36.753
12510.61;70.126;48.192;36.752
12511.58;70.067;48.186;36.747
12512.57;70.134;48.188;36.749
12513.57;70.129;48.192;36.752
12514.57;70.133;48.191;36.752
12515.58;70.122;48.192;36.752
12516.57;70.123;48.192;36.752
12517.6;70.047;48.186;36.747
12518.58;70.121;48.19;36.75
12519.6;70.129;48.19;36.75
12520.59;70.142;48.19;36.75
12521.58;70.129;48.188;36.748
12522.6;70.123;48.188;36.748
12523.59;70.055;48.182;36.743
12524.6;70.128;48.189;36.749
12525.59;70.044;48.182;36.743
12526.6;70.052;48.184;36.745
12527.61;70.123;48.188;36.747
12528.6;70.049;48.183;36.744
12529.58;70.109;48.188;36.748
12530.56;70.124;48.187;36.747
12531.56;70.123;48.189;36.748
12532.54;70.096;48.189;36.748
12533.55;70.041;48.186;36.746
12534.54;70.047;48.181;36.743
12535.55;70.032;48.182;36.743
12536.57;70.032;48.178;36.739
12537.56;70.035;48.181;36.742
12538.55;70.039;48.178;36.739
12539.56;70.045;48.178;36.739
12540.56;70.124;48.185;36.745
12541.56;70.117;48.187;36.746
12542.54;70.127;48.186;36.746
12543.53;70.117;48.187;36.747
12544.52;70.119;48.184;36.744
12545.52;70.122;48.185;36.745
12546.53;70.105;48.186;36.745
12547.51;70.037;48.176;36.738
12548.49;70.034;48.177;36.738
12549.48;70.107;48.183;36.744
12550.47;70.113;48.182;36.742
12551.47;70.035;48.176;36.737
12552.47;70.11;48.183;36.742
12553.47;70.105;48.183;36.742
12554.47;70.012;48.178;36.738
12555.46;70.114;48.183;36.743
12556.45;70.092;48.182;36.741
12557.45;70.039;48.177;36.738
12558.46;70.051;48.176;36.737
12559.46;70.117;48.184;36.744
12560.47;70.029;48.174;36.735
12561.45;70.094;48.18;36.739
12562.44;70.139;48.182;36.742
12563.44;70.134;48.18;36.74
12564.42;70.038;48.175;36.736
12565.41;70.021;48.175;36.736
12566.4;70.035;48.175;36.736
12567.41;70.109;48.179;36.739
12568.4;70.112;48.181;36.74
12569.39;70.108;48.181;36.741
12570.39;70.1;48.178;36.738
12571.41;70.003;48.175;36.735
12572.43;70.043;48.174;36.736
12573.44;70.105;48.178;36.738
12574.46;70.098;48.18;36.739
12575.45;70.099;48.175;36.735
12576.44;70.093;48.178;36.737
12577.44;70.1;48.175;36.735
12578.45;70.041;48.171;36.732
12579.45;70.032;48.174;36.735
12580.45;70.119;48.175;36.735
12581.45;70.051;48.171;36.732
12582.46;70.108;48.174;36.734
12583.45;70.012;48.169;36.73
12584.46;70.026;48.168;36.729
12585.47;70.088;48.174;36.734
12586.46;70.018;48.168;36.729
12587.47;70.018;48.17;36.731
12588.45;70.02;48.169;36.73
12589.44;70.021;48.168;36.73
12590.44;70.118;48.172;36.732
12591.42;70.102;48.172;36.732
12592.42;70.074;48.173;36.732
12593.42;70.014;48.167;36.728
12594.41;70.029;48.168;36.729
12595.4;70.018;48.169;36.73
12596.38;70.101;48.17;36.73
12597.37;70.106;48.171;36.731
12598.37;70.013;48.169;36.729
12599.37;70.098;48.169;36.729
12600.37;70.092;48.171;36.731
12601.37;70.014;48.167;36.728
12602.36;70.021;48.167;36.728
12603.35;70.019;48.168;36.729
12604.34;70.096;48.171;36.73
12605.34;70.034;48.168;36.729
12606.35;70.111;48.172;36.732
12607.33;70.023;48.167;36.728
12608.32;70.006;48.166;36.726
12609.33;70.01;48.166;36.727
12610.33;70.027;48.165;36.726
12611.31;70.021;48.166;36.726
12612.32;70.083;48.17;36.73
12613.33;70.02;48.166;36.727
12614.33;70.097;48.17;36.73
12615.32;70.018;48.165;36.725
12616.32;70.008;48.169;36.729
12617.34;70.017;48.166;36.727
12618.33;70.021;48.166;36.727
12619.34;70.08;48.168;36.727
12620.32;70.024;48.165;36.726
12621.32;70.015;48.166;36.727
12622.31;70.005;48.164;36.724
12623.31;69.997;48.165;36.726
12624.29;70.089;48.17;36.729
12625.27;70.011;48.165;36.726
12626.26;70.073;48.167;36.726
12627.26;69.985;48.165;36.725
12628.26;70.034;48.164;36.725
12629.24;69.997;48.162;36.722
12630.22;70.093;48.168;36.727
12631.25;69.992;48.164;36.724
12632.25;70.009;48.163;36.723
12633.25;70.006;48.162;36.723
12634.26;70.023;48.162;36.723
12635.25;69.999;48.164;36.724
12636.24;70.007;48.162;36.723
12637.26;70.01;48.164;36.724
12638.26;69.998;48.162;36.723
12639.26;69.992;48.163;36.723
12640.27;70.065;48.166;36.724
12641.26;70.005;48.162;36.723
12642.26;70.085;48.167;36.726
12643.27;70.077;48.164;36.723
12644.25;70.017;48.162;36.722
12645.23;70.008;48.164;36.725
12646.23;70.026;48.16;36.72
12647.22;70.014;48.16;36.721
12648.24;70.01;48.159;36.719
12649.24;70.017;48.16;36.72
12650.25;70.001;48.16;36.72
12651.24;70.078;48.164;36.724
12652.24;70.006;48.159;36.72
12653.23;70.004;48.159;36.72
12654.21;70.071;48.162;36.722
12655.22;70.009;48.16;36.721
12656.24;69.994;48.159;36.72
12657.23;70.008;48.158;36.719
12658.24;69.991;48.158;36.718
12659.25;69.998;48.159;36.719
12660.23;69.991;48.156;36.716
12661.23;69.986;48.159;36.719
12662.24;69.983;48.156;36.716
12663.24;70.004;48.156;36.717
12664.25;70.018;48.157;36.717
12665.24;70.003;48.156;36.716
12666.24;69.999;48.157;36.718
12667.23;70.016;48.153;36.714
12668.22;70.068;48.158;36.717
12669.2;69.982;48.155;36.716
12670.2;70.012;48.154;36.714
12671.19;70.014;48.153;36.713
12672.19;69.995;48.155;36.715
12673.21;70.002;48.154;36.714
12674.21;70.016;48.152;36.713
12675.22;69.999;48.152;36.712
12676.22;70.012;48.152;36.713
12677.2;69.987;48.153;36.713
12678.19;69.988;48.152;36.712
12679.18;70.003;48.15;36.711
12680.19;70.013;48.153;36.714
12681.2;70.017;48.151;36.712
12682.19;70.008;48.15;36.71
12683.19;70.006;48.151;36.711
12684.2;70.005;48.151;36.712
12685.17;69.994;48.151;36.712
12686.17;69.982;48.15;36.709
12687.15;69.996;48.151;36.711
12688.13;69.989;48.151;36.712
12689.12;70.011;48.151;36.711
12690.1;69.997;48.149;36.709
12691.1;70.013;48.149;36.71
12692.11;69.973;48.151;36.711
12693.12;69.981;48.15;36.711
12694.11;70;48.15;36.711
12695.1;70.011;48.148;36.709
12696.09;69.996;48.15;36.71
12697.09;69.987;48.149;36.709
12698.09;69.993;48.149;36.709
12699.09;69.975;48.152;36.712
12700.1;69.977;48.148;36.707
12701.12;69.987;48.149;36.709
12702.11;70.063;48.15;36.709
12703.1;69.998;48.147;36.707
12704.09;70.012;48.148;36.709
12705.09;70.016;48.148;36.708
12706.09;69.973;48.149;36.709
12707.09;69.998;48.148;36.709
12708.08;69.98;48.147;36.707
12709.08;69.992;48.148;36.708
12710.09;70.004;48.147;36.706
12711.1;69.986;48.148;36.707
12712.09;69.971;48.145;36.704
12713.08;70.009;48.145;36.706
12714.08;70.005;48.146;36.706
12715.06;69.991;48.143;36.704
12716.06;69.991;48.145;36.705
12717.05;69.975;48.145;36.706
12718.06;69.98;48.145;36.704
12719.05;69.988;48.144;36.705
12720.05;70.012;48.143;36.704
12721.06;69.982;48.145;36.705
12722.04;69.989;48.144;36.705
12723.04;70.009;48.143;36.703
12724.03;69.976;48.142;36.702
12725.01;70.079;48.148;36.707
12726;69.979;48.144;36.705
12727.01;69.986;48.143;36.703
12728.02;69.978;48.145;36.705
12729;69.991;48.143;36.703
12729.98;69.977;48.143;36.703
12730.99;69.99;48.144;36.704
12731.99;69.965;48.143;36.703
12733;70.009;48.143;36.703
12734.01;69.984;48.142;36.702
12735;69.987;48.141;36.701
12735.97;69.974;48.144;36.704
12736.97;69.983;48.141;36.701
12737.96;69.972;48.141;36.701
12738.95;69.96;48.144;36.704
12739.94;69.988;48.142;36.703
12740.95;69.993;48.14;36.7
12741.94;69.998;48.142;36.702
12742.93;70.005;48.141;36.701
12743.92;69.999;48.141;36.701
12744.92;69.991;48.141;36.701
12745.93;69.982;48.139;36.699
12746.94;69.962;48.142;36.701
12747.92;69.956;48.141;36.701
12748.93;69.981;48.141;36.701
12749.94;69.961;48.139;36.698
12750.94;70.001;48.138;36.698
12751.96;69.989;48.138;36.698
12752.95;69.993;48.139;36.699
12753.94;70.016;48.137;36.698
12754.95;69.976;48.138;36.698
12755.93;69.973;48.139;36.699
12756.93;69.993;48.138;36.698
12757.93;69.986;48.138;36.698
12758.94;69.971;48.139;36.698
12759.93;69.981;48.137;36.697
12760.93;69.979;48.138;36.698
12761.93;69.989;48.135;36.695
12762.94;70.001;48.136;36.697
12763.94;69.97;48.136;36.695
12764.96;69.977;48.137;36.697
12765.96;69.98;48.135;36.694
12766.95;69.975;48.136;36.696
12767.95;69.97;48.135;36.695
12768.96;70.02;48.139;36.697
12769.96;69.987;48.137;36.697
12770.97;69.974;48.136;36.695
12771.95;69.989;48.133;36.693
12772.95;69.966;48.135;36.694
12773.94;69.961;48.132;36.692
12774.95;69.952;48.136;36.695
12775.94;69.966;48.131;36.691
12776.91;69.97;48.133;36.692
12777.92;70;48.131;36.691
12778.92;69.966;48.131;36.691
12779.91;69.979;48.131;36.691
12780.93;69.974;48.131;36.691
12781.92;69.984;48.131;36.691
12782.9;69.972;48.131;36.692
12783.9;70.003;48.13;36.69
12784.91;69.968;48.13;36.69
12785.9;69.986;48.13;36.69
12786.91;69.985;48.128;36.688
12787.91;69.959;48.132;36.691
12788.91;69.965;48.13;36.689
12789.89;69.98;48.129;36.689
12790.87;69.965;48.129;36.689
12791.86;69.988;48.128;36.688
12792.84;69.964;48.127;36.687
12793.83;69.968;48.126;36.685
12794.83;69.978;48.127;36.686
12795.83;69.981;48.125;36.685
12796.83;69.983;48.125;36.685
12797.8;69.994;48.125;36.685
12798.82;69.989;48.125;36.685
12799.82;69.967;48.124;36.684
12800.82;69.981;48.121;36.682
12801.83;69.986;48.124;36.685
12802.82;69.987;48.123;36.684
12803.82;70.029;48.125;36.684
12804.81;69.99;48.121;36.681
12805.8;69.973;48.122;36.683
12806.81;69.996;48.12;36.68
12807.81;70.052;48.125;36.684
12808.8;69.993;48.12;36.681
12809.79;70.032;48.124;36.683
12810.8;69.984;48.119;36.679
12811.8;69.98;48.12;36.68
12812.79;70.022;48.124;36.683
12813.8;69.957;48.12;36.679
12814.8;69.984;48.121;36.681
12815.8;70.031;48.123;36.681
12816.78;70.029;48.121;36.68
12817.78;69.978;48.12;36.68
12818.78;69.976;48.12;36.68
12819.78;69.96;48.12;36.68
12820.77;69.989;48.119;36.679
12821.79;70.005;48.12;36.68
12822.8;69.967;48.119;36.678
12823.81;69.971;48.119;36.679
12824.8;70.012;48.119;36.679
12825.82;70.036;48.122;36.681
12826.8;69.979;48.118;36.678
12827.81;69.986;48.116;36.675
12828.82;69.979;48.119;36.679
12829.8;69.976;48.12;36.679
12830.81;69.976;48.118;36.678
12831.8;70.04;48.121;36.679
12832.8;69.965;48.117;36.676
12833.8;69.968;48.119;36.679
12834.8;70.033;48.12;36.678
12835.79;69.957;48.118;36.678
12836.78;69.97;48.118;36.678
12837.78;69.963;48.116;36.675
12838.77;69.98;48.117;36.677
12839.77;69.973;48.117;36.677
12840.78;69.981;48.115;36.674
12841.78;69.975;48.118;36.678
