IDs:;240714_01_240712A;01_DNAJB6_05_000_uM;
Concentration [uM]:;5;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
24498.53;50.835;49.879;36.445
24499.52;50.83;49.879;36.446
24500.53;50.829;49.877;36.443
24501.52;50.834;49.878;36.444
24502.51;50.832;49.878;36.445
24503.5;50.83;49.878;36.445
24504.5;50.834;49.879;36.446
24505.49;50.833;49.879;36.446
24506.47;50.827;49.878;36.444
24507.45;50.826;49.876;36.443
24508.45;50.828;49.878;36.444
24509.44;50.832;49.878;36.445
24510.44;50.829;49.876;36.443
24511.44;50.83;49.878;36.445
24512.43;50.83;49.876;36.443
24513.43;50.83;49.875;36.443
24514.44;50.829;49.877;36.444
24515.43;50.827;49.874;36.441
24516.42;50.831;49.876;36.443
24517.43;50.832;49.876;36.444
24518.44;50.83;49.877;36.444
24519.42;50.829;49.876;36.443
24520.41;50.828;49.874;36.441
24521.41;50.83;49.874;36.441
24522.4;50.828;49.873;36.441
24523.39;50.826;49.872;36.439
24524.39;50.825;49.873;36.44
24525.38;50.826;49.874;36.441
24526.38;50.826;49.873;36.44
24527.39;50.827;49.874;36.442
24528.4;50.83;49.874;36.442
24529.41;50.829;49.875;36.443
24530.43;50.826;49.874;36.442
24531.45;50.827;49.874;36.441
24532.44;50.828;49.874;36.441
24533.43;50.829;49.874;36.442
24534.42;50.826;49.873;36.441
24535.41;50.827;49.872;36.439
24536.4;50.829;49.873;36.441
24537.4;50.825;49.873;36.44
24538.41;50.827;49.874;36.442
24539.39;50.829;49.872;36.44
24540.38;50.825;49.872;36.439
24541.39;50.829;49.872;36.44
24542.38;50.827;49.873;36.441
24543.36;50.826;49.872;36.44
24544.37;50.829;49.873;36.44
24545.36;50.825;49.872;36.439
24546.35;50.826;49.872;36.44
24547.36;50.826;49.874;36.442
24548.36;50.828;49.873;36.441
24549.36;50.829;49.872;36.44
24550.36;50.827;49.872;36.44
24551.35;50.827;49.874;36.442
24552.33;50.829;49.873;36.442
24553.35;50.83;49.872;36.441
24554.35;50.828;49.872;36.44
24555.36;50.827;49.871;36.439
24556.36;50.825;49.872;36.44
24557.35;50.827;49.872;36.44
24558.34;50.827;49.871;36.439
24559.33;50.828;49.872;36.44
24560.33;50.826;49.871;36.439
24561.3;50.825;49.871;36.439
24562.31;50.828;49.871;36.439
24563.3;50.826;49.872;36.44
24564.29;50.829;49.872;36.44
24565.29;50.828;49.873;36.441
24566.29;50.828;49.871;36.439
24567.27;50.826;49.871;36.439
24568.25;50.827;49.872;36.44
24569.24;50.828;49.872;36.44
24570.23;50.828;49.871;36.439
24571.25;50.825;49.87;36.439
24572.24;50.827;49.869;36.437
24573.24;50.825;49.871;36.439
24574.24;50.829;49.869;36.438
24575.25;50.827;49.869;36.438
24576.24;50.825;49.872;36.44
24577.23;50.825;49.871;36.439
24578.23;50.826;49.869;36.437
24579.22;50.824;49.869;36.438
24580.22;50.826;49.868;36.436
24581.2;50.823;49.867;36.435
24582.18;50.823;49.869;36.437
24583.18;50.825;49.869;36.437
24584.18;50.824;49.867;36.435
24585.2;50.824;49.867;36.436
24586.2;50.823;49.867;36.436
24587.21;50.823;49.865;36.434
24588.21;50.821;49.867;36.435
24589.21;50.826;49.868;36.437
24590.21;50.822;49.866;36.435
24591.21;50.825;49.868;36.437
24592.22;50.824;49.868;36.437
24593.23;50.827;49.868;36.437
24594.24;50.824;49.866;36.436
24595.22;50.822;49.868;36.436
24596.23;50.822;49.867;36.436
24597.22;50.821;49.867;36.436
24598.23;50.821;49.867;36.436
24599.23;50.822;49.866;36.435
24600.21;50.82;49.867;36.435
24601.23;50.82;49.866;36.436
24602.23;50.824;49.866;36.436
24603.24;50.821;49.865;36.434
24604.24;50.822;49.867;36.436
24605.23;50.821;49.864;36.433
24606.22;50.821;49.864;36.433
24607.21;50.822;49.865;36.434
24608.21;50.82;49.865;36.434
24609.2;50.819;49.864;36.433
24610.2;50.818;49.864;36.433
24611.21;50.821;49.863;36.433
24612.22;50.82;49.865;36.434
24613.23;50.819;49.865;36.433
24614.24;50.819;49.863;36.433
24615.22;50.82;49.862;36.432
24616.21;50.818;49.864;36.433
24617.2;50.821;49.863;36.432
24618.19;50.817;49.863;36.432
24619.19;50.817;49.862;36.432
24620.18;50.819;49.863;36.432
24621.17;50.817;49.861;36.431
24622.17;50.818;49.862;36.431
24623.17;50.82;49.862;36.432
24624.15;50.817;49.862;36.431
24625.14;50.818;49.861;36.43
24626.13;50.817;49.861;36.431
24627.13;50.822;49.862;36.431
24628.13;50.819;49.861;36.431
24629.13;50.816;49.862;36.432
24630.11;50.818;49.861;36.431
24631.09;50.816;49.862;36.432
24632.09;50.818;49.861;36.431
24633.08;50.818;49.858;36.428
24634.11;50.813;49.861;36.431
24635.12;50.814;49.86;36.429
24636.13;50.819;49.859;36.429
24637.12;50.813;49.859;36.428
24638.12;50.814;49.86;36.43
24639.12;50.818;49.859;36.429
24640.13;50.819;49.86;36.43
24641.12;50.816;49.86;36.43
24642.12;50.82;49.86;36.429
24643.13;50.818;49.86;36.43
24644.11;50.815;49.859;36.428
24645.09;50.815;49.86;36.429
24646.11;50.816;49.86;36.43
24647.11;50.814;49.858;36.428
24648.1;50.82;49.859;36.43
24649.11;50.819;49.857;36.428
24650.12;50.816;49.859;36.43
24651.14;50.818;49.858;36.428
24652.13;50.817;49.86;36.43
24653.12;50.815;49.858;36.429
24654.11;50.815;49.859;36.429
24655.11;50.817;49.859;36.43
24656.11;50.815;49.859;36.429
24657.12;50.815;49.86;36.431
24658.12;50.812;49.858;36.429
24659.13;50.815;49.859;36.43
24660.13;50.814;49.858;36.428
24661.11;50.816;49.857;36.428
24662.1;50.816;49.857;36.429
24663.09;50.82;49.858;36.429
24664.07;50.814;49.856;36.427
24665.08;50.816;49.858;36.428
24666.08;50.812;49.857;36.428
24667.07;50.813;49.858;36.428
24668.08;50.815;49.858;36.429
24669.07;50.814;49.857;36.427
24670.07;50.814;49.859;36.429
24671.07;50.81;49.857;36.427
24672.08;50.82;49.857;36.428
24673.07;50.818;49.856;36.427
24674.06;50.813;49.857;36.427
24675.05;50.811;49.859;36.429
24676.05;50.814;49.858;36.429
24677.06;50.818;49.857;36.429
24678.04;50.816;49.858;36.429
24679.03;50.82;49.855;36.427
24680.03;50.814;49.857;36.428
24681.04;50.815;49.857;36.428
24682.02;50.818;49.854;36.425
24683.02;50.821;49.857;36.429
24684.02;50.817;49.855;36.427
24685.02;50.817;49.856;36.427
24686.02;50.813;49.857;36.429
24686.99;50.814;49.856;36.428
24688;50.814;49.855;36.426
24688.99;50.816;49.857;36.429
24689.97;50.814;49.858;36.429
24690.96;50.813;49.854;36.426
24691.95;50.817;49.854;36.426
24692.95;50.817;49.856;36.428
24693.95;50.816;49.855;36.426
24694.96;50.819;49.854;36.426
24695.94;50.817;49.856;36.428
24696.93;50.814;49.854;36.425
24697.92;50.818;49.855;36.427
24698.9;50.815;49.856;36.428
24699.9;50.817;49.855;36.427
24700.9;50.814;49.854;36.426
24701.9;50.814;49.856;36.428
24702.91;50.813;49.855;36.426
24703.89;50.816;49.855;36.427
24704.89;50.815;49.855;36.427
24705.88;50.812;49.853;36.425
24706.9;50.814;49.852;36.423
24707.89;50.813;49.854;36.425
24708.89;50.813;49.854;36.426
24709.9;50.805;49.851;36.423
24710.91;50.812;49.851;36.423
24711.89;50.813;49.85;36.422
24712.88;50.811;49.85;36.422
24713.88;50.814;49.85;36.422
24714.87;50.81;49.852;36.423
24715.85;50.812;49.85;36.422
24716.84;50.812;49.852;36.424
24717.84;50.811;49.852;36.424
24718.85;50.814;49.852;36.424
24719.88;50.812;49.85;36.421
24720.88;50.812;49.85;36.422
24721.89;50.81;49.849;36.422
24722.89;50.811;49.85;36.423
24723.87;50.811;49.85;36.422
24724.89;50.814;49.849;36.421
24725.87;50.81;49.849;36.422
24726.86;50.815;49.847;36.42
24727.86;50.81;49.852;36.423
24728.86;50.811;49.851;36.423
24729.85;50.813;49.849;36.421
24730.87;50.81;49.848;36.421
24731.88;50.811;49.849;36.421
24732.87;50.814;49.847;36.42
24733.86;50.808;49.847;36.42
24734.85;50.807;49.851;36.423
24735.84;50.81;49.849;36.422
24736.84;50.806;49.85;36.422
24737.84;50.811;49.849;36.422
24738.84;50.808;49.848;36.421
24739.85;50.807;49.847;36.419
24740.84;50.808;49.848;36.421
24741.83;50.812;49.846;36.419
24742.83;50.811;49.847;36.42
24743.81;50.811;49.847;36.419
24744.8;50.809;49.845;36.418
24745.8;50.809;49.846;36.419
24746.81;50.811;49.846;36.419
24747.81;50.813;49.845;36.418
24748.81;50.811;49.845;36.419
24749.82;50.809;49.846;36.419
24750.83;50.808;49.846;36.419
24751.82;50.808;49.844;36.417
24752.82;50.812;49.846;36.418
24753.79;50.81;49.846;36.42
24754.8;50.809;49.845;36.418
24755.81;50.815;49.847;36.42
24756.79;50.809;49.844;36.417
24757.78;50.811;49.844;36.418
24758.78;50.812;49.844;36.418
24759.78;50.809;49.844;36.417
24760.79;50.809;49.845;36.419
24761.8;50.806;49.844;36.417
24762.82;50.808;49.843;36.416
24763.8;50.806;49.843;36.416
24764.79;50.806;49.843;36.417
24765.82;50.809;49.843;36.416
24766.81;50.807;49.844;36.418
24767.8;50.812;49.844;36.417
24768.79;50.804;49.842;36.415
24769.79;50.808;49.843;36.417
24770.78;50.808;49.844;36.418
24771.77;50.808;49.843;36.416
24772.76;50.809;49.843;36.416
24773.76;50.809;49.843;36.418
24774.76;50.808;49.842;36.415
24775.76;50.809;49.842;36.415
24776.76;50.804;49.839;36.413
24777.74;50.806;49.839;36.413
24778.74;50.81;49.841;36.415
24779.74;50.804;49.84;36.413
24780.76;50.804;49.841;36.415
24781.75;50.806;49.84;36.413
24782.76;50.807;49.841;36.415
24783.77;50.805;49.84;36.414
24784.79;50.806;49.839;36.413
24785.76;50.803;49.839;36.412
24786.75;50.802;49.841;36.414
24787.74;50.805;49.841;36.415
24788.72;50.804;49.842;36.415
24789.73;50.806;49.841;36.415
24790.73;50.804;49.841;36.414
24791.73;50.805;49.838;36.412
24792.74;50.807;49.84;36.414
24793.72;50.806;49.839;36.412
24794.71;50.803;49.838;36.412
24795.7;50.808;49.839;36.414
24796.7;50.807;49.838;36.413
24797.71;50.807;49.838;36.412
24798.71;50.804;49.838;36.412
24799.72;50.806;49.838;36.412
24800.7;50.806;49.838;36.413
24801.72;50.804;49.839;36.413
24802.7;50.806;49.838;36.413
24803.69;50.805;49.839;36.414
24804.69;50.806;49.838;36.412
24805.69;50.806;49.839;36.413
24806.69;50.806;49.838;36.412
24807.68;50.805;49.838;36.412
24808.68;50.801;49.838;36.413
24809.68;50.805;49.836;36.41
24810.67;50.802;49.836;36.41
24811.66;50.804;49.837;36.412
24812.67;50.804;49.836;36.41
24813.67;50.802;49.838;36.412
24814.65;50.802;49.835;36.409
24815.64;50.801;49.834;36.409
24816.62;50.801;49.836;36.41
24817.62;50.802;49.835;36.41
24818.61;50.798;49.834;36.408
24819.59;50.8;49.833;36.408
24820.59;50.801;49.834;36.409
24821.6;50.801;49.832;36.406
24822.58;50.799;49.834;36.408
24823.57;50.797;49.834;36.408
24824.57;50.799;49.831;36.406
24825.56;50.799;49.831;36.406
24826.57;50.797;49.832;36.407
24827.57;50.8;49.83;36.405
24828.56;50.798;49.831;36.406
24829.57;50.797;49.83;36.405
24830.58;50.8;49.832;36.406
24831.56;50.795;49.831;36.405
24832.55;50.795;49.829;36.403
24833.54;50.8;49.83;36.405
24834.53;50.794;49.829;36.404
24835.53;50.797;49.828;36.403
24836.53;50.797;49.831;36.407
24837.53;50.799;49.829;36.404
24838.54;50.797;49.83;36.406
24839.55;50.797;49.828;36.403
24840.56;50.798;49.83;36.406
24841.57;50.794;49.828;36.404
24842.58;50.798;49.828;36.404
24843.61;50.796;49.83;36.404
24844.6;50.798;49.827;36.403
24845.58;50.794;49.828;36.403
24846.57;50.8;49.83;36.405
24847.56;50.8;49.828;36.404
24848.56;50.798;49.828;36.403
24849.55;50.803;49.827;36.403
24850.54;50.8;49.829;36.405
24851.53;50.798;49.827;36.402
24852.51;50.797;49.827;36.402
24853.51;50.796;49.829;36.404
24854.51;50.801;49.827;36.402
24855.51;50.797;49.827;36.403
24856.49;50.797;49.828;36.405
24857.49;50.799;49.828;36.404
24858.48;50.797;49.826;36.402
24859.49;50.797;49.825;36.402
24860.48;50.8;49.826;36.403
24861.48;50.795;49.826;36.402
24862.48;50.793;49.826;36.402
24863.49;50.798;49.827;36.404
24864.49;50.795;49.826;36.402
24865.5;50.791;49.826;36.403
24866.49;50.797;49.826;36.402
24867.49;50.794;49.825;36.401
24868.49;50.797;49.824;36.401
24869.5;50.795;49.823;36.399
24870.5;50.796;49.825;36.402
24871.49;50.797;49.822;36.398
24872.47;50.798;49.822;36.399
24873.48;50.795;49.825;36.401
24874.48;50.793;49.823;36.399
24875.48;50.796;49.825;36.401
24876.48;50.795;49.823;36.4
24877.48;50.797;49.823;36.4
24878.47;50.797;49.822;36.399
24879.47;50.796;49.822;36.398
24880.47;50.795;49.824;36.401
24881.46;50.791;49.825;36.401
24882.46;50.795;49.822;36.399
24883.46;50.794;49.824;36.4
24884.47;50.795;49.82;36.398
24885.46;50.795;49.822;36.399
24886.47;50.793;49.821;36.397
24887.47;50.793;49.822;36.4
24888.46;50.795;49.82;36.397
24889.45;50.794;49.822;36.398
24890.44;50.793;49.823;36.401
24891.44;50.795;49.82;36.397
24892.42;50.794;49.821;36.397
24893.43;50.796;49.823;36.4
24894.43;50.79;49.821;36.398
24895.44;50.795;49.822;36.4
24896.42;50.799;49.823;36.401
24897.41;50.799;49.821;36.399
24898.4;50.798;49.823;36.4
24899.39;50.797;49.822;36.399
24900.38;50.797;49.822;36.399
24901.37;50.796;49.821;36.398
24902.37;50.794;49.82;36.398
24903.36;50.798;49.82;36.397
24904.36;50.794;49.82;36.398
24905.35;50.793;49.821;36.399
24906.36;50.796;49.82;36.398
24907.36;50.793;49.821;36.398
24908.36;50.798;49.819;36.397
24909.36;50.796;49.819;36.397
24910.35;50.794;49.82;36.398
24911.32;50.798;49.82;36.398
24912.32;50.793;49.819;36.396
24913.29;50.793;49.82;36.397
24914.3;50.796;49.819;36.397
24915.29;50.797;49.82;36.397
24916.29;50.793;49.82;36.397
24917.29;50.796;49.82;36.398
24918.3;50.798;49.818;36.396
24919.28;50.795;49.819;36.397
24920.27;50.798;49.818;36.396
24921.28;50.795;49.818;36.396
24922.28;50.791;49.819;36.396
24923.27;50.792;49.82;36.397
24924.27;50.797;49.82;36.398
24925.27;50.796;49.818;36.396
24926.28;50.796;49.818;36.398
24927.29;50.797;49.817;36.396
24928.29;50.796;49.82;36.398
24929.29;50.798;49.817;36.395
24930.28;50.798;49.817;36.396
24931.27;50.797;49.819;36.398
24932.26;50.793;49.816;36.394
24933.26;50.795;49.816;36.395
24934.26;50.797;49.818;36.397
24935.26;50.792;49.815;36.394
24936.24;50.796;49.817;36.395
24937.26;50.799;49.815;36.394
24938.25;50.795;49.816;36.395
24939.24;50.795;49.817;36.396
24940.24;50.797;49.816;36.394
24941.24;50.797;49.815;36.395
24942.23;50.794;49.817;36.396
24943.23;50.796;49.817;36.395
24944.22;50.795;49.816;36.395
24945.23;50.796;49.815;36.394
24946.24;50.796;49.816;36.395
24947.25;50.795;49.815;36.394
24948.25;50.8;49.816;36.396
24949.24;50.798;49.815;36.394
24950.23;50.795;49.815;36.394
24951.24;50.792;49.814;36.394
24952.22;50.797;49.814;36.393
24953.23;50.795;49.816;36.394
24954.21;50.796;49.813;36.393
24955.21;50.797;49.813;36.392
24956.18;50.797;49.813;36.393
24957.17;50.798;49.814;36.394
24958.17;50.794;49.816;36.396
24959.17;50.798;49.812;36.392
24960.18;50.801;49.812;36.392
24961.17;50.796;49.813;36.392
24962.17;50.795;49.814;36.393
24963.17;50.797;49.814;36.394
24964.15;50.797;49.812;36.392
24965.16;50.797;49.815;36.394
24966.18;50.8;49.812;36.393
24967.18;50.797;49.812;36.392
24968.18;50.795;49.813;36.393
24969.19;50.798;49.813;36.393
24970.18;50.793;49.813;36.393
24971.2;50.798;49.814;36.394
24972.19;50.798;49.813;36.393
24973.19;50.793;49.814;36.393
24974.19;50.794;49.813;36.393
24975.2;50.796;49.813;36.393
24976.21;50.798;49.811;36.392
24977.23;50.794;49.813;36.393
24978.24;50.794;49.813;36.393
24979.24;50.795;49.813;36.393
24980.23;50.797;49.811;36.391
24981.23;50.797;49.813;36.393
24982.23;50.795;49.81;36.39
24983.23;50.798;49.812;36.393
24984.23;50.8;49.809;36.39
24985.22;50.796;49.809;36.389
24986.22;50.796;49.811;36.392
24987.21;50.796;49.809;36.389
24988.23;50.796;49.81;36.39
24989.24;50.799;49.809;36.389
24990.23;50.796;49.811;36.391
24991.23;50.797;49.809;36.39
24992.23;50.796;49.808;36.389
24993.24;50.794;49.81;36.39
24994.22;50.798;49.808;36.388
24995.21;50.797;49.809;36.39
24996.21;50.797;49.809;36.389
24997.21;50.795;49.808;36.389
24998.23;50.796;49.808;36.388
24999.24;50.798;49.809;36.39
25000.25;50.796;49.809;36.389
25001.26;50.797;49.807;36.388
25002.27;50.793;49.806;36.387
25003.25;50.792;49.807;36.387
25004.24;50.794;49.81;36.391
25005.25;50.794;49.807;36.388
25006.26;50.797;49.807;36.389
25007.27;50.795;49.806;36.388
25008.29;50.796;49.807;36.387
25009.28;50.794;49.807;36.388
25010.27;50.795;49.808;36.388
25011.26;50.795;49.807;36.387
25012.26;50.797;49.805;36.387
25013.26;50.795;49.807;36.389
25014.26;50.795;49.806;36.387
25015.26;50.798;49.807;36.388
25016.25;50.796;49.805;36.386
25017.25;50.794;49.806;36.388
25018.24;50.796;49.809;36.389
25019.25;50.797;49.806;36.388
25020.26;50.797;49.806;36.388
25021.25;50.794;49.806;36.388
25022.25;50.795;49.806;36.388
25023.26;50.796;49.806;36.387
25024.28;50.797;49.806;36.388
25025.28;50.795;49.805;36.387
25026.29;50.796;49.807;36.388
25027.29;50.792;49.804;36.386
25028.28;50.792;49.805;36.386
25029.28;50.795;49.804;36.386
25030.29;50.796;49.804;36.387
25031.27;50.794;49.805;36.387
25032.29;50.794;49.804;36.386
25033.3;50.792;49.802;36.384
25034.29;50.79;49.802;36.383
25035.28;50.788;49.804;36.385
25036.27;50.792;49.803;36.384
25037.27;50.793;49.801;36.383
25038.24;50.792;49.801;36.382
25039.23;50.791;49.803;36.384
25040.23;50.794;49.801;36.383
25041.23;50.792;49.799;36.382
25042.22;50.792;49.803;36.385
25043.22;50.791;49.801;36.383
25044.19;50.79;49.802;36.383
25045.19;50.797;49.801;36.383
25046.18;50.792;49.803;36.385
25047.18;50.791;49.802;36.384
25048.2;50.792;49.801;36.383
25049.19;50.791;49.803;36.384
25050.19;50.794;49.802;36.384
25051.17;50.791;49.801;36.383
25052.17;50.791;49.8;36.381
25053.15;50.792;49.801;36.383
25054.16;50.784;49.799;36.381
25055.16;50.796;49.799;36.381
25056.18;50.793;49.798;36.381
25057.18;50.793;49.8;36.383
25058.15;50.792;49.8;36.383
25059.14;50.79;49.799;36.382
25060.12;50.796;49.798;36.381
25061.14;50.797;49.8;36.383
25062.13;50.79;49.799;36.381
25063.12;50.792;49.798;36.381
25064.13;50.796;49.797;36.38
25065.11;50.796;49.799;36.383
25066.1;50.796;49.797;36.381
25067.1;50.794;49.8;36.382
25068.1;50.796;49.797;36.38
25069.09;50.796;49.798;36.381
25070.08;50.795;49.799;36.382
25071.07;50.794;49.799;36.381
25072.07;50.797;49.798;36.381
25073.08;50.792;49.799;36.381
25074.06;50.792;49.797;36.38
25075.05;50.794;49.797;36.381
25076.04;50.794;49.797;36.38
25077.04;50.797;49.797;36.381
25078.05;50.794;49.798;36.382
25079.05;50.79;49.798;36.381
25080.06;50.797;49.798;36.381
25081.04;50.796;49.799;36.382
25082.06;50.798;49.798;36.382
25083.05;50.794;49.797;36.38
25084.05;50.797;49.796;36.38
25085.04;50.797;49.798;36.381
25086.04;50.797;49.795;36.379
25087.04;50.796;49.8;36.383
25088.05;50.794;49.797;36.38
25089.04;50.796;49.797;36.38
25090.04;50.793;49.798;36.381
25091.04;50.795;49.795;36.379
25092.04;50.794;49.795;36.378
25093.04;50.797;49.794;36.378
25094.03;50.795;49.794;36.378
25095.02;50.796;49.795;36.379
25096.01;50.794;49.796;36.379
25097.01;50.79;49.795;36.379
25098;50.794;49.796;36.379
25098.99;50.795;49.793;36.377
25099.99;50.794;49.793;36.377
25101;50.794;49.793;36.377
25102;50.793;49.794;36.377
25103;50.795;49.793;36.377
25103.99;50.79;49.793;36.376
25104.98;50.792;49.792;36.376
25106;50.793;49.795;36.378
25107.02;50.792;49.793;36.377
25108.01;50.794;49.792;36.376
25109.01;50.793;49.792;36.376
25110.02;50.798;49.794;36.377
25111.01;50.794;49.793;36.377
25112.01;50.795;49.793;36.378
25113.02;50.789;49.792;36.376
25114;50.791;49.792;36.376
25114.98;50.793;49.793;36.377
25116;50.792;49.793;36.377
25117;50.796;49.792;36.377
25117.99;50.794;49.791;36.375
25119;50.792;49.793;36.378
25120;50.793;49.791;36.375
25121.01;50.793;49.791;36.375
25122.02;50.793;49.791;36.375
25123.03;50.79;49.792;36.376
25124.04;50.793;49.791;36.376
25125.06;50.794;49.79;36.375
25126.05;50.791;49.789;36.374
25127.04;50.79;49.791;36.376
25128.04;50.79;49.79;36.374
25129.03;50.792;49.789;36.374
25130.04;50.792;49.788;36.374
25131.04;50.788;49.787;36.373
25132.04;50.791;49.789;36.374
25133.04;50.785;49.788;36.372
25134.04;50.793;49.788;36.374
25135.04;50.793;49.787;36.371
25136.03;50.789;49.788;36.372
25137.04;50.789;49.788;36.373
25138.04;50.791;49.788;36.373
25139.05;50.789;49.788;36.373
25140.05;50.789;49.789;36.373
25141.04;50.792;49.789;36.374
25142.04;50.79;49.788;36.373
25143.05;50.791;49.789;36.373
25144.05;50.788;49.788;36.372
25145.05;50.792;49.787;36.373
25146.03;50.79;49.786;36.372
25147.02;50.79;49.785;36.37
25148.01;50.787;49.785;36.37
25149.01;50.788;49.786;36.372
25150.02;50.786;49.786;36.371
25151.03;50.79;49.786;36.372
