IDs:;240716_10_240712H;10_DNAJB6_00_293_uM;
Concentration [uM]:;0.293;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
842.416;63.651;50.879;38.92
843.433;63.642;50.877;38.918
844.431;63.646;50.879;38.919
845.445;63.644;50.878;38.918
846.44;63.628;50.877;38.916
847.437;63.625;50.878;38.917
848.442;63.622;50.877;38.915
849.452;63.613;50.878;38.916
850.44;63.586;50.877;38.913
851.462;63.595;50.88;38.916
852.464;63.585;50.878;38.914
853.469;63.585;50.879;38.914
854.481;63.555;50.877;38.911
855.493;63.574;50.881;38.915
856.492;63.544;50.88;38.913
857.515;63.545;50.879;38.911
858.492;63.535;50.88;38.912
859.495;63.532;50.88;38.912
860.487;63.516;50.882;38.912
861.482;63.504;50.882;38.912
862.477;63.514;50.884;38.914
863.488;63.477;50.883;38.911
864.49;63.478;50.883;38.911
865.481;63.485;50.882;38.91
866.479;63.475;50.882;38.909
867.475;63.478;50.883;38.909
868.487;63.461;50.884;38.91
869.49;63.454;50.883;38.909
870.49;63.454;50.886;38.911
871.474;63.43;50.885;38.909
872.482;63.432;50.886;38.909
873.474;63.408;50.886;38.908
874.473;63.41;50.888;38.91
875.481;63.418;50.885;38.907
876.466;63.395;50.888;38.909
877.452;63.389;50.888;38.909
878.44;63.363;50.892;38.911
879.444;63.416;50.886;38.906
880.449;63.372;50.89;38.909
881.461;63.374;50.891;38.909
882.452;63.35;50.893;38.91
883.446;63.343;50.892;38.909
884.444;63.35;50.893;38.909
885.448;63.343;50.892;38.908
886.429;63.32;50.894;38.908
887.449;63.304;50.896;38.91
888.47;63.294;50.897;38.91
889.461;63.298;50.896;38.909
890.459;63.29;50.894;38.907
891.458;63.279;50.898;38.91
892.462;63.288;50.896;38.907
893.457;63.271;50.896;38.906
894.454;63.28;50.897;38.908
895.425;63.275;50.898;38.908
896.432;63.258;50.898;38.907
897.447;63.256;50.898;38.906
898.455;63.272;50.897;38.906
899.427;63.234;50.899;38.906
900.442;63.227;50.898;38.905
901.448;63.22;50.9;38.907
902.442;63.219;50.9;38.906
903.442;63.215;50.902;38.907
904.453;63.21;50.902;38.907
905.448;63.2;50.901;38.905
906.433;63.198;50.901;38.906
907.417;63.2;50.902;38.906
908.404;63.199;50.902;38.905
909.389;63.185;50.903;38.905
910.381;63.183;50.903;38.905
911.377;63.182;50.904;38.906
912.355;63.171;50.903;38.904
913.348;63.169;50.901;38.903
914.341;63.165;50.904;38.905
915.34;63.155;50.904;38.903
916.324;63.153;50.904;38.904
917.325;63.149;50.906;38.905
918.327;63.15;50.904;38.903
919.303;63.126;50.906;38.904
920.317;63.125;50.907;38.904
921.334;63.116;50.906;38.903
922.322;63.113;50.907;38.904
923.33;63.111;50.906;38.902
924.327;63.117;50.907;38.903
925.315;63.101;50.909;38.904
926.303;63.1;50.908;38.903
927.309;63.106;50.908;38.903
928.291;63.087;50.909;38.903
929.277;63.089;50.907;38.9
930.277;63.086;50.909;38.902
931.278;63.077;50.908;38.9
932.257;63.07;50.907;38.899
933.249;63.073;50.908;38.9
934.243;63.07;50.909;38.9
935.233;63.069;50.908;38.898
936.21;63.052;50.91;38.9
937.193;63.033;50.909;38.897
938.183;63.033;50.911;38.9
939.177;63.041;50.909;38.898
940.181;63.039;50.907;38.895
941.188;63.025;50.909;38.897
942.175;63.041;50.907;38.895
943.165;63.035;50.908;38.895
944.158;63.011;50.913;38.898
945.157;63.022;50.909;38.895
946.157;62.984;50.914;38.898
947.16;62.986;50.912;38.896
948.167;62.977;50.915;38.899
949.165;62.982;50.915;38.898
950.164;62.974;50.914;38.897
951.171;62.97;50.915;38.898
952.168;62.955;50.917;38.899
953.154;62.96;50.916;38.897
954.138;62.961;50.915;38.897
955.135;62.956;50.914;38.895
956.128;62.938;50.918;38.898
957.138;62.957;50.917;38.898
958.133;62.925;50.919;38.898
959.127;62.942;50.921;38.9
960.131;62.925;50.92;38.899
961.127;62.906;50.923;38.9
962.129;62.905;50.924;38.901
963.143;62.901;50.922;38.899
964.125;62.892;50.924;38.9
965.115;62.902;50.926;38.902
966.111;62.895;50.923;38.898
967.12;62.883;50.925;38.9
968.131;62.868;50.925;38.899
969.122;62.884;50.924;38.899
970.12;62.885;50.924;38.898
971.128;62.864;50.927;38.9
972.139;62.87;50.923;38.896
973.128;62.86;50.925;38.898
974.127;62.864;50.925;38.898
975.116;62.854;50.927;38.898
976.137;62.854;50.928;38.899
977.136;62.847;50.924;38.895
978.139;62.847;50.927;38.898
979.151;62.846;50.926;38.896
980.162;62.834;50.928;38.897
981.162;62.826;50.929;38.898
982.163;62.823;50.929;38.898
983.168;62.815;50.928;38.897
984.159;62.821;50.929;38.897
985.157;62.815;50.928;38.896
986.151;62.801;50.928;38.896
987.16;62.811;50.931;38.898
988.165;62.807;50.929;38.895
989.149;62.807;50.93;38.896
990.146;62.809;50.93;38.895
991.159;62.801;50.931;38.896
992.16;62.805;50.931;38.896
993.164;62.781;50.933;38.897
994.17;62.78;50.933;38.896
995.169;62.778;50.934;38.897
996.155;62.803;50.932;38.895
997.142;62.779;50.933;38.896
998.144;62.768;50.933;38.896
999.152;62.765;50.934;38.896
1000.143;62.767;50.932;38.894
1001.126;62.753;50.934;38.895
1002.109;62.756;50.933;38.894
1003.097;62.754;50.934;38.894
1004.092;62.737;50.935;38.894
1005.096;62.734;50.935;38.894
1006.1;62.732;50.935;38.893
1007.108;62.729;50.936;38.895
1008.092;62.741;50.935;38.894
1009.08;62.735;50.935;38.893
1010.105;62.731;50.935;38.892
1011.086;62.724;50.936;38.892
1012.107;62.716;50.935;38.892
1013.103;62.717;50.935;38.891
1014.082;62.717;50.937;38.892
1015.067;62.72;50.933;38.889
1016.062;62.707;50.936;38.891
1017.059;62.715;50.935;38.89
1018.053;62.698;50.935;38.889
1019.054;62.706;50.937;38.892
1020.053;62.689;50.935;38.889
1021.076;62.692;50.937;38.891
1022.077;62.684;50.936;38.888
1023.066;62.671;50.936;38.889
1024.063;62.672;50.936;38.888
1025.057;62.665;50.936;38.888
1026.05;62.663;50.937;38.889
1027.063;62.664;50.936;38.887
1028.049;62.669;50.939;38.89
1029.047;62.67;50.936;38.887
1030.049;62.664;50.936;38.887
1031.047;62.646;50.938;38.888
1032.033;62.641;50.937;38.887
1033.017;62.645;50.938;38.888
1034.006;62.646;50.937;38.886
1035.037;62.633;50.939;38.887
1036.028;62.643;50.938;38.887
1037.021;62.638;50.938;38.886
1038.02;62.627;50.937;38.885
1039.025;62.618;50.94;38.888
1040.039;62.636;50.94;38.887
1041.042;62.622;50.941;38.888
1042.035;62.587;50.94;38.886
1043.033;62.589;50.942;38.888
1044.042;62.586;50.94;38.886
1045.024;62.584;50.942;38.887
1046.02;62.59;50.942;38.887
1047.033;62.583;50.942;38.887
1048.007;62.589;50.942;38.886
1049.003;62.55;50.944;38.888
1050.007;62.551;50.944;38.887
1051.012;62.53;50.941;38.884
1052.036;62.557;50.943;38.886
1053.038;62.556;50.943;38.886
1054.052;62.551;50.945;38.887
1055.046;62.529;50.947;38.889
1056.029;62.549;50.944;38.885
1057.039;62.547;50.944;38.885
1058.025;62.516;50.947;38.887
1059.018;62.484;50.942;38.882
1060.021;62.533;50.944;38.884
1061.032;62.508;50.946;38.885
1062.017;62.5;50.948;38.887
1062.991;62.497;50.947;38.886
1063.998;62.466;50.946;38.884
1064.976;62.509;50.946;38.884
1065.96;62.472;50.947;38.885
1066.948;62.49;50.948;38.885
1067.943;62.492;50.949;38.887
1068.942;62.467;50.947;38.883
1069.945;62.445;50.946;38.883
1070.948;62.478;50.948;38.884
1071.96;62.467;50.949;38.885
1072.952;62.475;50.948;38.883
1073.943;62.417;50.944;38.879
1074.944;62.468;50.949;38.884
1075.932;62.461;50.948;38.882
1076.933;62.457;50.95;38.885
1077.93;62.464;50.952;38.885
1078.922;62.458;50.948;38.881
1079.897;62.456;50.949;38.882
1080.909;62.459;50.95;38.882
1081.922;62.451;50.949;38.882
1082.893;62.448;50.95;38.882
1083.898;62.435;50.949;38.881
1084.88;62.396;50.946;38.878
1085.864;62.434;50.949;38.88
1086.862;62.422;50.949;38.881
1087.874;62.402;50.947;38.878
1088.861;62.394;50.946;38.877
1089.852;62.412;50.949;38.88
1090.847;62.365;50.945;38.874
1091.85;62.388;50.95;38.879
1092.858;62.4;50.948;38.878
1093.87;62.394;50.95;38.878
1094.861;62.369;50.947;38.875
1095.857;62.378;50.948;38.875
1096.86;62.351;50.945;38.873
1097.838;62.374;50.947;38.875
1098.818;62.356;50.945;38.872
1099.832;62.365;50.946;38.874
1100.829;62.351;50.945;38.872
1101.823;62.371;50.948;38.875
1102.824;62.395;50.95;38.875
1103.827;62.368;50.948;38.874
1104.843;62.357;50.946;38.873
1105.822;62.342;50.947;38.872
1106.827;62.323;50.949;38.874
1107.809;62.36;50.947;38.873
1108.802;62.346;50.946;38.87
1109.799;62.34;50.946;38.871
1110.803;62.341;50.946;38.87
1111.812;62.346;50.946;38.87
1112.809;62.323;50.945;38.869
1113.793;62.33;50.946;38.869
1114.791;62.319;50.945;38.868
1115.801;62.329;50.946;38.869
1116.824;62.304;50.947;38.869
1117.832;62.333;50.947;38.869
1118.826;62.306;50.945;38.867
1119.827;62.295;50.946;38.866
1120.822;62.313;50.946;38.867
1121.829;62.304;50.944;38.865
1122.811;62.289;50.946;38.867
1123.805;62.314;50.947;38.868
1124.806;62.299;50.948;38.868
1125.819;62.289;50.948;38.868
1126.838;62.272;50.946;38.866
1127.84;62.287;50.948;38.867
1128.845;62.266;50.947;38.866
1129.857;62.281;50.95;38.869
1130.854;62.265;50.947;38.866
1131.85;62.26;50.948;38.866
1132.861;62.265;50.947;38.865
1133.841;62.249;50.948;38.865
1134.827;62.247;50.947;38.865
1135.819;62.242;50.95;38.867
1136.813;62.232;50.946;38.863
1137.81;62.239;50.947;38.863
1138.799;62.241;50.949;38.865
1139.8;62.234;50.947;38.863
1140.813;62.225;50.95;38.865
1141.797;62.231;50.946;38.861
1142.794;62.225;50.949;38.864
1143.801;62.227;50.951;38.866
1144.807;62.223;50.949;38.864
1145.797;62.217;50.949;38.863
1146.768;62.226;50.948;38.863
1147.778;62.214;50.948;38.862
1148.768;62.206;50.952;38.865
1149.763;62.2;50.95;38.863
1150.752;62.21;50.95;38.863
1151.748;62.199;50.948;38.861
1152.753;62.218;50.95;38.863
1153.743;62.199;50.949;38.861
1154.742;62.198;50.951;38.863
1155.751;62.186;50.95;38.861
1156.763;62.186;50.952;38.863
1157.756;62.182;50.953;38.863
1158.753;62.191;50.954;38.865
1159.756;62.17;50.953;38.863
1160.76;62.185;50.954;38.864
1161.775;62.163;50.95;38.86
1162.791;62.162;50.953;38.862
1163.787;62.172;50.954;38.863
1164.787;62.16;50.953;38.862
1165.79;62.149;50.955;38.863
1166.799;62.16;50.955;38.864
1167.811;62.139;50.955;38.862
1168.802;62.15;50.951;38.859
1169.802;62.14;50.957;38.864
1170.806;62.131;50.956;38.863
1171.8;62.139;50.956;38.862
1172.805;62.127;50.954;38.86
1173.812;62.13;50.954;38.861
1174.813;62.122;50.956;38.861
1175.804;62.12;50.954;38.86
1176.808;62.12;50.958;38.863
1177.798;62.109;50.954;38.859
1178.789;62.102;50.955;38.86
1179.786;62.135;50.954;38.86
1180.798;62.1;50.954;38.858
1181.787;62.105;50.954;38.859
1182.799;62.096;50.959;38.862
1183.796;62.088;50.959;38.863
1184.797;62.088;50.958;38.861
1185.807;62.086;50.956;38.859
1186.795;62.068;50.961;38.863
1187.807;62.092;50.956;38.859
1188.795;62.072;50.956;38.859
1189.79;62.074;50.956;38.858
1190.792;62.07;50.955;38.857
1191.773;62.063;50.962;38.863
1192.788;62.065;50.958;38.859
1193.808;62.043;50.955;38.856
1194.808;62.051;50.955;38.855
1195.813;62.048;50.96;38.86
1196.822;62.045;50.958;38.858
1197.804;62.034;50.96;38.859
1198.82;62.023;50.957;38.856
1199.839;62.037;50.96;38.858
1200.836;62.033;50.958;38.857
1201.832;62.035;50.961;38.86
1202.825;62.032;50.961;38.859
1203.824;62.036;50.961;38.858
1204.828;62.021;50.957;38.855
1205.819;62.037;50.96;38.857
1206.809;62.021;50.961;38.858
1207.806;62.016;50.959;38.857
1208.803;62.016;50.958;38.855
1209.811;62.009;50.961;38.858
1210.801;62.011;50.957;38.853
1211.819;62.003;50.958;38.855
1212.828;62.007;50.958;38.854
1213.816;62.01;50.96;38.855
1214.815;62.003;50.96;38.855
1215.803;61.997;50.96;38.855
1216.791;62.002;50.96;38.855
1217.788;61.978;50.959;38.854
1218.789;61.998;50.96;38.854
1219.803;61.992;50.961;38.855
1220.818;61.979;50.958;38.852
1221.814;61.982;50.959;38.853
1222.816;61.988;50.958;38.852
1223.819;61.971;50.959;38.852
1224.807;61.975;50.957;38.85
1225.8;61.971;50.956;38.849
1226.798;61.966;50.958;38.851
1227.8;61.956;50.957;38.849
1228.807;61.966;50.959;38.852
1229.815;61.95;50.956;38.848
1230.828;61.942;50.957;38.849
1231.816;61.942;50.961;38.851
1232.841;61.948;50.96;38.851
1233.84;61.949;50.96;38.851
1234.846;61.951;50.962;38.852
1235.835;61.938;50.96;38.85
1236.833;61.948;50.96;38.85
1237.835;61.934;50.959;38.849
1238.853;61.933;50.958;38.849
1239.837;61.943;50.961;38.851
1240.839;61.935;50.96;38.849
1241.835;61.924;50.959;38.849
1242.837;61.924;50.959;38.847
1243.839;61.919;50.96;38.848
1244.85;61.917;50.964;38.851
1245.837;61.913;50.961;38.849
1246.822;61.927;50.961;38.849
1247.82;61.917;50.962;38.85
1248.818;61.905;50.96;38.847
1249.823;61.903;50.961;38.848
1250.807;61.899;50.958;38.845
1251.802;61.905;50.961;38.848
1252.803;61.894;50.96;38.846
1253.808;61.894;50.961;38.846
1254.807;61.892;50.96;38.846
1255.792;61.9;50.96;38.846
1256.777;61.897;50.959;38.844
1257.766;61.9;50.962;38.847
1258.763;61.883;50.963;38.848
1259.765;61.879;50.957;38.842
1260.772;61.9;50.96;38.846
1261.781;61.889;50.962;38.846
1262.764;61.888;50.961;38.845
1263.748;61.88;50.96;38.844
1264.739;61.879;50.958;38.842
1265.731;61.876;50.957;38.841
1266.734;61.881;50.96;38.843
1267.726;61.876;50.959;38.842
1268.722;61.859;50.963;38.845
1269.725;61.879;50.96;38.843
1270.711;61.863;50.96;38.842
1271.709;61.87;50.962;38.844
1272.723;61.862;50.959;38.842
1273.729;61.852;50.962;38.843
1274.729;61.851;50.959;38.841
1275.72;61.842;50.961;38.842
1276.709;61.852;50.961;38.842
1277.702;61.864;50.962;38.843
1278.703;61.854;50.961;38.841
1279.687;61.856;50.963;38.843
1280.677;61.847;50.963;38.843
1281.674;61.851;50.96;38.84
1282.693;61.843;50.96;38.84
1283.687;61.84;50.959;38.838
1284.665;61.838;50.962;38.841
1285.673;61.833;50.962;38.841
1286.673;61.83;50.959;38.838
1287.681;61.822;50.961;38.84
1288.69;61.829;50.961;38.84
1289.707;61.811;50.962;38.84
1290.699;61.826;50.96;38.838
1291.695;61.823;50.962;38.84
1292.694;61.809;50.961;38.839
1293.698;61.823;50.962;38.839
1294.712;61.817;50.962;38.839
1295.729;61.813;50.964;38.841
1296.718;61.812;50.96;38.836
1297.711;61.813;50.962;38.838
1298.707;61.817;50.962;38.838
1299.705;61.797;50.962;38.838
1300.693;61.796;50.962;38.838
1301.71;61.793;50.962;38.836
1302.707;61.809;50.962;38.837
1303.718;61.787;50.961;38.836
1304.694;61.795;50.96;38.835
1305.682;61.796;50.963;38.838
1306.688;61.783;50.962;38.837
1307.686;61.786;50.96;38.835
1308.674;61.778;50.961;38.835
1309.674;61.777;50.962;38.836
1310.659;61.78;50.961;38.834
1311.675;61.766;50.963;38.836
1312.673;61.754;50.964;38.836
1313.677;61.77;50.961;38.835
1314.688;61.765;50.963;38.835
1315.691;61.755;50.964;38.836
1316.699;61.773;50.962;38.834
1317.686;61.775;50.961;38.833
1318.688;61.76;50.961;38.833
1319.69;61.768;50.963;38.835
1320.701;61.758;50.964;38.836
1321.686;61.746;50.959;38.831
1322.68;61.743;50.962;38.833
1323.676;61.74;50.962;38.833
1324.673;61.748;50.961;38.833
1325.666;61.744;50.959;38.831
1326.664;61.739;50.962;38.832
1327.665;61.729;50.965;38.835
1328.676;61.735;50.962;38.831
1329.686;61.729;50.961;38.831
1330.699;61.725;50.959;38.829
1331.685;61.729;50.962;38.832
1332.673;61.728;50.963;38.832
1333.669;61.725;50.96;38.829
1334.667;61.726;50.959;38.828
1335.668;61.719;50.962;38.831
1336.663;61.71;50.962;38.83
1337.658;61.713;50.96;38.828
1338.643;61.723;50.963;38.831
1339.657;61.722;50.962;38.83
1340.648;61.714;50.964;38.832
1341.656;61.693;50.961;38.828
1342.652;61.706;50.965;38.832
1343.658;61.689;50.96;38.827
1344.655;61.688;50.962;38.828
1345.644;61.694;50.962;38.828
1346.656;61.689;50.961;38.827
1347.646;61.701;50.963;38.829
1348.642;61.692;50.963;38.829
1349.644;61.679;50.963;38.828
1350.656;61.679;50.966;38.831
1351.648;61.698;50.963;38.828
1352.643;61.673;50.964;38.829
1353.654;61.684;50.961;38.826
1354.642;61.685;50.963;38.828
1355.64;61.661;50.963;38.827
1356.642;61.681;50.964;38.828
1357.625;61.666;50.962;38.826
1358.618;61.674;50.964;38.828
1359.619;61.658;50.962;38.825
1360.62;61.659;50.965;38.828
1361.631;61.669;50.962;38.825
1362.642;61.664;50.962;38.825
1363.628;61.661;50.963;38.826
1364.648;61.659;50.964;38.826
1365.66;61.657;50.965;38.827
1366.672;61.642;50.964;38.826
1367.661;61.648;50.963;38.824
1368.685;61.639;50.966;38.827
1369.681;61.639;50.964;38.825
1370.681;61.641;50.967;38.827
1371.682;61.64;50.963;38.824
1372.678;61.639;50.965;38.826
1373.672;61.631;50.965;38.826
1374.646;61.624;50.964;38.824
1375.644;61.634;50.965;38.825
1376.645;61.616;50.965;38.826
1377.663;61.607;50.964;38.824
1378.666;61.619;50.967;38.826
1379.651;61.615;50.963;38.822
1380.65;61.611;50.966;38.825
1381.662;61.602;50.964;38.823
1382.655;61.606;50.967;38.825
1383.634;61.613;50.965;38.824
1384.647;61.597;50.965;38.823
1385.642;61.602;50.966;38.824
1386.64;61.611;50.964;38.822
1387.622;61.591;50.964;38.822
1388.622;61.606;50.965;38.823
1389.627;61.595;50.963;38.82
1390.636;61.596;50.965;38.822
1391.62;61.603;50.965;38.822
1392.622;61.592;50.963;38.82
1393.627;61.6;50.963;38.82
1394.635;61.581;50.964;38.82
1395.621;61.588;50.965;38.822
1396.61;61.57;50.964;38.82
1397.603;61.568;50.965;38.821
1398.603;61.572;50.964;38.82
1399.605;61.564;50.965;38.82
1400.607;61.562;50.967;38.822
1401.589;61.564;50.965;38.82
1402.573;61.574;50.965;38.82
1403.593;61.563;50.966;38.82
1404.585;61.565;50.966;38.821
1405.596;61.559;50.962;38.817
1406.569;61.542;50.967;38.82
1407.567;61.548;50.967;38.821
1408.578;61.55;50.966;38.819
1409.559;61.54;50.968;38.821
1410.543;61.551;50.967;38.821
1411.533;61.55;50.967;38.82
1412.521;61.544;50.965;38.818
1413.514;61.538;50.966;38.818
1414.507;61.543;50.966;38.818
1415.491;61.536;50.965;38.817
1416.495;61.539;50.966;38.818
1417.474;61.545;50.964;38.816
1418.471;61.534;50.967;38.818
1419.465;61.526;50.967;38.818
1420.456;61.531;50.966;38.817
1421.454;61.525;50.967;38.818
1422.438;61.527;50.964;38.815
1423.424;61.518;50.964;38.815
1424.417;61.522;50.966;38.817
1425.414;61.519;50.966;38.816
1426.418;61.508;50.966;38.815
1427.425;61.514;50.966;38.815
1428.44;61.52;50.965;38.815
1429.459;61.511;50.965;38.815
1430.452;61.505;50.966;38.815
1431.456;61.499;50.965;38.813
1432.463;61.494;50.967;38.815
1433.47;61.504;50.964;38.813
1434.483;61.504;50.963;38.813
1435.467;61.499;50.965;38.813
1436.459;61.489;50.964;38.812
1437.454;61.491;50.963;38.812
1438.454;61.49;50.964;38.813
1439.448;61.497;50.964;38.811
1440.442;61.498;50.964;38.811
1441.437;61.488;50.963;38.81
1442.424;61.488;50.963;38.809
1443.43;61.502;50.962;38.81
1444.437;61.478;50.966;38.813
1445.412;61.465;50.964;38.81
1446.415;61.489;50.963;38.81
1447.408;61.48;50.964;38.81
1448.395;61.476;50.963;38.809
1449.399;61.47;50.964;38.81
1450.381;61.473;50.962;38.808
1451.37;61.465;50.963;38.808
1452.356;61.475;50.965;38.81
1453.343;61.462;50.965;38.809
1454.343;61.454;50.963;38.808
1455.323;61.454;50.967;38.811
1456.336;61.453;50.963;38.807
1457.329;61.46;50.962;38.807
1458.328;61.46;50.962;38.807
1459.331;61.456;50.96;38.805
1460.34;61.473;50.963;38.809
1461.324;61.437;50.965;38.808
1462.34;61.445;50.965;38.809
1463.33;61.453;50.964;38.808
1464.327;61.445;50.961;38.804
1465.327;61.453;50.962;38.805
1466.332;61.44;50.962;38.804
1467.343;61.444;50.963;38.806
1468.333;61.441;50.961;38.803
1469.352;61.44;50.96;38.804
1470.348;61.441;50.959;38.802
1471.344;61.43;50.962;38.804
1472.317;61.433;50.961;38.803
1473.313;61.429;50.964;38.806
1474.307;61.424;50.961;38.802
1475.321;61.419;50.964;38.806
1476.323;61.427;50.962;38.803
1477.322;61.418;50.962;38.804
1478.323;61.413;50.962;38.803
1479.306;61.408;50.962;38.802
1480.312;61.415;50.964;38.805
1481.303;61.407;50.961;38.801
1482.286;61.408;50.961;38.801
1483.293;61.411;50.964;38.804
1484.296;61.409;50.961;38.8
1485.279;61.403;50.963;38.802
1486.274;61.404;50.962;38.801
1487.261;61.402;50.963;38.801
1488.252;61.4;50.961;38.799
1489.245;61.407;50.962;38.801
1490.245;61.391;50.962;38.8
1491.259;61.408;50.963;38.801
1492.25;61.399;50.962;38.8
1493.257;61.391;50.962;38.8
1494.274;61.382;50.961;38.798
1495.276;61.389;50.962;38.8
1496.277;61.377;50.962;38.799
1497.285;61.377;50.963;38.799
1498.271;61.373;50.963;38.8
1499.29;61.372;50.963;38.799
1500.28;61.374;50.963;38.8
1501.276;61.363;50.964;38.8
1502.275;61.374;50.962;38.798
1503.274;61.374;50.962;38.798
1504.29;61.379;50.963;38.799
1505.278;61.381;50.964;38.799
1506.289;61.364;50.963;38.798
