IDs:;240911_03_240712D;15_b01_DNAJB6_00_087_uM;
Concentration [uM]:;0.087;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
2532.619;71.628;49.785;38.293
2533.613;71.665;49.792;38.299
2534.616;71.654;49.787;38.296
2535.615;71.661;49.789;38.296
2536.609;71.642;49.785;38.292
2537.606;71.676;49.789;38.296
2538.593;71.643;49.791;38.298
2539.592;71.659;49.789;38.297
2540.583;71.642;49.785;38.293
2541.567;71.579;49.786;38.293
2542.561;71.635;49.788;38.295
2543.541;71.622;49.788;38.295
2544.531;71.63;49.784;38.291
2545.543;71.649;49.787;38.296
2546.535;71.671;49.788;38.296
2547.541;71.648;49.788;38.296
2548.521;71.673;49.79;38.297
2549.51;71.664;49.79;38.299
2550.504;71.678;49.789;38.296
2551.506;71.665;49.789;38.296
2552.492;71.609;49.788;38.295
2553.481;71.639;49.788;38.296
2554.475;71.576;49.787;38.293
2555.476;71.672;49.79;38.298
2556.489;71.632;49.787;38.294
2557.479;71.631;49.788;38.296
2558.474;71.662;49.789;38.297
2559.473;71.65;49.784;38.292
2560.478;71.645;49.788;38.296
2561.459;71.644;49.787;38.295
2562.445;71.662;49.788;38.294
2563.437;71.653;49.786;38.294
2564.44;71.653;49.79;38.297
2565.452;71.673;49.787;38.295
2566.468;71.643;49.787;38.295
2567.488;71.652;49.786;38.294
2568.508;71.683;49.788;38.295
2569.501;71.637;49.787;38.294
2570.496;71.652;49.786;38.294
2571.492;71.656;49.789;38.296
2572.478;71.619;49.786;38.293
2573.474;71.668;49.789;38.297
2574.463;71.646;49.789;38.296
2575.436;71.671;49.788;38.296
2576.421;71.661;49.788;38.296
2577.397;71.603;49.788;38.295
2578.389;71.631;49.782;38.29
2579.37;71.662;49.786;38.294
2580.359;71.674;49.785;38.293
2581.366;71.623;49.785;38.292
2582.361;71.654;49.786;38.294
2583.36;71.661;49.788;38.295
2584.369;71.656;49.787;38.294
2585.374;71.628;49.786;38.294
2586.356;71.671;49.783;38.291
2587.35;71.668;49.786;38.294
2588.349;71.614;49.786;38.293
2589.347;71.661;49.787;38.295
2590.34;71.672;49.787;38.294
2591.341;71.666;49.787;38.295
2592.316;71.627;49.785;38.293
2593.324;71.622;49.782;38.289
2594.337;71.671;49.786;38.293
2595.355;71.615;49.781;38.289
2596.348;71.658;49.788;38.295
2597.351;71.632;49.782;38.29
2598.354;71.698;49.787;38.295
2599.363;71.619;49.782;38.29
2600.373;71.635;49.781;38.289
2601.356;71.629;49.786;38.293
2602.351;71.655;49.784;38.291
2603.352;71.627;49.782;38.29
2604.356;71.67;49.782;38.29
2605.357;71.606;49.781;38.288
2606.329;71.67;49.783;38.29
2607.317;71.642;49.783;38.291
2608.332;71.681;49.782;38.29
2609.32;71.608;49.778;38.286
2610.311;71.631;49.784;38.291
2611.288;71.693;49.783;38.291
2612.274;71.626;49.78;38.288
2613.27;71.631;49.781;38.288
2614.281;71.62;49.782;38.289
2615.292;71.58;49.779;38.286
2616.283;71.67;49.781;38.289
2617.29;71.691;49.777;38.286
2618.28;71.636;49.781;38.289
2619.275;71.666;49.783;38.291
2620.277;71.611;49.78;38.287
2621.259;71.629;49.779;38.286
2622.25;71.66;49.782;38.289
2623.251;71.642;49.782;38.29
2624.255;71.614;49.781;38.287
2625.251;71.69;49.784;38.292
2626.259;71.663;49.783;38.29
2627.243;71.634;49.779;38.286
2628.239;71.635;49.781;38.288
2629.239;71.639;49.779;38.287
2630.249;71.66;49.778;38.286
2631.226;71.664;49.78;38.288
2632.24;71.633;49.779;38.286
2633.227;71.609;49.777;38.284
2634.218;71.63;49.78;38.287
2635.213;71.649;49.78;38.288
2636.204;71.657;49.779;38.287
2637.22;71.628;49.78;38.287
2638.232;71.673;49.779;38.286
2639.211;71.637;49.78;38.287
2640.208;71.614;49.778;38.285
2641.208;71.662;49.776;38.284
2642.207;71.641;49.777;38.286
2643.215;71.647;49.78;38.287
2644.198;71.652;49.78;38.288
2645.196;71.655;49.782;38.289
2646.188;71.632;49.777;38.284
2647.193;71.623;49.774;38.282
2648.201;71.629;49.778;38.286
2649.189;71.627;49.775;38.283
2650.189;71.641;49.779;38.286
2651.191;71.642;49.778;38.286
2652.199;71.669;49.775;38.283
2653.196;71.617;49.776;38.283
2654.194;71.628;49.776;38.283
2655.197;71.635;49.773;38.281
2656.21;71.64;49.775;38.284
2657.202;71.675;49.775;38.283
2658.197;71.626;49.781;38.289
2659.186;71.649;49.779;38.286
2660.173;71.671;49.777;38.284
2661.164;71.59;49.776;38.282
2662.158;71.672;49.777;38.286
2663.155;71.67;49.778;38.285
2664.145;71.642;49.776;38.284
2665.158;71.679;49.777;38.286
2666.153;71.647;49.776;38.285
2667.158;71.614;49.777;38.284
2668.155;71.564;49.777;38.284
2669.129;71.64;49.773;38.282
2670.121;71.668;49.776;38.284
2671.112;71.612;49.778;38.285
2672.107;71.69;49.775;38.284
2673.086;71.673;49.774;38.283
2674.085;71.663;49.769;38.279
2675.087;71.593;49.778;38.284
2676.087;71.683;49.772;38.281
2677.084;71.576;49.777;38.282
2678.085;71.676;49.773;38.283
2679.097;71.675;49.771;38.28
2680.094;71.606;49.777;38.283
2681.099;71.684;49.777;38.285
2682.082;71.646;49.774;38.281
2683.079;71.658;49.772;38.281
2684.088;71.646;49.774;38.28
2685.102;71.617;49.779;38.285
2686.098;71.653;49.773;38.28
2687.096;71.645;49.774;38.281
2688.096;71.707;49.771;38.281
2689.098;71.591;49.772;38.279
2690.104;71.729;49.772;38.282
2691.112;71.741;49.772;38.283
2692.125;71.58;49.773;38.28
2693.144;71.59;49.777;38.284
2694.141;71.658;49.777;38.284
2695.136;71.631;49.772;38.281
2696.135;71.666;49.774;38.281
2697.134;71.657;49.776;38.284
2698.131;71.703;49.773;38.282
2699.14;71.662;49.776;38.284
2700.143;71.638;49.775;38.283
2701.149;71.655;49.774;38.283
2702.129;71.629;49.778;38.285
2703.123;71.637;49.769;38.278
2704.116;71.628;49.771;38.279
2705.121;71.663;49.774;38.282
2706.117;71.68;49.776;38.283
2707.115;71.641;49.771;38.279
2708.102;71.688;49.773;38.282
2709.09;71.639;49.773;38.281
2710.087;71.668;49.773;38.281
2711.072;71.608;49.773;38.281
2712.087;71.658;49.779;38.287
2713.079;71.65;49.771;38.28
2714.083;71.642;49.775;38.282
2715.066;71.644;49.773;38.281
2716.051;71.664;49.774;38.282
2717.045;71.641;49.771;38.278
2718.039;71.592;49.772;38.279
2719.039;71.602;49.773;38.28
2720.047;71.628;49.769;38.277
2721.056;71.616;49.771;38.278
2722.039;71.642;49.768;38.276
2723.027;71.621;49.77;38.278
2724.016;71.679;49.773;38.281
2725.041;71.64;49.768;38.277
2726.035;71.677;49.771;38.279
2727.035;71.699;49.771;38.28
2728.03;71.622;49.767;38.275
2729.014;71.612;49.773;38.28
2730.016;71.648;49.772;38.279
2731.026;71.655;49.769;38.278
2732.017;71.656;49.774;38.281
2733.011;71.606;49.771;38.279
2734.007;71.664;49.771;38.279
2735.01;71.604;49.771;38.278
2735.997;71.623;49.769;38.277
2736.992;71.601;49.77;38.277
2737.975;71.667;49.773;38.281
2738.967;71.648;49.774;38.281
2739.944;71.635;49.769;38.277
2740.954;71.664;49.767;38.275
2741.975;71.67;49.77;38.278
2742.973;71.64;49.768;38.276
2743.987;71.624;49.77;38.278
2744.972;71.665;49.769;38.277
2745.964;71.633;49.769;38.276
2746.96;71.632;49.77;38.278
2747.96;71.645;49.769;38.277
2748.968;71.627;49.77;38.278
2749.987;71.606;49.767;38.275
2750.985;71.655;49.772;38.279
2751.99;71.595;49.771;38.278
2753.005;71.639;49.769;38.278
2753.992;71.592;49.773;38.278
2754.985;71.622;49.767;38.276
2755.985;71.626;49.772;38.278
2757.001;71.672;49.771;38.279
2758.017;71.62;49.771;38.279
2759.037;71.64;49.77;38.279
2760.029;71.646;49.772;38.279
2761.024;71.65;49.767;38.276
2762.021;71.584;49.77;38.276
2763.012;71.684;49.77;38.279
2764.009;71.632;49.771;38.276
2765.011;71.634;49.768;38.277
2766.013;71.618;49.772;38.28
2766.991;71.599;49.772;38.279
2768.007;71.614;49.769;38.276
2769.01;71.654;49.77;38.278
2769.986;71.63;49.767;38.275
2770.993;71.682;49.768;38.276
2771.979;71.678;49.768;38.277
2772.975;71.613;49.766;38.274
2773.983;71.685;49.771;38.279
2774.958;71.649;49.769;38.277
2775.966;71.653;49.768;38.275
2776.971;71.616;49.763;38.271
2777.979;71.603;49.765;38.272
2778.977;71.665;49.766;38.273
2779.976;71.631;49.764;38.273
2780.979;71.659;49.766;38.273
2781.96;71.604;49.767;38.274
2782.948;71.671;49.767;38.276
2783.94;71.611;49.764;38.271
2784.936;71.641;49.761;38.269
2785.939;71.646;49.767;38.274
2786.955;71.621;49.765;38.272
2787.951;71.621;49.767;38.274
2788.951;71.688;49.769;38.278
2789.922;71.649;49.768;38.276
2790.913;71.583;49.765;38.272
2791.913;71.657;49.767;38.275
2792.904;71.644;49.763;38.271
2793.895;71.679;49.767;38.275
2794.885;71.633;49.763;38.272
2795.886;71.656;49.768;38.276
2796.869;71.633;49.764;38.272
2797.869;71.652;49.767;38.273
2798.882;71.657;49.765;38.273
2799.883;71.654;49.76;38.269
2800.897;71.607;49.766;38.274
2801.905;71.589;49.765;38.272
2802.892;71.693;49.767;38.275
2803.884;71.67;49.765;38.274
2804.89;71.672;49.766;38.274
2805.877;71.666;49.765;38.274
2806.896;71.615;49.764;38.273
2807.892;71.669;49.767;38.274
2808.892;71.618;49.763;38.272
2809.9;71.665;49.763;38.271
2810.884;71.635;49.765;38.273
2811.872;71.666;49.766;38.274
2812.868;71.643;49.763;38.272
2813.872;71.601;49.762;38.269
2814.851;71.639;49.763;38.271
2815.838;71.665;49.765;38.273
2816.826;71.659;49.764;38.272
2817.823;71.655;49.76;38.268
2818.824;71.661;49.764;38.272
2819.829;71.615;49.759;38.267
2820.837;71.663;49.763;38.271
2821.82;71.631;49.762;38.27
2822.813;71.679;49.766;38.275
2823.836;71.665;49.767;38.275
2824.826;71.622;49.763;38.27
2825.825;71.649;49.762;38.27
2826.819;71.593;49.761;38.268
2827.805;71.608;49.76;38.269
2828.804;71.62;49.759;38.267
2829.793;71.639;49.761;38.27
2830.773;71.638;49.759;38.267
2831.784;71.661;49.76;38.269
2832.783;71.608;49.759;38.267
2833.781;71.693;49.766;38.274
2834.788;71.669;49.762;38.27
2835.804;71.684;49.762;38.27
2836.809;71.671;49.764;38.272
2837.812;71.619;49.761;38.27
2838.813;71.638;49.759;38.268
2839.798;71.607;49.758;38.266
2840.797;71.63;49.764;38.271
2841.797;71.599;49.76;38.268
2842.821;71.612;49.761;38.269
2843.814;71.632;49.765;38.271
2844.813;71.637;49.758;38.267
2845.821;71.692;49.759;38.268
2846.804;71.593;49.761;38.269
2847.801;71.677;49.763;38.272
2848.799;71.628;49.762;38.27
2849.808;71.644;49.759;38.267
2850.793;71.642;49.766;38.274
2851.781;71.633;49.76;38.268
2852.803;71.642;49.759;38.268
2853.8;71.611;49.76;38.268
2854.798;71.613;49.76;38.268
2855.801;71.63;49.758;38.266
2856.807;71.638;49.755;38.263
2857.787;71.636;49.759;38.268
2858.807;71.632;49.76;38.268
2859.797;71.637;49.759;38.266
2860.8;71.648;49.758;38.267
2861.791;71.662;49.761;38.269
2862.786;71.611;49.756;38.264
2863.793;71.654;49.76;38.268
2864.796;71.639;49.758;38.267
2865.792;71.593;49.759;38.266
2866.783;71.621;49.756;38.265
2867.789;71.625;49.756;38.264
2868.79;71.614;49.758;38.266
2869.792;71.665;49.758;38.267
2870.771;71.628;49.757;38.265
2871.773;71.666;49.759;38.267
2872.762;71.605;49.757;38.265
2873.757;71.702;49.759;38.268
2874.766;71.687;49.76;38.268
2875.78;71.674;49.758;38.266
2876.773;71.674;49.758;38.267
2877.779;71.666;49.762;38.27
2878.792;71.672;49.759;38.267
2879.78;71.607;49.759;38.267
2880.778;71.61;49.756;38.264
2881.756;71.628;49.756;38.264
2882.764;71.685;49.76;38.268
2883.777;71.628;49.759;38.267
2884.778;71.621;49.759;38.268
2885.782;71.627;49.756;38.264
2886.791;71.65;49.758;38.267
2887.776;71.619;49.759;38.267
2888.764;71.623;49.753;38.262
2889.755;71.615;49.753;38.261
2890.756;71.614;49.757;38.265
2891.756;71.671;49.757;38.265
2892.763;71.678;49.76;38.268
2893.76;71.671;49.758;38.267
2894.759;71.632;49.754;38.262
2895.745;71.656;49.756;38.265
2896.72;71.61;49.755;38.263
2897.707;71.636;49.757;38.264
2898.712;71.598;49.757;38.263
2899.707;71.649;49.756;38.266
2900.692;71.658;49.757;38.265
2901.686;71.63;49.756;38.264
2902.678;71.62;49.755;38.264
2903.687;71.627;49.756;38.264
2904.685;71.597;49.759;38.268
2905.687;71.613;49.755;38.262
2906.69;71.613;49.757;38.265
2907.702;71.614;49.754;38.263
2908.695;71.66;49.756;38.264
2909.694;71.597;49.752;38.26
2910.699;71.639;49.753;38.262
2911.683;71.65;49.76;38.268
2912.664;71.64;49.755;38.264
2913.644;71.591;49.756;38.264
2914.635;71.644;49.751;38.26
2915.626;71.669;49.755;38.264
2916.621;71.651;49.758;38.267
2917.621;71.641;49.756;38.263
2918.624;71.618;49.755;38.262
2919.631;71.612;49.754;38.261
2920.642;71.621;49.754;38.262
2921.661;71.657;49.755;38.262
2922.686;71.64;49.755;38.262
2923.682;71.614;49.754;38.262
2924.684;71.673;49.757;38.266
2925.688;71.621;49.753;38.261
2926.679;71.644;49.753;38.262
2927.693;71.648;49.754;38.262
2928.674;71.661;49.753;38.261
2929.67;71.668;49.755;38.263
2930.659;71.625;49.753;38.261
2931.677;71.651;49.754;38.262
2932.661;71.655;49.754;38.262
2933.655;71.652;49.755;38.263
2934.66;71.59;49.75;38.258
2935.653;71.614;49.752;38.261
2936.656;71.608;49.75;38.258
2937.657;71.604;49.753;38.261
2938.658;71.62;49.752;38.26
2939.643;71.676;49.755;38.263
2940.632;71.624;49.751;38.259
2941.627;71.632;49.754;38.263
2942.632;71.631;49.751;38.259
2943.615;71.612;49.75;38.258
2944.615;71.632;49.751;38.26
2945.62;71.618;49.752;38.26
2946.631;71.63;49.751;38.259
2947.621;71.612;49.751;38.259
2948.614;71.64;49.748;38.257
2949.616;71.627;49.749;38.258
2950.621;71.687;49.753;38.261
2951.603;71.606;49.75;38.258
2952.589;71.624;49.751;38.259
2953.595;71.668;49.754;38.262
2954.605;71.659;49.752;38.26
2955.614;71.689;49.752;38.26
2956.603;71.661;49.752;38.26
2957.587;71.624;49.749;38.257
2958.581;71.632;49.748;38.257
2959.589;71.65;49.752;38.26
2960.576;71.597;49.751;38.258
2961.563;71.609;49.75;38.258
2962.569;71.597;49.748;38.257
2963.563;71.609;49.747;38.256
2964.563;71.651;49.754;38.261
2965.578;71.611;49.748;38.256
2966.577;71.661;49.75;38.259
2967.59;71.587;49.75;38.257
2968.565;71.598;49.748;38.256
2969.575;71.581;49.753;38.26
2970.582;71.621;49.748;38.258
2971.602;71.611;49.747;38.256
2972.594;71.582;49.748;38.256
2973.596;71.569;49.75;38.257
2974.602;71.707;49.748;38.259
2975.588;71.601;49.747;38.255
2976.579;71.697;49.749;38.258
2977.581;71.665;49.749;38.257
2978.588;71.665;49.75;38.258
2979.6;71.633;49.748;38.256
2980.592;71.627;49.748;38.256
2981.596;71.643;49.744;38.254
2982.611;71.626;49.744;38.254
2983.628;71.616;49.746;38.256
2984.622;71.614;49.745;38.254
2985.619;71.669;49.75;38.258
2986.625;71.632;49.748;38.256
2987.633;71.593;49.748;38.256
2988.644;71.632;49.746;38.256
2989.661;71.622;49.747;38.256
2990.681;71.646;49.746;38.255
2991.674;71.607;49.748;38.256
2992.669;71.59;49.748;38.256
2993.643;71.593;49.749;38.258
2994.642;71.668;49.751;38.259
2995.643;71.687;49.751;38.26
2996.645;71.616;49.744;38.253
2997.632;71.604;49.745;38.253
2998.626;71.656;49.749;38.258
2999.639;71.634;49.746;38.254
3000.626;71.667;49.744;38.252
3001.62;71.67;49.742;38.252
3002.625;71.613;49.74;38.249
3003.638;71.617;49.745;38.254
3004.616;71.586;49.743;38.251
3005.602;71.589;49.741;38.25
3006.594;71.616;49.743;38.251
3007.594;71.679;49.746;38.256
3008.602;71.621;49.739;38.248
3009.596;71.646;49.741;38.25
3010.591;71.636;49.74;38.248
3011.594;71.652;49.741;38.248
3012.604;71.637;49.741;38.25
3013.593;71.679;49.743;38.252
3014.587;71.647;49.745;38.252
3015.591;71.688;49.745;38.255
3016.575;71.589;49.738;38.246
3017.56;71.609;49.738;38.246
3018.55;71.667;49.738;38.248
3019.556;71.586;49.74;38.248
3020.562;71.667;49.74;38.249
3021.576;71.643;49.74;38.249
3022.589;71.706;49.741;38.25
3023.573;71.617;49.741;38.249
3024.561;71.611;49.737;38.246
3025.552;71.642;49.739;38.249
3026.548;71.636;49.738;38.247
3027.545;71.666;49.743;38.251
3028.548;71.648;49.736;38.245
3029.543;71.679;49.74;38.249
3030.53;71.6;49.738;38.246
3031.548;71.646;49.739;38.249
3032.547;71.603;49.737;38.246
3033.542;71.593;49.737;38.245
3034.533;71.613;49.736;38.244
3035.541;71.592;49.739;38.249
3036.539;71.637;49.735;38.243
3037.524;71.647;49.734;38.244
3038.537;71.64;49.738;38.247
3039.523;71.619;49.739;38.248
3040.523;71.624;49.734;38.242
3041.507;71.607;49.737;38.246
3042.495;71.591;49.738;38.246
3043.497;71.612;49.737;38.246
3044.478;71.583;49.738;38.246
3045.485;71.645;49.739;38.248
3046.473;71.663;49.742;38.25
3047.48;71.639;49.738;38.247
3048.487;71.646;49.739;38.247
3049.473;71.59;49.737;38.245
3050.468;71.615;49.741;38.249
3051.47;71.63;49.739;38.248
3052.475;71.599;49.738;38.246
3053.487;71.638;49.737;38.246
3054.505;71.634;49.735;38.244
3055.527;71.597;49.734;38.242
3056.518;71.668;49.74;38.248
3057.517;71.611;49.739;38.248
3058.503;71.6;49.733;38.241
3059.498;71.655;49.738;38.247
3060.503;71.582;49.739;38.247
3061.515;71.616;49.736;38.245
3062.532;71.669;49.741;38.249
3063.539;71.643;49.738;38.246
3064.531;71.592;49.735;38.244
3065.533;71.617;49.738;38.246
3066.522;71.637;49.735;38.244
3067.516;71.615;49.736;38.245
3068.527;71.624;49.731;38.241
3069.523;71.661;49.736;38.245
3070.529;71.61;49.732;38.241
3071.524;71.644;49.733;38.241
3072.505;71.6;49.734;38.242
3073.517;71.579;49.733;38.241
3074.514;71.608;49.739;38.247
3075.516;71.628;49.733;38.242
3076.525;71.631;49.734;38.243
3077.511;71.618;49.728;38.238
3078.503;71.621;49.737;38.246
3079.506;71.676;49.736;38.245
3080.491;71.622;49.735;38.244
3081.489;71.628;49.732;38.241
3082.499;71.685;49.735;38.244
3083.509;71.629;49.732;38.241
3084.501;71.665;49.735;38.244
3085.494;71.596;49.731;38.24
3086.467;71.617;49.732;38.241
3087.47;71.634;49.736;38.245
3088.482;71.613;49.733;38.242
3089.465;71.665;49.735;38.243
3090.464;71.622;49.733;38.242
3091.459;71.728;49.734;38.244
3092.448;71.567;49.734;38.242
3093.438;71.679;49.735;38.245
3094.431;71.609;49.732;38.241
3095.413;71.587;49.732;38.24
3096.413;71.66;49.736;38.245
3097.403;71.61;49.733;38.242
3098.379;71.626;49.738;38.246
3099.39;71.638;49.734;38.243
3100.387;71.631;49.732;38.241
3101.378;71.647;49.734;38.244
3102.369;71.601;49.733;38.242
3103.377;71.666;49.736;38.244
3104.364;71.629;49.735;38.245
3105.359;71.581;49.732;38.241
3106.361;71.636;49.733;38.242
3107.357;71.585;49.732;38.241
3108.355;71.657;49.734;38.245
3109.333;71.592;49.733;38.241
3110.337;71.656;49.736;38.245
3111.344;71.667;49.736;38.245
3112.339;71.587;49.736;38.245
3113.339;71.607;49.733;38.241
3114.317;71.6;49.731;38.239
3115.328;71.624;49.736;38.245
3116.314;71.613;49.736;38.245
3117.303;71.599;49.731;38.239
3118.299;71.653;49.736;38.244
3119.295;71.645;49.735;38.244
3120.297;71.577;49.733;38.241
3121.304;71.646;49.737;38.245
3122.288;71.598;49.732;38.241
3123.307;71.612;49.736;38.245
3124.296;71.645;49.735;38.245
3125.29;71.642;49.736;38.245
3126.287;71.644;49.735;38.244
3127.286;71.671;49.738;38.246
3128.289;71.655;49.735;38.243
3129.294;71.607;49.735;38.244
3130.288;71.617;49.733;38.241
3131.284;71.636;49.733;38.242
3132.269;71.631;49.734;38.243
3133.262;71.618;49.735;38.244
3134.245;71.614;49.735;38.244
3135.221;71.593;49.736;38.245
3136.229;71.622;49.738;38.247
3137.211;71.604;49.736;38.245
3138.205;71.595;49.739;38.248
3139.203;71.627;49.737;38.246
3140.201;71.608;49.739;38.248
3141.204;71.617;49.737;38.246
3142.215;71.657;49.739;38.248
3143.204;71.623;49.739;38.248
3144.2;71.622;49.736;38.245
3145.174;71.641;49.734;38.243
3146.184;71.613;49.737;38.246
3147.169;71.685;49.74;38.249
3148.159;71.642;49.733;38.242
3149.16;71.623;49.736;38.244
3150.165;71.704;49.739;38.248
3151.148;71.627;49.736;38.245
3152.134;71.604;49.736;38.245
3153.126;71.614;49.732;38.242
3154.124;71.623;49.739;38.248
3155.126;71.626;49.734;38.243
3156.138;71.637;49.735;38.244
3157.118;71.663;49.737;38.246
3158.102;71.59;49.735;38.244
3159.088;71.649;49.737;38.246
3160.078;71.617;49.735;38.244
3161.072;71.586;49.736;38.245
3162.073;71.62;49.735;38.243
3163.057;71.644;49.735;38.244
3164.039;71.615;49.738;38.246
3165.021;71.613;49.738;38.246
3166.024;71.66;49.737;38.246
3167.031;71.603;49.734;38.244
3168.042;71.617;49.736;38.244
3169.04;71.623;49.735;38.244
3170.032;71.63;49.735;38.244
3171.039;71.658;49.736;38.244
3172.045;71.666;49.738;38.246
3173.036;71.663;49.736;38.245
3174.031;71.625;49.736;38.244
3175.039;71.621;49.737;38.246
3176.027;71.599;49.735;38.243
3177.027;71.628;49.738;38.245
3178.011;71.595;49.735;38.244
3179.003;71.617;49.735;38.243
3180.003;71.612;49.734;38.242
3181.012;71.732;49.739;38.248
3181.999;71.578;49.736;38.244
3182.992;71.628;49.735;38.244
