IDs:;240911_02_240906B_drop;13_b02_DNAJB6_00_130_uM;
Concentration [uM]:;0.13;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
862.758;71.908;49.925;38.454
863.763;71.858;49.922;38.449
864.756;71.874;49.921;38.449
865.769;71.871;49.92;38.448
866.751;71.9;49.925;38.454
867.753;71.845;49.922;38.449
868.755;71.883;49.924;38.452
869.758;71.855;49.92;38.448
870.766;71.897;49.921;38.45
871.744;71.905;49.918;38.447
872.746;71.866;49.923;38.45
873.743;71.893;49.916;38.445
874.73;71.891;49.92;38.449
875.717;71.856;49.918;38.446
876.729;71.855;49.92;38.448
877.737;71.856;49.919;38.448
878.733;71.862;49.926;38.454
879.732;71.887;49.921;38.45
880.747;71.845;49.921;38.449
881.75;71.85;49.92;38.447
882.733;71.875;49.918;38.447
883.737;71.853;49.921;38.448
884.73;71.852;49.921;38.448
885.712;71.864;49.922;38.45
886.726;71.869;49.92;38.448
887.744;71.869;49.918;38.446
888.74;71.882;49.921;38.449
889.747;71.879;49.92;38.448
890.735;71.875;49.915;38.444
891.725;71.87;49.919;38.447
892.72;71.867;49.919;38.447
893.723;71.879;49.92;38.449
894.699;71.866;49.922;38.45
895.71;71.854;49.921;38.449
896.698;71.879;49.916;38.445
897.687;71.858;49.921;38.449
898.68;71.895;49.915;38.445
899.68;71.864;49.92;38.448
900.681;71.892;49.915;38.445
901.685;71.875;49.918;38.446
902.692;71.901;49.919;38.448
903.678;71.899;49.919;38.448
904.696;71.864;49.918;38.446
905.701;71.913;49.914;38.443
906.692;71.873;49.913;38.442
907.687;71.847;49.918;38.446
908.677;71.904;49.921;38.451
909.69;71.836;49.922;38.449
910.692;71.854;49.921;38.449
911.685;71.877;49.914;38.443
912.692;71.897;49.918;38.447
913.69;71.851;49.918;38.445
914.679;71.889;49.92;38.448
915.687;71.846;49.92;38.448
916.676;71.841;49.918;38.446
917.675;71.854;49.916;38.444
918.667;71.897;49.92;38.449
919.668;71.86;49.919;38.446
920.656;71.896;49.916;38.445
921.65;71.876;49.917;38.445
922.652;71.872;49.917;38.446
923.65;71.871;49.916;38.444
924.648;71.88;49.917;38.446
925.648;71.83;49.925;38.451
926.658;71.824;49.922;38.449
927.648;71.881;49.915;38.443
928.644;71.862;49.921;38.449
929.644;71.822;49.921;38.448
930.626;71.86;49.919;38.447
931.644;71.857;49.919;38.447
932.638;71.871;49.916;38.444
933.636;71.836;49.918;38.444
934.631;71.837;49.921;38.448
935.649;71.783;49.921;38.447
936.638;71.87;49.919;38.447
937.628;71.855;49.919;38.446
938.623;71.876;49.917;38.445
939.62;71.881;49.92;38.448
940.618;71.835;49.922;38.448
941.624;71.908;49.917;38.446
942.632;71.826;49.926;38.452
943.636;71.88;49.921;38.449
944.629;71.862;49.92;38.449
945.626;71.863;49.917;38.445
946.602;71.841;49.92;38.447
947.61;71.873;49.92;38.448
948.609;71.85;49.925;38.452
949.596;71.863;49.918;38.446
950.598;71.862;49.92;38.448
951.601;71.883;49.919;38.447
952.615;71.868;49.921;38.449
953.59;71.844;49.922;38.45
954.582;71.868;49.921;38.449
955.586;71.86;49.917;38.446
956.597;71.884;49.917;38.445
957.592;71.859;49.921;38.449
958.574;71.781;49.926;38.451
959.557;71.878;49.919;38.447
960.549;71.891;49.917;38.447
961.549;71.86;49.923;38.45
962.556;71.868;49.918;38.447
963.564;71.87;49.923;38.45
964.568;71.873;49.922;38.449
965.55;71.881;49.918;38.447
966.564;71.861;49.92;38.448
967.554;71.876;49.919;38.447
968.59;71.894;49.921;38.45
969.597;71.789;49.926;38.452
970.611;71.869;49.922;38.45
971.598;71.83;49.922;38.449
972.587;71.921;49.919;38.449
973.58;71.882;49.923;38.451
974.574;71.817;49.925;38.45
975.575;71.895;49.921;38.45
976.579;71.833;49.919;38.446
977.563;71.842;49.921;38.448
978.561;71.831;49.925;38.452
979.563;71.849;49.923;38.45
980.574;71.868;49.925;38.452
981.578;71.872;49.914;38.444
982.565;71.875;49.922;38.449
983.571;71.841;49.924;38.45
984.564;71.841;49.921;38.448
985.57;71.83;49.919;38.445
986.566;71.877;49.923;38.45
987.573;71.828;49.918;38.445
988.572;71.921;49.92;38.449
989.585;71.86;49.917;38.445
990.574;71.932;49.918;38.447
991.575;71.788;49.923;38.449
992.581;71.837;49.921;38.447
993.586;71.886;49.917;38.446
994.598;71.806;49.925;38.451
995.588;71.904;49.921;38.45
996.586;71.866;49.918;38.445
997.588;71.867;49.92;38.447
998.569;71.849;49.922;38.449
999.583;71.771;49.925;38.449
1000.575;71.914;49.916;38.446
1001.572;71.902;49.922;38.451
1002.581;71.91;49.922;38.452
1003.564;71.821;49.927;38.453
1004.55;71.826;49.926;38.452
1005.541;71.842;49.921;38.447
1006.552;71.813;49.926;38.452
1007.531;71.837;49.925;38.451
1008.545;71.877;49.921;38.449
1009.535;71.822;49.925;38.451
1010.527;71.882;49.925;38.452
1011.521;71.85;49.92;38.447
1012.519;71.866;49.923;38.45
1013.51;71.838;49.92;38.447
1014.5;71.85;49.921;38.447
1015.499;71.888;49.921;38.449
1016.485;71.868;49.919;38.447
1017.487;71.849;49.919;38.446
1018.478;71.837;49.919;38.445
1019.469;71.87;49.926;38.453
1020.464;71.822;49.921;38.448
1021.458;71.859;49.921;38.448
1022.457;71.852;49.923;38.45
1023.437;71.86;49.919;38.447
1024.446;71.847;49.925;38.452
1025.441;71.872;49.919;38.447
1026.414;71.857;49.924;38.451
1027.423;71.838;49.925;38.452
1028.437;71.863;49.925;38.452
1029.433;71.86;49.921;38.448
1030.435;71.841;49.925;38.453
1031.45;71.874;49.925;38.452
1032.438;71.864;49.924;38.451
1033.434;71.856;49.921;38.448
1034.439;71.863;49.925;38.453
1035.419;71.836;49.921;38.449
1036.403;71.825;49.925;38.452
1037.391;71.84;49.924;38.451
1038.384;71.86;49.92;38.447
1039.382;71.824;49.926;38.452
1040.391;71.876;49.92;38.447
1041.401;71.859;49.922;38.449
1042.399;71.89;49.923;38.45
1043.397;71.836;49.924;38.451
1044.4;71.872;49.919;38.447
1045.414;71.852;49.922;38.449
1046.4;71.86;49.921;38.448
1047.421;71.885;49.922;38.449
1048.412;71.875;49.924;38.452
1049.408;71.867;49.922;38.449
1050.404;71.853;49.921;38.448
1051.408;71.828;49.927;38.453
1052.412;71.843;49.921;38.448
1053.416;71.876;49.919;38.448
1054.411;71.83;49.925;38.451
1055.415;71.856;49.923;38.45
1056.405;71.799;49.922;38.448
1057.391;71.839;49.923;38.449
1058.394;71.865;49.922;38.45
1059.39;71.837;49.924;38.45
1060.387;71.811;49.921;38.447
1061.371;71.841;49.923;38.449
1062.367;71.89;49.918;38.446
1063.369;71.848;49.918;38.445
1064.351;71.815;49.922;38.447
1065.363;71.842;49.924;38.45
1066.344;71.865;49.923;38.451
1067.335;71.829;49.924;38.451
1068.341;71.829;49.921;38.447
1069.325;71.876;49.919;38.447
1070.32;71.865;49.918;38.445
1071.32;71.845;49.922;38.449
1072.324;71.862;49.918;38.445
1073.317;71.839;49.919;38.446
1074.313;71.879;49.92;38.448
1075.313;71.831;49.921;38.447
1076.318;71.883;49.92;38.448
1077.332;71.848;49.921;38.448
1078.322;71.849;49.924;38.451
1079.331;71.867;49.924;38.45
1080.31;71.844;49.919;38.446
1081.326;71.882;49.92;38.449
1082.315;71.811;49.923;38.449
1083.307;71.822;49.923;38.449
1084.307;71.868;49.924;38.451
1085.309;71.833;49.922;38.448
1086.308;71.818;49.925;38.45
1087.31;71.862;49.92;38.448
1088.309;71.835;49.924;38.45
1089.302;71.871;49.92;38.448
1090.279;71.855;49.924;38.45
1091.274;71.843;49.922;38.449
1092.275;71.812;49.925;38.451
1093.29;71.863;49.92;38.447
1094.286;71.816;49.924;38.45
1095.278;71.827;49.923;38.449
1096.279;71.796;49.923;38.448
1097.256;71.836;49.919;38.445
1098.273;71.885;49.923;38.452
1099.27;71.826;49.924;38.45
1100.249;71.838;49.926;38.452
1101.262;71.839;49.924;38.45
1102.282;71.874;49.92;38.447
1103.278;71.85;49.924;38.45
1104.284;71.848;49.925;38.451
1105.294;71.835;49.923;38.449
1106.281;71.838;49.924;38.451
1107.275;71.845;49.926;38.454
1108.275;71.878;49.929;38.455
1109.28;71.843;49.924;38.45
1110.299;71.828;49.925;38.451
1111.292;71.842;49.926;38.451
1112.287;71.822;49.926;38.452
1113.29;71.839;49.925;38.451
1114.297;71.872;49.927;38.454
1115.305;71.858;49.922;38.449
1116.315;71.846;49.926;38.452
1117.329;71.889;49.922;38.45
1118.341;71.82;49.922;38.449
1119.345;71.84;49.923;38.45
1120.351;71.865;49.923;38.45
1121.357;71.846;49.921;38.447
1122.359;71.85;49.925;38.452
1123.36;71.851;49.925;38.451
1124.349;71.848;49.921;38.447
1125.337;71.859;49.922;38.448
1126.337;71.855;49.922;38.448
1127.357;71.875;49.921;38.448
1128.36;71.848;49.922;38.448
1129.346;71.885;49.922;38.45
1130.345;71.818;49.923;38.449
1131.348;71.828;49.925;38.45
1132.345;71.858;49.923;38.449
1133.343;71.839;49.922;38.448
1134.33;71.845;49.922;38.449
1135.329;71.859;49.921;38.448
1136.331;71.859;49.925;38.451
1137.31;71.883;49.921;38.448
1138.325;71.852;49.928;38.454
1139.318;71.826;49.925;38.451
1140.287;71.822;49.924;38.449
1141.295;71.823;49.926;38.451
1142.305;71.866;49.923;38.45
1143.292;71.852;49.925;38.451
1144.285;71.856;49.925;38.451
1145.287;71.839;49.924;38.45
1146.295;71.82;49.927;38.452
1147.278;71.817;49.926;38.452
1148.27;71.853;49.923;38.449
1149.271;71.821;49.926;38.451
1150.272;71.855;49.922;38.45
1151.278;71.802;49.922;38.448
1152.281;71.865;49.926;38.452
1153.279;71.812;49.918;38.444
1154.279;71.856;49.922;38.449
1155.282;71.825;49.92;38.446
1156.288;71.864;49.925;38.452
1157.285;71.852;49.924;38.45
1158.285;71.809;49.924;38.449
1159.272;71.842;49.922;38.448
1160.277;71.831;49.927;38.452
1161.278;71.861;49.922;38.449
1162.293;71.835;49.925;38.452
1163.277;71.829;49.923;38.449
1164.273;71.819;49.927;38.452
1165.281;71.813;49.926;38.452
1166.273;71.832;49.927;38.453
1167.283;71.842;49.927;38.452
1168.275;71.85;49.92;38.447
1169.277;71.849;49.927;38.453
1170.289;71.846;49.926;38.452
1171.283;71.83;49.926;38.452
1172.285;71.841;49.925;38.451
1173.266;71.874;49.919;38.446
1174.257;71.846;49.922;38.448
1175.254;71.838;49.926;38.452
1176.259;71.846;49.926;38.452
1177.27;71.861;49.921;38.448
1178.263;71.764;49.928;38.452
1179.255;71.777;49.928;38.452
1180.253;71.849;49.929;38.455
1181.265;71.841;49.92;38.446
1182.28;71.837;49.926;38.452
1183.271;71.834;49.923;38.448
1184.299;71.851;49.921;38.447
1185.301;71.859;49.925;38.451
1186.277;71.84;49.925;38.451
1187.281;71.872;49.924;38.451
1188.275;71.83;49.926;38.452
1189.276;71.805;49.928;38.453
1190.279;71.853;49.921;38.448
1191.257;71.827;49.922;38.448
1192.269;71.887;49.919;38.447
1193.268;71.821;49.924;38.45
1194.249;71.804;49.927;38.452
1195.237;71.831;49.929;38.454
1196.217;71.829;49.929;38.454
1197.212;71.831;49.926;38.452
1198.222;71.843;49.927;38.452
1199.213;71.837;49.923;38.45
1200.203;71.819;49.924;38.449
1201.201;71.814;49.926;38.452
1202.211;71.802;49.925;38.45
1203.229;71.836;49.927;38.452
1204.232;71.859;49.92;38.447
1205.233;71.858;49.925;38.452
1206.242;71.845;49.922;38.448
1207.26;71.821;49.93;38.455
1208.266;71.839;49.924;38.45
1209.272;71.833;49.928;38.453
1210.291;71.838;49.925;38.45
1211.289;71.829;49.925;38.451
1212.291;71.842;49.926;38.452
1213.302;71.837;49.925;38.451
1214.3;71.822;49.925;38.451
1215.295;71.887;49.923;38.45
1216.296;71.86;49.93;38.455
1217.301;71.851;49.924;38.449
1218.282;71.863;49.924;38.451
1219.284;71.814;49.93;38.456
1220.26;71.84;49.925;38.452
1221.268;71.822;49.927;38.452
1222.25;71.83;49.927;38.453
1223.259;71.833;49.93;38.454
1224.265;71.827;49.926;38.453
1225.27;71.824;49.926;38.452
1226.254;71.816;49.924;38.45
1227.23;71.853;49.927;38.452
1228.23;71.821;49.929;38.454
1229.218;71.809;49.927;38.452
1230.197;71.848;49.923;38.449
1231.202;71.84;49.925;38.451
1232.198;71.831;49.928;38.453
1233.19;71.866;49.927;38.453
1234.197;71.854;49.927;38.453
1235.207;71.845;49.924;38.45
1236.203;71.832;49.925;38.451
1237.203;71.825;49.928;38.453
1238.207;71.842;49.927;38.452
1239.214;71.818;49.927;38.452
1240.219;71.823;49.927;38.453
1241.222;71.83;49.93;38.454
1242.211;71.84;49.928;38.453
1243.235;71.847;49.924;38.45
1244.233;71.824;49.926;38.451
1245.239;71.827;49.926;38.453
1246.223;71.849;49.93;38.455
1247.216;71.819;49.923;38.449
1248.211;71.825;49.926;38.452
1249.212;71.842;49.927;38.453
1250.219;71.829;49.925;38.451
1251.23;71.844;49.925;38.451
1252.25;71.848;49.927;38.453
1253.241;71.854;49.925;38.45
1254.238;71.846;49.923;38.449
1255.238;71.842;49.926;38.452
1256.242;71.86;49.921;38.447
1257.25;71.845;49.926;38.452
1258.261;71.849;49.927;38.452
1259.249;71.869;49.928;38.454
1260.251;71.83;49.927;38.453
1261.245;71.822;49.923;38.449
1262.236;71.836;49.928;38.453
1263.221;71.815;49.928;38.453
1264.195;71.844;49.926;38.452
1265.205;71.847;49.926;38.453
1266.186;71.851;49.926;38.452
1267.193;71.817;49.921;38.446
1268.185;71.845;49.925;38.451
1269.165;71.853;49.925;38.45
1270.177;71.816;49.923;38.449
1271.171;71.808;49.924;38.448
1272.156;71.823;49.923;38.449
1273.145;71.803;49.927;38.452
1274.145;71.79;49.927;38.451
1275.132;71.831;49.926;38.451
1276.13;71.832;49.927;38.453
1277.132;71.818;49.926;38.45
1278.14;71.813;49.922;38.448
1279.124;71.842;49.924;38.449
1280.113;71.807;49.926;38.45
1281.116;71.842;49.922;38.449
1282.132;71.799;49.924;38.449
1283.127;71.835;49.926;38.451
1284.133;71.829;49.928;38.453
1285.14;71.829;49.928;38.453
1286.153;71.837;49.923;38.449
1287.151;71.817;49.927;38.451
1288.151;71.836;49.927;38.453
1289.155;71.82;49.924;38.449
1290.175;71.816;49.927;38.451
1291.174;71.813;49.926;38.451
1292.17;71.833;49.926;38.452
1293.171;71.853;49.924;38.449
1294.166;71.817;49.926;38.452
1295.166;71.853;49.924;38.45
1296.167;71.861;49.925;38.45
1297.173;71.849;49.927;38.453
1298.169;71.825;49.927;38.452
1299.173;71.837;49.927;38.453
1300.17;71.829;49.927;38.452
1301.154;71.789;49.925;38.449
1302.146;71.816;49.927;38.452
1303.124;71.827;49.928;38.454
1304.129;71.849;49.925;38.451
1305.13;71.822;49.927;38.453
1306.139;71.844;49.925;38.451
1307.134;71.823;49.928;38.452
1308.134;71.85;49.923;38.449
1309.144;71.834;49.927;38.452
1310.129;71.826;49.928;38.453
1311.122;71.851;49.925;38.451
1312.124;71.823;49.926;38.452
1313.13;71.819;49.928;38.454
1314.113;71.815;49.931;38.455
1315.101;71.837;49.926;38.451
1316.111;71.8;49.929;38.454
1317.096;71.813;49.929;38.453
1318.112;71.833;49.926;38.451
1319.101;71.807;49.927;38.452
1320.097;71.823;49.923;38.449
1321.095;71.794;49.927;38.452
1322.096;71.882;49.926;38.452
1323.105;71.854;49.928;38.454
1324.09;71.847;49.923;38.449
1325.078;71.814;49.929;38.455
1326.067;71.829;49.925;38.45
1327.059;71.819;49.925;38.45
1328.048;71.839;49.929;38.453
1329.043;71.809;49.927;38.452
1330.043;71.797;49.925;38.45
1331.053;71.806;49.928;38.454
1332.053;71.823;49.925;38.45
1333.043;71.841;49.925;38.451
1334.052;71.816;49.926;38.451
1335.046;71.836;49.924;38.45
1336.037;71.861;49.927;38.453
1337.043;71.827;49.924;38.449
1338.036;71.838;49.922;38.447
1339.023;71.81;49.927;38.452
1340.02;71.817;49.923;38.449
1341.03;71.796;49.928;38.452
1342.019;71.8;49.926;38.45
1343.014;71.812;49.926;38.451
1344.016;71.845;49.928;38.454
1345.023;71.796;49.926;38.45
1346.036;71.834;49.923;38.447
1347.027;71.821;49.928;38.452
1348.013;71.815;49.928;38.452
1349.008;71.817;49.926;38.451
1350.01;71.85;49.926;38.451
1351.02;71.796;49.927;38.452
1352.032;71.746;49.929;38.452
1353.05;71.82;49.926;38.452
1354.042;71.823;49.925;38.449
1355.042;71.783;49.928;38.451
1356.047;71.833;49.925;38.451
1357.054;71.805;49.927;38.452
1358.066;71.838;49.926;38.451
1359.049;71.815;49.922;38.447
1360.036;71.781;49.927;38.45
1361.025;71.835;49.928;38.453
1362.026;71.82;49.926;38.451
1363.03;71.831;49.926;38.452
1364.034;71.832;49.925;38.45
1365.041;71.847;49.926;38.452
1366.038;71.843;49.925;38.45
1367.032;71.829;49.922;38.448
1368.034;71.82;49.928;38.452
1369.02;71.838;49.926;38.452
1370;71.834;49.926;38.451
1370.999;71.797;49.926;38.449
1372.008;71.842;49.924;38.45
1373;71.783;49.924;38.448
1374.003;71.833;49.926;38.452
1374.982;71.8;49.927;38.452
1375.983;71.799;49.926;38.45
1376.996;71.823;49.926;38.451
1377.994;71.848;49.923;38.449
1378.996;71.802;49.926;38.451
1379.998;71.815;49.929;38.453
1381.007;71.806;49.922;38.446
1382.023;71.824;49.927;38.452
1383.052;71.805;49.927;38.452
1384.029;71.782;49.925;38.449
1385.013;71.81;49.925;38.449
1386;71.802;49.925;38.449
1386.996;71.837;49.927;38.452
1388.003;71.817;49.925;38.45
1388.989;71.792;49.925;38.45
1389.978;71.825;49.926;38.45
1391.012;71.805;49.923;38.447
1391.995;71.846;49.926;38.451
1393.009;71.795;49.926;38.449
1394.028;71.821;49.924;38.449
1395.022;71.845;49.917;38.442
1396.02;71.796;49.927;38.451
1397.019;71.818;49.924;38.449
1398.022;71.805;49.925;38.45
1399.02;71.796;49.925;38.45
1400.011;71.795;49.923;38.447
1401.005;71.806;49.923;38.448
1402.006;71.827;49.927;38.452
1403.009;71.809;49.924;38.449
1404;71.822;49.92;38.445
1404.981;71.819;49.926;38.451
1405.979;71.84;49.916;38.441
1406.983;71.818;49.925;38.45
1407.976;71.812;49.926;38.45
1408.972;71.818;49.92;38.444
1409.958;71.811;49.926;38.45
1410.931;71.814;49.924;38.448
1411.936;71.797;49.927;38.451
1412.922;71.808;49.924;38.448
1413.913;71.815;49.92;38.445
1414.914;71.818;49.921;38.446
1415.922;71.841;49.919;38.444
1416.906;71.795;49.923;38.447
1417.893;71.812;49.922;38.447
1418.898;71.802;49.921;38.445
1419.906;71.808;49.924;38.449
1420.914;71.797;49.922;38.446
1421.915;71.832;49.923;38.449
1422.92;71.802;49.923;38.447
1423.927;71.815;49.924;38.449
1424.909;71.797;49.925;38.448
1425.899;71.852;49.925;38.45
1426.918;71.783;49.926;38.45
1427.912;71.829;49.924;38.449
1428.914;71.792;49.924;38.447
1429.915;71.8;49.926;38.45
1430.918;71.8;49.921;38.445
1431.926;71.829;49.926;38.451
1432.902;71.831;49.921;38.446
1433.899;71.837;49.919;38.445
1434.891;71.816;49.925;38.45
1435.894;71.769;49.925;38.449
1436.871;71.79;49.924;38.448
1437.88;71.839;49.922;38.448
1438.887;71.805;49.924;38.448
1439.892;71.774;49.926;38.449
1440.883;71.813;49.921;38.446
1441.881;71.777;49.925;38.448
1442.879;71.789;49.925;38.449
1443.868;71.816;49.926;38.45
1444.882;71.804;49.923;38.447
1445.905;71.778;49.925;38.448
1446.909;71.8;49.926;38.45
1447.892;71.842;49.925;38.451
1448.881;71.749;49.926;38.449
1449.876;71.789;49.925;38.449
1450.878;71.818;49.922;38.447
1451.869;71.805;49.924;38.449
1452.88;71.792;49.924;38.448
1453.889;71.809;49.923;38.448
1454.871;71.79;49.925;38.448
1455.857;71.788;49.925;38.449
1456.848;71.838;49.925;38.45
1457.843;71.795;49.924;38.447
1458.842;71.792;49.926;38.45
1459.844;71.809;49.926;38.45
1460.857;71.827;49.921;38.446
1461.873;71.808;49.921;38.445
1462.866;71.845;49.921;38.446
1463.892;71.78;49.923;38.447
1464.871;71.83;49.922;38.447
1465.872;71.818;49.924;38.448
1466.87;71.812;49.919;38.443
1467.871;71.802;49.917;38.442
1468.879;71.768;49.924;38.446
1469.856;71.765;49.923;38.447
1470.857;71.786;49.924;38.447
1471.873;71.844;49.919;38.445
1472.858;71.809;49.922;38.446
1473.854;71.817;49.924;38.448
1474.86;71.786;49.92;38.443
1475.844;71.792;49.922;38.445
1476.838;71.782;49.924;38.448
1477.852;71.772;49.922;38.446
1478.846;71.781;49.925;38.449
1479.827;71.803;49.922;38.445
1480.816;71.763;49.924;38.448
1481.812;71.816;49.923;38.447
1482.815;71.802;49.921;38.445
1483.826;71.772;49.923;38.446
1484.814;71.784;49.925;38.448
1485.808;71.778;49.925;38.448
1486.815;71.793;49.924;38.447
1487.8;71.796;49.926;38.449
1488.787;71.777;49.922;38.446
1489.781;71.811;49.92;38.444
1490.782;71.81;49.921;38.445
1491.786;71.774;49.922;38.445
1492.796;71.767;49.923;38.447
1493.783;71.786;49.924;38.448
1494.774;71.819;49.922;38.446
1495.771;71.806;49.918;38.442
1496.768;71.825;49.923;38.448
1497.771;71.758;49.922;38.445
1498.779;71.833;49.918;38.444
1499.79;71.787;49.92;38.443
1500.807;71.785;49.92;38.444
1501.825;71.785;49.924;38.448
1502.819;71.78;49.925;38.449
1503.811;71.773;49.92;38.443
1504.81;71.788;49.925;38.448
1505.814;71.817;49.925;38.448
1506.812;71.802;49.924;38.447
1507.801;71.814;49.922;38.447
1508.773;71.816;49.918;38.443
