IDs:;240718_15_240712K;15_DNAJB6_00_087_uM;
872.522;71.557;50.272;38.81
873.522;71.546;50.274;38.813
874.503;71.585;50.271;38.809
875.494;71.569;50.273;38.811
876.489;71.568;50.274;38.813
877.484;71.567;50.273;38.812
878.477;71.56;50.273;38.811
879.475;71.557;50.272;38.811
880.477;71.546;50.272;38.809
881.456;71.545;50.27;38.808
882.444;71.576;50.269;38.808
883.438;71.539;50.274;38.811
884.435;71.546;50.27;38.808
885.438;71.554;50.271;38.81
886.444;71.573;50.271;38.809
887.425;71.536;50.271;38.809
888.443;71.586;50.273;38.81
889.432;71.563;50.271;38.81
890.427;71.538;50.271;38.809
891.411;71.548;50.27;38.808
892.409;71.569;50.269;38.808
893.412;71.561;50.269;38.807
894.391;71.57;50.27;38.809
895.377;71.548;50.268;38.806
896.38;71.55;50.269;38.808
897.368;71.56;50.267;38.805
898.381;71.562;50.266;38.805
899.358;71.557;50.271;38.809
900.356;71.559;50.265;38.804
901.35;71.538;50.266;38.804
902.355;71.547;50.269;38.807
903.342;71.526;50.267;38.804
904.339;71.564;50.267;38.806
905.342;71.549;50.268;38.806
906.351;71.542;50.266;38.804
907.367;71.553;50.266;38.804
908.363;71.53;50.268;38.806
909.365;71.541;50.266;38.804
910.347;71.55;50.266;38.804
911.344;71.559;50.267;38.805
912.343;71.549;50.267;38.806
913.34;71.547;50.268;38.805
914.332;71.558;50.269;38.808
915.336;71.542;50.265;38.803
916.343;71.551;50.267;38.805
917.359;71.537;50.266;38.803
918.346;71.551;50.266;38.805
919.329;71.553;50.265;38.803
920.314;71.558;50.264;38.802
921.302;71.56;50.263;38.801
922.294;71.534;50.267;38.805
923.292;71.553;50.263;38.802
924.283;71.552;50.265;38.802
925.288;71.539;50.266;38.804
926.302;71.6;50.266;38.803
927.3;71.613;50.266;38.804
928.287;71.539;50.263;38.801
929.278;71.569;50.263;38.802
930.293;71.56;50.262;38.8
931.302;71.589;50.266;38.804
932.277;71.579;50.265;38.804
933.28;71.534;50.262;38.8
934.285;71.534;50.263;38.801
935.267;71.58;50.263;38.802
936.266;71.576;50.261;38.799
937.267;71.55;50.263;38.801
938.251;71.532;50.264;38.802
939.245;71.565;50.261;38.799
940.242;71.558;50.26;38.798
941.251;71.563;50.26;38.798
942.247;71.558;50.262;38.801
943.246;71.542;50.26;38.798
944.255;71.557;50.262;38.801
945.266;71.583;50.258;38.797
946.282;71.555;50.262;38.801
947.287;71.565;50.263;38.801
948.264;71.536;50.259;38.797
949.278;71.538;50.262;38.799
950.266;71.541;50.259;38.797
951.257;71.555;50.259;38.798
952.251;71.549;50.261;38.799
953.25;71.543;50.262;38.8
954.252;71.549;50.259;38.798
955.236;71.533;50.256;38.795
956.212;71.593;50.259;38.796
957.212;71.534;50.259;38.797
958.2;71.577;50.258;38.796
959.213;71.552;50.254;38.792
960.231;71.553;50.259;38.797
961.227;71.564;50.26;38.798
962.228;71.566;50.257;38.795
963.213;71.54;50.259;38.796
964.232;71.526;50.261;38.799
965.23;71.54;50.256;38.794
966.234;71.556;50.257;38.795
967.223;71.552;50.256;38.795
968.218;71.57;50.252;38.791
969.225;71.548;50.254;38.793
970.222;71.538;50.252;38.79
971.22;71.568;50.254;38.792
972.201;71.577;50.252;38.791
973.203;71.554;50.252;38.79
974.186;71.549;50.25;38.789
975.192;71.549;50.251;38.79
976.208;71.564;50.251;38.79
977.202;71.543;50.251;38.788
978.202;71.556;50.248;38.787
979.201;71.556;50.251;38.789
980.203;71.584;50.249;38.788
981.2;71.557;50.254;38.791
982.213;71.547;50.25;38.788
983.214;71.549;50.251;38.789
984.205;71.572;50.249;38.788
985.19;71.608;50.251;38.789
986.191;71.61;50.25;38.79
987.197;71.589;50.247;38.786
988.185;71.551;50.252;38.79
989.196;71.562;50.25;38.788
990.203;71.556;50.245;38.784
991.209;71.554;50.251;38.789
992.204;71.598;50.248;38.787
993.203;71.58;50.249;38.788
994.193;71.575;50.245;38.783
995.192;71.639;50.248;38.788
996.198;71.502;50.25;38.787
997.213;71.508;50.252;38.789
998.205;71.577;50.245;38.784
999.199;71.573;50.247;38.785
1000.201;71.556;50.246;38.785
1001.208;71.499;50.247;38.784
1002.204;71.527;50.249;38.786
1003.2;71.581;50.243;38.783
1004.199;71.535;50.251;38.789
1005.19;71.562;50.247;38.785
1006.176;71.512;50.247;38.784
1007.166;71.595;50.244;38.783
1008.162;71.556;50.246;38.784
1009.158;71.556;50.243;38.781
1010.16;71.567;50.244;38.782
1011.143;71.585;50.243;38.782
1012.135;71.566;50.243;38.782
1013.136;71.552;50.246;38.784
1014.139;71.571;50.247;38.786
1015.133;71.565;50.243;38.782
1016.131;71.579;50.245;38.784
1017.135;71.573;50.243;38.782
1018.131;71.563;50.246;38.784
1019.127;71.587;50.244;38.783
1020.13;71.577;50.243;38.781
1021.12;71.546;50.246;38.784
1022.116;71.565;50.242;38.781
1023.12;71.54;50.244;38.783
1024.111;71.57;50.243;38.782
1025.111;71.567;50.243;38.782
1026.115;71.571;50.244;38.783
1027.105;71.569;50.244;38.782
1028.107;71.576;50.243;38.782
1029.118;71.581;50.243;38.782
1030.13;71.575;50.243;38.782
1031.126;71.547;50.243;38.781
1032.125;71.57;50.243;38.781
1033.129;71.56;50.243;38.781
1034.111;71.554;50.244;38.782
1035.096;71.562;50.242;38.78
1036.081;71.579;50.243;38.781
1037.058;71.545;50.244;38.782
1038.074;71.552;50.243;38.781
1039.065;71.565;50.243;38.781
1040.06;71.563;50.243;38.781
1041.059;71.564;50.242;38.78
1042.07;71.575;50.243;38.782
1043.086;71.556;50.242;38.781
1044.095;71.568;50.24;38.778
1045.096;71.552;50.242;38.78
1046.077;71.589;50.241;38.779
1047.093;71.567;50.24;38.778
1048.083;71.543;50.242;38.78
1049.059;71.554;50.239;38.778
1050.043;71.582;50.238;38.778
1051.036;71.553;50.24;38.778
1052.018;71.594;50.238;38.778
1053.026;71.554;50.24;38.778
1054.018;71.583;50.239;38.778
1055.008;71.559;50.237;38.776
1056.006;71.55;50.239;38.777
1057.009;71.569;50.236;38.775
1057.999;71.58;50.236;38.776
1059.005;71.621;50.235;38.774
1060.014;71.569;50.236;38.775
1061.005;71.535;50.234;38.772
1062.004;71.559;50.236;38.774
1063.01;71.573;50.234;38.773
1064.027;71.563;50.236;38.775
1065.024;71.568;50.234;38.773
1066.028;71.57;50.234;38.773
1067.043;71.576;50.235;38.774
1068.046;71.546;50.235;38.773
1069.048;71.556;50.233;38.772
1070.03;71.547;50.238;38.775
1071.03;71.575;50.234;38.773
1072.03;71.557;50.234;38.772
1073.029;71.579;50.233;38.772
1074.031;71.559;50.234;38.772
1075.021;71.568;50.233;38.771
1075.997;71.562;50.235;38.773
1077.017;71.53;50.234;38.772
1077.999;71.571;50.233;38.771
1078.991;71.571;50.236;38.774
1079.974;71.577;50.235;38.773
1080.969;71.546;50.234;38.771
1081.975;71.536;50.238;38.775
1082.963;71.567;50.233;38.771
1083.96;71.569;50.231;38.77
1084.968;71.573;50.233;38.771
1085.984;71.569;50.232;38.77
1086.977;71.573;50.232;38.771
1087.982;71.567;50.232;38.77
1088.991;71.526;50.232;38.77
1089.98;71.569;50.23;38.769
1090.975;71.587;50.231;38.77
1091.968;71.585;50.231;38.77
1092.964;71.558;50.231;38.769
1093.954;71.551;50.233;38.771
1094.949;71.591;50.227;38.766
1095.949;71.552;50.23;38.768
1096.956;71.547;50.233;38.771
1097.963;71.552;50.23;38.767
1098.979;71.574;50.228;38.766
1099.996;71.576;50.229;38.768
1100.987;71.568;50.229;38.767
1101.986;71.564;50.229;38.767
1102.977;71.567;50.23;38.768
1103.98;71.554;50.227;38.765
1104.975;71.579;50.226;38.765
1105.958;71.559;50.23;38.768
1106.949;71.57;50.227;38.766
1107.953;71.583;50.226;38.765
1108.938;71.563;50.229;38.768
1109.933;71.586;50.227;38.766
1110.926;71.545;50.228;38.766
1111.922;71.581;50.227;38.766
1112.925;71.577;50.226;38.765
1113.913;71.558;50.228;38.766
1114.916;71.568;50.227;38.766
1115.929;71.561;50.228;38.767
1116.929;71.55;50.227;38.765
1117.914;71.567;50.226;38.764
1118.901;71.567;50.227;38.766
1119.897;71.59;50.227;38.766
1120.879;71.572;50.227;38.765
1121.869;71.567;50.223;38.762
1122.862;71.589;50.227;38.766
1123.86;71.564;50.227;38.764
1124.864;71.562;50.225;38.763
1125.877;71.554;50.225;38.763
1126.864;71.575;50.225;38.763
1127.853;71.569;50.226;38.764
1128.848;71.572;50.221;38.76
1129.847;71.574;50.224;38.763
1130.85;71.547;50.224;38.762
1131.861;71.554;50.223;38.761
1132.87;71.561;50.22;38.758
1133.856;71.565;50.223;38.762
1134.87;71.556;50.223;38.762
1135.874;71.556;50.223;38.76
1136.874;71.566;50.222;38.762
1137.867;71.566;50.22;38.758
1138.861;71.573;50.22;38.759
1139.86;71.597;50.22;38.76
1140.854;71.581;50.22;38.759
1141.857;71.56;50.222;38.76
1142.871;71.562;50.222;38.76
1143.873;71.554;50.221;38.759
1144.861;71.566;50.22;38.758
1145.868;71.548;50.221;38.759
1146.86;71.575;50.219;38.757
1147.864;71.547;50.219;38.757
1148.85;71.558;50.22;38.758
1149.842;71.557;50.22;38.759
1150.841;71.566;50.217;38.755
1151.862;71.563;50.217;38.757
1152.854;71.559;50.217;38.756
1153.858;71.572;50.218;38.757
1154.866;71.563;50.218;38.756
1155.848;71.556;50.219;38.757
1156.836;71.572;50.218;38.757
1157.828;71.563;50.218;38.756
1158.841;71.561;50.219;38.757
1159.827;71.545;50.217;38.755
1160.834;71.56;50.218;38.757
1161.819;71.567;50.218;38.756
1162.808;71.572;50.216;38.755
1163.806;71.555;50.217;38.755
1164.817;71.566;50.218;38.757
1165.82;71.565;50.218;38.757
1166.816;71.556;50.216;38.754
1167.808;71.549;50.216;38.754
1168.823;71.541;50.216;38.754
1169.823;71.568;50.213;38.752
1170.819;71.535;50.215;38.754
1171.807;71.561;50.215;38.754
1172.81;71.57;50.21;38.749
1173.795;71.574;50.214;38.753
1174.788;71.558;50.216;38.754
1175.765;71.558;50.213;38.751
1176.77;71.537;50.213;38.752
1177.767;71.555;50.215;38.753
1178.77;71.574;50.212;38.751
1179.746;71.579;50.213;38.752
1180.759;71.561;50.214;38.752
1181.779;71.563;50.215;38.753
1182.774;71.538;50.213;38.751
1183.773;71.568;50.215;38.753
1184.778;71.565;50.211;38.75
1185.787;71.549;50.211;38.75
1186.779;71.561;50.213;38.752
1187.787;71.558;50.21;38.749
1188.793;71.552;50.211;38.75
1189.804;71.557;50.214;38.752
1190.787;71.577;50.212;38.752
1191.773;71.569;50.209;38.748
1192.763;71.547;50.212;38.75
1193.759;71.542;50.213;38.751
1194.759;71.548;50.213;38.752
1195.763;71.574;50.213;38.752
1196.768;71.555;50.211;38.75
1197.744;71.569;50.211;38.749
1198.754;71.566;50.212;38.751
1199.756;71.553;50.211;38.75
1200.749;71.555;50.211;38.75
1201.741;71.538;50.213;38.752
1202.759;71.558;50.213;38.752
1203.764;71.542;50.215;38.753
1204.745;71.579;50.21;38.748
1205.747;71.543;50.213;38.751
1206.738;71.566;50.211;38.75
1207.739;71.551;50.21;38.749
1208.729;71.543;50.212;38.75
1209.723;71.555;50.21;38.749
1210.699;71.55;50.209;38.748
1211.713;71.578;50.209;38.748
1212.7;71.539;50.212;38.75
1213.695;71.57;50.211;38.75
1214.699;71.557;50.212;38.752
1215.697;71.532;50.209;38.746
1216.691;71.547;50.212;38.75
1217.691;71.577;50.209;38.748
1218.707;71.562;50.215;38.753
1219.703;71.566;50.212;38.75
1220.696;71.56;50.208;38.746
1221.701;71.552;50.22;38.758
1222.697;71.6;50.203;38.741
1223.693;71.547;50.212;38.75
1224.709;71.548;50.209;38.747
1225.712;71.56;50.213;38.752
1226.716;71.539;50.208;38.746
1227.715;71.555;50.208;38.747
1228.718;71.581;50.208;38.747
1229.71;71.564;50.205;38.744
1230.683;71.538;50.208;38.747
1231.687;71.54;50.209;38.747
1232.692;71.554;50.208;38.747
1233.668;71.556;50.209;38.748
1234.677;71.55;50.209;38.748
1235.672;71.539;50.208;38.747
1236.672;71.566;50.208;38.747
1237.679;71.543;50.207;38.745
1238.659;71.563;50.209;38.747
1239.659;71.53;50.208;38.746
1240.659;71.553;50.208;38.746
1241.666;71.557;50.209;38.747
1242.686;71.563;50.208;38.747
1243.666;71.542;50.211;38.749
1244.651;71.568;50.204;38.742
1245.671;71.554;50.208;38.747
1246.665;71.567;50.207;38.746
1247.664;71.549;50.206;38.744
1248.668;71.552;50.206;38.745
1249.674;71.564;50.205;38.744
1250.651;71.57;50.204;38.742
1251.652;71.544;50.206;38.744
1252.652;71.529;50.204;38.743
1253.644;71.56;50.204;38.742
1254.657;71.551;50.206;38.744
1255.657;71.571;50.204;38.744
1256.667;71.556;50.204;38.742
1257.656;71.563;50.203;38.742
1258.643;71.536;50.206;38.744
1259.628;71.563;50.201;38.739
1260.622;71.555;50.203;38.741
1261.611;71.548;50.205;38.743
1262.614;71.562;50.201;38.739
1263.602;71.537;50.205;38.743
1264.614;71.574;50.204;38.744
1265.607;71.574;50.2;38.739
1266.612;71.534;50.203;38.742
1267.599;71.571;50.203;38.742
1268.593;71.563;50.201;38.74
1269.592;71.537;50.204;38.742
1270.601;71.536;50.201;38.739
1271.589;71.563;50.2;38.739
1272.587;71.54;50.204;38.742
1273.592;71.536;50.206;38.743
1274.602;71.529;50.204;38.742
1275.601;71.566;50.201;38.74
1276.6;71.561;50.201;38.74
1277.6;71.542;50.202;38.74
1278.603;71.556;50.202;38.741
1279.61;71.561;50.197;38.736
1280.621;71.564;50.201;38.74
1281.621;71.57;50.198;38.737
1282.616;71.563;50.198;38.738
1283.632;71.563;50.199;38.739
1284.616;71.551;50.201;38.739
1285.621;71.544;50.2;38.738
1286.614;71.556;50.2;38.738
1287.608;71.557;50.2;38.738
1288.615;71.535;50.199;38.737
1289.604;71.557;50.197;38.736
1290.626;71.557;50.196;38.735
1291.611;71.543;50.2;38.738
1292.603;71.574;50.197;38.736
1293.613;71.577;50.195;38.734
1294.605;71.535;50.202;38.74
1295.603;71.55;50.196;38.735
1296.606;71.573;50.195;38.735
1297.613;71.55;50.193;38.731
1298.597;71.541;50.198;38.737
1299.588;71.54;50.193;38.732
1300.586;71.559;50.195;38.733
1301.588;71.553;50.194;38.733
1302.594;71.575;50.195;38.734
1303.574;71.524;50.196;38.734
1304.593;71.535;50.197;38.736
1305.586;71.546;50.198;38.737
1306.591;71.551;50.196;38.735
1307.597;71.537;50.193;38.733
1308.577;71.546;50.193;38.731
1309.561;71.546;50.197;38.736
1310.55;71.542;50.195;38.734
1311.541;71.542;50.196;38.734
1312.567;71.552;50.197;38.736
1313.565;71.56;50.195;38.734
1314.567;71.546;50.196;38.735
1315.563;71.544;50.192;38.732
1316.539;71.54;50.195;38.733
1317.542;71.534;50.198;38.737
1318.523;71.54;50.195;38.734
1319.517;71.532;50.194;38.732
1320.534;71.558;50.195;38.734
1321.531;71.575;50.194;38.733
1322.543;71.539;50.195;38.734
1323.532;71.521;50.194;38.732
1324.535;71.541;50.2;38.738
1325.542;71.554;50.194;38.732
1326.562;71.559;50.195;38.734
1327.565;71.554;50.195;38.733
1328.575;71.566;50.195;38.734
1329.592;71.545;50.195;38.734
1330.59;71.541;50.195;38.733
1331.595;71.56;50.196;38.735
1332.606;71.551;50.194;38.733
1333.601;71.531;50.194;38.732
1334.599;71.524;50.193;38.732
1335.606;71.513;50.191;38.729
1336.617;71.528;50.193;38.731
1337.633;71.536;50.192;38.731
1338.627;71.532;50.191;38.73
1339.626;71.544;50.189;38.727
1340.631;71.556;50.19;38.729
1341.64;71.534;50.188;38.727
1342.626;71.542;50.19;38.729
1343.619;71.54;50.189;38.728
1344.614;71.532;50.188;38.726
1345.602;71.552;50.189;38.727
1346.643;71.551;50.186;38.725
1347.639;71.525;50.189;38.728
1348.632;71.527;50.189;38.727
1349.611;71.544;50.186;38.725
1350.599;71.549;50.187;38.727
1351.583;71.548;50.186;38.726
1352.574;71.542;50.185;38.724
1353.565;71.523;50.187;38.725
1354.547;71.557;50.187;38.726
1355.523;71.536;50.185;38.724
1356.52;71.522;50.181;38.72
1357.506;71.552;50.185;38.724
1358.482;71.537;50.183;38.722
1359.479;71.53;50.189;38.728
1360.484;71.539;50.183;38.722
1361.492;71.533;50.185;38.723
1362.507;71.54;50.183;38.722
1363.512;71.535;50.18;38.719
1364.528;71.541;50.184;38.722
1365.517;71.549;50.183;38.722
1366.511;71.517;50.182;38.72
1367.515;71.536;50.183;38.722
1368.52;71.541;50.183;38.721
1369.527;71.547;50.183;38.722
1370.542;71.543;50.18;38.719
1371.532;71.548;50.18;38.72
1372.525;71.52;50.181;38.719
1373.526;71.544;50.181;38.72
1374.531;71.546;50.178;38.718
1375.537;71.559;50.18;38.719
1376.526;71.525;50.181;38.719
1377.538;71.543;50.179;38.718
1378.539;71.544;50.179;38.718
1379.533;71.536;50.179;38.717
1380.54;71.541;50.178;38.717
1381.523;71.551;50.183;38.722
1382.531;71.547;50.179;38.718
1383.536;71.559;50.178;38.718
1384.545;71.537;50.177;38.716
1385.546;71.523;50.179;38.718
1386.538;71.533;50.176;38.715
1387.548;71.529;50.177;38.715
1388.56;71.533;50.177;38.716
1389.568;71.535;50.181;38.719
1390.551;71.543;50.175;38.713
1391.549;71.518;50.179;38.718
1392.555;71.531;50.175;38.714
1393.564;71.544;50.176;38.716
1394.55;71.54;50.176;38.715
1395.562;71.534;50.174;38.713
1396.549;71.538;50.176;38.715
1397.543;71.523;50.175;38.714
1398.538;71.543;50.173;38.712
1399.537;71.536;50.176;38.715
1400.545;71.529;50.173;38.712
1401.565;71.509;50.174;38.712
1402.56;71.533;50.172;38.71
1403.561;71.507;50.175;38.713
1404.568;71.523;50.172;38.711
1405.547;71.532;50.174;38.712
1406.547;71.54;50.174;38.713
1407.55;71.543;50.171;38.71
1408.539;71.546;50.173;38.713
1409.543;71.519;50.171;38.709
1410.529;71.55;50.171;38.71
1411.542;71.537;50.172;38.711
1412.524;71.532;50.17;38.709
1413.516;71.544;50.17;38.71
1414.523;71.531;50.172;38.711
1415.513;71.517;50.171;38.709
1416.509;71.572;50.17;38.709
1417.517;71.532;50.169;38.709
1418.515;71.538;50.171;38.71
1419.527;71.527;50.171;38.709
1420.535;71.53;50.172;38.711
1421.523;71.568;50.17;38.71
1422.519;71.544;50.169;38.708
1423.519;71.519;50.17;38.709
1424.528;71.531;50.168;38.707
1425.542;71.527;50.17;38.709
1426.544;71.553;50.167;38.707
1427.547;71.55;50.169;38.708
1428.552;71.537;50.169;38.709
1429.534;71.541;50.169;38.708
1430.52;71.549;50.168;38.707
1431.513;71.512;50.169;38.708
1432.506;71.54;50.169;38.708
1433.508;71.55;50.165;38.705
1434.513;71.545;50.167;38.706
1435.52;71.53;50.168;38.707
1436.53;71.531;50.168;38.707
1437.543;71.535;50.165;38.703
1438.542;71.525;50.167;38.706
1439.551;71.544;50.167;38.706
1440.528;71.528;50.166;38.704
1441.515;71.528;50.165;38.705
1442.518;71.542;50.168;38.707
1443.508;71.525;50.165;38.703
1444.523;71.508;50.168;38.707
1445.51;71.548;50.165;38.704
1446.5;71.547;50.164;38.703
1447.478;71.54;50.169;38.708
1448.492;71.539;50.165;38.704
1449.494;71.532;50.164;38.703
1450.49;71.538;50.167;38.706
1451.484;71.532;50.164;38.703
1452.476;71.547;50.164;38.704
1453.477;71.552;50.164;38.702
1454.486;71.546;50.164;38.703
1455.471;71.524;50.167;38.706
1456.46;71.533;50.163;38.702
1457.457;71.539;50.163;38.702
1458.473;71.534;50.162;38.701
1459.463;71.556;50.163;38.702
1460.456;71.514;50.164;38.704
1461.455;71.52;50.161;38.7
1462.457;71.533;50.163;38.703
1463.438;71.545;50.163;38.702
1464.453;71.538;50.163;38.702
1465.472;71.512;50.161;38.699
1466.464;71.514;50.165;38.704
1467.463;71.536;50.161;38.701
1468.479;71.546;50.161;38.701
1469.476;71.524;50.161;38.701
1470.478;71.528;50.16;38.699
1471.488;71.539;50.162;38.701
1472.493;71.534;50.162;38.7
1473.489;71.531;50.162;38.701
1474.481;71.55;50.16;38.698
1475.483;71.539;50.161;38.701
1476.476;71.5;50.163;38.702
1477.479;71.525;50.161;38.7
1478.462;71.531;50.16;38.699
1479.458;71.536;50.161;38.7
1480.43;71.538;50.159;38.699
1481.441;71.529;50.161;38.7
1482.431;71.516;50.159;38.698
1483.43;71.542;50.158;38.697
1484.448;71.538;50.159;38.698
1485.454;71.526;50.158;38.698
1486.471;71.536;50.159;38.698
1487.458;71.553;50.158;38.697
1488.439;71.522;50.159;38.699
1489.422;71.538;50.16;38.7
1490.412;71.528;50.157;38.696
1491.414;71.538;50.156;38.695
1492.415;71.522;50.158;38.698
1493.429;71.533;50.158;38.698
1494.41;71.526;50.158;38.696
1495.395;71.526;50.158;38.697
1496.389;71.519;50.157;38.695
1497.397;71.528;50.158;38.697
1498.402;71.527;50.158;38.697
1499.402;71.522;50.156;38.695
1500.405;71.524;50.158;38.697
1501.403;71.536;50.157;38.697
1502.391;71.535;50.156;38.695
1503.368;71.514;50.158;38.696
1504.359;71.523;50.156;38.694
1505.357;71.524;50.156;38.695
