IDs:;240814 04_240812A_elasticity2;04_DNAJB6_00_439_uM_expansion_corrected;
Concentration [uM]:;0.439;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
2288.963;60.355457323103;32.64;22.19
2289.955;60.3075996123529;32.639;22.189
2290.952;60.3008842446236;32.637;22.187
2291.96;60.3578842446236;32.636;22.187
2292.951;60.2908842446236;32.637;22.187
2293.926;60.3247419195258;32.638;22.188
2294.934;60.2911689486001;32.635;22.185
2295.93;60.3150265876478;32.636;22.186
2296.929;60.2893113274824;32.634;22.184
2297.947;60.3201689486001;32.634;22.185
2298.953;60.3664537242962;32.633;22.183
2299.971;60.3301689486001;32.635;22.185
2300.977;60.4051689486001;32.634;22.185
2301.964;60.3051689486001;32.635;22.185
2302.966;60.2947419195258;32.638;22.188
2304.019;60.2850265876478;32.637;22.186
2305.018;60.2851689486001;32.636;22.185
2306.03;60.2958842446236;32.637;22.187
2307.046;60.3355996123529;32.639;22.189
2308.093;60.2978842446236;32.637;22.187
2309.109;60.2731689486001;32.636;22.185
2310.104;60.3828842446236;32.636;22.187
2311.131;60.3358842446236;32.637;22.187
2312.15;60.3017419195258;32.638;22.188
2313.148;60.2308842446236;32.639;22.187
2314.187;60.2178842446236;32.639;22.187
2315.193;60.340457323103;32.641;22.19
2316.188;60.2368842446236;32.638;22.187
2317.211;60.3273150517745;32.642;22.191
2318.205;60.291457323103;32.641;22.19
2319.253;60.3195996123529;32.639;22.189
2320.249;60.2545996123529;32.641;22.189
2321.257;60.2615996123529;32.64;22.189
2322.256;60.2765996123529;32.64;22.189
2323.256;60.2175996123529;32.641;22.189
2324.266;60.2688842446236;32.639;22.187
2325.268;60.2177419195258;32.64;22.188
2326.298;60.3027419195258;32.639;22.188
2327.304;60.2328842446236;32.638;22.187
2328.31;60.2998842446236;32.638;22.187
2329.333;60.2440265876478;32.637;22.186
2330.339;60.190457323103;32.642;22.19
2331.328;60.2168842446236;32.639;22.187
2332.322;60.2717419195258;32.639;22.188
2333.309;60.2928842446236;32.638;22.187
2334.296;60.252457323103;32.641;22.19
2335.295;60.2240265876478;32.638;22.186
2336.379;60.2010265876478;32.638;22.186
2337.384;60.2131689486001;32.636;22.185
2338.386;60.2478842446236;32.639;22.187
2339.389;60.2587419195258;32.639;22.188
2340.392;60.2055996123529;32.64;22.189
2341.401;60.2577419195258;32.639;22.188
2342.389;60.1430265876478;32.638;22.186
2343.406;60.1827419195258;32.64;22.188
2344.405;60.1501689486001;32.638;22.185
2345.431;60.1850265876478;32.638;22.186
2346.43;60.2168842446236;32.638;22.187
2347.431;60.1980265876478;32.638;22.186
2348.468;60.1548842446236;32.639;22.187
2349.477;60.2090265876478;32.637;22.186
2350.496;60.1708842446236;32.639;22.187
2351.492;60.1341689486001;32.638;22.185
2352.505;60.1528842446236;32.639;22.187
2353.532;60.1761689486001;32.637;22.185
2354.551;60.1871689486001;32.637;22.185
2355.561;60.1657419195258;32.64;22.188
2356.594;60.2867419195258;32.639;22.188
2357.614;60.1718842446236;32.639;22.187
2358.631;60.1148842446236;32.64;22.187
2359.64;60.0930265876478;32.638;22.186
2360.651;60.1491689486001;32.638;22.185
2361.624;60.1151689486001;32.638;22.185
2362.675;60.1143113274824;32.637;22.184
2363.659;60.1763113274824;32.636;22.184
2364.661;60.1061689486001;32.637;22.185
2365.664;60.1284537242962;32.636;22.183
2366.669;60.1571689486001;32.637;22.185
2367.664;60.0865961390433;32.635;22.182
2368.67;60.1393113274824;32.636;22.184
2369.667;60.1675961390433;32.633;22.182
2370.665;60.0767385717253;32.634;22.181
2371.676;60.0834537242962;32.635;22.183
2372.679;60.0977385717253;32.634;22.181
2373.659;60.0874537242962;32.635;22.183
2374.675;60.1304537242962;32.634;22.183
2375.677;60.1155961390433;32.635;22.182
2376.679;60.1565961390433;32.634;22.182
2377.664;60.1425961390433;32.634;22.182
2378.681;60.0835961390433;32.635;22.182
2379.681;60.0704537242962;32.636;22.183
2380.674;60.1145961390433;32.634;22.182
2381.676;60.0984537242962;32.635;22.183
2382.672;60.0715961390433;32.635;22.182
2383.682;60.0814537242962;32.635;22.183
2384.676;60.0984537242962;32.636;22.183
2385.666;60.1287385717253;32.633;22.181
2386.672;60.0704537242962;32.635;22.183
2387.679;60.0357385717253;32.635;22.181
2388.669;60.0675961390433;32.634;22.182
2389.652;60.0275961390433;32.635;22.182
2390.632;60.0634537242962;32.635;22.183
2391.623;60.0263113274824;32.638;22.184
2392.622;60.0575961390433;32.636;22.182
2393.657;60.0523113274824;32.637;22.184
2394.654;60.0044537242962;32.637;22.183
2395.689;59.9895961390433;32.635;22.182
2396.705;60.0344537242962;32.636;22.183
2397.711;60.063881022344;32.632;22.18
2398.706;60.0305961390433;32.635;22.182
2399.707;60.089881022344;32.633;22.18
2400.713;59.9953084818371;32.631;22.177
2401.732;59.916881022344;32.635;22.18
2402.725;60.0047385717253;32.634;22.181
2403.709;60.114881022344;32.633;22.18
2404.74;59.936881022344;32.634;22.18
2405.757;59.983881022344;32.633;22.18
2406.747;59.9510234909011;32.633;22.179
2407.784;59.9841659773982;32.631;22.178
2408.795;60.0130234909011;32.632;22.179
2409.81;60.0047385717253;32.634;22.181
2410.819;59.967881022344;32.633;22.18
2411.808;60.010881022344;32.633;22.18
2412.8;59.961881022344;32.633;22.18
2413.86;59.9760234909011;32.632;22.179
2414.876;60.0071659773982;32.631;22.178
2415.958;59.7263113274824;32.645;22.184
2416.954;60.0629059118899;32.672;22.215
2418.01;60.0741896132201;32.669;22.213
2419.011;60.098764088044;32.674;22.216
2420.04;59.9846039638933;32.658;22.196
2421.026;60.0103314907078;32.67;22.212
2422.079;59.3134491634551;32.622;22.169
2423.079;59.8315996123529;32.651;22.189
2424.09;60.0560477536146;32.672;22.214
2425.096;60.045615299337;32.666;22.21
2426.14;59.814457323103;32.652;22.19
2427.155;60.0169059118899;32.673;22.215
2428.148;60.0371896132201;32.672;22.213
2429.176;60.0494733860795;32.668;22.211
2430.17;60.0128991795159;32.665;22.208
2431.182;59.6153084818371;32.637;22.177
2432.212;60.0633314907078;32.669;22.212
2433.207;60.0306091930822;32.661;22.203
2434.228;60.0513196541311;32.658;22.198
2435.248;60.041615299337;32.668;22.21
2436.246;60.0013314907078;32.67;22.212
2437.243;60.0661896132201;32.67;22.213
2438.265;59.7940265876478;32.649;22.186
2439.269;60.458306515421;32.616;22.17
2440.255;60.0164733860795;32.669;22.211
2441.286;59.9724733860795;32.67;22.211
2442.305;60.0170477536147;32.672;22.214
2443.29;59.7770265876478;32.649;22.186
2444.322;60.0331896132201;32.67;22.213
2445.32;59.9914733860795;32.67;22.211
2446.34;59.9993314907078;32.67;22.212
2447.319;59.9095996123529;32.652;22.189
2448.335;60.0491896132201;32.671;22.213
2449.325;59.8911727983657;32.654;22.192
2450.34;59.6110234909011;32.641;22.179
2451.4;60.0026091930822;32.662;22.203
2452.415;59.2393054288166;32.617;22.163
2453.416;59.3513084818371;32.639;22.177
2454.397;59.8800411464407;32.664;22.207
2455.42;60.019615299337;32.668;22.21
2456.466;59.9048991795159;32.666;22.208
2457.451;60.0014733860795;32.669;22.211
2458.47;59.0720234909011;32.642;22.179
2459.477;59.2324510042194;32.639;22.176
2460.475;59.0881659773982;32.64;22.178
2461.481;59.3934510042194;32.636;22.176
2462.473;59.9257461456404;32.655;22.195
2463.507;59.8906091930822;32.662;22.203
2464.519;59.9617572304819;32.667;22.209
2465.518;59.9278991795159;32.666;22.208
2466.548;59.9643196541311;32.658;22.198
2467.544;59.1257361028212;32.638;22.174
2468.533;59.6434491634551;32.625;22.169
2469.539;59.9566039638933;32.655;22.196
2470.569;59.9561831312581;32.663;22.206
2471.596;59.9591831312581;32.664;22.206
2472.611;59.9138933237919;32.66;22.201
2473.64;59.8560411464407;32.665;22.207
2474.656;59.9858991795159;32.666;22.208
2475.703;59.3165918294461;32.625;22.168
2476.709;59.7373113274824;32.646;22.184
2477.695;59.9173251339696;32.663;22.205
2478.702;59.9310411464407;32.665;22.207
2479.71;59.2693054288166;32.618;22.163
2480.75;59.9318933237919;32.66;22.201
2481.765;59.9568991795159;32.666;22.208
2482.766;59.8641831312581;32.666;22.206
2483.771;59.8991831312581;32.663;22.206
2484.796;59.9353251339696;32.663;22.205
2485.832;59.1310194773677;32.613;22.158
2486.865;59.9311831312581;32.664;22.206
2487.875;59.9257512494865;32.66;22.202
2488.886;59.8087419195258;32.652;22.188
2489.902;59.927615299337;32.668;22.21
2490.925;59.8570411464407;32.665;22.207
2491.934;59.9134618000574;32.656;22.197
2492.956;59.8791831312581;32.665;22.206
2493.964;59.9101831312581;32.664;22.206
2494.971;59.7084537242962;32.646;22.183
2495.997;59.8943251339696;32.663;22.205
2497.023;59.8881831312581;32.664;22.206
2498.031;59.8065996123529;32.651;22.189
2499.072;59.8561727983657;32.654;22.192
2500.079;59.8883251339696;32.663;22.205
2501.083;59.9063251339696;32.663;22.205
2502.084;59.8833251339696;32.663;22.205
2503.123;59.9181831312581;32.664;22.206
2504.134;59.8741831312581;32.665;22.206
2505.129;59.8671831312581;32.665;22.206
2506.114;60.7129895288454;33.113;22.612
2507.12;62.4248918663435;34.244;23.642
2508.122;63.201286109587;35.416;24.71
2509.102;63.8081646592262;36.535;25.734
2510.095;64.3168377155349;37.644;26.754
2511.126;61.4340883966239;38.224;27.239
2512.134;62.3756644746571;38.171;27.204
2513.132;63.1696644746571;38.155;27.204
2514.113;63.1166644746571;38.156;27.204
2515.12;62.9015907128446;38.162;27.205
2516.116;62.5743694838359;38.172;27.208
2517.116;62.7024432174357;38.168;27.207
2518.1;62.2703694838359;38.179;27.208
2519.081;62.3433694838359;38.178;27.208
2520.076;62.0503694838359;38.183;27.208
2521.069;62.6273694838359;38.171;27.208
2522.077;62.3384432174357;38.178;27.207
2523.086;61.8751483394345;38.191;27.211
2524.093;62.4723694838359;38.176;27.208
2525.108;62.4921483394345;38.178;27.211
2526.119;61.6642957596369;38.19;27.209
2527.102;62.451222044837;38.177;27.21
2528.09;61.8691483394345;38.191;27.211
2529.085;62.3353694838359;38.181;27.208
2530.084;62.5164432174357;38.174;27.207
2531.08;61.7244432174357;38.187;27.207
2532.083;61.2207063042704;38.21;27.217
2533.077;61.7155907128446;38.184;27.205
2534.079;61.1884432174357;38.202;27.207
2535.063;62.3055907128446;38.181;27.205
2536.066;61.6777336310994;38.154;27.176
2537.081;61.8031810708524;38.169;27.197
2538.095;61.7145855888182;38.16;27.178
2539.104;61.7585115818561;38.159;27.179
2540.109;61.6495855888182;38.157;27.178
2541.127;61.6486596052321;38.157;27.177
2542.122;61.6246596052321;38.157;27.177
2543.108;61.6755115818561;38.16;27.179
2544.115;61.6297336310994;38.156;27.176
2545.135;61.6117336310994;38.157;27.176
2546.166;61.6266596052321;38.157;27.177
2547.162;61.6756596052321;38.159;27.177
2548.21;61.5647336310994;38.157;27.176
2549.208;61.5667336310994;38.157;27.176
2550.193;61.5698076664219;38.156;27.175
2551.227;61.6136596052321;38.16;27.177
2552.282;61.5477336310994;38.158;27.176
2553.311;61.5098817112012;38.156;27.174
2554.33;61.4978076664219;38.158;27.175
2555.341;61.5405115818561;38.164;27.179
2556.329;61.4928817112012;38.158;27.174
2557.325;61.5873635962803;38.165;27.181
2558.359;61.4726596052321;38.161;27.177
2559.356;61.4775855888182;38.162;27.178
2560.367;61.4928076664219;38.158;27.175
2561.38;61.4176596052321;38.161;27.177
2562.424;61.4096596052321;38.161;27.177
2563.43;61.4137336310994;38.16;27.176
2564.422;61.3718076664219;38.159;27.175
2565.424;61.3508076664219;38.159;27.175
2566.454;61.473437584344;38.167;27.18
2567.46;61.4167336310994;38.161;27.176
2568.478;61.4705115818561;38.166;27.179
2569.478;61.3527336310994;38.161;27.176
2570.479;61.3638076664219;38.161;27.175
2571.478;61.3359557654391;38.159;27.173
2572.462;61.4505115818561;38.166;27.179
2573.44;61.3075169604381;38.195;27.206
2574.443;61.2848536117649;38.208;27.215
2575.44;61.3682549079733;38.183;27.196
2576.431;61.6063694838359;38.19;27.208
2577.431;61.6452957596369;38.19;27.209
2578.463;61.2659557654391;38.16;27.173
2579.479;61.2540298291372;38.159;27.172
2580.509;61.2992156484912;38.165;27.183
2581.525;61.7128536117649;38.201;27.215
2582.534;61.2277336310994;38.163;27.176
2583.546;61.2928076664219;38.165;27.175
2584.556;61.3460334248675;38.181;27.199
2585.552;61.4782957596369;38.192;27.209
2586.565;61.3595855888182;38.167;27.178
2587.601;61.1809557654391;38.161;27.173
2588.591;61.2558076664219;38.165;27.175
2589.609;61.699779953324;38.205;27.216
2590.641;61.1768817112012;38.163;27.174
2591.65;61.0144026104803;38.187;27.194
2592.653;61.6945590343181;38.208;27.219
2593.667;61.2558817112012;38.164;27.174
2594.654;61.2118076664219;38.166;27.175
2595.658;61.3668120265065;38.185;27.202
2596.662;61.2252549079733;38.18;27.196
2597.658;61.1399557654391;38.163;27.173
2598.664;61.3148120265065;38.186;27.202
2599.655;61.1218817112012;38.165;27.174
2600.708;61.246698128603;38.178;27.19
2601.73;61.1662549079733;38.18;27.196
2602.761;61.1234026104803;38.177;27.194
2603.782;61.5408536117649;38.206;27.215
2604.82;61.1318817112012;38.167;27.174
2605.821;61.3001072431511;38.183;27.198
2606.836;61.1638076664219;38.168;27.175
2607.857;61.1558817112012;38.166;27.174
2608.884;61.1468076664219;38.167;27.175
2609.932;61.1229557654391;38.166;27.173
2610.932;60.4316644746571;38.208;27.204
2611.937;61.6193381997514;38.215;27.222
2612.943;61.1095115818561;38.172;27.179
2613.977;61.1911810708524;38.183;27.197
2614.99;61.0957336310994;38.17;27.176
2616.021;61.0545115818561;38.169;27.179
2617.065;61.1827336310994;38.168;27.176
2618.068;61.1436596052321;38.17;27.177
2619.074;61.3057382458772;38.189;27.203
2620.094;61.4110746434278;38.202;27.212
2621.124;61.1196596052321;38.171;27.177
2622.123;61.0815855888182;38.172;27.178
2623.161;61.0178817112012;38.166;27.174
2624.163;61.1548076664219;38.168;27.175
2625.183;60.9549557654391;38.166;27.173
2626.184;61.1045115818561;38.173;27.179
2627.18;61.0185855888182;38.173;27.178
2628.197;61.1227336310994;38.169;27.176
2629.204;61.0363287545154;38.184;27.195
2630.204;61.0747336310994;38.17;27.176
2631.225;61.1006596052321;38.17;27.177
2632.255;61.0819557654391;38.168;27.173
2633.251;61.0506596052321;38.172;27.177
2634.267;61.0692156484912;38.177;27.183
2635.314;61.4563381997514;38.218;27.222
2636.338;61.058698128603;38.181;27.19
2637.368;61.0246596052321;38.173;27.177
2638.383;60.993437584344;38.176;27.18
2639.398;61.0411416887624;38.178;27.184
2640.398;60.9597720317079;38.183;27.189
2641.403;60.9898076664219;38.172;27.175
2642.416;61.3975590343181;38.215;27.219
2643.421;61.6526326646023;38.203;27.218
2644.425;61.024437584344;38.176;27.18
2645.434;60.8244026104803;38.192;27.194
2646.464;60.9848459442458;38.181;27.188
2647.466;60.9970677384751;38.18;27.185
2648.445;61.0058817112012;38.171;27.174
2649.434;60.9237336310994;38.173;27.176
2650.48;60.9616596052321;38.174;27.177
2651.478;60.9927336310994;38.172;27.176
2652.494;60.9725855888182;38.175;27.178
2653.514;60.993437584344;38.176;27.18
2654.525;61.357485413416;38.219;27.22
2655.525;60.9437336310994;38.174;27.176
2656.558;60.9287336310994;38.174;27.176
2657.611;60.9477336310994;38.174;27.176
2658.622;61.0370334248675;38.189;27.199
2659.662;60.8896596052321;38.175;27.177
2660.677;60.9295855888182;38.176;27.178
2661.68;60.9328076664219;38.174;27.175
2662.713;60.9336596052321;38.176;27.177
2663.749;60.8727336310994;38.176;27.176
2664.757;61.0208120265065;38.193;27.202
2665.753;60.8577336310994;38.175;27.176
2666.762;60.9059557654391;38.172;27.173
2667.75;60.9028076664219;38.173;27.175
2668.74;60.8687336310994;38.176;27.176
2669.743;60.8798076664219;38.175;27.175
2670.77;60.8952156484912;38.18;27.183
2671.802;60.8765855888182;38.177;27.178
2672.797;60.8509937976278;38.182;27.186
2673.788;60.8098076664219;38.175;27.175
2674.832;60.9017336310994;38.174;27.176
2675.815;60.8272549079733;38.19;27.196
2676.82;60.8665503506857;38.185;27.192
2677.83;60.8238076664219;38.175;27.175
2678.88;60.8598076664219;38.174;27.175
2679.874;61.2137063042704;38.217;27.217
2680.87;60.8498076664219;38.175;27.175
2681.893;60.8408076664219;38.175;27.175
2682.894;60.6404764758699;38.196;27.193
2683.897;61.1884118018943;38.222;27.221
2684.924;60.8485855888182;38.178;27.178
2685.921;61.0775907128446;38.2;27.205
2686.945;60.8237336310994;38.175;27.176
2687.991;60.8336596052321;38.176;27.177
2688.987;60.7542896176633;38.182;27.182
2689.986;60.7548076664219;38.177;27.175
2691.015;60.8009557654391;38.174;27.173
2692.02;60.7748076664219;38.175;27.175
2693.01;60.7738076664219;38.177;27.175
2694.046;60.7746596052321;38.179;27.177
2695.063;60.9158858165469;38.194;27.201
2696.084;60.8124764758699;38.188;27.193
2697.11;60.7718817112012;38.175;27.174
2698.136;61.0836326646023;38.222;27.218
2699.145;60.7550298291372;38.174;27.172
2700.156;60.7528817112012;38.175;27.174
2701.162;61.4329272795947;38.205;27.214
2702.185;60.6968817112012;38.176;27.174
2703.194;60.7868076664219;38.176;27.175
2704.186;60.6908076664219;38.179;27.175
2705.224;60.7176242349295;38.187;27.191
2706.216;60.6948076664219;38.178;27.175
2707.231;60.7378817112012;38.176;27.174
2708.241;60.7251039022973;38.174;27.171
2709.271;60.7309557654391;38.176;27.173
2710.292;60.7158076664219;38.177;27.175
2711.291;60.9918120265065;38.204;27.202
2712.291;60.6919937976278;38.185;27.186
2713.302;60.6841039022973;38.175;27.171
2714.338;60.6459557654391;38.177;27.173
2715.331;60.7227720317079;38.186;27.189
2716.343;60.6939557654391;38.177;27.173
2717.387;60.6681416887624;38.184;27.184
2718.388;60.5921416887624;38.182;27.184
2719.393;60.6641416887624;38.185;27.184
2720.433;60.6578076664219;38.179;27.175
2721.418;60.6888817112012;38.177;27.174
2722.474;60.6979557654391;38.177;27.173
2723.469;61.3209272795947;38.205;27.214
2724.494;60.6980298291372;38.175;27.172
2725.487;61.0339272795947;38.216;27.214
2726.559;60.6568817112012;38.178;27.174
2727.579;60.6360298291372;38.177;27.172
2728.579;60.9383694838359;38.209;27.208
2729.587;61.2759272795947;38.207;27.214
2730.574;60.6763635962803;38.182;27.181
2731.576;60.6259557654391;38.178;27.173
2732.585;60.6250298291372;38.177;27.172
2733.6;60.6928817112012;38.178;27.174
2734.626;61.0354118018943;38.227;27.221
2735.609;60.586177984921;38.176;27.17
