time/h	150 nM B6	150 nM B6	150 nM B6	150 nM B6	75 nM B6	75 nM B6	75 nM B6	75 nM B6	38 nM B6	38 nM B6	38 nM B6	38 nM B6	19 nM B6	19 nM B6	19 nM B6	19 nM B6	9.4 nM B6	9.4 nM B6	9.4 nM B6	9.4 nM B6	4.7 nM B6	4.7 nM B6	4.7 nM B6	4.7 nM B6	2.3 nM B6	2.3 nM B6	2.3 nM B6	2.3 nM B6	Ab42 alone	Ab42 alone	Ab42 alone	Ab42 alone
115.90	53592	21637	67105	53522																												
115.92	54370	21876	68324	53652																												
115.94	53302	22406	67133	53085																												
115.96	53895	21952	67130	54384																												
115.98	53258	22910	67783	52532																												
116.00	53624	23225	67550	53378																												
116.02	53065	22342	67142	53986																												
116.04	52849	23396	67818	53617																												
116.06	52554	23412	67825	53700																												
116.08	53634	23468	66986	52965																												
116.10	53779	23552	68071	52903																												
116.13	53163	24183	67517	54020																												
116.15	53611	23841	67298	53571																												
116.17	53762	24153	67963	53925																												
116.19	53302	24645	67688	52928																												
116.21	53636	24834	68054	52643																												
116.23	53028	24913	67734	52902																												
116.25	53717	25215	67167	52684																												
116.27	53617	25491	67683	53369																												
116.29	53705	25654	67348	52662																												
116.31	52727	26292	67714	52898																												
116.33	53648	25668	67112	52619																												
116.35	53541	26065	66528	53009																												
