time/h	Ab42 alone	Ab42 alone	Ab42 alone	Ab42 alone	47 nM S00GSTsmall	47 nM S00GSTsmal	47 nM S00GSTsmal	47 nM S00GSTsmal	94 nM S00GSTsmal	94 nM S00GSTsmal	94 nM S00GSTsmal	94 nM S00GSTsmal	187 nM S00GSTsmal	187 nM S00GSTsmal	187 nM S00GSTsmal	187 nM S00GSTsmal	375 nM S00GSTsmal	375 nM S00GSTsmal	375 nM S00GSTsmal	375 nM S00GSTsmal	750 nM S00GSTsmal	750 nM S00GSTsmal	750 nM S00GSTsmal	750 nM S00GSTsmal	1500 nM S00GSTsmal	1500 nM S00GSTsmal	1500 nM S00GSTsmal	1500 nM S00GSTsmal	3000 nM S00GSTsmal	3000 nM S00GSTsmal	3000 nM S00GSTsmal	3000 nM S00GSTsmal	Fit 0	Fit 47	Fit 94	Fit 187	Fit 375	Fit 750	Fit 1500	Fit 3000
15.498																																	1.00000	1.00000	1.00000	0.99998	0.99925	0.99520	0.95860	
15.605																																	1.00000	1.00000	1.00000	0.99998	0.99929	0.99543	0.95978	
15.713																																	1.00000	1.00000	1.00000	0.99998	0.99934	0.99564	0.96093	
15.821																																	1.00000	1.00000	1.00000	0.99998	0.99938	0.99585	0.96205	
15.928																																	1.00000	1.00000	1.00000	0.99999	0.99942	0.99605	0.96314	
16.036																																	1.00000	1.00000	1.00000	0.99999	0.99945	0.99624	0.96420	
16.143																																	1.00000	1.00000	1.00000	0.99999	0.99948	0.99641	0.96522	
16.251																																	1.00000	1.00000	1.00000	0.99999	0.99952	0.99658	0.96622	
16.359																																	1.00000	1.00000	1.00000	0.99999	0.99955	0.99675	0.96719	
16.466																																	1.00000	1.00000	1.00000	0.99999	0.99957	0.99690	0.96814	
16.574																																	1.00000	1.00000	1.00000	0.99999	0.99960	0.99705	0.96906	
16.682																																	1.00000	1.00000	1.00000	0.99999	0.99962	0.99719	0.96995	
16.789																																	1.00000	1.00000	1.00000	0.99999	0.99965	0.99732	0.97082	
16.897																																	1.00000	1.00000	1.00000	0.99999	0.99967	0.99745	0.97166	
17.004																																	1.00000	1.00000	1.00000	0.99999	0.99969	0.99757	0.97248	
17.112																																	1.00000	1.00000	1.00000	0.99999	0.99971	0.99768	0.97328	
17.220																																	1.00000	1.00000	1.00000	1.00000	0.99973	0.99779	0.97405	
17.327																																	1.00000	1.00000	1.00000	1.00000	0.99974	0.99790	0.97481	
17.435																																	1.00000	1.00000	1.00000	1.00000	0.99976	0.99800	0.97554	
17.543																																	1.00000	1.00000	1.00000	1.00000	0.99977	0.99809	0.97625	
17.650																																	1.00000	1.00000	1.00000	1.00000	0.99979	0.99818	0.97694	
17.758																																	1.00000	1.00000	1.00000	1.00000	0.99980	0.99827	0.97761	
17.865																																	1.00000	1.00000	1.00000	1.00000	0.99981	0.99835	0.97827	
17.973																																	1.00000	1.00000	1.00000	1.00000	0.99982	0.99843	0.97890	
18.081																																	1.00000	1.00000	1.00000	1.00000	0.99983	0.99851	0.97952	
18.188																																	1.00000	1.00000	1.00000	1.00000	0.99984	0.99858	0.98012	
18.296																																	1.00000	1.00000	1.00000	1.00000	0.99985	0.99864	0.98070	
18.404																																	1.00000	1.00000	1.00000	1.00000	0.99986	0.99871	0.98126	
18.511																																	1.00000	1.00000	1.00000	1.00000	0.99987	0.99877	0.98181	
18.619																																	1.00000	1.00000	1.00000	1.00000	0.99988	0.99883	0.98235	
18.726																																	1.00000	1.00000	1.00000	1.00000	0.99989	0.99888	0.98286	
18.834																																	1.00000	1.00000	1.00000	1.00000	0.99989	0.99894	0.98337	
18.942																																	1.00000	1.00000	1.00000	1.00000	0.99990	0.99899	0.98386	
19.049																																	1.00000	1.00000	1.00000	1.00000	0.99991	0.99903	0.98433	
19.157																																	1.00000	1.00000	1.00000	1.00000	0.99991	0.99908	0.98479	
19.265																																	1.00000	1.00000	1.00000	1.00000	0.99992	0.99912	0.98524	
19.372																																	1.00000	1.00000	1.00000	1.00000	0.99992	0.99917	0.98568	
19.480																																	1.00000	1.00000	1.00000	1.00000	0.99993	0.99921	0.98610	
19.587																																	1.00000	1.00000	1.00000	1.00000	0.99993	0.99924	0.98651	
19.695																																	1.00000	1.00000	1.00000	1.00000	0.99994	0.99928	0.98691	
19.803																																	1.00000	1.00000	1.00000	1.00000	0.99994	0.99931	0.98730	
19.910																																	1.00000	1.00000	1.00000	1.00000	0.99994	0.99935	0.98767	
20.018																																	1.00000	1.00000	1.00000	1.00000	0.99995	0.99938	0.98804	
20.126																																	1.00000	1.00000	1.00000	1.00000	0.99995	0.99941	0.98839	
20.233																																	1.00000	1.00000	1.00000	1.00000	0.99995	0.99943	0.98874	
20.341																																	1.00000	1.00000	1.00000	1.00000	0.99996	0.99946	0.98907	
20.448																																	1.00000	1.00000	1.00000	1.00000	0.99996	0.99949	0.98940	
20.556																																	1.00000	1.00000	1.00000	1.00000	0.99996	0.99951	0.98971	
20.664																																	1.00000	1.00000	1.00000	1.00000	0.99996	0.99953	0.99002	
20.771																																	1.00000	1.00000	1.00000	1.00000	0.99997	0.99956	0.99032	
20.879																																	1.00000	1.00000	1.00000	1.00000	0.99997	0.99958	0.99060	
20.987																																	1.00000	1.00000	1.00000	1.00000	0.99997	0.99960	0.99088	
21.094																																	1.00000	1.00000	1.00000	1.00000	0.99997	0.99962	0.99116	
21.202																																	1.00000	1.00000	1.00000	1.00000	0.99997	0.99963	0.99142	
21.309																																	1.00000	1.00000	1.00000	1.00000	0.99997	0.99965	0.99168	
21.417																																	1.00000	1.00000	1.00000	1.00000	0.99998	0.99967	0.99193	
																																	1.00000	1.00000	1.00000	1.00000	0.99998	0.99968	0.99217	
