time/h	Ab42 alone	Ab42 alone	Ab42 alone	Ab42 alone	47 nM CTD	47 nM CTD	47 nM CTD	47 nM CTD	94 nM CTD	94 nM CTD	94 nM CTD	94 nM CTD	187 nM CTD	187 nM CTD	187 nM CTD	187 nM CTD	375 nM CTD	375 nM CTD	375 nM CTD	375 nM CTD	750 nM CTD	750 nM CTD	750 nM CTD	750 nM CTD	1500 nM CTD	1500 nM CTD	1500 nM CTD	1500 nM CTD	3000 nM CTD	3000 nM CTD	3000 nM CTD	3000 nM CTD	Fit 0	Fit 47	Fit 94	Fit 187	Fit 375	Fit 750	Fit 1500	Fit 3000
0.0000	0.013659	0.0075245	0.0074859	0.018896			0.012038	0.013853	0.026032		0.027142		0.017245																0.059906											
0.036111	0.0092687	0.0079232	0.0041225	0.0034303			0.0075762	0.0085093	0.018039		0.015597		0.021314																0.023055											
0.072222	0.0021032	7.7836e-05	0.0060373	0.0019813			0.0066404	0.0030764	0.0020761		0.0078778		0.0047159																0.032868											
0.10833	0.0040499	0.0036517	-0.0011052	0.0035975			0.0056829	0.0041049	0.015460		0.011054		0.0048157																0.011202											
0.14444	-0.0026048	-0.0041794	0.00064580	-0.0094160			-0.0040014	0.0044402	0.0032844		0.013349		0.0081602																0.0095811											
0.18056	-0.0052004	-0.00089037	-0.00027377	0.00023965			0.0049430	0.0085764	8.2006e-06		0.0041455		0.0074114																-0.0040430											
0.21667	0.00087441	-0.0011039	-0.0025034	-0.0033969	0.0024275	-0.00020494	0.0052912	-0.0022894	0.0043764	0.0087181	-0.0026005	0.0025138	0.0040420	-0.0047493	0.012191	0.0076443	0.0090720	0.0071886	0.017417	0.0070260			0.010246	0.0086456	0.0013967			0.0094428	0.010992		0.0015124	0.0033392								
0.25278	-0.00087901	-0.00037779	-0.0033222	-0.0033969	-0.0016280	-0.00043976	-0.0014987	-0.0014175	-0.0077756	0.0051585	-0.0013718	0.0073557	-0.012231	0.0083866	0.0098211	0.0021187	0.0000	0.0026400	0.0027290	0.0095468			0.0071807	0.0011971	0.019332			0.0096440	0.0044196		-0.0013967	0.0045380								
0.28889	0.0020065	-0.0042933	-0.0042796	-0.00059634	0.0022106	-0.0046665	-0.0031744	-3.1300e-05	-0.0034306	0.011376	-0.0050346	-0.0018941	-0.0010247	-0.0047035	-0.0021199	-0.0012153	-0.014106	-0.0051194	0.0031809	0.0024725			-0.0031310	0.0034348	-0.0086901			0.00078996	0.0010286		-0.0059012	0.0063677								
0.32500	-0.0048691	-0.0014172	0.00050723	-0.0046648	-0.010108	0.00011528	-0.0043931	-0.0099805	-0.0077523	-0.010790	-0.0075151	0.00054966	-0.0033709	0.0025281	-0.0034673	-0.0031504	0.0034244	-0.00016946	0.017446	0.0039904			0.0029693	-0.00021286	-0.0058695			0.0045558	-0.0047332		0.0029201	-0.0098788								
0.36111	0.0010953	-0.0019298	-0.00096660	-0.0017528	0.0075240	-0.00054649	-0.0074834	-0.0022671	-0.0026871	0.0047656	-0.0086510	0.0011892	-0.0092113	0.0057091	-0.0026077	-0.0026142	0.0046255	0.0036567	0.0032374	-0.0041951			0.0017616	-0.0056996	-0.0016079			0.0014511	-0.012776		0.00038632	-0.0086170								
0.39722	-0.0063050	-0.0026844	0.0012505	-0.0020454	0.0012130	-0.00054649	-0.0059600	-0.0081248	-0.0054288	-0.0026540	-0.0088596	0.00068669	-0.011532	0.0036266	0.0076141	-0.00081893	-0.0011755	0.0028808	-0.0020448	0.0047222			-0.0016446	0.0055191	-0.00074944			0.0013936	0.0037294		-0.0056509	-0.0031594								
0.43333	-0.0069124	-0.0013175	-0.0034356	-0.0017807	-0.0084811	-0.00099479	-0.0057424	-0.0043016	-0.0083564	-0.0018682	-0.013056	-0.0015059	-0.0014490	-0.0070148	0.0013184	0.00057995	0.00025555	0.0010078	-0.0037961	0.0033128	-0.0059458	0.0036666	-6.5373e-05	0.0055498	0.00050758	-0.0048823	-0.0043458	0.0041246	-0.011575	-0.0048437	-0.0023038	-0.00028865								
0.46944	-0.0035299	0.00054770	-0.0010800	-0.00063814	-0.0055750	-0.0075058	-0.0061559	-0.0014398	-0.0020365	0.0077704	-0.0032959	-0.0076495	-0.0050930	-0.0087541	-0.0075328	-0.0017282	0.00033222	0.0048340	0.0053277	0.0014154	-0.0027825	0.0052740	0.0099986	0.011006	-0.010192	0.0075935	-0.0041019	-0.0028609	-0.0076140	0.0067177	0.0025760	-0.0028755								
0.50556	-0.0027567	-0.0015311	-0.0030829	-0.00045701	0.0088252	-0.0051575	-0.0037620	-0.012708	-0.016675	-0.0067915	-0.0071210	-0.0043150	-0.0045689	-0.0037194	-0.0010512	-0.0019847	-0.011781	-0.0053334	-0.0044457	-0.0066616	0.0032063	0.00098756	0.0047344	-0.0040444	-0.0036007	0.0010498	0.0022391	-0.00050364	-0.00047189	0.0021937	-0.0043684	-0.013475								
0.54167	-0.00052004	0.00043380	0.0015024	-0.0029650	-0.00019663	-0.0022329	-0.0052854	-0.0028260	-0.010076	0.0044420	-0.013172	0.00084657	-0.015950	-0.0012937	-0.00021489	-0.0024510	0.0072321	0.0014627	-0.0025250	-0.00069869	-0.0038267	-0.014740	-0.0028523	0.00092127	0.0068540	-0.00038732	0.010257	-0.0067704	0.00072847	-0.0069801	0.0092701	-0.0052730								
0.57778	0.0021584	0.0011172	0.0011497	0.0063842	-0.0032545	0.0054094	-0.0085280	-0.0042122	-0.0050571	-0.0089642	-0.0084887	-0.0025793	-0.0053426	0.0022992	-0.0045824	0.0043569	-0.0074365	0.0011951	-0.0072422	-0.0075561	-0.0066829	0.0038242	0.0036506	-0.0098377	0.00069153	-0.019743	-0.0061444	-0.0015098	-0.0079141	0.0051783	0.0027011	-0.00060412								
0.61389	0.0069216	0.0049189	0.0012127	0.0066489	-0.0031027	-0.00035437	0.0020268	-0.0071634	-0.0038953	-0.0079241	-0.012847	-0.0015972	0.0020702	-0.0075641	-0.0051632	-0.0021945	0.0071043	0.0020246	-1.0985e-05	0.00046680	-0.0011855	0.0051479	-0.015920	0.00085997	0.00059955	-0.00054021	-0.0059310	0.0020548	-0.0040130	0.0081943	-0.012595	-0.017671								
0.65000	0.013507	0.0082364	0.010257	0.014981	0.0025576	0.0040432	0.0033978	-0.010629	0.0024711	0.0092728	-0.0047332	-0.00059229	-0.0099351	0.0020475	0.0011790	0.0046834	0.0084332	-0.0055742	-9.5725e-05	-0.0013763	0.0074445	0.00098756	0.0049512	0.0054272	0.0060875	-0.0065946	-0.0032483	-0.0031483	-0.019198	0.0081315	-0.0016469	-0.0086170								
0.68611	0.016918	0.011312	0.0099171	0.013685	0.0063529	0.0080779	-0.0011287	-0.0040333	0.0076526	-0.0064679	-0.0083960	0.0020114	0.00084722	0.0012465	-0.0048147	-0.0038965	-0.0018400	-0.00024973	-0.0012256	0.0040446	0.0069531	0.0025950	-0.00099436	-0.0099909	-0.0014546	0.0015391	-0.0062664	0.00087620	-0.0011321	-0.0070429	-2.0333e-05	0.0052320								
0.72222	0.019016	0.022162	0.025424	0.016263	0.0012347	0.0050038	0.0060964	-0.0014622	0.0093023	-0.0034168	0.0038673	0.0049804	-0.0012993	0.0028256	0.00015681	0.0011861	0.0029133	-0.0046645	-0.0036266	0.00076494	-0.010553	-0.0019436	-0.0060109	-0.0079372	0.0014580	0.0052390	0.0015075	0.0020836	-0.0023925	0.0059637	-0.0086226	-0.0059039								
0.75833	0.027990	0.027316	0.029115	0.034083	0.024744	0.0054308	0.0088167	0.0064524	0.015065	-0.0025616	-0.0013023	0.00091508	0.011654	0.0038096	-0.00072598	-0.00051584	0.00035777	0.0018373	-0.0086545	0.00016865	-0.00032554	-0.0026685	-0.0042458	0.00021627	-0.0051950	-0.0061971	0.0021477	-0.0052469	0.0040595	-0.0013878	-0.0016782	0.0036231								
0.79444	0.038884	0.036884	0.037202	0.040033	0.020688	0.013799	0.018740	-0.00018780	0.017876	-6.5264e-05	-0.0025078	0.0042039	0.0086594	0.0053200	0.0088221	0.0023752	0.0045744	-0.0039689	-0.0064795	-0.013438	-0.0039495	0.0061250	-0.0089836	-0.0063740	-0.012185	0.0078687	-0.00068750	-0.0014523	-0.010795	-0.0052835	0.0040462	0.011163								
0.83056	0.054582	0.043106	0.043992	0.057226	0.026565	0.018880	0.0082508	0.023355	0.027426	0.012093	0.0049569	0.0091828	0.014150	0.0054802	0.013422	0.00083642	-0.0028622	-0.0036478	-0.0091912	-0.0040054	0.0099015	0.0034460	-0.0016446	0.0013198	0.0024391	-0.00063194	0.0087630	-0.0075179	0.00075848	-0.0039640	-0.010718	0.0016041								
0.86667	0.067325	0.065446	0.054384	0.073779	0.031553	0.029938	0.026314	0.026910	0.040251	-0.0019606	0.0082487	0.0060082	0.022287	0.0027112	0.014072	0.012377	-0.0038333	0.0017302	-0.0019883	0.0023912	-0.015006	0.0019016	0.0066543	-0.0037685	-0.011112	-0.010386	0.0021172	-0.00070487	-0.0076741	-0.011064	-0.00045827	0.0053266								
0.90278	0.077625	0.077492	0.075975	0.086110	0.040185	0.027696	0.035410	0.033841	0.036511	0.0095040	0.019793	0.023457	0.023660	0.0091875	0.019927	0.013287	-0.0052899	0.00036567	0.0012319	0.0040446	0.013955	-0.010296	-0.0038123	0.0052432	0.0072526	0.0046886	0.0071168	-0.0047294	-0.0080642	0.0029163	0.0087696	0.0055159								
0.93889	0.097989	0.092001	0.088660	0.10811	0.046214	0.048360	0.031428	0.046853	0.042923	0.023095	0.022877	0.012700	0.038935	0.023536	0.024782	0.020701	0.0087143	0.0054761	-0.00094313	0.0059961	0.0034213	-0.011872	-0.0029143	0.0041091	-0.0078930	-0.0045153	-0.0036446	0.0018248	0.0021089	-0.0044981	0.0041713	0.0088914								
0.97500	0.11199	0.11578	0.11651	0.12897	0.056146	0.053441	0.046574	0.048887	0.066252	0.015259	0.028579	0.031382	0.037886	0.026649	0.035701	0.032987	0.014183	0.0091150	0.013576	0.011769	0.0015786	0.0017755	0.0010494	0.0038945	-0.0024970	-2.0385e-05	0.00077580	0.0067980	-0.0010721	-0.0035870	0.0039211	0.0099955								
1.0111	0.14127	0.13869	0.12898	0.15335	0.061048	0.053868	0.050274	0.064962	0.076382	0.043251	0.050881	0.038645	0.058228	0.028388	0.037838	0.036741	0.014515	0.018694	0.0089150	0.024319	-0.0055158	0.00038872	-0.0040910	-0.0011324	-0.0010254	0.0056671	0.0049523	-0.00070487	-0.013346	0.0036389	0.0013248	0.0054213								
1.0472	0.16610	0.16724	0.16689	0.18701	0.080197	0.063795	0.063767	0.077706	0.081819	0.039391	0.045641	0.047667	0.061173	0.048114	0.039906	0.054507	0.019371	0.031430	0.011485	0.028953	0.0049262	0.0054001	0.011268	0.017749	-0.0043672	0.011263	0.0024525	-0.00035991	-0.0071939	-0.0055977	0.00041760	0.012078								
1.0833	0.20140	0.19964	0.18965	0.22873	0.088937	0.078311	0.068032	0.082535	0.092135	0.058390	0.056398	0.057190	0.087081	0.070633	0.045295	0.058774	0.022028	0.027737	0.029281	0.040554	-0.0014619	-0.0014078	0.0030932	0.0055804	-0.0047351	0.0081133	0.0032146	-0.0095301	-0.0017023	0.0020680	-0.0037115	0.0044118								
1.1194	0.23825	0.22593	0.22085	0.25729	0.10316	0.088131	0.086791	0.10203	0.10536	0.067012	0.060501	0.065983	0.090350	0.062806	0.064159	0.080643	0.032608	0.032554	0.025383	0.056763	0.0058475	0.0052740	0.00033719	0.015665	0.0038801	-0.0065946	0.0053486	0.0046995	-0.0054234	0.0016596	-0.00086492	-0.0049260								
1.1556	0.27935	0.26823	0.26437	0.29760	0.11357	0.10698	0.10307	0.12383	0.10675	0.068376	0.085213	0.070391	0.095717	0.072281	0.069340	0.087497	0.049040	0.054628	0.043856	0.057549	0.0057554	0.0028786	0.013157	0.017412	0.0092147	-0.0012435	-0.0055347	-0.0042407	-0.0031127	-0.0049065	0.0035770	-0.0082069								
1.1917	0.30895	0.31250	0.30203	0.33801	0.12589	0.12256	0.12633	0.14113	0.13603	0.083330	0.093837	0.080669	0.11087	0.084318	0.092989	0.092813	0.039227	0.050668	0.049732	0.073513	-0.0053623	0.0011767	-0.0025736	0.026577	-0.0087208	0.00095811	0.00047095	0.0023135	-0.0072839	0.0025393	-0.012376	0.010185								
1.2278	0.35558	0.36226	0.34698	0.38640	0.14482	0.14197	0.13354	0.15216	0.14946	0.10402	0.10765	0.094509	0.13453	0.095234	0.10226	0.10293	0.064015	0.067150	0.050099	0.088746	0.019668	0.0073857	0.0064685	0.029489	0.0058116	-0.0079401	0.00068435	-0.0048732	-0.0035628	0.0019109	0.00010479	-0.0020868								
1.2639	0.40256	0.40607	0.39391	0.41910	0.16454	0.15177	0.15016	0.17355	0.15884	0.11144	0.11686	0.11662	0.14923	0.10324	0.10440	0.11771	0.062380	0.067604	0.062386	0.082810	0.027008	0.015990	0.011299	0.032340	0.011514	-0.0030476	-0.0097112	0.00030127	-0.0061736	-0.011881	-0.0041181	-0.0069134								
1.3000	0.44924	0.45720	0.42927	0.45631	0.17634	0.17183	0.16490	0.18788	0.17118	0.13594	0.13313	0.12427	0.15290	0.11791	0.12307	0.14031	0.079348	0.077504	0.078911	0.099127	0.021296	0.023428	0.020248	0.051896	0.0060262	0.0041076	-0.0013582	-0.0040395	-0.0073740	-0.017285	0.0074246	0.0025505								
1.3361	0.48820	0.50170	0.49221	0.53033	0.19126	0.18957	0.19055	0.21775	0.19179	0.14840	0.15026	0.13411	0.18115	0.13686	0.12870	0.14751	0.094426	0.087886	0.089447	0.11287	0.028052	0.021915	0.025575	0.046317	-0.0067280	0.0076241	0.0012331	0.0038084	-0.0045831	-0.0018277	0.0084255	0.0012571								
1.3722	0.52790	0.55614	0.53172	0.55887	0.21383	0.21427	0.20775	0.23372	0.21986	0.16883	0.17973	0.15355	0.18190	0.16103	0.15000	0.16092	0.089008	0.094093	0.11063	0.12788	0.040429	0.045207	0.028052	0.050793	0.00078351	-0.00096830	0.00068435	0.012519	-0.0052133	0.0053040	-0.0048376	0.0014464								
1.4083	0.57448	0.60175	0.55711	0.58788	0.22791	0.22879	0.22120	0.25552	0.23396	0.18316	0.20066	0.16695	0.20486	0.16480	0.16889	0.18257	0.11007	0.11223	0.11038	0.13157	0.039630	0.039061	0.030808	0.058180	0.0021938	-0.0018856	0.00016609	0.0075742	0.0039995	-0.0028959	0.0094265	-0.0048945								
1.4444	0.61372	0.65489	0.64054	0.64500	0.24584	0.25347	0.24764	0.27457	0.24519	0.20073	0.19781	0.17620	0.22091	0.19396	0.18680	0.20258	0.12218	0.12254	0.12812	0.14051	0.040736	0.038525	0.038302	0.079790	0.0070073	-0.0016410	-0.0031568	0.0090978	0.00060843	0.0050526	0.011741	-0.00082494								
1.4806	0.65522	0.69850	0.66451	0.68062	0.27725	0.27631	0.27843	0.31501	0.28245	0.22541	0.22180	0.20350	0.24734	0.18732	0.20585	0.20547	0.12972	0.12302	0.12894	0.15334	0.044176	0.054158	0.056386	0.079360	0.0035735	0.00083580	-0.0034312	0.010851	-0.0086644	0.0059009	0.0055164	0.0012256								
1.5167	0.68927	0.73155	0.68457	0.72106	0.29319	0.29941	0.29978	0.33120	0.30687	0.23859	0.23743	0.21903	0.24530	0.21227	0.20968	0.22102	0.12323	0.13252	0.14309	0.16727	0.050226	0.048485	0.063230	0.068571	0.0093680	0.0086026	-0.0034312	0.0079192	-0.0089644	0.011493	0.0041400	-0.012276								
1.5528	0.72425	0.77869	0.76992	0.75700	0.33168	0.32726	0.32376	0.36288	0.32437	0.26092	0.27162	0.23264	0.27018	0.23307	0.22522	0.24009	0.14091	0.13749	0.15636	0.18280	0.072216	0.061975	0.065335	0.086901	0.0090614	0.0039853	-0.00099236	0.010018	0.0031592	0.0056810	0.0042339	-0.00054102								
1.5889	0.76374	0.81142	0.77930	0.77342	0.34751	0.35053	0.34709	0.38568	0.34812	0.28348	0.28973	0.25749	0.26843	0.23877	0.24148	0.25392	0.14870	0.16973	0.14992	0.18112	0.071264	0.065694	0.065180	0.092142	0.016052	0.00034655	-0.0023032	0.011886	0.00075848	-0.0081111	-0.010312	0.0078188								
1.6250	0.77543	0.81589	0.75831	0.80176	0.37870	0.36695	0.37934	0.41499	0.36968	0.28840	0.31066	0.27204	0.30490	0.26662	0.25094	0.27266	0.17326	0.16564	0.18080	0.20239	0.070649	0.079341	0.081531	0.10787	0.012495	-0.0084599	0.0058669	0.0033197	-0.0023625	0.0082886	-0.0050253	0.0050427								
1.6611	0.81439	0.86019	0.83232	0.80835	0.40069	0.40049	0.40315	0.45539	0.38318	0.32520	0.32751	0.28894	0.32200	0.28367	0.28372	0.29141	0.17996	0.18943	0.18659	0.21454	0.095372	0.072659	0.087445	0.10177	-0.0013013	0.00043828	0.0047084	0.032038	-0.0090545	0.00018300	0.0088322	-0.0055254								
1.6972	0.82464	0.89248	0.83373	0.85649	0.43170	0.43099	0.42228	0.47641	0.41713	0.34561	0.36337	0.32381	0.34351	0.29195	0.28967	0.30544	0.19003	0.19810	0.19388	0.22760	0.088800	0.086243	0.088281	0.10027	0.010564	0.0057588	-0.0041019	0.014588	-0.0089044	0.00027725	-0.0053068	0.0020458								
1.7333	0.86316	0.89446	0.81953	0.86924	0.44914	0.45296	0.46158	0.51475	0.44891	0.37473	0.38176	0.33841	0.36872	0.30536	0.32161	0.32827	0.19800	0.20085	0.21599	0.24411	0.10139	0.092263	0.10655	0.11697	0.0054437	0.0074100	0.0077875	0.016026	-0.0055134	-0.0013250	0.0036083	-0.0098473								
1.7694	0.86751	0.90407	0.84797	0.87006	0.49303	0.48765	0.48607	0.55357	0.47849	0.40219	0.41240	0.35780	0.38966	0.32545	0.33453	0.34743	0.19900	0.21452	0.22325	0.25788	0.10115	0.099449	0.10321	0.12837	0.014795	0.0071348	0.0067815	0.028847	8.2524e-06	0.0019738	0.0019817	0.0066201								
1.8056	0.90713	0.93756	0.90898	0.90751	0.52153	0.52223	0.52067	0.55350	0.51118	0.44456	0.43348	0.39288	0.41661	0.35628	0.35985	0.38159	0.22885	0.23780	0.23619	0.25674	0.10499	0.11209	0.10231	0.14122	0.0047079	0.0034655	0.0092508	0.015853	-0.010585	0.00059142	0.0072994	0.0041594								
1.8417	0.93483	0.94474	0.92718	0.91953	0.55139	0.55647	0.55453	0.60204	0.54301	0.44135	0.47449	0.41684	0.42403	0.37745	0.38169	0.39192	0.24911	0.25335	0.24243	0.26994	0.11276	0.11921	0.10615	0.14401	0.012557	-0.0028641	0.020652	0.026087	-0.0014322	0.0066235	-0.010374	-0.0013297								
1.8778	0.92276	0.95963	0.88879	0.91878	0.58772	0.56943	0.57660	0.62636	0.54257	0.47988	0.49857	0.44255	0.44404	0.38971	0.40552	0.41889	0.25931	0.25755	0.24896	0.27631	0.12163	0.13336	0.12798	0.14404	0.023839	0.0062787	0.016354	0.031520	0.0064602	0.0064350	-0.0046186	0.0080081								
1.9139	0.96977	0.96869	0.97234	0.95295	0.61756	0.60378	0.62417	0.66323	0.58344	0.49155	0.52257	0.46850	0.47290	0.41470	0.43249	0.44083	0.26912	0.26622	0.27977	0.30843	0.12188	0.13349	0.13950	0.15467	0.023533	0.0098257	0.014708	0.023184	0.011952	0.0077859	0.0016376	0.0038755								
1.9500	0.93578	0.97956	0.93891	0.94879	0.62745	0.63887	0.63425	0.69429	0.62594	0.53977	0.55565	0.48435	0.49511	0.43642	0.42931	0.46405	0.27127	0.28583	0.28362	0.31059	0.14187	0.13677	0.13876	0.15504	0.016512	0.011293	0.016354	0.029566	-0.0026325	-0.0038069	0.018091	0.0074087								
1.9861	0.94007	0.99405	0.93273	0.95598	0.65117	0.66746	0.67392	0.72172	0.64202	0.55907	0.58690	0.53023	0.52356	0.46947	0.46418	0.49140	0.30526	0.28888	0.31056	0.32472	0.14844	0.15271	0.13476	0.17000	0.026537	0.017287	0.023396	0.032296	-0.0027226	-0.0020162	0.0058605	0.010027								
2.0222	1.0059	0.98248	0.95017	0.97417	0.69366	0.69926	0.70922	0.74624	0.68640	0.57948	0.61070	0.54560	0.55207	0.49059	0.48876	0.52332	0.30022	0.30948	0.32457	0.32287	0.15038	0.14818	0.15700	0.16911	0.025587	0.0048415	0.024829	0.029336	0.0073905	-0.00085376	0.00057401	0.0010679								
2.0583	0.96527	0.99154	0.97140	0.94429	0.73315	0.72450	0.73000	0.76518	0.70431	0.60335	0.63219	0.58169	0.55841	0.51672	0.52047	0.53589	0.31121	0.31727	0.33548	0.34120	0.15471	0.16167	0.15455	0.17736	0.043492	0.015727	0.0068424	0.037845	0.00036836	0.0027278	0.00091810	0.013781								
2.0944	0.98304	0.99815	0.93454	0.95646	0.74554	0.75186	0.75453	0.77305	0.71684	0.64572	0.64793	0.60560	0.59562	0.54137	0.53998	0.57454	0.32869	0.33651	0.33531	0.36892	0.16355	0.16715	0.15449	0.18655	0.031626	0.0052696	0.013366	0.037988	-0.0014022	-0.00082234	-0.0019910	0.0086706								
2.1306	0.96778	0.99594	0.96505	0.96504	0.76354	0.76224	0.78480	0.81757	0.76672	0.66310	0.67900	0.63415	0.61736	0.54510	0.56252	0.58212	0.34857	0.35612	0.34867	0.36686	0.18192	0.17449	0.16477	0.18903	0.039812	0.017134	0.024829	0.036637	-0.0070139	0.010236	0.0038898	0.0013518								
2.1667	0.97238	1.0105	1.0072	0.96843	0.79702	0.78632	0.79640	0.83011	0.76823	0.69371	0.70774	0.66788	0.63628	0.59208	0.59669	0.60028	0.36015	0.35997	0.36556	0.39166	0.17022	0.20648	0.19292	0.20709	0.039537	0.012517	0.031078	0.044629	0.00081850	-0.0023618	-0.0045874	0.0010994								
2.2028	1.0206	1.0345	0.99304	0.96369	0.81075	0.80214	0.82395	0.85750	0.77176	0.72734	0.72573	0.69949	0.67873	0.61559	0.62478	0.64292	0.38356	0.37645	0.39316	0.40364	0.20345	0.19845	0.18638	0.20770	0.048182	0.026093	0.027207	0.041093	0.0037294	0.00040292	-0.0033674	0.013371								
2.2389	0.98155	0.99899	0.97122	0.97369	0.83035	0.82013	0.83446	0.88433	0.81702	0.74474	0.77344	0.71509	0.68378	0.64005	0.64894	0.66512	0.39406	0.40112	0.39454	0.43343	0.20176	0.20847	0.19750	0.21766	0.055234	0.035511	0.025591	0.041380	-0.0074640	-0.0013878	-0.0013341	0.011510								
2.2750	0.97119	0.99238	0.98469	0.96420	0.85211	0.84118	0.84747	0.88343	0.83159	0.75521	0.79115	0.74183	0.71705	0.65838	0.66097	0.68594	0.40185	0.40744	0.41474	0.44557	0.20907	0.20667	0.19657	0.21126	0.053241	0.021201	0.037328	0.052304	0.0024690	-0.0051265	-0.0035864	0.014728								
2.3111	1.0247	1.0160	1.0021	1.0183	0.85865	0.86921	0.85446	0.87491	0.84725	0.79282	0.79760	0.76036	0.75419	0.68955	0.70834	0.70317	0.42424	0.42520	0.42671	0.45823	0.21776	0.22886	0.20536	0.23409	0.042694	0.022516	0.040742	0.044255	0.0080507	0.0069062	-0.00058339	0.0040963								
2.3472	0.98149	1.0044	0.98776	0.99123	0.87394	0.84603	0.89592	0.89410	0.86147	0.78845	0.83770	0.79420	0.76382	0.69408	0.71352	0.73357	0.43656	0.45439	0.44796	0.49249	0.21103	0.22697	0.21893	0.22833	0.062684	0.026705	0.026689	0.054115	-0.00044188	0.00027725	0.0075810	0.010343								
2.3833	1.0222	0.98845	0.97413	0.97265	0.87793	0.86080	0.88985	0.90559	0.87860	0.83096	0.85446	0.81186	0.77872	0.73077	0.75573	0.75558	0.45192	0.45868	0.46767	0.48989	0.22077	0.24503	0.22394	0.23363	0.057748	0.033524	0.027176	0.055351	-0.0093246	0.0015968	0.017810	0.013844								
2.4194	1.0299	1.0151	1.0041	0.98027	0.90333	0.87982	0.90020	0.93083	0.88322	0.85423	0.86911	0.82042	0.79272	0.74214	0.77176	0.77601	0.48077	0.47053	0.45598	0.50182	0.22528	0.22930	0.22274	0.24623	0.053824	0.021170	0.053394	0.058140	0.0054399	-0.0010737	0.0020442	0.014349								
2.4556	0.99257	1.0124	0.98335	0.99604	0.90494	0.91306	0.91309	0.92985	0.90609	0.86782	0.88033	0.83874	0.81666	0.77649	0.78737	0.80219	0.49160	0.49121	0.49146	0.51713	0.23035	0.25228	0.23875	0.25095	0.062929	0.038691	0.049949	0.067799	0.0089209	0.0027906	-0.00064595	0.024602								
2.4917	0.96684	1.0048	0.98973	0.98421	0.91289	0.91957	0.94371	0.93210	0.91654	0.87647	0.89927	0.86240	0.83203	0.79862	0.80726	0.82462	0.51253	0.51412	0.50758	0.53228	0.23815	0.26580	0.24104	0.24859	0.060477	0.051442	0.054949	0.053713	0.0060101	0.00015159	0.0097706	0.022930								
2.5278	1.0040	1.0038	0.98994	0.97376	0.92970	0.90785	0.92508	0.94315	0.93710	0.87797	0.91661	0.87558	0.83465	0.81093	0.82378	0.83802	0.51384	0.54213	0.52086	0.54551	0.25507	0.26445	0.25934	0.25871	0.071820	0.043614	0.056138	0.069064	0.0080807	0.013692	0.0016688	0.016715								
2.5639	1.0013	0.98970	1.0185	0.97199	0.92395	0.90555	0.92625	0.94758	0.93443	0.89334	0.92343	0.90235	0.87164	0.85867	0.86004	0.86507	0.56009	0.55602	0.53950	0.57131	0.26690	0.27362	0.26544	0.27333	0.064892	0.039089	0.059613	0.062481	0.0053198	0.010017	-0.0028356	0.018324								
2.6000	0.98573	0.99877	0.99877	0.97290	0.93107	0.91622	0.94027	0.97016	0.92765	0.90566	0.95106	0.90513	0.88839	0.85709	0.86000	0.86232	0.57075	0.57386	0.55753	0.58451	0.26582	0.28210	0.27426	0.27805	0.077462	0.043889	0.049888	0.074899	0.016963	0.0056181	0.0099896	0.029176								
2.6361	0.97934	0.99218	0.96644	0.97226	0.93614	0.94156	0.93507	0.94550	0.94426	0.95901	0.96562	0.89906	0.90721	0.86672	0.87756	0.89389	0.58227	0.58085	0.58103	0.61408	0.27780	0.28610	0.27553	0.30349	0.078382	0.053155	0.057540	0.065039	0.010211	-0.0071057	-0.011657	0.014664								
2.6722	1.0117	0.98117	0.99760	0.98892	0.94529	0.93846	0.94316	0.94263	0.92834	0.94274	0.93590	0.91194	0.91138	0.89981	0.89967	0.89724	0.60635	0.61568	0.59783	0.62826	0.28787	0.30554	0.28603	0.29334	0.072219	0.048446	0.064308	0.069121	0.012372	0.0090740	0.00094938	0.022709								
2.7083	1.0077	1.0004	1.0222	0.99246	0.94035	0.93703	0.94762	0.95084	0.95293	0.94600	0.96634	0.94318	0.91999	0.90741	0.91243	0.91216	0.62771	0.62087	0.61004	0.64826	0.30676	0.31283	0.27253	0.29623	0.087978	0.055845	0.051748	0.073261	0.0025290	0.0079744	0.0028888	0.033498								
2.7444	0.99951	0.98876	0.97074	0.99316	0.95998	0.94572	0.96251	0.95361	0.93850	0.94519	0.97793	0.92647	0.93244	0.91728	0.91322	0.91014	0.63116	0.64247	0.64238	0.66908	0.29217	0.30933	0.29585	0.30665	0.094723	0.056121	0.071807	0.084299	0.027376	-0.0012936	-0.0012716	0.021384								
2.7806	1.0024	0.99786	0.99475	0.99682	0.94107	0.93157	0.96684	0.96770	0.95948	0.97547	0.98846	0.93313	0.94335	0.91794	0.92841	0.93629	0.65702	0.66288	0.66037	0.68531	0.31435	0.32070	0.29247	0.32596	0.10043	0.058231	0.079672	0.089043	0.019664	0.0037017	0.022283	0.032551								
2.8167	1.0057	0.99036	1.0142	1.0214	0.96848	0.91334	0.94086	0.96320	0.95843	0.96798	0.98266	0.93798	0.94877	0.93561	0.95566	0.94653	0.66622	0.68974	0.67046	0.70719	0.31272	0.33416	0.30774	0.33120	0.099904	0.065355	0.075984	0.093585	0.0078106	0.0075660	0.022064	0.021384								
