(ppm)	"Intensity (a.u.) (without JB6)"	"Intensity (a.u.) (With JB6)"
7.97607773823713	2.23e+008	2.33e+008
7.97583325437430	2.20e+008	2.30e+008
7.97558877051147	2.16e+008	2.30e+008
7.97534428664864	2.14e+008	2.36e+008
7.97509980278581	2.17e+008	2.44e+008
7.97485531892298	2.25e+008	2.53e+008
7.97461083506015	2.37e+008	2.60e+008
7.97436635119732	2.50e+008	2.65e+008
7.97412186733449	2.57e+008	2.68e+008
7.97387738347166	2.59e+008	2.69e+008
7.97363289960883	2.58e+008	2.68e+008
7.97338841574600	2.59e+008	2.67e+008
7.97314393188317	2.61e+008	2.66e+008
7.97289944802034	2.63e+008	2.64e+008
7.97265496415751	2.61e+008	2.65e+008
7.97241048029468	2.58e+008	2.67e+008
7.97216599643185	2.57e+008	2.72e+008
7.97192151256902	2.61e+008	2.76e+008
7.97167702870618	2.68e+008	2.79e+008
7.97143254484335	2.77e+008	2.78e+008
7.97118806098052	2.85e+008	2.76e+008
7.97094357711769	2.90e+008	2.73e+008
7.97069909325486	2.92e+008	2.71e+008
7.97045460939203	2.92e+008	2.71e+008
7.97021012552920	2.92e+008	2.75e+008
7.96996564166637	2.92e+008	2.85e+008
7.96972115780354	2.92e+008	2.97e+008
7.96947667394071	2.95e+008	3.07e+008
7.96923219007788	3.01e+008	3.16e+008
7.96898770621505	3.09e+008	3.22e+008
7.96874322235222	3.17e+008	3.30e+008
7.96849873848939	3.23e+008	3.42e+008
7.96825425462656	3.27e+008	3.56e+008
7.96800977076373	3.30e+008	3.68e+008
7.96776528690090	3.33e+008	3.78e+008
7.96752080303807	3.36e+008	3.87e+008
7.96727631917524	3.42e+008	3.96e+008
7.96703183531241	3.50e+008	4.05e+008
7.96678735144958	3.58e+008	4.11e+008
7.96654286758675	3.67e+008	4.17e+008
7.96629838372392	3.75e+008	4.24e+008
7.96605389986109	3.82e+008	4.33e+008
7.96580941599826	3.90e+008	4.43e+008
7.96556493213543	3.97e+008	4.55e+008
7.96532044827260	4.04e+008	4.67e+008
7.96507596440977	4.12e+008	4.78e+008
7.96483148054694	4.23e+008	4.85e+008
7.96458699668411	4.34e+008	4.89e+008
7.96434251282128	4.43e+008	4.90e+008
7.96409802895845	4.51e+008	4.92e+008
7.96385354509562	4.60e+008	4.95e+008
7.96360906123279	4.69e+008	5.00e+008
7.96336457736996	4.80e+008	5.08e+008
7.96312009350712	4.89e+008	5.17e+008
7.96287560964429	4.97e+008	5.26e+008
7.96263112578146	5.05e+008	5.33e+008
7.96238664191863	5.13e+008	5.39e+008
7.96214215805580	5.20e+008	5.48e+008
7.96189767419297	5.23e+008	5.58e+008
7.96165319033014	5.21e+008	5.70e+008
7.96140870646731	5.18e+008	5.77e+008
7.96116422260448	5.19e+008	5.79e+008
7.96091973874165	5.23e+008	5.78e+008
7.96067525487882	5.30e+008	5.75e+008
7.96043077101599	5.36e+008	5.72e+008
7.96018628715316	5.41e+008	5.73e+008
7.95994180329033	5.46e+008	5.77e+008
7.95969731942750	5.53e+008	5.83e+008
7.95945283556467	5.63e+008	5.90e+008
7.95920835170184	5.75e+008	5.95e+008
7.95896386783901	5.89e+008	6.00e+008
7.95871938397618	6.02e+008	6.07e+008
7.95847490011335	6.15e+008	6.17e+008
7.95823041625052	6.27e+008	6.28e+008
7.95798593238769	6.40e+008	6.38e+008
7.95774144852486	6.53e+008	6.46e+008
7.95749696466203	6.65e+008	6.51e+008
7.95725248079920	6.75e+008	6.55e+008
7.95700799693637	6.81e+008	6.57e+008
7.95676351307354	6.84e+008	6.59e+008
7.95651902921071	6.84e+008	6.62e+008
7.95627454534788	6.83e+008	6.66e+008
7.95603006148505	6.84e+008	6.70e+008
7.95578557762222	6.85e+008	6.73e+008
7.95554109375939	6.89e+008	6.74e+008
7.95529660989656	6.95e+008	6.73e+008
7.95505212603373	7.03e+008	6.74e+008
7.95480764217090	7.10e+008	6.79e+008
7.95456315830806	7.15e+008	6.86e+008
7.95431867444523	7.16e+008	6.95e+008
7.95407419058240	7.14e+008	7.02e+008
7.95382970671957	7.09e+008	7.05e+008
7.95358522285674	7.02e+008	7.03e+008
7.95334073899391	6.93e+008	6.97e+008
7.95309625513108	6.83e+008	6.89e+008
7.95285177126825	6.75e+008	6.83e+008
7.95260728740542	6.70e+008	6.80e+008
7.95236280354259	6.69e+008	6.81e+008
7.95211831967976	6.72e+008	6.86e+008
7.95187383581693	6.78e+008	6.94e+008
7.95162935195410	6.87e+008	7.05e+008
7.95138486809127	6.94e+008	7.12e+008
7.95114038422844	6.97e+008	7.14e+008
7.95089590036561	6.97e+008	7.10e+008
7.95065141650278	6.95e+008	7.05e+008
7.95040693263995	6.90e+008	7.00e+008
7.95016244877712	6.84e+008	6.96e+008
7.94991796491429	6.79e+008	6.89e+008
7.94967348105146	6.74e+008	6.84e+008
7.94942899718863	6.68e+008	6.82e+008
7.94918451332580	6.61e+008	6.86e+008
7.94894002946297	6.52e+008	6.92e+008
7.94869554560014	6.42e+008	7.00e+008
7.94845106173731	6.32e+008	7.07e+008
7.94820657787448	6.19e+008	7.09e+008
7.94796209401165	6.04e+008	7.04e+008
7.94771761014882	5.90e+008	6.92e+008
7.94747312628599	5.80e+008	6.78e+008
7.94722864242316	5.74e+008	6.64e+008
7.94698415856033	5.73e+008	6.50e+008
7.94673967469750	5.75e+008	6.34e+008
7.94649519083467	5.80e+008	6.18e+008
7.94625070697184	5.85e+008	6.05e+008
7.94600622310900	5.88e+008	5.95e+008
7.94576173924617	5.90e+008	5.87e+008
7.94551725538334	5.91e+008	5.79e+008
7.94527277152051	5.89e+008	5.73e+008
7.94502828765768	5.85e+008	5.70e+008
7.94478380379485	5.79e+008	5.70e+008
7.94453931993202	5.70e+008	5.75e+008
7.94429483606919	5.59e+008	5.80e+008
7.94405035220636	5.44e+008	5.82e+008
7.94380586834353	5.27e+008	5.78e+008
7.94356138448070	5.11e+008	5.67e+008
7.94331690061787	4.98e+008	5.56e+008
7.94307241675504	4.91e+008	5.45e+008
7.94282793289221	4.90e+008	5.35e+008
7.94258344902938	4.90e+008	5.26e+008
7.94233896516655	4.90e+008	5.18e+008
7.94209448130372	4.90e+008	5.12e+008
7.94184999744089	4.89e+008	5.07e+008
7.94160551357806	4.90e+008	5.01e+008
7.94136102971523	4.88e+008	4.95e+008
7.94111654585240	4.83e+008	4.88e+008
7.94087206198957	4.74e+008	4.76e+008
7.94062757812674	4.62e+008	4.61e+008
7.94038309426391	4.50e+008	4.45e+008
7.94013861040108	4.37e+008	4.30e+008
7.93989412653825	4.27e+008	4.17e+008
7.93964964267542	4.18e+008	4.05e+008
7.93940515881259	4.11e+008	3.95e+008
7.93916067494976	4.05e+008	3.89e+008
7.93891619108693	4.01e+008	3.84e+008
7.93867170722410	4.00e+008	3.80e+008
7.93842722336127	4.00e+008	3.76e+008
7.93818273949844	3.97e+008	3.73e+008
7.93793825563560	3.90e+008	3.69e+008
7.93769377177277	3.79e+008	3.63e+008
7.93744928790994	3.65e+008	3.55e+008
7.93720480404711	3.49e+008	3.46e+008
7.93696032018428	3.34e+008	3.40e+008
7.93671583632145	3.22e+008	3.39e+008
7.93647135245862	3.13e+008	3.42e+008
7.93622686859579	3.06e+008	3.47e+008
7.93598238473296	3.01e+008	3.51e+008
7.93573790087013	2.99e+008	3.50e+008
7.93549341700730	2.99e+008	3.44e+008
7.93524893314447	3.00e+008	3.34e+008
7.93500444928164	3.01e+008	3.23e+008
7.93475996541881	3.03e+008	3.14e+008
7.93451548155598	3.03e+008	3.07e+008
7.93427099769315	3.02e+008	3.03e+008
7.93402651383032	2.99e+008	3.01e+008
7.93378202996749	2.97e+008	2.99e+008
7.93353754610466	2.94e+008	2.96e+008
7.93329306224183	2.90e+008	2.91e+008
7.93304857837900	2.85e+008	2.87e+008
7.93280409451617	2.81e+008	2.83e+008
7.93255961065334	2.80e+008	2.79e+008
7.93231512679051	2.81e+008	2.74e+008
7.93207064292768	2.81e+008	2.68e+008
7.93182615906485	2.78e+008	2.62e+008
7.93158167520202	2.73e+008	2.56e+008
7.93133719133919	2.66e+008	2.51e+008
7.93109270747636	2.58e+008	2.47e+008
7.93084822361353	2.48e+008	2.42e+008
7.93060373975070	2.38e+008	2.37e+008
7.93035925588787	2.30e+008	2.33e+008
7.93011477202504	2.24e+008	2.30e+008
7.92987028816221	2.19e+008	2.30e+008
7.92962580429938	2.19e+008	2.30e+008
7.92938132043654	2.24e+008	2.26e+008
7.92913683657372	2.32e+008	2.19e+008
7.92889235271088	2.38e+008	2.09e+008
7.92864786884805	2.40e+008	1.98e+008
7.92840338498522	2.40e+008	1.88e+008
7.92815890112239	2.39e+008	1.80e+008
7.92791441725956	2.37e+008	1.74e+008
7.92766993339673	2.34e+008	1.70e+008
7.92742544953390	2.28e+008	1.71e+008
7.92718096567107	2.22e+008	1.77e+008
7.92693648180824	2.15e+008	1.85e+008
7.92669199794541	2.10e+008	1.92e+008
7.92644751408258	2.06e+008	1.97e+008
7.92620303021975	2.02e+008	2.01e+008
7.92595854635692	1.95e+008	2.09e+008
7.92571406249409	1.86e+008	2.18e+008
7.92546957863126	1.78e+008	2.27e+008
7.92522509476843	1.71e+008	2.35e+008
7.92498061090560	1.67e+008	2.40e+008
7.92473612704277	1.64e+008	2.44e+008
7.92449164317994	1.62e+008	2.47e+008
7.92424715931711	1.62e+008	2.47e+008
7.92400267545428	1.64e+008	2.42e+008
7.92375819159145	1.69e+008	2.31e+008
7.92351370772862	1.75e+008	2.18e+008
7.92326922386579	1.78e+008	2.05e+008
7.92302474000296	1.79e+008	1.95e+008
7.92278025614013	1.79e+008	1.88e+008
7.92253577227730	1.79e+008	1.84e+008
7.92229128841447	1.79e+008	1.83e+008
7.92204680455164	1.79e+008	1.84e+008
7.92180232068881	1.80e+008	1.85e+008
7.92155783682598	1.80e+008	1.84e+008
7.92131335296315	1.79e+008	1.82e+008
7.92106886910032	1.75e+008	1.82e+008
7.92082438523748	1.69e+008	1.83e+008
7.92057990137466	1.62e+008	1.84e+008
7.92033541751182	1.54e+008	1.84e+008
7.92009093364899	1.48e+008	1.82e+008
7.91984644978616	1.43e+008	1.77e+008
7.91960196592333	1.40e+008	1.71e+008
7.91935748206050	1.38e+008	1.66e+008
7.91911299819767	1.35e+008	1.64e+008
7.91886851433484	1.31e+008	1.64e+008
7.91862403047201	1.27e+008	1.64e+008
7.91837954660918	1.23e+008	1.64e+008
7.91813506274635	1.19e+008	1.63e+008
7.91789057888352	1.16e+008	1.63e+008
7.91764609502069	1.17e+008	1.63e+008
7.91740161115786	1.20e+008	1.62e+008
7.91715712729503	1.23e+008	1.60e+008
7.91691264343220	1.24e+008	1.56e+008
7.91666815956937	1.22e+008	1.52e+008
7.91642367570654	1.22e+008	1.49e+008
7.91617919184371	1.24e+008	1.46e+008
7.91593470798088	1.28e+008	1.44e+008
7.91569022411805	1.31e+008	1.43e+008
7.91544574025522	1.32e+008	1.43e+008
7.91520125639239	1.32e+008	1.43e+008
7.91495677252956	1.29e+008	1.43e+008
7.91471228866673	1.26e+008	1.45e+008
7.91446780480390	1.22e+008	1.47e+008
7.91422332094107	1.19e+008	1.49e+008
7.91397883707824	1.15e+008	1.50e+008
7.91373435321541	1.13e+008	1.50e+008
7.91348986935258	1.12e+008	1.51e+008
7.91324538548975	1.09e+008	1.52e+008
7.91300090162692	1.04e+008	1.51e+008
7.91275641776409	9.68e+007	1.47e+008
7.91251193390126	8.80e+007	1.41e+008
7.91226745003842	7.80e+007	1.35e+008
7.91202296617559	6.69e+007	1.31e+008
7.91177848231276	5.62e+007	1.29e+008
7.91153399844993	4.82e+007	1.28e+008
7.91128951458710	4.49e+007	1.28e+008
7.91104503072427	4.62e+007	1.30e+008
7.91080054686144	5.12e+007	1.34e+008
7.91055606299861	5.83e+007	1.38e+008
7.91031157913578	6.60e+007	1.39e+008
7.91006709527295	7.29e+007	1.36e+008
7.90982261141012	7.86e+007	1.30e+008
7.90957812754729	8.34e+007	1.24e+008
7.90933364368446	8.79e+007	1.21e+008
7.90908915982163	9.11e+007	1.21e+008
7.90884467595880	9.22e+007	1.23e+008
7.90860019209597	9.15e+007	1.24e+008
7.90835570823314	9.12e+007	1.23e+008
7.90811122437031	9.28e+007	1.22e+008
7.90786674050748	9.57e+007	1.23e+008
7.90762225664465	9.70e+007	1.25e+008
7.90737777278182	9.40e+007	1.30e+008
7.90713328891899	8.65e+007	1.33e+008
7.90688880505616	7.73e+007	1.35e+008
7.90664432119333	6.91e+007	1.34e+008
7.90639983733050	6.25e+007	1.32e+008
7.90615535346767	5.59e+007	1.29e+008
7.90591086960484	4.79e+007	1.25e+008
7.90566638574201	3.90e+007	1.21e+008
7.90542190187918	3.12e+007	1.16e+008
7.90517741801635	2.66e+007	1.10e+008
7.90493293415352	2.60e+007	1.04e+008
7.90468845029069	2.84e+007	1.00e+008
7.90444396642786	3.16e+007	9.96e+007
7.90419948256503	3.32e+007	1.00e+008
7.90395499870220	3.32e+007	9.79e+007
7.90371051483936	3.37e+007	9.30e+007
7.90346603097653	3.69e+007	8.85e+007
7.90322154711370	4.32e+007	8.75e+007
7.90297706325087	5.09e+007	9.02e+007
7.90273257938804	5.79e+007	9.44e+007
7.90248809552521	6.24e+007	9.87e+007
7.90224361166238	6.40e+007	1.03e+008
7.90199912779955	6.32e+007	1.07e+008
7.90175464393672	6.14e+007	1.12e+008
7.90151016007389	5.96e+007	1.14e+008
7.90126567621106	5.74e+007	1.15e+008
7.90102119234823	5.40e+007	1.15e+008
7.90077670848540	4.98e+007	1.14e+008
7.90053222462257	4.59e+007	1.12e+008
7.90028774075974	4.27e+007	1.11e+008
7.90004325689691	3.92e+007	1.09e+008
7.89979877303408	3.52e+007	1.07e+008
7.89955428917125	3.26e+007	1.05e+008
7.89930980530842	3.39e+007	1.05e+008
7.89906532144559	3.95e+007	1.05e+008
7.89882083758276	4.76e+007	1.02e+008
7.89857635371993	5.64e+007	9.95e+007
7.89833186985710	6.48e+007	9.83e+007
7.89808738599427	7.20e+007	1.01e+008
7.89784290213144	7.69e+007	1.07e+008
7.89759841826861	7.86e+007	1.10e+008
7.89735393440578	7.73e+007	1.10e+008
7.89710945054295	7.39e+007	1.06e+008
7.89686496668012	6.93e+007	1.01e+008
7.89662048281729	6.44e+007	9.62e+007
7.89637599895446	6.05e+007	9.20e+007
7.89613151509163	5.80e+007	8.72e+007
7.89588703122880	5.69e+007	8.24e+007
7.89564254736597	5.67e+007	7.94e+007
7.89539806350313	5.73e+007	7.79e+007
7.89515357964030	5.84e+007	7.57e+007
7.89490909577747	5.86e+007	7.23e+007
7.89466461191464	5.71e+007	6.97e+007
7.89442012805181	5.40e+007	6.96e+007
7.89417564418898	5.04e+007	7.05e+007
7.89393116032615	4.72e+007	6.89e+007
7.89368667646332	4.42e+007	6.33e+007
7.89344219260049	4.15e+007	5.67e+007
7.89319770873766	3.94e+007	5.26e+007
7.89295322487483	3.85e+007	5.20e+007
7.89270874101200	3.87e+007	5.33e+007
7.89246425714917	3.97e+007	5.56e+007
7.89221977328634	4.15e+007	5.90e+007
7.89197528942351	4.36e+007	6.34e+007
7.89173080556068	4.54e+007	6.71e+007
7.89148632169785	4.59e+007	6.84e+007
7.89124183783502	4.52e+007	6.75e+007
7.89099735397219	4.39e+007	6.73e+007
7.89075287010936	4.34e+007	7.09e+007
7.89050838624653	4.42e+007	7.89e+007
7.89026390238370	4.59e+007	8.90e+007
7.89001941852087	4.71e+007	9.81e+007
7.88977493465804	4.63e+007	1.04e+008
7.88953045079521	4.29e+007	1.08e+008
7.88928596693238	3.76e+007	1.11e+008
7.88904148306955	3.15e+007	1.12e+008
7.88879699920672	2.61e+007	1.11e+008
7.88855251534389	2.24e+007	1.07e+008
7.88830803148106	2.11e+007	9.84e+007
7.88806354761823	2.26e+007	8.92e+007
7.88781906375540	2.64e+007	8.18e+007
7.88757457989257	3.15e+007	7.77e+007
7.88733009602974	3.63e+007	7.66e+007
7.88708561216691	3.92e+007	7.79e+007
7.88684112830407	3.97e+007	8.09e+007
7.88659664444124	3.89e+007	8.50e+007
7.88635216057841	3.85e+007	8.92e+007
7.88610767671558	3.94e+007	9.32e+007
7.88586319285275	4.16e+007	9.75e+007
7.88561870898992	4.51e+007	1.03e+008
7.88537422512709	4.99e+007	1.08e+008
7.88512974126426	5.47e+007	1.09e+008
7.88488525740143	5.77e+007	1.08e+008
7.88464077353860	5.82e+007	1.04e+008
7.88439628967577	5.74e+007	1.02e+008
7.88415180581294	5.74e+007	1.02e+008
7.88390732195011	5.85e+007	1.04e+008
7.88366283808728	5.94e+007	1.05e+008
7.88341835422445	5.88e+007	1.03e+008
7.88317387036162	5.64e+007	9.76e+007
7.88292938649879	5.33e+007	9.09e+007
7.88268490263596	5.08e+007	8.49e+007
7.88244041877313	5.04e+007	8.04e+007
7.88219593491030	5.12e+007	7.67e+007
7.88195145104747	5.08e+007	7.27e+007
7.88170696718464	4.63e+007	6.79e+007
7.88146248332181	3.80e+007	6.16e+007
7.88121799945898	2.88e+007	5.33e+007
7.88097351559615	2.24e+007	4.37e+007
7.88072903173332	2.09e+007	3.53e+007
7.88048454787049	2.45e+007	3.01e+007
7.88024006400766	3.16e+007	2.82e+007
7.87999558014483	3.94e+007	2.86e+007
7.87975109628200	4.64e+007	3.13e+007
7.87950661241917	5.24e+007	3.63e+007
7.87926212855634	5.79e+007	4.21e+007
7.87901764469351	6.22e+007	4.57e+007
7.87877316083068	6.36e+007	4.56e+007
7.87852867696785	6.17e+007	4.29e+007
7.87828419310501	5.78e+007	3.95e+007
7.87803970924218	5.36e+007	3.61e+007
7.87779522537935	5.03e+007	3.28e+007
7.87755074151652	4.92e+007	3.01e+007
7.87730625765369	5.17e+007	2.90e+007
7.87706177379086	5.79e+007	2.95e+007
7.87681728992803	6.59e+007	3.12e+007
7.87657280606520	7.39e+007	3.40e+007
7.87632832220237	8.13e+007	3.75e+007
7.87608383833954	8.77e+007	4.07e+007
7.87583935447671	9.19e+007	4.31e+007
7.87559487061388	9.27e+007	4.50e+007
7.87535038675105	9.02e+007	4.65e+007
7.87510590288822	8.51e+007	4.68e+007
7.87486141902539	7.82e+007	4.53e+007
7.87461693516256	7.12e+007	4.26e+007
7.87437245129973	6.65e+007	3.99e+007
7.87412796743690	6.51e+007	3.80e+007
7.87388348357407	6.44e+007	3.68e+007
7.87363899971124	6.14e+007	3.69e+007
7.87339451584841	5.53e+007	3.87e+007
7.87315003198558	4.82e+007	4.15e+007
7.87290554812275	4.19e+007	4.30e+007
7.87266106425992	3.63e+007	4.19e+007
7.87241658039709	3.08e+007	3.79e+007
7.87217209653426	2.49e+007	3.25e+007
7.87192761267143	1.83e+007	2.81e+007
7.87168312880860	1.04e+007	2.78e+007
7.87143864494577	2465792.00	3.33e+007
7.87119416108294	-3660800.00	4.26e+007
7.87094967722011	-7239168.00	5.17e+007
7.87070519335728	-9449472.00	5.73e+007
7.87046070949445	-1.14e+007	5.91e+007
7.87021622563162	-1.26e+007	5.74e+007
7.86997174176879	-1.15e+007	5.25e+007
7.86972725790595	-7491584.00	4.46e+007
7.86948277404312	-751616.00	3.60e+007
7.86923829018029	8285184.00	2.90e+007
7.86899380631746	1.87e+007	2.43e+007
7.86874932245463	2.91e+007	2.09e+007
7.86850483859180	3.79e+007	1.79e+007
7.86826035472897	4.44e+007	1.59e+007
7.86801587086614	4.83e+007	1.53e+007
7.86777138700331	4.87e+007	1.57e+007
7.86752690314048	4.51e+007	1.59e+007
7.86728241927765	3.76e+007	1.49e+007
7.86703793541482	2.74e+007	1.30e+007
7.86679345155199	1.66e+007	1.15e+007
7.86654896768916	7199744.00	1.22e+007
7.86630448382633	523776.00	1.48e+007
7.86605999996350	-3374080.00	1.70e+007
7.86581551610067	-5202944.00	1.71e+007
7.86557103223784	-5193728.00	1.59e+007
7.86532654837501	-3175424.00	1.57e+007
7.86508206451218	73728.00	1.79e+007
7.86483758064935	2744320.00	2.19e+007
7.86459309678652	3950592.00	2.60e+007
7.86434861292369	4824576.00	2.87e+007
7.86410412906086	6808576.00	2.86e+007
7.86385964519803	9807872.00	2.55e+007
7.86361516133520	1.30e+007	2.16e+007
7.86337067747237	1.68e+007	1.98e+007
7.86312619360954	2.17e+007	2.09e+007
7.86288170974671	2.67e+007	2.31e+007
7.86263722588388	2.98e+007	2.48e+007
7.86239274202105	3.09e+007	2.61e+007
7.86214825815822	3.23e+007	2.80e+007
7.86190377429539	3.53e+007	3.03e+007
7.86165929043256	3.85e+007	3.20e+007
7.86141480656973	3.93e+007	3.36e+007
7.86117032270689	3.63e+007	3.65e+007
7.86092583884406	3.05e+007	4.17e+007
7.86068135498123	2.31e+007	4.85e+007
7.86043687111840	1.56e+007	5.56e+007
7.86019238725557	9782272.00	6.16e+007
7.85994790339274	6991872.00	6.54e+007
7.85970341952991	7337472.00	6.66e+007
7.85945893566708	9914368.00	6.57e+007
7.85921445180425	1.41e+007	6.36e+007
7.85896996794142	1.99e+007	5.98e+007
7.85872548407859	2.59e+007	5.30e+007
7.85848100021576	2.97e+007	4.30e+007
7.85823651635293	2.93e+007	3.17e+007
7.85799203249010	2.53e+007	2.18e+007
7.85774754862727	2.00e+007	1.54e+007
7.85750306476444	1.55e+007	1.34e+007
7.85725858090161	1.21e+007	1.56e+007
7.85701409703878	9349632.00	2.13e+007
7.85676961317595	7978496.00	2.84e+007
7.85652512931312	8740352.00	3.47e+007
7.85628064545029	1.05e+007	3.92e+007
7.85603616158746	1.04e+007	4.27e+007
7.85579167772463	6415360.00	4.74e+007
7.85554719386180	40448.00	5.47e+007
7.85530270999897	-5363712.00	6.36e+007
7.85505822613614	-7820288.00	7.16e+007
7.85481374227331	-8027136.00	7.62e+007
7.85456925841048	-7459840.00	7.67e+007
7.85432477454765	-6336512.00	7.45e+007
7.85408029068482	-3897856.00	7.12e+007
7.85383580682199	196608.00	6.80e+007
7.85359132295916	5607424.00	6.50e+007
7.85334683909633	1.20e+007	6.22e+007
7.85310235523350	1.92e+007	6.00e+007
7.85285787137067	2.70e+007	5.86e+007
7.85261338750783	3.54e+007	5.79e+007
7.85236890364500	4.49e+007	5.72e+007
7.85212441978217	5.60e+007	5.59e+007
7.85187993591934	6.76e+007	5.46e+007
7.85163545205651	7.81e+007	5.47e+007
7.85139096819368	8.59e+007	5.79e+007
7.85114648433085	9.11e+007	6.46e+007
7.85090200046802	9.32e+007	7.27e+007
7.85065751660519	9.12e+007	7.93e+007
7.85041303274236	8.55e+007	8.19e+007
7.85016854887953	7.82e+007	8.05e+007
7.84992406501670	7.23e+007	7.67e+007
7.84967958115387	6.86e+007	7.32e+007
7.84943509729104	6.58e+007	7.17e+007
7.84919061342821	6.27e+007	7.15e+007
7.84894612956538	6.00e+007	7.09e+007
7.84870164570255	5.94e+007	6.86e+007
7.84845716183972	6.11e+007	6.55e+007
7.84821267797689	6.42e+007	6.34e+007
7.84796819411406	6.72e+007	6.26e+007
7.84772371025123	6.85e+007	6.13e+007
7.84747922638840	6.69e+007	5.79e+007
7.84723474252557	6.26e+007	5.31e+007
7.84699025866274	5.69e+007	4.95e+007
7.84674577479991	5.21e+007	4.97e+007
7.84650129093708	4.92e+007	5.37e+007
7.84625680707425	4.78e+007	5.97e+007
7.84601232321142	4.72e+007	6.53e+007
7.84576783934859	4.75e+007	6.97e+007
7.84552335548576	4.85e+007	7.32e+007
7.84527887162293	5.00e+007	7.60e+007
7.84503438776010	5.10e+007	7.82e+007
7.84478990389727	5.03e+007	7.96e+007
7.84454542003444	4.71e+007	8.07e+007
7.84430093617161	4.13e+007	8.19e+007
7.84405645230878	3.43e+007	8.28e+007
7.84381196844594	2.83e+007	8.28e+007
7.84356748458311	2.54e+007	8.21e+007
7.84332300072028	2.53e+007	8.14e+007
7.84307851685745	2.63e+007	8.06e+007
7.84283403299462	2.72e+007	7.86e+007
7.84258954913179	2.78e+007	7.51e+007
7.84234506526896	2.90e+007	7.15e+007
7.84210058140613	3.08e+007	6.92e+007
7.84185609754330	3.31e+007	6.74e+007
7.84161161368047	3.61e+007	6.38e+007
7.84136712981764	3.98e+007	5.74e+007
7.84112264595481	4.41e+007	4.98e+007
7.84087816209198	4.85e+007	4.41e+007
7.84063367822915	5.29e+007	4.23e+007
7.84038919436632	5.79e+007	4.43e+007
7.84014471050349	6.33e+007	4.76e+007
7.83990022664066	6.74e+007	4.87e+007
7.83965574277783	6.76e+007	4.51e+007
7.83941125891500	6.27e+007	3.76e+007
7.83916677505217	5.40e+007	3.01e+007
7.83892229118934	4.44e+007	2.59e+007
7.83867780732651	3.61e+007	2.59e+007
7.83843332346368	3.00e+007	2.83e+007
7.83818883960085	2.52e+007	3.10e+007
7.83794435573802	2.04e+007	3.27e+007
7.83769987187519	1.44e+007	3.29e+007
7.83745538801236	6950400.00	3.24e+007
7.83721090414953	-1347584.00	3.25e+007
7.83696642028670	-9054208.00	3.45e+007
7.83672193642387	-1.49e+007	3.86e+007
7.83647745256104	-1.86e+007	4.39e+007
7.83623296869821	-2.07e+007	4.95e+007
7.83598848483538	-2.18e+007	5.47e+007
7.83574400097255	-2.16e+007	5.88e+007
7.83549951710972	-1.99e+007	6.08e+007
7.83525503324688	-1.65e+007	5.88e+007
7.83501054938405	-1.30e+007	5.20e+007
7.83476606552122	-1.12e+007	4.15e+007
7.83452158165839	-1.14e+007	3.07e+007
7.83427709779556	-1.19e+007	2.38e+007
